Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 1617ms | tok/sec: 81,073 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 380ms | tok/sec: 345,121 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 380ms | tok/sec: 345,163 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 380ms | tok/sec: 344,892 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 380ms | tok/sec: 345,134 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 380ms | tok/sec: 344,907 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 380ms | tok/sec: 344,987 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 380ms | tok/sec: 344,935 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 380ms | tok/sec: 345,134 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 380ms | tok/sec: 345,233 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 380ms | tok/sec: 345,018 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 380ms | tok/sec: 345,095 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 380ms | tok/sec: 345,155 | mfu: 4.4% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010152 | lrm: 0.05 | dt: 380ms | tok/sec: 344,908 | mfu: 4.4% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007275 | lrm: 0.08 | dt: 380ms | tok/sec: 344,976 | mfu: 4.4% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001824 | lrm: 0.10 | dt: 380ms | tok/sec: 345,045 | mfu: 4.4% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992183 | lrm: 0.13 | dt: 380ms | tok/sec: 345,019 | mfu: 4.4% | epoch: 1 | remaining: 298s    
step 00117 (13.4%) | loss: 4.405012 | lrm: 1.00 | dt: 380ms | tok/sec: 344,874 | mfu: 4.4% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.391105 | lrm: 1.00 | dt: 380ms | tok/sec: 344,964 | mfu: 4.4% | epoch: 1 | remaining: 259s    
step 00119 (13.7%) | loss: 4.386562 | lrm: 1.00 | dt: 380ms | tok/sec: 344,885 | mfu: 4.4% | epoch: 1 | remaining: 259s    
step 00120 (13.8%) | loss: 4.376323 | lrm: 1.00 | dt: 380ms | tok/sec: 344,939 | mfu: 4.4% | epoch: 1 | remaining: 258s    
step 00121 (13.9%) | loss: 4.360895 | lrm: 1.00 | dt: 380ms | tok/sec: 344,945 | mfu: 4.4% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.343660 | lrm: 1.00 | dt: 380ms | tok/sec: 344,954 | mfu: 4.4% | epoch: 1 | remaining: 257s    
step 00123 (14.2%) | loss: 4.325512 | lrm: 1.00 | dt: 380ms | tok/sec: 344,957 | mfu: 4.4% | epoch: 1 | remaining: 257s    
step 00124 (14.3%) | loss: 4.301866 | lrm: 1.00 | dt: 380ms | tok/sec: 344,943 | mfu: 4.4% | epoch: 1 | remaining: 257s    
step 00125 (14.4%) | loss: 4.286557 | lrm: 1.00 | dt: 380ms | tok/sec: 344,941 | mfu: 4.4% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.281309 | lrm: 1.00 | dt: 380ms | tok/sec: 344,931 | mfu: 4.4% | epoch: 1 | remaining: 256s    
step 00127 (14.7%) | loss: 4.274115 | lrm: 1.00 | dt: 380ms | tok/sec: 344,892 | mfu: 4.4% | epoch: 1 | remaining: 256s    
step 00128 (14.8%) | loss: 4.270216 | lrm: 1.00 | dt: 380ms | tok/sec: 345,018 | mfu: 4.4% | epoch: 1 | remaining: 255s    
step 00129 (14.9%) | loss: 4.245787 | lrm: 1.00 | dt: 380ms | tok/sec: 345,015 | mfu: 4.4% | epoch: 1 | remaining: 255s    
step 00130 (15.1%) | loss: 4.255342 | lrm: 1.00 | dt: 380ms | tok/sec: 344,888 | mfu: 4.4% | epoch: 1 | remaining: 254s    
step 00131 (15.2%) | loss: 4.252397 | lrm: 1.00 | dt: 380ms | tok/sec: 344,997 | mfu: 4.4% | epoch: 1 | remaining: 254s    
step 00132 (15.3%) | loss: 4.237559 | lrm: 1.00 | dt: 380ms | tok/sec: 345,085 | mfu: 4.4% | epoch: 1 | remaining: 254s    
step 00133 (15.5%) | loss: 4.227176 | lrm: 1.00 | dt: 380ms | tok/sec: 345,043 | mfu: 4.4% | epoch: 1 | remaining: 253s    
step 00134 (15.6%) | loss: 4.228469 | lrm: 1.00 | dt: 380ms | tok/sec: 345,021 | mfu: 4.4% | epoch: 1 | remaining: 253s    
step 00135 (15.7%) | loss: 4.220066 | lrm: 1.00 | dt: 380ms | tok/sec: 344,783 | mfu: 4.4% | epoch: 1 | remaining: 253s    
step 00136 (15.8%) | loss: 4.205405 | lrm: 1.00 | dt: 380ms | tok/sec: 344,919 | mfu: 4.4% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.156720 | lrm: 1.00 | dt: 380ms | tok/sec: 345,028 | mfu: 4.4% | epoch: 1 | remaining: 252s    
step 00138 (16.1%) | loss: 4.151997 | lrm: 1.00 | dt: 380ms | tok/sec: 344,966 | mfu: 4.4% | epoch: 1 | remaining: 251s    
step 00139 (16.2%) | loss: 4.138898 | lrm: 1.00 | dt: 380ms | tok/sec: 345,038 | mfu: 4.4% | epoch: 1 | remaining: 251s    
step 00140 (16.3%) | loss: 4.119640 | lrm: 1.00 | dt: 380ms | tok/sec: 345,022 | mfu: 4.4% | epoch: 1 | remaining: 251s    
step 00141 (16.5%) | loss: 4.126648 | lrm: 1.00 | dt: 380ms | tok/sec: 345,037 | mfu: 4.4% | epoch: 1 | remaining: 250s    
step 00142 (16.6%) | loss: 4.133906 | lrm: 1.00 | dt: 380ms | tok/sec: 344,884 | mfu: 4.4% | epoch: 1 | remaining: 250s    
step 00143 (16.7%) | loss: 4.123834 | lrm: 1.00 | dt: 380ms | tok/sec: 344,944 | mfu: 4.4% | epoch: 1 | remaining: 249s    
step 00144 (16.8%) | loss: 4.114411 | lrm: 1.00 | dt: 380ms | tok/sec: 344,990 | mfu: 4.4% | epoch: 1 | remaining: 249s    
step 00145 (17.0%) | loss: 4.110193 | lrm: 1.00 | dt: 380ms | tok/sec: 344,947 | mfu: 4.4% | epoch: 1 | remaining: 249s    
step 00146 (17.1%) | loss: 4.094240 | lrm: 1.00 | dt: 380ms | tok/sec: 344,892 | mfu: 4.4% | epoch: 1 | remaining: 248s    
step 00147 (17.2%) | loss: 4.067782 | lrm: 1.00 | dt: 380ms | tok/sec: 344,904 | mfu: 4.4% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.067577 | lrm: 1.00 | dt: 380ms | tok/sec: 344,879 | mfu: 4.4% | epoch: 1 | remaining: 248s    
step 00149 (17.5%) | loss: 4.061310 | lrm: 1.00 | dt: 380ms | tok/sec: 344,926 | mfu: 4.4% | epoch: 1 | remaining: 247s    
step 00150 (17.6%) | loss: 4.065080 | lrm: 1.00 | dt: 380ms | tok/sec: 345,037 | mfu: 4.4% | epoch: 1 | remaining: 247s    
step 00151 (17.7%) | loss: 4.065259 | lrm: 1.00 | dt: 380ms | tok/sec: 344,989 | mfu: 4.4% | epoch: 1 | remaining: 246s    
step 00152 (17.9%) | loss: 4.048384 | lrm: 1.00 | dt: 380ms | tok/sec: 344,783 | mfu: 4.4% | epoch: 1 | remaining: 246s    
step 00153 (18.0%) | loss: 4.048972 | lrm: 1.00 | dt: 380ms | tok/sec: 344,808 | mfu: 4.4% | epoch: 1 | remaining: 246s    
