Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 512ms | tok/sec: 255,896 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 381ms | tok/sec: 343,703 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,474 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 381ms | tok/sec: 343,592 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,486 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,560 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,478 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,517 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,438 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 382ms | tok/sec: 343,508 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,545 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,509 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,537 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010148 | lrm: 0.05 | dt: 382ms | tok/sec: 343,339 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007258 | lrm: 0.08 | dt: 382ms | tok/sec: 343,525 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001781 | lrm: 0.10 | dt: 382ms | tok/sec: 343,485 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992112 | lrm: 0.13 | dt: 382ms | tok/sec: 343,484 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00037 (3.3%) | loss: 6.604851 | lrm: 0.66 | dt: 382ms | tok/sec: 343,434 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | loss: 6.528443 | lrm: 0.69 | dt: 382ms | tok/sec: 343,497 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 6.446159 | lrm: 0.71 | dt: 382ms | tok/sec: 343,499 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 6.365337 | lrm: 0.74 | dt: 382ms | tok/sec: 343,426 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00041 (3.8%) | loss: 6.310276 | lrm: 0.76 | dt: 382ms | tok/sec: 343,405 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | loss: 6.248415 | lrm: 0.79 | dt: 382ms | tok/sec: 343,377 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 6.178285 | lrm: 0.81 | dt: 382ms | tok/sec: 343,502 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 6.125806 | lrm: 0.84 | dt: 382ms | tok/sec: 343,474 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 6.069558 | lrm: 0.86 | dt: 382ms | tok/sec: 343,344 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 6.018552 | lrm: 0.89 | dt: 382ms | tok/sec: 343,446 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.967715 | lrm: 0.92 | dt: 382ms | tok/sec: 343,416 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.928412 | lrm: 0.94 | dt: 382ms | tok/sec: 343,348 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (4.8%) | loss: 5.892492 | lrm: 0.97 | dt: 382ms | tok/sec: 343,459 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.857724 | lrm: 0.99 | dt: 382ms | tok/sec: 343,265 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.811241 | lrm: 1.00 | dt: 382ms | tok/sec: 343,367 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.772754 | lrm: 1.00 | dt: 382ms | tok/sec: 343,282 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | loss: 5.737802 | lrm: 1.00 | dt: 382ms | tok/sec: 343,549 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.698277 | lrm: 1.00 | dt: 382ms | tok/sec: 343,364 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 5.665311 | lrm: 1.00 | dt: 382ms | tok/sec: 343,382 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | loss: 5.640522 | lrm: 1.00 | dt: 382ms | tok/sec: 343,469 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 5.605830 | lrm: 1.00 | dt: 382ms | tok/sec: 343,449 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 5.568063 | lrm: 1.00 | dt: 382ms | tok/sec: 343,514 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 5.537519 | lrm: 1.00 | dt: 382ms | tok/sec: 343,343 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.2%) | loss: 5.509785 | lrm: 1.00 | dt: 382ms | tok/sec: 343,439 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.477386 | lrm: 1.00 | dt: 382ms | tok/sec: 343,408 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00062 (6.5%) | loss: 5.452608 | lrm: 1.00 | dt: 382ms | tok/sec: 343,415 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 5.426408 | lrm: 1.00 | dt: 382ms | tok/sec: 343,342 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00064 (6.7%) | loss: 5.401130 | lrm: 1.00 | dt: 382ms | tok/sec: 343,468 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.370776 | lrm: 1.00 | dt: 382ms | tok/sec: 343,363 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 5.344998 | lrm: 1.00 | dt: 382ms | tok/sec: 343,435 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | loss: 5.316983 | lrm: 1.00 | dt: 382ms | tok/sec: 343,376 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.299148 | lrm: 1.00 | dt: 382ms | tok/sec: 343,492 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.264702 | lrm: 1.00 | dt: 382ms | tok/sec: 343,220 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 5.241439 | lrm: 1.00 | dt: 382ms | tok/sec: 343,479 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00071 (7.6%) | loss: 5.214229 | lrm: 1.00 | dt: 382ms | tok/sec: 343,471 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.181006 | lrm: 1.00 | dt: 382ms | tok/sec: 343,407 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 5.152728 | lrm: 1.00 | dt: 382ms | tok/sec: 343,461 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 5.140479 | lrm: 1.00 | dt: 382ms | tok/sec: 343,392 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00075 (8.1%) | loss: 5.116764 | lrm: 1.00 | dt: 382ms | tok/sec: 343,434 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.096434 | lrm: 1.00 | dt: 382ms | tok/sec: 343,520 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 5.083797 | lrm: 1.00 | dt: 382ms | tok/sec: 343,412 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | loss: 5.068473 | lrm: 1.00 | dt: 382ms | tok/sec: 343,498 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 5.047383 | lrm: 1.00 | dt: 382ms | tok/sec: 343,427 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 5.024755 | lrm: 1.00 | dt: 382ms | tok/sec: 343,506 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 4.998066 | lrm: 1.00 | dt: 382ms | tok/sec: 343,365 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00082 (9.0%) | loss: 4.988270 | lrm: 1.00 | dt: 382ms | tok/sec: 343,520 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00083 (9.2%) | loss: 4.963081 | lrm: 1.00 | dt: 382ms | tok/sec: 343,397 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.941599 | lrm: 1.00 | dt: 382ms | tok/sec: 343,478 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00085 (9.4%) | loss: 4.925771 | lrm: 1.00 | dt: 382ms | tok/sec: 343,432 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.5%) | loss: 4.899903 | lrm: 1.00 | dt: 382ms | tok/sec: 343,332 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.869086 | lrm: 1.00 | dt: 382ms | tok/sec: 343,451 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00088 (9.8%) | loss: 4.840378 | lrm: 1.00 | dt: 382ms | tok/sec: 343,248 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (9.9%) | loss: 4.821874 | lrm: 1.00 | dt: 382ms | tok/sec: 343,380 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.797119 | lrm: 1.00 | dt: 382ms | tok/sec: 343,452 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.785903 | lrm: 1.00 | dt: 382ms | tok/sec: 343,343 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.764863 | lrm: 1.00 | dt: 382ms | tok/sec: 343,437 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00093 (10.4%) | loss: 4.751361 | lrm: 1.00 | dt: 382ms | tok/sec: 343,394 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.747072 | lrm: 1.00 | dt: 382ms | tok/sec: 343,435 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.727786 | lrm: 1.00 | dt: 382ms | tok/sec: 343,481 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00096 (10.8%) | loss: 4.735011 | lrm: 1.00 | dt: 382ms | tok/sec: 343,412 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00097 (10.9%) | loss: 4.721073 | lrm: 1.00 | dt: 382ms | tok/sec: 343,440 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.703351 | lrm: 1.00 | dt: 382ms | tok/sec: 343,482 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.670270 | lrm: 1.00 | dt: 382ms | tok/sec: 343,415 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00100 (11.3%) | loss: 4.653042 | lrm: 1.00 | dt: 382ms | tok/sec: 343,396 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00101 (11.4%) | loss: 4.649725 | lrm: 1.00 | dt: 382ms | tok/sec: 343,361 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.646212 | lrm: 1.00 | dt: 382ms | tok/sec: 343,316 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.638149 | lrm: 1.00 | dt: 382ms | tok/sec: 343,500 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00104 (11.8%) | loss: 4.624627 | lrm: 1.00 | dt: 382ms | tok/sec: 343,303 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.597166 | lrm: 1.00 | dt: 382ms | tok/sec: 343,400 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.588743 | lrm: 1.00 | dt: 382ms | tok/sec: 343,370 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.2%) | loss: 4.564832 | lrm: 1.00 | dt: 382ms | tok/sec: 343,251 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00108 (12.3%) | loss: 4.551979 | lrm: 1.00 | dt: 382ms | tok/sec: 343,375 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00109 (12.5%) | loss: 4.527482 | lrm: 1.00 | dt: 382ms | tok/sec: 343,457 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.522119 | lrm: 1.00 | dt: 382ms | tok/sec: 343,432 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00111 (12.7%) | loss: 4.491246 | lrm: 1.00 | dt: 382ms | tok/sec: 343,436 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (12.8%) | loss: 4.484861 | lrm: 1.00 | dt: 382ms | tok/sec: 343,403 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.479251 | lrm: 1.00 | dt: 382ms | tok/sec: 343,426 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00114 (13.1%) | loss: 4.459512 | lrm: 1.00 | dt: 382ms | tok/sec: 343,428 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.2%) | loss: 4.449822 | lrm: 1.00 | dt: 382ms | tok/sec: 343,390 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.436131 | lrm: 1.00 | dt: 382ms | tok/sec: 343,361 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00117 (13.5%) | loss: 4.411609 | lrm: 1.00 | dt: 382ms | tok/sec: 343,373 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.397471 | lrm: 1.00 | dt: 382ms | tok/sec: 343,438 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00119 (13.7%) | loss: 4.392929 | lrm: 1.00 | dt: 382ms | tok/sec: 343,363 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.382431 | lrm: 1.00 | dt: 382ms | tok/sec: 343,392 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.367049 | lrm: 1.00 | dt: 382ms | tok/sec: 343,304 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.350429 | lrm: 1.00 | dt: 382ms | tok/sec: 343,282 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.2%) | loss: 4.333848 | lrm: 1.00 | dt: 382ms | tok/sec: 343,375 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.310239 | lrm: 1.00 | dt: 382ms | tok/sec: 343,538 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.294277 | lrm: 1.00 | dt: 382ms | tok/sec: 343,375 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.288386 | lrm: 1.00 | dt: 382ms | tok/sec: 343,268 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.280639 | lrm: 1.00 | dt: 382ms | tok/sec: 343,390 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.277170 | lrm: 1.00 | dt: 382ms | tok/sec: 343,411 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.0%) | loss: 4.251398 | lrm: 1.00 | dt: 382ms | tok/sec: 343,351 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00130 (15.1%) | loss: 4.262635 | lrm: 1.00 | dt: 382ms | tok/sec: 343,414 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.261551 | lrm: 1.00 | dt: 382ms | tok/sec: 343,420 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.246641 | lrm: 1.00 | dt: 382ms | tok/sec: 343,455 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.5%) | loss: 4.236626 | lrm: 1.00 | dt: 382ms | tok/sec: 343,385 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.6%) | loss: 4.237384 | lrm: 1.00 | dt: 382ms | tok/sec: 343,479 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.228871 | lrm: 1.00 | dt: 382ms | tok/sec: 343,389 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (15.9%) | loss: 4.214568 | lrm: 1.00 | dt: 382ms | tok/sec: 343,410 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.167664 | lrm: 1.00 | dt: 382ms | tok/sec: 343,485 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00138 (16.2%) | loss: 4.162788 | lrm: 1.00 | dt: 382ms | tok/sec: 343,367 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.149945 | lrm: 1.00 | dt: 382ms | tok/sec: 343,477 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00140 (16.4%) | loss: 4.130815 | lrm: 1.00 | dt: 382ms | tok/sec: 343,394 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.5%) | loss: 4.137562 | lrm: 1.00 | dt: 382ms | tok/sec: 343,390 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.145139 | lrm: 1.00 | dt: 382ms | tok/sec: 343,337 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00143 (16.8%) | loss: 4.134518 | lrm: 1.00 | dt: 382ms | tok/sec: 343,424 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (16.9%) | loss: 4.125687 | lrm: 1.00 | dt: 382ms | tok/sec: 343,121 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00145 (17.0%) | loss: 4.121781 | lrm: 1.00 | dt: 382ms | tok/sec: 343,392 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.105982 | lrm: 1.00 | dt: 382ms | tok/sec: 343,441 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.3%) | loss: 4.081894 | lrm: 1.00 | dt: 382ms | tok/sec: 343,489 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.082853 | lrm: 1.00 | dt: 382ms | tok/sec: 343,378 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.076568 | lrm: 1.00 | dt: 382ms | tok/sec: 343,466 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.079561 | lrm: 1.00 | dt: 382ms | tok/sec: 343,483 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00151 (17.8%) | loss: 4.080994 | lrm: 1.00 | dt: 382ms | tok/sec: 343,339 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (17.9%) | loss: 4.063998 | lrm: 1.00 | dt: 382ms | tok/sec: 343,508 | mfu: 4.5% | epoch: 1 | remaining: 246s    
