Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 510ms | tok/sec: 257,042 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,067 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,037 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 382ms | tok/sec: 342,891 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,141 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,052 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,139 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,150 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,148 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 382ms | tok/sec: 343,124 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,089 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,144 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,198 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010146 | lrm: 0.05 | dt: 382ms | tok/sec: 343,172 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007252 | lrm: 0.08 | dt: 382ms | tok/sec: 343,196 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001766 | lrm: 0.10 | dt: 382ms | tok/sec: 343,219 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992048 | lrm: 0.13 | dt: 382ms | tok/sec: 343,127 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00117 (13.5%) | loss: 4.403332 | lrm: 1.00 | dt: 382ms | tok/sec: 343,102 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.389903 | lrm: 1.00 | dt: 382ms | tok/sec: 343,127 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00119 (13.8%) | loss: 4.386564 | lrm: 1.00 | dt: 382ms | tok/sec: 342,969 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.376315 | lrm: 1.00 | dt: 382ms | tok/sec: 343,076 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.360766 | lrm: 1.00 | dt: 382ms | tok/sec: 343,139 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.343754 | lrm: 1.00 | dt: 382ms | tok/sec: 343,039 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.327229 | lrm: 1.00 | dt: 382ms | tok/sec: 343,133 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.302414 | lrm: 1.00 | dt: 382ms | tok/sec: 343,061 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.287374 | lrm: 1.00 | dt: 382ms | tok/sec: 343,160 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.282206 | lrm: 1.00 | dt: 382ms | tok/sec: 343,147 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.274446 | lrm: 1.00 | dt: 382ms | tok/sec: 343,094 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.270978 | lrm: 1.00 | dt: 382ms | tok/sec: 343,032 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.0%) | loss: 4.246671 | lrm: 1.00 | dt: 382ms | tok/sec: 343,011 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00130 (15.2%) | loss: 4.256882 | lrm: 1.00 | dt: 382ms | tok/sec: 343,109 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.253465 | lrm: 1.00 | dt: 382ms | tok/sec: 343,213 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.238236 | lrm: 1.00 | dt: 382ms | tok/sec: 343,108 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.5%) | loss: 4.228124 | lrm: 1.00 | dt: 382ms | tok/sec: 343,054 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 4.229259 | lrm: 1.00 | dt: 382ms | tok/sec: 343,166 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.221650 | lrm: 1.00 | dt: 382ms | tok/sec: 343,144 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (15.9%) | loss: 4.208705 | lrm: 1.00 | dt: 382ms | tok/sec: 343,145 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.161708 | lrm: 1.00 | dt: 382ms | tok/sec: 343,085 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 4.157912 | lrm: 1.00 | dt: 382ms | tok/sec: 343,197 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.145292 | lrm: 1.00 | dt: 382ms | tok/sec: 343,173 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00140 (16.4%) | loss: 4.126560 | lrm: 1.00 | dt: 382ms | tok/sec: 343,199 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 4.133370 | lrm: 1.00 | dt: 382ms | tok/sec: 343,115 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.141702 | lrm: 1.00 | dt: 382ms | tok/sec: 343,151 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00143 (16.8%) | loss: 4.133094 | lrm: 1.00 | dt: 382ms | tok/sec: 343,192 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (16.9%) | loss: 4.124983 | lrm: 1.00 | dt: 382ms | tok/sec: 343,087 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 4.121659 | lrm: 1.00 | dt: 382ms | tok/sec: 343,172 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.106053 | lrm: 1.00 | dt: 382ms | tok/sec: 343,117 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.3%) | loss: 4.080166 | lrm: 1.00 | dt: 382ms | tok/sec: 343,146 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.079826 | lrm: 1.00 | dt: 382ms | tok/sec: 343,096 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.073718 | lrm: 1.00 | dt: 382ms | tok/sec: 343,136 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.076285 | lrm: 1.00 | dt: 382ms | tok/sec: 343,174 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00151 (17.8%) | loss: 4.076017 | lrm: 1.00 | dt: 382ms | tok/sec: 343,099 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 4.058818 | lrm: 1.00 | dt: 382ms | tok/sec: 342,904 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00153 (18.1%) | loss: 4.059363 | lrm: 1.00 | dt: 382ms | tok/sec: 343,180 | mfu: 4.5% | epoch: 1 | remaining: 245s    
