Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 480, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,932,160
  value_embeds            : 19,660,800
  lm_head                 : 3,932,160
  transformer_matrices    : 27,648,800
  scalars                 : 20
  total                   : 55,173,940
Estimated FLOPs per token: 2.779594e+08
Scaling AdamW LRs by 1/sqrt(480/768) = 1.264911
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.010838 | lrm: 0.00 | dt: 974ms | tok/sec: 134,573 | mfu: 3.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.010973 | lrm: 0.00 | dt: 822ms | tok/sec: 159,538 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.010981 | lrm: 0.00 | dt: 821ms | tok/sec: 159,596 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.010941 | lrm: 0.00 | dt: 821ms | tok/sec: 159,587 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011003 | lrm: 0.00 | dt: 821ms | tok/sec: 159,608 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.010987 | lrm: 0.00 | dt: 821ms | tok/sec: 159,572 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 821ms | tok/sec: 159,594 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.010990 | lrm: 0.00 | dt: 821ms | tok/sec: 159,604 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011056 | lrm: 0.00 | dt: 821ms | tok/sec: 159,593 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011074 | lrm: 0.00 | dt: 821ms | tok/sec: 159,594 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 821ms | tok/sec: 159,605 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011131 | lrm: 0.00 | dt: 821ms | tok/sec: 159,590 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 9.011166 | lrm: 0.05 | dt: 821ms | tok/sec: 159,590 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 9.008643 | lrm: 0.11 | dt: 822ms | tok/sec: 159,473 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 9.001010 | lrm: 0.16 | dt: 822ms | tok/sec: 159,404 | mfu: 4.5% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 8.983708 | lrm: 0.22 | dt: 822ms | tok/sec: 159,462 | mfu: 4.5% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 8.942029 | lrm: 0.27 | dt: 822ms | tok/sec: 159,422 | mfu: 4.5% | epoch: 1 | remaining: 295s    
step 00037 (7.1%) | loss: 6.210478 | lrm: 1.00 | dt: 822ms | tok/sec: 159,428 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00038 (7.4%) | loss: 6.150413 | lrm: 1.00 | dt: 822ms | tok/sec: 159,402 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00039 (7.7%) | loss: 6.084688 | lrm: 1.00 | dt: 822ms | tok/sec: 159,431 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00040 (7.9%) | loss: 6.020923 | lrm: 1.00 | dt: 822ms | tok/sec: 159,441 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00041 (8.2%) | loss: 5.981689 | lrm: 1.00 | dt: 822ms | tok/sec: 159,395 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00042 (8.5%) | loss: 5.935755 | lrm: 1.00 | dt: 822ms | tok/sec: 159,412 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00043 (8.8%) | loss: 5.880289 | lrm: 1.00 | dt: 822ms | tok/sec: 159,423 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00044 (9.0%) | loss: 5.840517 | lrm: 1.00 | dt: 822ms | tok/sec: 159,418 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00045 (9.3%) | loss: 5.795800 | lrm: 1.00 | dt: 822ms | tok/sec: 159,417 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00046 (9.6%) | loss: 5.757834 | lrm: 1.00 | dt: 822ms | tok/sec: 159,419 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00047 (9.9%) | loss: 5.716970 | lrm: 1.00 | dt: 822ms | tok/sec: 159,421 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00048 (10.1%) | loss: 5.688364 | lrm: 1.00 | dt: 822ms | tok/sec: 159,420 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00049 (10.4%) | loss: 5.661850 | lrm: 1.00 | dt: 823ms | tok/sec: 159,344 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00050 (10.7%) | loss: 5.634157 | lrm: 1.00 | dt: 822ms | tok/sec: 159,405 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00051 (11.0%) | loss: 5.592473 | lrm: 1.00 | dt: 822ms | tok/sec: 159,406 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00052 (11.2%) | loss: 5.560766 | lrm: 1.00 | dt: 822ms | tok/sec: 159,394 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00053 (11.5%) | loss: 5.533432 | lrm: 1.00 | dt: 822ms | tok/sec: 159,387 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00054 (11.8%) | loss: 5.500883 | lrm: 1.00 | dt: 822ms | tok/sec: 159,394 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00055 (12.1%) | loss: 5.475409 | lrm: 1.00 | dt: 822ms | tok/sec: 159,428 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00056 (12.3%) | loss: 5.458238 | lrm: 1.00 | dt: 822ms | tok/sec: 159,388 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00057 (12.6%) | loss: 5.429621 | lrm: 1.00 | dt: 822ms | tok/sec: 159,378 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00058 (12.9%) | loss: 5.396619 | lrm: 1.00 | dt: 822ms | tok/sec: 159,378 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00059 (13.2%) | loss: 5.371033 | lrm: 1.00 | dt: 822ms | tok/sec: 159,409 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00060 (13.4%) | loss: 5.348843 | lrm: 1.00 | dt: 822ms | tok/sec: 159,394 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00061 (13.7%) | loss: 5.321965 | lrm: 1.00 | dt: 822ms | tok/sec: 159,439 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00062 (14.0%) | loss: 5.304103 | lrm: 1.00 | dt: 822ms | tok/sec: 159,398 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00063 (14.3%) | loss: 5.283301 | lrm: 1.00 | dt: 822ms | tok/sec: 159,411 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00064 (14.5%) | loss: 5.265740 | lrm: 1.00 | dt: 822ms | tok/sec: 159,415 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00065 (14.8%) | loss: 5.241017 | lrm: 1.00 | dt: 822ms | tok/sec: 159,430 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00066 (15.1%) | loss: 5.220135 | lrm: 1.00 | dt: 822ms | tok/sec: 159,432 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00067 (15.3%) | loss: 5.197476 | lrm: 1.00 | dt: 822ms | tok/sec: 159,380 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00068 (15.6%) | loss: 5.185298 | lrm: 1.00 | dt: 822ms | tok/sec: 159,455 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00069 (15.9%) | loss: 5.154913 | lrm: 1.00 | dt: 822ms | tok/sec: 159,412 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00070 (16.2%) | loss: 5.134681 | lrm: 1.00 | dt: 822ms | tok/sec: 159,420 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00071 (16.4%) | loss: 5.111988 | lrm: 1.00 | dt: 822ms | tok/sec: 159,430 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00072 (16.7%) | loss: 5.084118 | lrm: 1.00 | dt: 822ms | tok/sec: 159,429 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00073 (17.0%) | loss: 5.058494 | lrm: 1.00 | dt: 822ms | tok/sec: 159,430 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00074 (17.3%) | loss: 5.049929 | lrm: 1.00 | dt: 822ms | tok/sec: 159,430 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00075 (17.5%) | loss: 5.030754 | lrm: 1.00 | dt: 822ms | tok/sec: 159,372 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00076 (17.8%) | loss: 5.013154 | lrm: 1.00 | dt: 822ms | tok/sec: 159,422 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00077 (18.1%) | loss: 5.002361 | lrm: 1.00 | dt: 822ms | tok/sec: 159,415 | mfu: 4.5% | epoch: 1 | remaining: 245s    
step 00078 (18.4%) | loss: 4.989620 | lrm: 1.00 | dt: 822ms | tok/sec: 159,396 | mfu: 4.5% | epoch: 1 | remaining: 244s    
step 00079 (18.6%) | loss: 4.970162 | lrm: 1.00 | dt: 822ms | tok/sec: 159,409 | mfu: 4.5% | epoch: 1 | remaining: 243s    
step 00080 (18.9%) | loss: 4.948817 | lrm: 1.00 | dt: 822ms | tok/sec: 159,387 | mfu: 4.5% | epoch: 1 | remaining: 242s    
step 00081 (19.2%) | loss: 4.924753 | lrm: 1.00 | dt: 822ms | tok/sec: 159,386 | mfu: 4.5% | epoch: 1 | remaining: 242s    
step 00082 (19.5%) | loss: 4.915285 | lrm: 1.00 | dt: 822ms | tok/sec: 159,429 | mfu: 4.5% | epoch: 1 | remaining: 241s    
step 00083 (19.7%) | loss: 4.891188 | lrm: 1.00 | dt: 822ms | tok/sec: 159,407 | mfu: 4.5% | epoch: 1 | remaining: 240s    
step 00084 (20.0%) | loss: 4.872804 | lrm: 1.00 | dt: 822ms | tok/sec: 159,391 | mfu: 4.5% | epoch: 1 | remaining: 239s    
step 00085 (20.3%) | loss: 4.857264 | lrm: 1.00 | dt: 822ms | tok/sec: 159,409 | mfu: 4.5% | epoch: 1 | remaining: 238s    
step 00086 (20.6%) | loss: 4.830624 | lrm: 1.00 | dt: 822ms | tok/sec: 159,409 | mfu: 4.5% | epoch: 1 | remaining: 238s    
step 00087 (20.8%) | loss: 4.800847 | lrm: 1.00 | dt: 822ms | tok/sec: 159,436 | mfu: 4.5% | epoch: 1 | remaining: 237s    
step 00088 (21.1%) | loss: 4.772521 | lrm: 1.00 | dt: 822ms | tok/sec: 159,428 | mfu: 4.5% | epoch: 1 | remaining: 236s    
step 00089 (21.4%) | loss: 4.754011 | lrm: 1.00 | dt: 822ms | tok/sec: 159,415 | mfu: 4.5% | epoch: 1 | remaining: 235s    
step 00090 (21.7%) | loss: 4.729924 | lrm: 1.00 | dt: 822ms | tok/sec: 159,415 | mfu: 4.5% | epoch: 1 | remaining: 234s    
step 00091 (21.9%) | loss: 4.720242 | lrm: 1.00 | dt: 822ms | tok/sec: 159,383 | mfu: 4.5% | epoch: 1 | remaining: 233s    
step 00092 (22.2%) | loss: 4.701640 | lrm: 1.00 | dt: 822ms | tok/sec: 159,422 | mfu: 4.5% | epoch: 1 | remaining: 233s    
step 00093 (22.5%) | loss: 4.690216 | lrm: 1.00 | dt: 822ms | tok/sec: 159,384 | mfu: 4.5% | epoch: 1 | remaining: 232s    
step 00094 (22.7%) | loss: 4.687340 | lrm: 1.00 | dt: 822ms | tok/sec: 159,428 | mfu: 4.5% | epoch: 1 | remaining: 231s    
step 00095 (23.0%) | loss: 4.667730 | lrm: 1.00 | dt: 822ms | tok/sec: 159,381 | mfu: 4.5% | epoch: 1 | remaining: 230s    
step 00096 (23.3%) | loss: 4.675064 | lrm: 1.00 | dt: 822ms | tok/sec: 159,383 | mfu: 4.5% | epoch: 1 | remaining: 229s    
step 00097 (23.6%) | loss: 4.660976 | lrm: 1.00 | dt: 822ms | tok/sec: 159,398 | mfu: 4.5% | epoch: 1 | remaining: 228s    
step 00098 (23.8%) | loss: 4.644024 | lrm: 1.00 | dt: 822ms | tok/sec: 159,362 | mfu: 4.5% | epoch: 1 | remaining: 228s    
step 00099 (24.1%) | loss: 4.608371 | lrm: 1.00 | dt: 822ms | tok/sec: 159,406 | mfu: 4.5% | epoch: 1 | remaining: 227s    
step 00100 (24.4%) | loss: 4.590083 | lrm: 1.00 | dt: 822ms | tok/sec: 159,375 | mfu: 4.5% | epoch: 1 | remaining: 226s    
step 00101 (24.7%) | loss: 4.586456 | lrm: 1.00 | dt: 822ms | tok/sec: 159,385 | mfu: 4.5% | epoch: 1 | remaining: 225s    
step 00102 (24.9%) | loss: 4.582075 | lrm: 1.00 | dt: 823ms | tok/sec: 159,338 | mfu: 4.5% | epoch: 1 | remaining: 224s    
step 00103 (25.2%) | loss: 4.572647 | lrm: 1.00 | dt: 822ms | tok/sec: 159,418 | mfu: 4.5% | epoch: 1 | remaining: 224s    
step 00104 (25.5%) | loss: 4.558912 | lrm: 1.00 | dt: 822ms | tok/sec: 159,389 | mfu: 4.5% | epoch: 1 | remaining: 223s    
step 00105 (25.8%) | loss: 4.531326 | lrm: 1.00 | dt: 822ms | tok/sec: 159,407 | mfu: 4.5% | epoch: 1 | remaining: 222s    
step 00106 (26.0%) | loss: 4.522400 | lrm: 1.00 | dt: 822ms | tok/sec: 159,396 | mfu: 4.5% | epoch: 1 | remaining: 221s    
step 00107 (26.3%) | loss: 4.494763 | lrm: 1.00 | dt: 822ms | tok/sec: 159,426 | mfu: 4.5% | epoch: 1 | remaining: 220s    
step 00108 (26.6%) | loss: 4.482195 | lrm: 1.00 | dt: 822ms | tok/sec: 159,415 | mfu: 4.5% | epoch: 1 | remaining: 219s    
step 00109 (26.9%) | loss: 4.456115 | lrm: 1.00 | dt: 822ms | tok/sec: 159,395 | mfu: 4.5% | epoch: 1 | remaining: 219s    
step 00110 (27.1%) | loss: 4.448171 | lrm: 1.00 | dt: 823ms | tok/sec: 159,326 | mfu: 4.5% | epoch: 1 | remaining: 218s    
step 00111 (27.4%) | loss: 4.414068 | lrm: 1.00 | dt: 822ms | tok/sec: 159,409 | mfu: 4.5% | epoch: 1 | remaining: 217s    
step 00112 (27.7%) | loss: 4.407815 | lrm: 1.00 | dt: 822ms | tok/sec: 159,407 | mfu: 4.5% | epoch: 1 | remaining: 216s    
step 00113 (28.0%) | loss: 4.402628 | lrm: 1.00 | dt: 822ms | tok/sec: 159,369 | mfu: 4.5% | epoch: 1 | remaining: 215s    
step 00114 (28.2%) | loss: 4.381532 | lrm: 1.00 | dt: 822ms | tok/sec: 159,406 | mfu: 4.5% | epoch: 1 | remaining: 214s    
step 00115 (28.5%) | loss: 4.372135 | lrm: 1.00 | dt: 822ms | tok/sec: 159,402 | mfu: 4.5% | epoch: 1 | remaining: 214s    
step 00116 (28.8%) | loss: 4.356548 | lrm: 1.00 | dt: 822ms | tok/sec: 159,400 | mfu: 4.5% | epoch: 1 | remaining: 213s    
step 00117 (29.1%) | loss: 4.329559 | lrm: 1.00 | dt: 822ms | tok/sec: 159,421 | mfu: 4.5% | epoch: 1 | remaining: 212s    
step 00118 (29.3%) | loss: 4.312134 | lrm: 1.00 | dt: 822ms | tok/sec: 159,421 | mfu: 4.5% | epoch: 1 | remaining: 211s    
step 00119 (29.6%) | loss: 4.304675 | lrm: 1.00 | dt: 823ms | tok/sec: 159,348 | mfu: 4.5% | epoch: 1 | remaining: 210s    
step 00120 (29.9%) | loss: 4.294417 | lrm: 1.00 | dt: 822ms | tok/sec: 159,372 | mfu: 4.5% | epoch: 1 | remaining: 210s    
step 00121 (30.1%) | loss: 4.277593 | lrm: 1.00 | dt: 822ms | tok/sec: 159,399 | mfu: 4.5% | epoch: 1 | remaining: 209s    
step 00122 (30.4%) | loss: 4.258205 | lrm: 1.00 | dt: 822ms | tok/sec: 159,406 | mfu: 4.5% | epoch: 1 | remaining: 208s    
step 00123 (30.7%) | loss: 4.238699 | lrm: 1.00 | dt: 822ms | tok/sec: 159,408 | mfu: 4.5% | epoch: 1 | remaining: 207s    
step 00124 (31.0%) | loss: 4.211120 | lrm: 1.00 | dt: 822ms | tok/sec: 159,402 | mfu: 4.5% | epoch: 1 | remaining: 206s    
step 00125 (31.2%) | loss: 4.195905 | lrm: 1.00 | dt: 822ms | tok/sec: 159,407 | mfu: 4.5% | epoch: 1 | remaining: 205s    
step 00126 (31.5%) | loss: 4.189467 | lrm: 1.00 | dt: 822ms | tok/sec: 159,392 | mfu: 4.5% | epoch: 1 | remaining: 205s    
step 00127 (31.8%) | loss: 4.181215 | lrm: 1.00 | dt: 822ms | tok/sec: 159,437 | mfu: 4.5% | epoch: 1 | remaining: 204s    
step 00128 (32.1%) | loss: 4.177462 | lrm: 1.00 | dt: 823ms | tok/sec: 159,335 | mfu: 4.5% | epoch: 1 | remaining: 203s    
step 00129 (32.3%) | loss: 4.150818 | lrm: 1.00 | dt: 822ms | tok/sec: 159,434 | mfu: 4.5% | epoch: 1 | remaining: 202s    
step 00130 (32.6%) | loss: 4.160125 | lrm: 1.00 | dt: 822ms | tok/sec: 159,396 | mfu: 4.5% | epoch: 1 | remaining: 201s    
step 00131 (32.9%) | loss: 4.155830 | lrm: 1.00 | dt: 822ms | tok/sec: 159,410 | mfu: 4.5% | epoch: 1 | remaining: 201s    
step 00132 (33.2%) | loss: 4.138039 | lrm: 1.00 | dt: 822ms | tok/sec: 159,407 | mfu: 4.5% | epoch: 1 | remaining: 200s    
step 00133 (33.4%) | loss: 4.129301 | lrm: 1.00 | dt: 822ms | tok/sec: 159,397 | mfu: 4.5% | epoch: 1 | remaining: 199s    
step 00134 (33.7%) | loss: 4.129572 | lrm: 1.00 | dt: 822ms | tok/sec: 159,404 | mfu: 4.5% | epoch: 1 | remaining: 198s    
step 00135 (34.0%) | loss: 4.118806 | lrm: 1.00 | dt: 822ms | tok/sec: 159,404 | mfu: 4.5% | epoch: 1 | remaining: 197s    
step 00136 (34.3%) | loss: 4.104338 | lrm: 1.00 | dt: 823ms | tok/sec: 159,337 | mfu: 4.5% | epoch: 1 | remaining: 196s    
step 00137 (34.5%) | loss: 4.054988 | lrm: 1.00 | dt: 822ms | tok/sec: 159,368 | mfu: 4.5% | epoch: 1 | remaining: 196s    
step 00138 (34.8%) | loss: 4.050604 | lrm: 1.00 | dt: 822ms | tok/sec: 159,410 | mfu: 4.5% | epoch: 1 | remaining: 195s    
step 00139 (35.1%) | loss: 4.037400 | lrm: 1.00 | dt: 822ms | tok/sec: 159,469 | mfu: 4.5% | epoch: 1 | remaining: 194s    
step 00140 (35.4%) | loss: 4.018472 | lrm: 1.00 | dt: 822ms | tok/sec: 159,436 | mfu: 4.5% | epoch: 1 | remaining: 193s    
step 00141 (35.6%) | loss: 4.025951 | lrm: 1.00 | dt: 822ms | tok/sec: 159,438 | mfu: 4.5% | epoch: 1 | remaining: 192s    
step 00142 (35.9%) | loss: 4.032923 | lrm: 1.00 | dt: 822ms | tok/sec: 159,416 | mfu: 4.5% | epoch: 1 | remaining: 191s    
step 00143 (36.2%) | loss: 4.020829 | lrm: 1.00 | dt: 822ms | tok/sec: 159,389 | mfu: 4.5% | epoch: 1 | remaining: 191s    
step 00144 (36.5%) | loss: 4.011313 | lrm: 1.00 | dt: 822ms | tok/sec: 159,436 | mfu: 4.5% | epoch: 1 | remaining: 190s    
step 00145 (36.7%) | loss: 4.006649 | lrm: 1.00 | dt: 823ms | tok/sec: 159,335 | mfu: 4.5% | epoch: 1 | remaining: 189s    
step 00146 (37.0%) | loss: 3.990094 | lrm: 1.00 | dt: 822ms | tok/sec: 159,430 | mfu: 4.5% | epoch: 1 | remaining: 188s    
step 00147 (37.3%) | loss: 3.964170 | lrm: 1.00 | dt: 822ms | tok/sec: 159,407 | mfu: 4.5% | epoch: 1 | remaining: 187s    
step 00148 (37.5%) | loss: 3.963922 | lrm: 1.00 | dt: 822ms | tok/sec: 159,371 | mfu: 4.5% | epoch: 1 | remaining: 187s    
step 00149 (37.8%) | loss: 3.959041 | lrm: 1.00 | dt: 822ms | tok/sec: 159,390 | mfu: 4.5% | epoch: 1 | remaining: 186s    
step 00150 (38.1%) | loss: 3.961626 | lrm: 1.00 | dt: 822ms | tok/sec: 159,422 | mfu: 4.5% | epoch: 1 | remaining: 185s    
step 00151 (38.4%) | loss: 3.962094 | lrm: 1.00 | dt: 822ms | tok/sec: 159,410 | mfu: 4.5% | epoch: 1 | remaining: 184s    
step 00152 (38.6%) | loss: 3.944087 | lrm: 1.00 | dt: 822ms | tok/sec: 159,404 | mfu: 4.5% | epoch: 1 | remaining: 183s    
