Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 561ms | tok/sec: 233,732 | mfu: 3.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 385ms | tok/sec: 340,881 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 384ms | tok/sec: 340,900 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 384ms | tok/sec: 340,910 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 385ms | tok/sec: 340,830 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 384ms | tok/sec: 340,978 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 385ms | tok/sec: 340,773 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 385ms | tok/sec: 340,767 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 385ms | tok/sec: 340,521 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 384ms | tok/sec: 340,923 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 385ms | tok/sec: 340,865 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 385ms | tok/sec: 340,865 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 385ms | tok/sec: 340,654 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010140 | lrm: 0.05 | dt: 385ms | tok/sec: 340,707 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007226 | lrm: 0.08 | dt: 385ms | tok/sec: 340,684 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001700 | lrm: 0.10 | dt: 385ms | tok/sec: 340,734 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.991899 | lrm: 0.13 | dt: 385ms | tok/sec: 340,585 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00037 (3.3%) | loss: 6.600856 | lrm: 0.67 | dt: 385ms | tok/sec: 340,528 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00038 (3.5%) | loss: 6.524627 | lrm: 0.69 | dt: 385ms | tok/sec: 340,696 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 6.442372 | lrm: 0.72 | dt: 385ms | tok/sec: 340,589 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 6.361541 | lrm: 0.74 | dt: 385ms | tok/sec: 340,567 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00041 (3.8%) | loss: 6.306432 | lrm: 0.77 | dt: 385ms | tok/sec: 340,599 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (4.0%) | loss: 6.244974 | lrm: 0.80 | dt: 385ms | tok/sec: 340,623 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 6.174963 | lrm: 0.82 | dt: 385ms | tok/sec: 340,645 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 6.122700 | lrm: 0.85 | dt: 385ms | tok/sec: 340,619 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00045 (4.4%) | loss: 6.066595 | lrm: 0.87 | dt: 385ms | tok/sec: 340,634 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 6.015902 | lrm: 0.90 | dt: 385ms | tok/sec: 340,648 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.965440 | lrm: 0.92 | dt: 385ms | tok/sec: 340,528 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.926502 | lrm: 0.95 | dt: 385ms | tok/sec: 340,546 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (4.9%) | loss: 5.891791 | lrm: 0.97 | dt: 385ms | tok/sec: 340,441 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.857757 | lrm: 1.00 | dt: 385ms | tok/sec: 340,455 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.810439 | lrm: 1.00 | dt: 385ms | tok/sec: 340,583 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.3%) | loss: 5.771397 | lrm: 1.00 | dt: 385ms | tok/sec: 340,623 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00053 (5.4%) | loss: 5.735970 | lrm: 1.00 | dt: 385ms | tok/sec: 340,579 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00054 (5.5%) | loss: 5.696628 | lrm: 1.00 | dt: 385ms | tok/sec: 340,533 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 5.664606 | lrm: 1.00 | dt: 385ms | tok/sec: 340,566 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00056 (5.8%) | loss: 5.640496 | lrm: 1.00 | dt: 385ms | tok/sec: 340,587 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 5.605923 | lrm: 1.00 | dt: 385ms | tok/sec: 340,515 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 5.567702 | lrm: 1.00 | dt: 385ms | tok/sec: 340,648 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00059 (6.2%) | loss: 5.536443 | lrm: 1.00 | dt: 385ms | tok/sec: 340,614 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.3%) | loss: 5.508812 | lrm: 1.00 | dt: 385ms | tok/sec: 340,650 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.476842 | lrm: 1.00 | dt: 385ms | tok/sec: 340,563 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | loss: 5.453295 | lrm: 1.00 | dt: 385ms | tok/sec: 340,727 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00063 (6.7%) | loss: 5.427175 | lrm: 1.00 | dt: 385ms | tok/sec: 340,683 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | loss: 5.402635 | lrm: 1.00 | dt: 385ms | tok/sec: 340,662 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.372495 | lrm: 1.00 | dt: 385ms | tok/sec: 340,616 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00066 (7.1%) | loss: 5.346503 | lrm: 1.00 | dt: 385ms | tok/sec: 340,560 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00067 (7.2%) | loss: 5.318156 | lrm: 1.00 | dt: 385ms | tok/sec: 340,659 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.300601 | lrm: 1.00 | dt: 385ms | tok/sec: 340,450 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.266007 | lrm: 1.00 | dt: 385ms | tok/sec: 340,582 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.6%) | loss: 5.243085 | lrm: 1.00 | dt: 385ms | tok/sec: 340,572 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | loss: 5.217165 | lrm: 1.00 | dt: 385ms | tok/sec: 340,563 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.184369 | lrm: 1.00 | dt: 385ms | tok/sec: 340,560 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (8.0%) | loss: 5.155587 | lrm: 1.00 | dt: 385ms | tok/sec: 340,585 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00074 (8.1%) | loss: 5.142686 | lrm: 1.00 | dt: 385ms | tok/sec: 340,359 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00075 (8.2%) | loss: 5.119232 | lrm: 1.00 | dt: 385ms | tok/sec: 340,262 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.099301 | lrm: 1.00 | dt: 385ms | tok/sec: 340,436 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00077 (8.5%) | loss: 5.087208 | lrm: 1.00 | dt: 385ms | tok/sec: 340,638 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.6%) | loss: 5.072278 | lrm: 1.00 | dt: 385ms | tok/sec: 340,753 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 5.051610 | lrm: 1.00 | dt: 385ms | tok/sec: 340,544 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00080 (8.9%) | loss: 5.028993 | lrm: 1.00 | dt: 385ms | tok/sec: 340,622 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (9.0%) | loss: 5.002436 | lrm: 1.00 | dt: 385ms | tok/sec: 340,602 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00082 (9.1%) | loss: 4.992730 | lrm: 1.00 | dt: 385ms | tok/sec: 340,661 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00083 (9.2%) | loss: 4.966409 | lrm: 1.00 | dt: 385ms | tok/sec: 340,539 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00084 (9.4%) | loss: 4.944835 | lrm: 1.00 | dt: 385ms | tok/sec: 340,594 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00085 (9.5%) | loss: 4.928299 | lrm: 1.00 | dt: 385ms | tok/sec: 340,592 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.6%) | loss: 4.902598 | lrm: 1.00 | dt: 385ms | tok/sec: 340,393 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.871821 | lrm: 1.00 | dt: 385ms | tok/sec: 340,444 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00088 (9.9%) | loss: 4.842606 | lrm: 1.00 | dt: 385ms | tok/sec: 340,573 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (10.0%) | loss: 4.823576 | lrm: 1.00 | dt: 385ms | tok/sec: 340,568 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.798273 | lrm: 1.00 | dt: 385ms | tok/sec: 340,615 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.3%) | loss: 4.786251 | lrm: 1.00 | dt: 385ms | tok/sec: 340,610 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00092 (10.4%) | loss: 4.765554 | lrm: 1.00 | dt: 385ms | tok/sec: 340,643 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00093 (10.5%) | loss: 4.751439 | lrm: 1.00 | dt: 385ms | tok/sec: 340,638 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.747323 | lrm: 1.00 | dt: 385ms | tok/sec: 340,599 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00095 (10.8%) | loss: 4.727687 | lrm: 1.00 | dt: 385ms | tok/sec: 340,521 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00096 (10.9%) | loss: 4.733887 | lrm: 1.00 | dt: 385ms | tok/sec: 340,509 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00097 (11.0%) | loss: 4.718873 | lrm: 1.00 | dt: 385ms | tok/sec: 340,611 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00098 (11.2%) | loss: 4.701783 | lrm: 1.00 | dt: 385ms | tok/sec: 340,544 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.3%) | loss: 4.668315 | lrm: 1.00 | dt: 385ms | tok/sec: 340,600 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00100 (11.4%) | loss: 4.650691 | lrm: 1.00 | dt: 385ms | tok/sec: 340,736 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00101 (11.5%) | loss: 4.647589 | lrm: 1.00 | dt: 385ms | tok/sec: 340,589 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.7%) | loss: 4.642990 | lrm: 1.00 | dt: 385ms | tok/sec: 340,533 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00103 (11.8%) | loss: 4.634239 | lrm: 1.00 | dt: 385ms | tok/sec: 340,667 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00104 (11.9%) | loss: 4.621153 | lrm: 1.00 | dt: 385ms | tok/sec: 340,644 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00105 (12.1%) | loss: 4.594081 | lrm: 1.00 | dt: 385ms | tok/sec: 340,405 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00106 (12.2%) | loss: 4.586067 | lrm: 1.00 | dt: 385ms | tok/sec: 340,471 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.3%) | loss: 4.562346 | lrm: 1.00 | dt: 385ms | tok/sec: 340,611 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00108 (12.4%) | loss: 4.549209 | lrm: 1.00 | dt: 385ms | tok/sec: 340,655 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00109 (12.6%) | loss: 4.524434 | lrm: 1.00 | dt: 385ms | tok/sec: 340,676 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00110 (12.7%) | loss: 4.517375 | lrm: 1.00 | dt: 385ms | tok/sec: 340,474 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00111 (12.8%) | loss: 4.484966 | lrm: 1.00 | dt: 385ms | tok/sec: 340,383 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (13.0%) | loss: 4.478790 | lrm: 1.00 | dt: 385ms | tok/sec: 340,598 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00113 (13.1%) | loss: 4.473507 | lrm: 1.00 | dt: 385ms | tok/sec: 340,595 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00114 (13.2%) | loss: 4.454931 | lrm: 1.00 | dt: 385ms | tok/sec: 340,557 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.3%) | loss: 4.446208 | lrm: 1.00 | dt: 385ms | tok/sec: 340,533 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00116 (13.5%) | loss: 4.433022 | lrm: 1.00 | dt: 385ms | tok/sec: 340,596 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00117 (13.6%) | loss: 4.408775 | lrm: 1.00 | dt: 385ms | tok/sec: 340,574 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.7%) | loss: 4.394566 | lrm: 1.00 | dt: 385ms | tok/sec: 340,575 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00119 (13.9%) | loss: 4.389812 | lrm: 1.00 | dt: 385ms | tok/sec: 340,549 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (14.0%) | loss: 4.380455 | lrm: 1.00 | dt: 385ms | tok/sec: 340,546 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.1%) | loss: 4.365660 | lrm: 1.00 | dt: 385ms | tok/sec: 340,542 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00122 (14.2%) | loss: 4.349968 | lrm: 1.00 | dt: 385ms | tok/sec: 340,622 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.4%) | loss: 4.334247 | lrm: 1.00 | dt: 385ms | tok/sec: 340,642 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.5%) | loss: 4.309508 | lrm: 1.00 | dt: 385ms | tok/sec: 340,430 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.6%) | loss: 4.293655 | lrm: 1.00 | dt: 385ms | tok/sec: 340,571 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.8%) | loss: 4.288106 | lrm: 1.00 | dt: 385ms | tok/sec: 340,638 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00127 (14.9%) | loss: 4.280133 | lrm: 1.00 | dt: 385ms | tok/sec: 340,560 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (15.0%) | loss: 4.276003 | lrm: 1.00 | dt: 385ms | tok/sec: 340,506 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.1%) | loss: 4.252724 | lrm: 1.00 | dt: 385ms | tok/sec: 340,517 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00130 (15.3%) | loss: 4.264385 | lrm: 1.00 | dt: 385ms | tok/sec: 340,479 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.4%) | loss: 4.262586 | lrm: 1.00 | dt: 385ms | tok/sec: 340,608 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00132 (15.5%) | loss: 4.247086 | lrm: 1.00 | dt: 385ms | tok/sec: 340,621 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.7%) | loss: 4.236521 | lrm: 1.00 | dt: 385ms | tok/sec: 340,645 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.8%) | loss: 4.238440 | lrm: 1.00 | dt: 385ms | tok/sec: 340,500 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00135 (15.9%) | loss: 4.228788 | lrm: 1.00 | dt: 385ms | tok/sec: 340,492 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (16.0%) | loss: 4.214813 | lrm: 1.00 | dt: 385ms | tok/sec: 340,546 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.2%) | loss: 4.168301 | lrm: 1.00 | dt: 385ms | tok/sec: 340,577 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00138 (16.3%) | loss: 4.164038 | lrm: 1.00 | dt: 385ms | tok/sec: 340,624 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.4%) | loss: 4.151427 | lrm: 1.00 | dt: 385ms | tok/sec: 340,591 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00140 (16.5%) | loss: 4.132626 | lrm: 1.00 | dt: 385ms | tok/sec: 340,654 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.7%) | loss: 4.139566 | lrm: 1.00 | dt: 385ms | tok/sec: 340,603 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.8%) | loss: 4.145775 | lrm: 1.00 | dt: 385ms | tok/sec: 340,427 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00143 (16.9%) | loss: 4.135404 | lrm: 1.00 | dt: 385ms | tok/sec: 340,630 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (17.1%) | loss: 4.128068 | lrm: 1.00 | dt: 385ms | tok/sec: 340,573 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00145 (17.2%) | loss: 4.124932 | lrm: 1.00 | dt: 385ms | tok/sec: 340,705 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.3%) | loss: 4.110732 | lrm: 1.00 | dt: 385ms | tok/sec: 340,484 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.4%) | loss: 4.085946 | lrm: 1.00 | dt: 385ms | tok/sec: 340,606 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00148 (17.6%) | loss: 4.085903 | lrm: 1.00 | dt: 385ms | tok/sec: 340,616 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.7%) | loss: 4.081097 | lrm: 1.00 | dt: 385ms | tok/sec: 340,618 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.8%) | loss: 4.085127 | lrm: 1.00 | dt: 385ms | tok/sec: 340,660 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00151 (18.0%) | loss: 4.085898 | lrm: 1.00 | dt: 385ms | tok/sec: 340,597 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (18.1%) | loss: 4.069164 | lrm: 1.00 | dt: 385ms | tok/sec: 340,502 | mfu: 4.5% | epoch: 1 | remaining: 245s    
