Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 480, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,932,160
  value_embeds            : 19,660,800
  lm_head                 : 3,932,160
  transformer_matrices    : 27,648,800
  scalars                 : 20
  total                   : 55,173,940
Estimated FLOPs per token: 2.779594e+08
Scaling AdamW LRs by 1/sqrt(480/768) = 1.264911
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.010838 | lrm: 0.00 | dt: 1219ms | tok/sec: 107,552 | mfu: 3.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.010973 | lrm: 0.00 | dt: 1110ms | tok/sec: 118,088 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.010981 | lrm: 0.00 | dt: 1114ms | tok/sec: 117,679 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.010941 | lrm: 0.00 | dt: 1084ms | tok/sec: 120,879 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011003 | lrm: 0.00 | dt: 1084ms | tok/sec: 120,860 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.010987 | lrm: 0.00 | dt: 1086ms | tok/sec: 120,713 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 1086ms | tok/sec: 120,710 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.010990 | lrm: 0.00 | dt: 1085ms | tok/sec: 120,793 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011056 | lrm: 0.00 | dt: 1085ms | tok/sec: 120,835 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011074 | lrm: 0.00 | dt: 1079ms | tok/sec: 121,442 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 1098ms | tok/sec: 119,380 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011131 | lrm: 0.00 | dt: 1090ms | tok/sec: 120,281 | mfu: 3.4% | epoch: 1 | remaining: 299s    
step 00012 (0.4%) | loss: 9.011166 | lrm: 0.07 | dt: 1089ms | tok/sec: 120,356 | mfu: 3.4% | epoch: 1 | remaining: 298s    
step 00013 (0.7%) | loss: 9.007840 | lrm: 0.15 | dt: 1091ms | tok/sec: 120,147 | mfu: 3.4% | epoch: 1 | remaining: 297s    
step 00014 (1.1%) | loss: 8.997332 | lrm: 0.22 | dt: 1090ms | tok/sec: 120,215 | mfu: 3.4% | epoch: 1 | remaining: 296s    
step 00015 (1.5%) | loss: 8.970638 | lrm: 0.29 | dt: 1090ms | tok/sec: 120,236 | mfu: 3.4% | epoch: 1 | remaining: 295s    
step 00016 (1.8%) | loss: 8.900497 | lrm: 0.36 | dt: 1091ms | tok/sec: 120,089 | mfu: 3.4% | epoch: 1 | remaining: 293s    
step 00058 (17.2%) | loss: 5.364639 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,048 | mfu: 3.4% | epoch: 1 | remaining: 247s    
step 00059 (17.6%) | loss: 5.341210 | lrm: 1.00 | dt: 1100ms | tok/sec: 119,127 | mfu: 3.3% | epoch: 1 | remaining: 246s    
step 00060 (17.9%) | loss: 5.321438 | lrm: 1.00 | dt: 1134ms | tok/sec: 115,603 | mfu: 3.2% | epoch: 1 | remaining: 245s    
step 00061 (18.3%) | loss: 5.295702 | lrm: 1.00 | dt: 1362ms | tok/sec: 96,242 | mfu: 2.7% | epoch: 1 | remaining: 244s    
step 00062 (18.8%) | loss: 5.279274 | lrm: 1.00 | dt: 1141ms | tok/sec: 114,850 | mfu: 3.2% | epoch: 1 | remaining: 243s    
step 00063 (19.1%) | loss: 5.260292 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,128 | mfu: 3.4% | epoch: 1 | remaining: 242s    
step 00064 (19.5%) | loss: 5.243099 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,020 | mfu: 3.4% | epoch: 1 | remaining: 240s    
step 00065 (19.9%) | loss: 5.218763 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,145 | mfu: 3.4% | epoch: 1 | remaining: 239s    
step 00066 (20.2%) | loss: 5.199371 | lrm: 1.00 | dt: 1092ms | tok/sec: 119,983 | mfu: 3.4% | epoch: 1 | remaining: 238s    
step 00067 (20.6%) | loss: 5.177516 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,047 | mfu: 3.4% | epoch: 1 | remaining: 237s    
step 00068 (21.0%) | loss: 5.166419 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,054 | mfu: 3.4% | epoch: 1 | remaining: 236s    
step 00069 (21.3%) | loss: 5.137413 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,056 | mfu: 3.4% | epoch: 1 | remaining: 235s    
step 00070 (21.7%) | loss: 5.118701 | lrm: 1.00 | dt: 1093ms | tok/sec: 119,951 | mfu: 3.4% | epoch: 1 | remaining: 234s    
step 00071 (22.0%) | loss: 5.095837 | lrm: 1.00 | dt: 1092ms | tok/sec: 119,983 | mfu: 3.4% | epoch: 1 | remaining: 233s    
step 00072 (22.4%) | loss: 5.068670 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,093 | mfu: 3.4% | epoch: 1 | remaining: 232s    
step 00073 (22.8%) | loss: 5.043813 | lrm: 1.00 | dt: 1107ms | tok/sec: 118,370 | mfu: 3.3% | epoch: 1 | remaining: 231s    
step 00074 (23.1%) | loss: 5.036494 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,697 | mfu: 3.4% | epoch: 1 | remaining: 229s    
step 00075 (23.5%) | loss: 5.017337 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,752 | mfu: 3.4% | epoch: 1 | remaining: 228s    
step 00076 (23.9%) | loss: 5.000770 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,129 | mfu: 3.4% | epoch: 1 | remaining: 227s    
step 00077 (24.2%) | loss: 4.990507 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,694 | mfu: 3.4% | epoch: 1 | remaining: 226s    
step 00078 (24.6%) | loss: 4.978577 | lrm: 1.00 | dt: 1132ms | tok/sec: 115,763 | mfu: 3.3% | epoch: 1 | remaining: 225s    
step 00079 (25.0%) | loss: 4.959522 | lrm: 1.00 | dt: 1363ms | tok/sec: 96,154 | mfu: 2.7% | epoch: 1 | remaining: 224s    
step 00080 (25.4%) | loss: 4.938406 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,087 | mfu: 3.4% | epoch: 1 | remaining: 223s    
step 00081 (25.8%) | loss: 4.915298 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,183 | mfu: 3.4% | epoch: 1 | remaining: 222s    
step 00082 (26.1%) | loss: 4.906871 | lrm: 1.00 | dt: 1096ms | tok/sec: 119,587 | mfu: 3.4% | epoch: 1 | remaining: 220s    
step 00083 (26.5%) | loss: 4.884781 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,753 | mfu: 3.4% | epoch: 1 | remaining: 219s    
step 00084 (26.9%) | loss: 4.865685 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,819 | mfu: 3.4% | epoch: 1 | remaining: 218s    
step 00085 (27.2%) | loss: 4.851027 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,759 | mfu: 3.4% | epoch: 1 | remaining: 217s    
step 00086 (27.6%) | loss: 4.825863 | lrm: 1.00 | dt: 1090ms | tok/sec: 120,195 | mfu: 3.4% | epoch: 1 | remaining: 216s    
step 00087 (28.0%) | loss: 4.796623 | lrm: 1.00 | dt: 1087ms | tok/sec: 120,631 | mfu: 3.4% | epoch: 1 | remaining: 215s    
step 00088 (28.3%) | loss: 4.769181 | lrm: 1.00 | dt: 1087ms | tok/sec: 120,634 | mfu: 3.4% | epoch: 1 | remaining: 214s    
step 00089 (28.7%) | loss: 4.752540 | lrm: 1.00 | dt: 1087ms | tok/sec: 120,627 | mfu: 3.4% | epoch: 1 | remaining: 213s    
step 00090 (29.1%) | loss: 4.728082 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,713 | mfu: 3.4% | epoch: 1 | remaining: 212s    
step 00091 (29.4%) | loss: 4.717387 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,805 | mfu: 3.4% | epoch: 1 | remaining: 211s    
step 00092 (29.8%) | loss: 4.699574 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,736 | mfu: 3.4% | epoch: 1 | remaining: 210s    
step 00093 (30.1%) | loss: 4.687894 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,659 | mfu: 3.4% | epoch: 1 | remaining: 209s    
step 00094 (30.5%) | loss: 4.686296 | lrm: 1.00 | dt: 1100ms | tok/sec: 119,191 | mfu: 3.3% | epoch: 1 | remaining: 207s    
step 00095 (30.9%) | loss: 4.668328 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,063 | mfu: 3.4% | epoch: 1 | remaining: 206s    
step 00096 (31.2%) | loss: 4.677298 | lrm: 1.00 | dt: 1114ms | tok/sec: 117,687 | mfu: 3.3% | epoch: 1 | remaining: 205s    
step 00097 (31.6%) | loss: 4.664614 | lrm: 1.00 | dt: 1324ms | tok/sec: 99,031 | mfu: 2.8% | epoch: 1 | remaining: 204s    
step 00098 (32.0%) | loss: 4.648332 | lrm: 1.00 | dt: 1219ms | tok/sec: 107,535 | mfu: 3.0% | epoch: 1 | remaining: 203s    
step 00099 (32.4%) | loss: 4.613777 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,061 | mfu: 3.4% | epoch: 1 | remaining: 202s    
step 00100 (32.8%) | loss: 4.597086 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,142 | mfu: 3.4% | epoch: 1 | remaining: 200s    
step 00101 (33.2%) | loss: 4.594615 | lrm: 1.00 | dt: 1094ms | tok/sec: 119,828 | mfu: 3.4% | epoch: 1 | remaining: 199s    
step 00102 (33.5%) | loss: 4.590643 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,779 | mfu: 3.4% | epoch: 1 | remaining: 198s    
step 00103 (33.9%) | loss: 4.582043 | lrm: 1.00 | dt: 1087ms | tok/sec: 120,586 | mfu: 3.4% | epoch: 1 | remaining: 197s    
step 00104 (34.3%) | loss: 4.569356 | lrm: 1.00 | dt: 1087ms | tok/sec: 120,574 | mfu: 3.4% | epoch: 1 | remaining: 196s    
step 00105 (34.6%) | loss: 4.542070 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,655 | mfu: 3.4% | epoch: 1 | remaining: 195s    
step 00106 (35.0%) | loss: 4.533524 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,684 | mfu: 3.4% | epoch: 1 | remaining: 194s    
step 00107 (35.3%) | loss: 4.507595 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,746 | mfu: 3.4% | epoch: 1 | remaining: 193s    
step 00108 (35.7%) | loss: 4.496044 | lrm: 1.00 | dt: 1099ms | tok/sec: 119,216 | mfu: 3.3% | epoch: 1 | remaining: 192s    
step 00109 (36.1%) | loss: 4.468501 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,183 | mfu: 3.4% | epoch: 1 | remaining: 191s    
step 00110 (36.4%) | loss: 4.462159 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,015 | mfu: 3.4% | epoch: 1 | remaining: 190s    
step 00111 (36.8%) | loss: 4.429598 | lrm: 1.00 | dt: 1090ms | tok/sec: 120,198 | mfu: 3.4% | epoch: 1 | remaining: 188s    
step 00112 (37.2%) | loss: 4.423485 | lrm: 1.00 | dt: 1092ms | tok/sec: 120,053 | mfu: 3.4% | epoch: 1 | remaining: 187s    
step 00113 (37.5%) | loss: 4.418288 | lrm: 1.00 | dt: 1091ms | tok/sec: 120,088 | mfu: 3.4% | epoch: 1 | remaining: 186s    
step 00114 (37.9%) | loss: 4.397126 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,078 | mfu: 3.3% | epoch: 1 | remaining: 185s    
step 00115 (38.3%) | loss: 4.387581 | lrm: 1.00 | dt: 1320ms | tok/sec: 99,285 | mfu: 2.8% | epoch: 1 | remaining: 184s    
step 00116 (38.7%) | loss: 4.374074 | lrm: 1.00 | dt: 1329ms | tok/sec: 98,611 | mfu: 2.8% | epoch: 1 | remaining: 183s    
step 00117 (39.2%) | loss: 4.347607 | lrm: 1.00 | dt: 1160ms | tok/sec: 112,979 | mfu: 3.2% | epoch: 1 | remaining: 181s    
step 00118 (39.5%) | loss: 4.330763 | lrm: 1.00 | dt: 1115ms | tok/sec: 117,571 | mfu: 3.3% | epoch: 1 | remaining: 180s    
step 00119 (39.9%) | loss: 4.323585 | lrm: 1.00 | dt: 1114ms | tok/sec: 117,647 | mfu: 3.3% | epoch: 1 | remaining: 179s    
step 00120 (40.3%) | loss: 4.313762 | lrm: 1.00 | dt: 1114ms | tok/sec: 117,642 | mfu: 3.3% | epoch: 1 | remaining: 178s    
step 00121 (40.7%) | loss: 4.297249 | lrm: 1.00 | dt: 1115ms | tok/sec: 117,594 | mfu: 3.3% | epoch: 1 | remaining: 177s    
step 00122 (41.0%) | loss: 4.279549 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,778 | mfu: 3.3% | epoch: 1 | remaining: 176s    
step 00123 (41.4%) | loss: 4.260712 | lrm: 1.00 | dt: 1075ms | tok/sec: 121,938 | mfu: 3.4% | epoch: 1 | remaining: 175s    
step 00124 (41.7%) | loss: 4.235029 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,726 | mfu: 3.4% | epoch: 1 | remaining: 174s    
step 00125 (42.1%) | loss: 4.219829 | lrm: 1.00 | dt: 1087ms | tok/sec: 120,624 | mfu: 3.4% | epoch: 1 | remaining: 173s    
step 00126 (42.5%) | loss: 4.211807 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,739 | mfu: 3.4% | epoch: 1 | remaining: 171s    
step 00127 (42.8%) | loss: 4.204540 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,790 | mfu: 3.4% | epoch: 1 | remaining: 170s    
step 00128 (43.2%) | loss: 4.201041 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,733 | mfu: 3.4% | epoch: 1 | remaining: 169s    
step 00129 (43.6%) | loss: 4.175975 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,727 | mfu: 3.4% | epoch: 1 | remaining: 168s    
step 00130 (43.9%) | loss: 4.188070 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,700 | mfu: 3.4% | epoch: 1 | remaining: 167s    
step 00131 (44.3%) | loss: 4.184264 | lrm: 1.00 | dt: 1090ms | tok/sec: 120,203 | mfu: 3.4% | epoch: 1 | remaining: 166s    
step 00132 (44.6%) | loss: 4.167481 | lrm: 1.00 | dt: 1172ms | tok/sec: 111,817 | mfu: 3.1% | epoch: 1 | remaining: 165s    
step 00133 (45.0%) | loss: 4.157799 | lrm: 1.00 | dt: 1326ms | tok/sec: 98,846 | mfu: 2.8% | epoch: 1 | remaining: 164s    
step 00134 (45.5%) | loss: 4.158194 | lrm: 1.00 | dt: 1328ms | tok/sec: 98,667 | mfu: 2.8% | epoch: 1 | remaining: 162s    
step 00135 (45.9%) | loss: 4.147818 | lrm: 1.00 | dt: 1330ms | tok/sec: 98,546 | mfu: 2.8% | epoch: 1 | remaining: 161s    
step 00136 (46.4%) | loss: 4.133076 | lrm: 1.00 | dt: 1326ms | tok/sec: 98,838 | mfu: 2.8% | epoch: 1 | remaining: 160s    
step 00137 (46.8%) | loss: 4.084203 | lrm: 1.00 | dt: 1331ms | tok/sec: 98,490 | mfu: 2.8% | epoch: 1 | remaining: 158s    
step 00138 (47.3%) | loss: 4.079519 | lrm: 1.00 | dt: 1368ms | tok/sec: 95,790 | mfu: 2.7% | epoch: 1 | remaining: 157s    
step 00139 (47.7%) | loss: 4.067026 | lrm: 1.00 | dt: 1326ms | tok/sec: 98,815 | mfu: 2.8% | epoch: 1 | remaining: 156s    
step 00140 (48.1%) | loss: 4.047959 | lrm: 1.00 | dt: 1330ms | tok/sec: 98,553 | mfu: 2.8% | epoch: 1 | remaining: 154s    
step 00141 (48.6%) | loss: 4.057714 | lrm: 1.00 | dt: 1331ms | tok/sec: 98,460 | mfu: 2.8% | epoch: 1 | remaining: 153s    
step 00142 (49.0%) | loss: 4.064775 | lrm: 1.00 | dt: 1328ms | tok/sec: 98,693 | mfu: 2.8% | epoch: 1 | remaining: 152s    
step 00143 (49.5%) | loss: 4.053228 | lrm: 1.00 | dt: 1331ms | tok/sec: 98,496 | mfu: 2.8% | epoch: 1 | remaining: 150s    
step 00144 (49.9%) | loss: 4.045191 | lrm: 1.00 | dt: 1329ms | tok/sec: 98,661 | mfu: 2.8% | epoch: 1 | remaining: 149s    
step 00145 (50.4%) | loss: 4.041092 | lrm: 1.00 | dt: 1331ms | tok/sec: 98,446 | mfu: 2.8% | epoch: 1 | remaining: 148s    
step 00146 (50.8%) | loss: 4.025471 | lrm: 1.00 | dt: 1230ms | tok/sec: 106,525 | mfu: 3.0% | epoch: 1 | remaining: 146s    
step 00147 (51.2%) | loss: 4.000589 | lrm: 1.00 | dt: 1076ms | tok/sec: 121,869 | mfu: 3.4% | epoch: 1 | remaining: 145s    
step 00148 (51.6%) | loss: 4.000425 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,772 | mfu: 3.4% | epoch: 1 | remaining: 144s    
step 00149 (51.9%) | loss: 3.994293 | lrm: 1.00 | dt: 1086ms | tok/sec: 120,722 | mfu: 3.4% | epoch: 1 | remaining: 143s    
step 00150 (52.3%) | loss: 3.996936 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,825 | mfu: 3.4% | epoch: 1 | remaining: 142s    
