Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 512ms | tok/sec: 256,218 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,133 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,349 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 382ms | tok/sec: 343,208 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,241 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,358 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,302 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,232 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,357 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 433ms | tok/sec: 302,990 | mfu: 3.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 520ms | tok/sec: 252,230 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 519ms | tok/sec: 252,524 | mfu: 3.2% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 9.011103 | lrm: 0.03 | dt: 520ms | tok/sec: 252,277 | mfu: 3.2% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.009799 | lrm: 0.07 | dt: 519ms | tok/sec: 252,404 | mfu: 3.2% | epoch: 1 | remaining: 298s    
step 00014 (0.5%) | loss: 9.005859 | lrm: 0.10 | dt: 519ms | tok/sec: 252,500 | mfu: 3.2% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 8.998157 | lrm: 0.14 | dt: 504ms | tok/sec: 259,826 | mfu: 3.3% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 8.983416 | lrm: 0.17 | dt: 519ms | tok/sec: 252,545 | mfu: 3.2% | epoch: 1 | remaining: 297s    
step 00037 (4.1%) | loss: 6.439253 | lrm: 0.82 | dt: 382ms | tok/sec: 343,357 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00038 (4.2%) | loss: 6.368169 | lrm: 0.85 | dt: 382ms | tok/sec: 343,277 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00039 (4.4%) | loss: 6.291694 | lrm: 0.87 | dt: 382ms | tok/sec: 343,321 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00040 (4.5%) | loss: 6.216666 | lrm: 0.90 | dt: 382ms | tok/sec: 343,279 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00041 (4.6%) | loss: 6.167335 | lrm: 0.92 | dt: 382ms | tok/sec: 343,281 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00042 (4.7%) | loss: 6.111787 | lrm: 0.95 | dt: 382ms | tok/sec: 343,029 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00043 (4.9%) | loss: 6.047066 | lrm: 0.97 | dt: 382ms | tok/sec: 343,241 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00044 (5.0%) | loss: 6.000016 | lrm: 1.00 | dt: 382ms | tok/sec: 343,173 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00045 (5.1%) | loss: 5.948132 | lrm: 1.00 | dt: 382ms | tok/sec: 343,159 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00046 (5.2%) | loss: 5.902130 | lrm: 1.00 | dt: 382ms | tok/sec: 343,296 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00047 (5.4%) | loss: 5.855897 | lrm: 1.00 | dt: 382ms | tok/sec: 343,265 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00048 (5.5%) | loss: 5.821078 | lrm: 1.00 | dt: 382ms | tok/sec: 343,122 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00049 (5.6%) | loss: 5.789093 | lrm: 1.00 | dt: 455ms | tok/sec: 288,075 | mfu: 3.6% | epoch: 1 | remaining: 283s    
step 00050 (5.8%) | loss: 5.757334 | lrm: 1.00 | dt: 519ms | tok/sec: 252,353 | mfu: 3.2% | epoch: 1 | remaining: 282s    
step 00051 (6.0%) | loss: 5.711827 | lrm: 1.00 | dt: 519ms | tok/sec: 252,350 | mfu: 3.2% | epoch: 1 | remaining: 282s    
step 00052 (6.1%) | loss: 5.675124 | lrm: 1.00 | dt: 483ms | tok/sec: 271,457 | mfu: 3.4% | epoch: 1 | remaining: 281s    
step 00053 (6.3%) | loss: 5.643812 | lrm: 1.00 | dt: 519ms | tok/sec: 252,369 | mfu: 3.2% | epoch: 1 | remaining: 281s    
step 00054 (6.5%) | loss: 5.607434 | lrm: 1.00 | dt: 519ms | tok/sec: 252,607 | mfu: 3.2% | epoch: 1 | remaining: 280s    
step 00055 (6.6%) | loss: 5.577972 | lrm: 1.00 | dt: 496ms | tok/sec: 264,363 | mfu: 3.3% | epoch: 1 | remaining: 280s    
step 00056 (6.8%) | loss: 5.556361 | lrm: 1.00 | dt: 506ms | tok/sec: 259,081 | mfu: 3.3% | epoch: 1 | remaining: 279s    
step 00057 (7.0%) | loss: 5.524619 | lrm: 1.00 | dt: 506ms | tok/sec: 258,890 | mfu: 3.3% | epoch: 1 | remaining: 279s    
step 00058 (7.1%) | loss: 5.489373 | lrm: 1.00 | dt: 505ms | tok/sec: 259,755 | mfu: 3.3% | epoch: 1 | remaining: 278s    
step 00059 (7.3%) | loss: 5.461129 | lrm: 1.00 | dt: 505ms | tok/sec: 259,349 | mfu: 3.3% | epoch: 1 | remaining: 278s    
step 00060 (7.5%) | loss: 5.436453 | lrm: 1.00 | dt: 614ms | tok/sec: 213,450 | mfu: 2.7% | epoch: 1 | remaining: 277s    
step 00061 (7.7%) | loss: 5.406725 | lrm: 1.00 | dt: 618ms | tok/sec: 212,082 | mfu: 2.7% | epoch: 1 | remaining: 276s    
step 00062 (7.9%) | loss: 5.385951 | lrm: 1.00 | dt: 610ms | tok/sec: 214,795 | mfu: 2.7% | epoch: 1 | remaining: 276s    
step 00063 (8.1%) | loss: 5.362794 | lrm: 1.00 | dt: 607ms | tok/sec: 215,959 | mfu: 2.7% | epoch: 1 | remaining: 275s    
step 00064 (8.3%) | loss: 5.341446 | lrm: 1.00 | dt: 615ms | tok/sec: 213,246 | mfu: 2.7% | epoch: 1 | remaining: 275s    
step 00065 (8.5%) | loss: 5.314934 | lrm: 1.00 | dt: 577ms | tok/sec: 227,137 | mfu: 2.9% | epoch: 1 | remaining: 274s    
step 00066 (8.7%) | loss: 5.292664 | lrm: 1.00 | dt: 519ms | tok/sec: 252,734 | mfu: 3.2% | epoch: 1 | remaining: 273s    
step 00067 (8.9%) | loss: 5.267345 | lrm: 1.00 | dt: 519ms | tok/sec: 252,402 | mfu: 3.2% | epoch: 1 | remaining: 273s    
step 00068 (9.0%) | loss: 5.252886 | lrm: 1.00 | dt: 519ms | tok/sec: 252,679 | mfu: 3.2% | epoch: 1 | remaining: 272s    
step 00069 (9.2%) | loss: 5.220605 | lrm: 1.00 | dt: 409ms | tok/sec: 320,110 | mfu: 4.0% | epoch: 1 | remaining: 272s    
step 00070 (9.3%) | loss: 5.200288 | lrm: 1.00 | dt: 382ms | tok/sec: 343,223 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00071 (9.5%) | loss: 5.176130 | lrm: 1.00 | dt: 382ms | tok/sec: 343,194 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00072 (9.6%) | loss: 5.145532 | lrm: 1.00 | dt: 382ms | tok/sec: 343,142 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00073 (9.7%) | loss: 5.119035 | lrm: 1.00 | dt: 382ms | tok/sec: 343,168 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00074 (9.9%) | loss: 5.109534 | lrm: 1.00 | dt: 382ms | tok/sec: 343,259 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00075 (10.0%) | loss: 5.088053 | lrm: 1.00 | dt: 382ms | tok/sec: 343,109 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00076 (10.1%) | loss: 5.070167 | lrm: 1.00 | dt: 382ms | tok/sec: 343,184 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00077 (10.2%) | loss: 5.059033 | lrm: 1.00 | dt: 382ms | tok/sec: 343,262 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00078 (10.4%) | loss: 5.046322 | lrm: 1.00 | dt: 382ms | tok/sec: 343,325 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00079 (10.5%) | loss: 5.027319 | lrm: 1.00 | dt: 382ms | tok/sec: 343,234 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00080 (10.6%) | loss: 5.006268 | lrm: 1.00 | dt: 382ms | tok/sec: 343,125 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00081 (10.7%) | loss: 4.981937 | lrm: 1.00 | dt: 382ms | tok/sec: 343,174 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00082 (10.9%) | loss: 4.973315 | lrm: 1.00 | dt: 382ms | tok/sec: 343,192 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00083 (11.0%) | loss: 4.950884 | lrm: 1.00 | dt: 382ms | tok/sec: 343,264 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00084 (11.1%) | loss: 4.931676 | lrm: 1.00 | dt: 382ms | tok/sec: 343,322 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00085 (11.3%) | loss: 4.917570 | lrm: 1.00 | dt: 382ms | tok/sec: 343,420 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00086 (11.4%) | loss: 4.894007 | lrm: 1.00 | dt: 382ms | tok/sec: 343,191 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00087 (11.5%) | loss: 4.864257 | lrm: 1.00 | dt: 382ms | tok/sec: 343,221 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00088 (11.6%) | loss: 4.836675 | lrm: 1.00 | dt: 382ms | tok/sec: 343,139 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00089 (11.8%) | loss: 4.819944 | lrm: 1.00 | dt: 382ms | tok/sec: 343,115 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00090 (11.9%) | loss: 4.796782 | lrm: 1.00 | dt: 382ms | tok/sec: 343,029 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00091 (12.0%) | loss: 4.787216 | lrm: 1.00 | dt: 382ms | tok/sec: 343,256 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00092 (12.1%) | loss: 4.770102 | lrm: 1.00 | dt: 382ms | tok/sec: 343,164 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00093 (12.3%) | loss: 4.760693 | lrm: 1.00 | dt: 382ms | tok/sec: 343,195 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00094 (12.4%) | loss: 4.758052 | lrm: 1.00 | dt: 382ms | tok/sec: 343,249 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00095 (12.5%) | loss: 4.740266 | lrm: 1.00 | dt: 382ms | tok/sec: 343,283 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00096 (12.7%) | loss: 4.749050 | lrm: 1.00 | dt: 382ms | tok/sec: 343,234 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00097 (12.8%) | loss: 4.735427 | lrm: 1.00 | dt: 382ms | tok/sec: 343,188 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00098 (12.9%) | loss: 4.719280 | lrm: 1.00 | dt: 382ms | tok/sec: 343,272 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00099 (13.0%) | loss: 4.686028 | lrm: 1.00 | dt: 382ms | tok/sec: 343,207 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00100 (13.2%) | loss: 4.670094 | lrm: 1.00 | dt: 382ms | tok/sec: 343,232 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00101 (13.3%) | loss: 4.667241 | lrm: 1.00 | dt: 382ms | tok/sec: 343,262 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00102 (13.4%) | loss: 4.664354 | lrm: 1.00 | dt: 382ms | tok/sec: 343,283 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00103 (13.5%) | loss: 4.656354 | lrm: 1.00 | dt: 382ms | tok/sec: 343,200 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00104 (13.7%) | loss: 4.644191 | lrm: 1.00 | dt: 382ms | tok/sec: 343,248 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00105 (13.8%) | loss: 4.616584 | lrm: 1.00 | dt: 382ms | tok/sec: 343,286 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00106 (13.9%) | loss: 4.608935 | lrm: 1.00 | dt: 382ms | tok/sec: 343,156 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00107 (14.1%) | loss: 4.584164 | lrm: 1.00 | dt: 382ms | tok/sec: 343,250 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00108 (14.2%) | loss: 4.572584 | lrm: 1.00 | dt: 382ms | tok/sec: 343,246 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00109 (14.3%) | loss: 4.547861 | lrm: 1.00 | dt: 382ms | tok/sec: 343,002 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00110 (14.4%) | loss: 4.541211 | lrm: 1.00 | dt: 382ms | tok/sec: 343,186 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00111 (14.6%) | loss: 4.509017 | lrm: 1.00 | dt: 382ms | tok/sec: 343,291 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00112 (14.7%) | loss: 4.501798 | lrm: 1.00 | dt: 382ms | tok/sec: 343,211 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00113 (14.8%) | loss: 4.495769 | lrm: 1.00 | dt: 382ms | tok/sec: 343,160 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00114 (14.9%) | loss: 4.476284 | lrm: 1.00 | dt: 382ms | tok/sec: 343,281 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00115 (15.1%) | loss: 4.466883 | lrm: 1.00 | dt: 382ms | tok/sec: 343,266 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00116 (15.2%) | loss: 4.452555 | lrm: 1.00 | dt: 382ms | tok/sec: 343,210 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00117 (15.3%) | loss: 4.426752 | lrm: 1.00 | dt: 382ms | tok/sec: 343,279 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00118 (15.5%) | loss: 4.412501 | lrm: 1.00 | dt: 382ms | tok/sec: 343,202 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00119 (15.6%) | loss: 4.407063 | lrm: 1.00 | dt: 382ms | tok/sec: 343,147 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00120 (15.7%) | loss: 4.396838 | lrm: 1.00 | dt: 382ms | tok/sec: 343,262 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00121 (15.8%) | loss: 4.383080 | lrm: 1.00 | dt: 382ms | tok/sec: 343,285 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00122 (16.0%) | loss: 4.366972 | lrm: 1.00 | dt: 382ms | tok/sec: 343,211 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00123 (16.1%) | loss: 4.349224 | lrm: 1.00 | dt: 382ms | tok/sec: 343,281 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00124 (16.2%) | loss: 4.324610 | lrm: 1.00 | dt: 382ms | tok/sec: 343,139 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00125 (16.3%) | loss: 4.309880 | lrm: 1.00 | dt: 382ms | tok/sec: 343,238 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00126 (16.5%) | loss: 4.303108 | lrm: 1.00 | dt: 382ms | tok/sec: 343,187 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00127 (16.6%) | loss: 4.293745 | lrm: 1.00 | dt: 382ms | tok/sec: 343,198 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00128 (16.7%) | loss: 4.288832 | lrm: 1.00 | dt: 382ms | tok/sec: 342,986 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00129 (16.9%) | loss: 4.263100 | lrm: 1.00 | dt: 382ms | tok/sec: 343,333 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00130 (17.0%) | loss: 4.272400 | lrm: 1.00 | dt: 382ms | tok/sec: 343,315 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00131 (17.1%) | loss: 4.269741 | lrm: 1.00 | dt: 382ms | tok/sec: 343,259 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00132 (17.2%) | loss: 4.253966 | lrm: 1.00 | dt: 382ms | tok/sec: 343,236 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00133 (17.4%) | loss: 4.242919 | lrm: 1.00 | dt: 382ms | tok/sec: 343,182 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00134 (17.5%) | loss: 4.243075 | lrm: 1.00 | dt: 382ms | tok/sec: 343,171 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00135 (17.6%) | loss: 4.234641 | lrm: 1.00 | dt: 382ms | tok/sec: 343,314 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00136 (17.7%) | loss: 4.220043 | lrm: 1.00 | dt: 382ms | tok/sec: 343,319 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00137 (17.9%) | loss: 4.171802 | lrm: 1.00 | dt: 382ms | tok/sec: 343,289 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00138 (18.0%) | loss: 4.167739 | lrm: 1.00 | dt: 382ms | tok/sec: 343,202 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00139 (18.1%) | loss: 4.156366 | lrm: 1.00 | dt: 382ms | tok/sec: 343,096 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00140 (18.3%) | loss: 4.136450 | lrm: 1.00 | dt: 382ms | tok/sec: 343,187 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00141 (18.4%) | loss: 4.143046 | lrm: 1.00 | dt: 382ms | tok/sec: 343,292 | mfu: 4.3% | epoch: 1 | remaining: 244s    
step 00142 (18.5%) | loss: 4.150381 | lrm: 1.00 | dt: 382ms | tok/sec: 343,195 | mfu: 4.3% | epoch: 1 | remaining: 244s    
step 00143 (18.6%) | loss: 4.140711 | lrm: 1.00 | dt: 382ms | tok/sec: 343,287 | mfu: 4.3% | epoch: 1 | remaining: 244s    
step 00144 (18.8%) | loss: 4.131315 | lrm: 1.00 | dt: 382ms | tok/sec: 343,220 | mfu: 4.3% | epoch: 1 | remaining: 243s    
step 00145 (18.9%) | loss: 4.127321 | lrm: 1.00 | dt: 382ms | tok/sec: 343,254 | mfu: 4.3% | epoch: 1 | remaining: 243s    
step 00146 (19.0%) | loss: 4.111294 | lrm: 1.00 | dt: 382ms | tok/sec: 343,225 | mfu: 4.3% | epoch: 1 | remaining: 243s    
step 00147 (19.1%) | loss: 4.086290 | lrm: 1.00 | dt: 382ms | tok/sec: 342,996 | mfu: 4.3% | epoch: 1 | remaining: 242s    
step 00148 (19.3%) | loss: 4.085490 | lrm: 1.00 | dt: 382ms | tok/sec: 343,243 | mfu: 4.3% | epoch: 1 | remaining: 242s    
step 00149 (19.4%) | loss: 4.078539 | lrm: 1.00 | dt: 382ms | tok/sec: 343,302 | mfu: 4.3% | epoch: 1 | remaining: 241s    
step 00150 (19.5%) | loss: 4.081131 | lrm: 1.00 | dt: 382ms | tok/sec: 343,194 | mfu: 4.3% | epoch: 1 | remaining: 241s    
step 00151 (19.7%) | loss: 4.079538 | lrm: 1.00 | dt: 382ms | tok/sec: 343,155 | mfu: 4.3% | epoch: 1 | remaining: 241s    
step 00152 (19.8%) | loss: 4.061480 | lrm: 1.00 | dt: 382ms | tok/sec: 343,247 | mfu: 4.3% | epoch: 1 | remaining: 240s    
