Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 609ms | tok/sec: 215,166 | mfu: 2.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 385ms | tok/sec: 340,360 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 385ms | tok/sec: 340,511 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 385ms | tok/sec: 340,442 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 385ms | tok/sec: 340,319 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 385ms | tok/sec: 340,138 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 385ms | tok/sec: 340,397 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 385ms | tok/sec: 340,274 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 385ms | tok/sec: 340,077 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 385ms | tok/sec: 340,413 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 385ms | tok/sec: 340,088 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 385ms | tok/sec: 340,010 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 385ms | tok/sec: 340,354 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010137 | lrm: 0.05 | dt: 385ms | tok/sec: 340,236 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007217 | lrm: 0.08 | dt: 385ms | tok/sec: 340,523 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001678 | lrm: 0.10 | dt: 385ms | tok/sec: 340,302 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.991825 | lrm: 0.13 | dt: 385ms | tok/sec: 340,153 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00054 (6.1%) | loss: 5.698170 | lrm: 1.00 | dt: 601ms | tok/sec: 218,073 | mfu: 2.8% | epoch: 1 | remaining: 281s    
step 00055 (6.3%) | loss: 5.665576 | lrm: 1.00 | dt: 604ms | tok/sec: 216,927 | mfu: 2.7% | epoch: 1 | remaining: 281s    
step 00056 (6.5%) | loss: 5.641181 | lrm: 1.00 | dt: 677ms | tok/sec: 193,527 | mfu: 2.4% | epoch: 1 | remaining: 280s    
step 00057 (6.7%) | loss: 5.606499 | lrm: 1.00 | dt: 633ms | tok/sec: 207,011 | mfu: 2.6% | epoch: 1 | remaining: 279s    
step 00058 (6.9%) | loss: 5.568073 | lrm: 1.00 | dt: 546ms | tok/sec: 240,096 | mfu: 3.0% | epoch: 1 | remaining: 279s    
step 00059 (7.1%) | loss: 5.537178 | lrm: 1.00 | dt: 611ms | tok/sec: 214,420 | mfu: 2.7% | epoch: 1 | remaining: 278s    
step 00060 (7.3%) | loss: 5.509445 | lrm: 1.00 | dt: 595ms | tok/sec: 220,241 | mfu: 2.8% | epoch: 1 | remaining: 278s    
step 00061 (7.5%) | loss: 5.477166 | lrm: 1.00 | dt: 638ms | tok/sec: 205,407 | mfu: 2.6% | epoch: 1 | remaining: 277s    
step 00062 (7.7%) | loss: 5.452983 | lrm: 1.00 | dt: 602ms | tok/sec: 217,697 | mfu: 2.8% | epoch: 1 | remaining: 276s    
step 00063 (7.9%) | loss: 5.427120 | lrm: 1.00 | dt: 607ms | tok/sec: 215,818 | mfu: 2.7% | epoch: 1 | remaining: 276s    
step 00064 (8.1%) | loss: 5.403547 | lrm: 1.00 | dt: 589ms | tok/sec: 222,563 | mfu: 2.8% | epoch: 1 | remaining: 275s    
step 00065 (8.3%) | loss: 5.373486 | lrm: 1.00 | dt: 638ms | tok/sec: 205,417 | mfu: 2.6% | epoch: 1 | remaining: 274s    
step 00066 (8.5%) | loss: 5.347370 | lrm: 1.00 | dt: 727ms | tok/sec: 180,410 | mfu: 2.3% | epoch: 1 | remaining: 274s    
step 00067 (8.8%) | loss: 5.319024 | lrm: 1.00 | dt: 790ms | tok/sec: 165,888 | mfu: 2.1% | epoch: 1 | remaining: 273s    
step 00068 (9.0%) | loss: 5.301045 | lrm: 1.00 | dt: 782ms | tok/sec: 167,574 | mfu: 2.1% | epoch: 1 | remaining: 272s    
step 00069 (9.3%) | loss: 5.266414 | lrm: 1.00 | dt: 742ms | tok/sec: 176,732 | mfu: 2.2% | epoch: 1 | remaining: 271s    
step 00070 (9.5%) | loss: 5.243623 | lrm: 1.00 | dt: 804ms | tok/sec: 162,934 | mfu: 2.1% | epoch: 1 | remaining: 271s    
step 00071 (9.8%) | loss: 5.217378 | lrm: 1.00 | dt: 781ms | tok/sec: 167,720 | mfu: 2.1% | epoch: 1 | remaining: 270s    
step 00072 (10.1%) | loss: 5.185033 | lrm: 1.00 | dt: 805ms | tok/sec: 162,834 | mfu: 2.1% | epoch: 1 | remaining: 269s    
step 00073 (10.3%) | loss: 5.156832 | lrm: 1.00 | dt: 795ms | tok/sec: 164,857 | mfu: 2.1% | epoch: 1 | remaining: 268s    
step 00074 (10.6%) | loss: 5.144522 | lrm: 1.00 | dt: 819ms | tok/sec: 160,004 | mfu: 2.0% | epoch: 1 | remaining: 267s    
step 00075 (10.9%) | loss: 5.121141 | lrm: 1.00 | dt: 823ms | tok/sec: 159,270 | mfu: 2.0% | epoch: 1 | remaining: 267s    
step 00076 (11.1%) | loss: 5.101035 | lrm: 1.00 | dt: 803ms | tok/sec: 163,328 | mfu: 2.1% | epoch: 1 | remaining: 266s    
step 00077 (11.4%) | loss: 5.088104 | lrm: 1.00 | dt: 858ms | tok/sec: 152,807 | mfu: 1.9% | epoch: 1 | remaining: 265s    
step 00078 (11.7%) | loss: 5.072387 | lrm: 1.00 | dt: 810ms | tok/sec: 161,914 | mfu: 2.0% | epoch: 1 | remaining: 264s    
step 00079 (12.0%) | loss: 5.050998 | lrm: 1.00 | dt: 776ms | tok/sec: 168,918 | mfu: 2.1% | epoch: 1 | remaining: 263s    
step 00080 (12.2%) | loss: 5.027827 | lrm: 1.00 | dt: 728ms | tok/sec: 180,147 | mfu: 2.3% | epoch: 1 | remaining: 263s    
step 00081 (12.5%) | loss: 5.001248 | lrm: 1.00 | dt: 780ms | tok/sec: 168,010 | mfu: 2.1% | epoch: 1 | remaining: 262s    
step 00082 (12.7%) | loss: 4.991952 | lrm: 1.00 | dt: 828ms | tok/sec: 158,255 | mfu: 2.0% | epoch: 1 | remaining: 261s    
step 00083 (13.0%) | loss: 4.965869 | lrm: 1.00 | dt: 781ms | tok/sec: 167,922 | mfu: 2.1% | epoch: 1 | remaining: 260s    
step 00084 (13.3%) | loss: 4.945269 | lrm: 1.00 | dt: 769ms | tok/sec: 170,400 | mfu: 2.2% | epoch: 1 | remaining: 259s    
step 00085 (13.5%) | loss: 4.929086 | lrm: 1.00 | dt: 777ms | tok/sec: 168,724 | mfu: 2.1% | epoch: 1 | remaining: 259s    
step 00086 (13.8%) | loss: 4.903830 | lrm: 1.00 | dt: 817ms | tok/sec: 160,372 | mfu: 2.0% | epoch: 1 | remaining: 258s    
step 00087 (14.0%) | loss: 4.872713 | lrm: 1.00 | dt: 801ms | tok/sec: 163,634 | mfu: 2.1% | epoch: 1 | remaining: 257s    
step 00088 (14.3%) | loss: 4.843579 | lrm: 1.00 | dt: 767ms | tok/sec: 170,981 | mfu: 2.2% | epoch: 1 | remaining: 256s    
step 00089 (14.6%) | loss: 4.825519 | lrm: 1.00 | dt: 748ms | tok/sec: 175,313 | mfu: 2.2% | epoch: 1 | remaining: 256s    
step 00090 (14.8%) | loss: 4.803173 | lrm: 1.00 | dt: 784ms | tok/sec: 167,214 | mfu: 2.1% | epoch: 1 | remaining: 255s    
step 00091 (15.1%) | loss: 4.793368 | lrm: 1.00 | dt: 849ms | tok/sec: 154,459 | mfu: 2.0% | epoch: 1 | remaining: 254s    
step 00092 (15.4%) | loss: 4.773276 | lrm: 1.00 | dt: 595ms | tok/sec: 220,122 | mfu: 2.8% | epoch: 1 | remaining: 253s    
step 00093 (15.6%) | loss: 4.759547 | lrm: 1.00 | dt: 594ms | tok/sec: 220,512 | mfu: 2.8% | epoch: 1 | remaining: 253s    
step 00094 (15.8%) | loss: 4.755213 | lrm: 1.00 | dt: 584ms | tok/sec: 224,567 | mfu: 2.8% | epoch: 1 | remaining: 252s    
step 00095 (15.9%) | loss: 4.735422 | lrm: 1.00 | dt: 638ms | tok/sec: 205,599 | mfu: 2.6% | epoch: 1 | remaining: 252s    
step 00096 (16.2%) | loss: 4.742162 | lrm: 1.00 | dt: 610ms | tok/sec: 214,874 | mfu: 2.7% | epoch: 1 | remaining: 251s    
step 00097 (16.4%) | loss: 4.726205 | lrm: 1.00 | dt: 574ms | tok/sec: 228,523 | mfu: 2.9% | epoch: 1 | remaining: 250s    
step 00098 (16.6%) | loss: 4.708029 | lrm: 1.00 | dt: 584ms | tok/sec: 224,247 | mfu: 2.8% | epoch: 1 | remaining: 250s    
step 00099 (16.8%) | loss: 4.674404 | lrm: 1.00 | dt: 566ms | tok/sec: 231,414 | mfu: 2.9% | epoch: 1 | remaining: 249s    
step 00100 (16.9%) | loss: 4.656673 | lrm: 1.00 | dt: 603ms | tok/sec: 217,315 | mfu: 2.7% | epoch: 1 | remaining: 249s    
step 00101 (17.1%) | loss: 4.653307 | lrm: 1.00 | dt: 586ms | tok/sec: 223,657 | mfu: 2.8% | epoch: 1 | remaining: 248s    
step 00102 (17.3%) | loss: 4.649259 | lrm: 1.00 | dt: 574ms | tok/sec: 228,207 | mfu: 2.9% | epoch: 1 | remaining: 247s    
step 00103 (17.5%) | loss: 4.640962 | lrm: 1.00 | dt: 613ms | tok/sec: 213,754 | mfu: 2.7% | epoch: 1 | remaining: 247s    
step 00104 (17.7%) | loss: 4.627774 | lrm: 1.00 | dt: 532ms | tok/sec: 246,186 | mfu: 3.1% | epoch: 1 | remaining: 246s    
step 00105 (17.9%) | loss: 4.600979 | lrm: 1.00 | dt: 600ms | tok/sec: 218,501 | mfu: 2.8% | epoch: 1 | remaining: 246s    
step 00106 (18.1%) | loss: 4.592600 | lrm: 1.00 | dt: 567ms | tok/sec: 231,098 | mfu: 2.9% | epoch: 1 | remaining: 245s    
step 00107 (18.3%) | loss: 4.569549 | lrm: 1.00 | dt: 556ms | tok/sec: 235,545 | mfu: 3.0% | epoch: 1 | remaining: 245s    
step 00108 (18.5%) | loss: 4.557703 | lrm: 1.00 | dt: 618ms | tok/sec: 212,163 | mfu: 2.7% | epoch: 1 | remaining: 244s    
step 00109 (18.7%) | loss: 4.532983 | lrm: 1.00 | dt: 586ms | tok/sec: 223,809 | mfu: 2.8% | epoch: 1 | remaining: 243s    
step 00110 (18.9%) | loss: 4.526443 | lrm: 1.00 | dt: 538ms | tok/sec: 243,661 | mfu: 3.1% | epoch: 1 | remaining: 243s    
step 00111 (19.1%) | loss: 4.495792 | lrm: 1.00 | dt: 580ms | tok/sec: 225,939 | mfu: 2.9% | epoch: 1 | remaining: 242s    
step 00112 (19.3%) | loss: 4.489329 | lrm: 1.00 | dt: 582ms | tok/sec: 225,315 | mfu: 2.8% | epoch: 1 | remaining: 242s    
step 00113 (19.5%) | loss: 4.483647 | lrm: 1.00 | dt: 655ms | tok/sec: 200,247 | mfu: 2.5% | epoch: 1 | remaining: 241s    
step 00114 (19.7%) | loss: 4.464393 | lrm: 1.00 | dt: 535ms | tok/sec: 245,064 | mfu: 3.1% | epoch: 1 | remaining: 240s    
step 00115 (19.8%) | loss: 4.455309 | lrm: 1.00 | dt: 581ms | tok/sec: 225,441 | mfu: 2.8% | epoch: 1 | remaining: 240s    
step 00116 (20.0%) | loss: 4.441109 | lrm: 1.00 | dt: 597ms | tok/sec: 219,478 | mfu: 2.8% | epoch: 1 | remaining: 239s    
step 00117 (20.2%) | loss: 4.416161 | lrm: 1.00 | dt: 559ms | tok/sec: 234,665 | mfu: 3.0% | epoch: 1 | remaining: 239s    
step 00118 (20.4%) | loss: 4.401907 | lrm: 1.00 | dt: 665ms | tok/sec: 197,235 | mfu: 2.5% | epoch: 1 | remaining: 238s    
step 00119 (20.6%) | loss: 4.396484 | lrm: 1.00 | dt: 798ms | tok/sec: 164,253 | mfu: 2.1% | epoch: 1 | remaining: 237s    
step 00120 (20.9%) | loss: 4.386698 | lrm: 1.00 | dt: 798ms | tok/sec: 164,217 | mfu: 2.1% | epoch: 1 | remaining: 236s    
step 00121 (21.2%) | loss: 4.371711 | lrm: 1.00 | dt: 709ms | tok/sec: 184,979 | mfu: 2.3% | epoch: 1 | remaining: 236s    
step 00122 (21.4%) | loss: 4.355811 | lrm: 1.00 | dt: 825ms | tok/sec: 158,948 | mfu: 2.0% | epoch: 1 | remaining: 235s    
step 00123 (21.7%) | loss: 4.340044 | lrm: 1.00 | dt: 798ms | tok/sec: 164,342 | mfu: 2.1% | epoch: 1 | remaining: 234s    
step 00124 (22.0%) | loss: 4.317418 | lrm: 1.00 | dt: 721ms | tok/sec: 181,672 | mfu: 2.3% | epoch: 1 | remaining: 233s    
step 00125 (22.2%) | loss: 4.302830 | lrm: 1.00 | dt: 773ms | tok/sec: 169,461 | mfu: 2.1% | epoch: 1 | remaining: 233s    
step 00126 (22.5%) | loss: 4.297829 | lrm: 1.00 | dt: 775ms | tok/sec: 169,220 | mfu: 2.1% | epoch: 1 | remaining: 232s    
step 00127 (22.7%) | loss: 4.289253 | lrm: 1.00 | dt: 789ms | tok/sec: 166,121 | mfu: 2.1% | epoch: 1 | remaining: 231s    
step 00128 (23.0%) | loss: 4.284109 | lrm: 1.00 | dt: 700ms | tok/sec: 187,134 | mfu: 2.4% | epoch: 1 | remaining: 230s    
step 00129 (23.2%) | loss: 4.257984 | lrm: 1.00 | dt: 738ms | tok/sec: 177,676 | mfu: 2.2% | epoch: 1 | remaining: 230s    
step 00130 (23.5%) | loss: 4.268085 | lrm: 1.00 | dt: 743ms | tok/sec: 176,405 | mfu: 2.2% | epoch: 1 | remaining: 229s    
step 00131 (23.7%) | loss: 4.265403 | lrm: 1.00 | dt: 702ms | tok/sec: 186,657 | mfu: 2.4% | epoch: 1 | remaining: 228s    
step 00132 (23.9%) | loss: 4.250798 | lrm: 1.00 | dt: 778ms | tok/sec: 168,557 | mfu: 2.1% | epoch: 1 | remaining: 227s    
step 00133 (24.2%) | loss: 4.240820 | lrm: 1.00 | dt: 737ms | tok/sec: 177,773 | mfu: 2.2% | epoch: 1 | remaining: 227s    
step 00134 (24.4%) | loss: 4.242236 | lrm: 1.00 | dt: 748ms | tok/sec: 175,340 | mfu: 2.2% | epoch: 1 | remaining: 226s    
step 00135 (24.7%) | loss: 4.234031 | lrm: 1.00 | dt: 706ms | tok/sec: 185,681 | mfu: 2.3% | epoch: 1 | remaining: 225s    
step 00136 (24.9%) | loss: 4.220885 | lrm: 1.00 | dt: 799ms | tok/sec: 164,020 | mfu: 2.1% | epoch: 1 | remaining: 224s    
step 00137 (25.2%) | loss: 4.175357 | lrm: 1.00 | dt: 819ms | tok/sec: 159,956 | mfu: 2.0% | epoch: 1 | remaining: 224s    
step 00138 (25.5%) | loss: 4.170800 | lrm: 1.00 | dt: 744ms | tok/sec: 176,080 | mfu: 2.2% | epoch: 1 | remaining: 223s    
step 00139 (25.7%) | loss: 4.158089 | lrm: 1.00 | dt: 723ms | tok/sec: 181,377 | mfu: 2.3% | epoch: 1 | remaining: 222s    
step 00140 (26.0%) | loss: 4.138693 | lrm: 1.00 | dt: 752ms | tok/sec: 174,334 | mfu: 2.2% | epoch: 1 | remaining: 221s    
step 00141 (26.2%) | loss: 4.144847 | lrm: 1.00 | dt: 785ms | tok/sec: 167,050 | mfu: 2.1% | epoch: 1 | remaining: 221s    
step 00142 (26.5%) | loss: 4.151779 | lrm: 1.00 | dt: 739ms | tok/sec: 177,309 | mfu: 2.2% | epoch: 1 | remaining: 220s    
step 00143 (26.7%) | loss: 4.140633 | lrm: 1.00 | dt: 750ms | tok/sec: 174,715 | mfu: 2.2% | epoch: 1 | remaining: 219s    
step 00144 (27.0%) | loss: 4.131919 | lrm: 1.00 | dt: 843ms | tok/sec: 155,493 | mfu: 2.0% | epoch: 1 | remaining: 218s    
step 00145 (27.2%) | loss: 4.128780 | lrm: 1.00 | dt: 841ms | tok/sec: 155,772 | mfu: 2.0% | epoch: 1 | remaining: 217s    
step 00146 (27.5%) | loss: 4.114240 | lrm: 1.00 | dt: 581ms | tok/sec: 225,712 | mfu: 2.9% | epoch: 1 | remaining: 217s    
step 00147 (27.7%) | loss: 4.090237 | lrm: 1.00 | dt: 582ms | tok/sec: 225,127 | mfu: 2.8% | epoch: 1 | remaining: 216s    
step 00148 (27.9%) | loss: 4.088995 | lrm: 1.00 | dt: 584ms | tok/sec: 224,346 | mfu: 2.8% | epoch: 1 | remaining: 216s    
step 00149 (28.1%) | loss: 4.083769 | lrm: 1.00 | dt: 556ms | tok/sec: 235,536 | mfu: 3.0% | epoch: 1 | remaining: 215s    
step 00150 (28.3%) | loss: 4.088537 | lrm: 1.00 | dt: 623ms | tok/sec: 210,269 | mfu: 2.7% | epoch: 1 | remaining: 214s    
step 00151 (28.5%) | loss: 4.088792 | lrm: 1.00 | dt: 558ms | tok/sec: 235,071 | mfu: 3.0% | epoch: 1 | remaining: 214s    
step 00152 (28.7%) | loss: 4.071258 | lrm: 1.00 | dt: 535ms | tok/sec: 244,830 | mfu: 3.1% | epoch: 1 | remaining: 213s    
