Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.617626e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 989ms | tok/sec: 132,594 | mfu: 4.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011037 | lrm: 0.00 | dt: 837ms | tok/sec: 156,679 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011052 | lrm: 0.00 | dt: 836ms | tok/sec: 156,785 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011150 | lrm: 0.00 | dt: 836ms | tok/sec: 156,775 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011099 | lrm: 0.00 | dt: 836ms | tok/sec: 156,783 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011119 | lrm: 0.00 | dt: 836ms | tok/sec: 156,793 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011100 | lrm: 0.00 | dt: 836ms | tok/sec: 156,743 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011116 | lrm: 0.00 | dt: 836ms | tok/sec: 156,757 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 836ms | tok/sec: 156,797 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 836ms | tok/sec: 156,801 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 836ms | tok/sec: 156,770 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011011 | lrm: 0.00 | dt: 836ms | tok/sec: 156,781 | mfu: 5.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 9.011008 | lrm: 0.06 | dt: 836ms | tok/sec: 156,775 | mfu: 5.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 9.008096 | lrm: 0.11 | dt: 837ms | tok/sec: 156,530 | mfu: 5.7% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 8.999239 | lrm: 0.17 | dt: 837ms | tok/sec: 156,505 | mfu: 5.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 8.979189 | lrm: 0.22 | dt: 837ms | tok/sec: 156,546 | mfu: 5.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 8.931388 | lrm: 0.28 | dt: 837ms | tok/sec: 156,536 | mfu: 5.7% | epoch: 1 | remaining: 295s    
step 00070 (16.5%) | loss: 5.079851 | lrm: 1.00 | dt: 838ms | tok/sec: 156,495 | mfu: 5.7% | epoch: 1 | remaining: 250s    
step 00071 (16.7%) | loss: 5.054746 | lrm: 1.00 | dt: 837ms | tok/sec: 156,515 | mfu: 5.7% | epoch: 1 | remaining: 249s    
step 00072 (17.0%) | loss: 5.025885 | lrm: 1.00 | dt: 837ms | tok/sec: 156,516 | mfu: 5.7% | epoch: 1 | remaining: 248s    
step 00073 (17.3%) | loss: 4.999419 | lrm: 1.00 | dt: 837ms | tok/sec: 156,514 | mfu: 5.7% | epoch: 1 | remaining: 247s    
step 00074 (17.6%) | loss: 4.990253 | lrm: 1.00 | dt: 838ms | tok/sec: 156,483 | mfu: 5.7% | epoch: 1 | remaining: 246s    
step 00075 (17.9%) | loss: 4.969706 | lrm: 1.00 | dt: 837ms | tok/sec: 156,505 | mfu: 5.7% | epoch: 1 | remaining: 246s    
step 00076 (18.1%) | loss: 4.950889 | lrm: 1.00 | dt: 837ms | tok/sec: 156,529 | mfu: 5.7% | epoch: 1 | remaining: 245s    
step 00077 (18.4%) | loss: 4.940734 | lrm: 1.00 | dt: 837ms | tok/sec: 156,513 | mfu: 5.7% | epoch: 1 | remaining: 244s    
step 00078 (18.7%) | loss: 4.927876 | lrm: 1.00 | dt: 837ms | tok/sec: 156,504 | mfu: 5.7% | epoch: 1 | remaining: 243s    
step 00079 (19.0%) | loss: 4.909339 | lrm: 1.00 | dt: 838ms | tok/sec: 156,477 | mfu: 5.7% | epoch: 1 | remaining: 242s    
step 00080 (19.3%) | loss: 4.888013 | lrm: 1.00 | dt: 837ms | tok/sec: 156,507 | mfu: 5.7% | epoch: 1 | remaining: 241s    
step 00081 (19.5%) | loss: 4.862647 | lrm: 1.00 | dt: 837ms | tok/sec: 156,520 | mfu: 5.7% | epoch: 1 | remaining: 241s    
step 00082 (19.8%) | loss: 4.854011 | lrm: 1.00 | dt: 838ms | tok/sec: 156,485 | mfu: 5.7% | epoch: 1 | remaining: 240s    
step 00083 (20.1%) | loss: 4.829762 | lrm: 1.00 | dt: 838ms | tok/sec: 156,471 | mfu: 5.7% | epoch: 1 | remaining: 239s    
step 00084 (20.4%) | loss: 4.809326 | lrm: 1.00 | dt: 838ms | tok/sec: 156,500 | mfu: 5.7% | epoch: 1 | remaining: 238s    
step 00085 (20.7%) | loss: 4.792661 | lrm: 1.00 | dt: 838ms | tok/sec: 156,490 | mfu: 5.7% | epoch: 1 | remaining: 237s    
step 00086 (20.9%) | loss: 4.766750 | lrm: 1.00 | dt: 838ms | tok/sec: 156,488 | mfu: 5.7% | epoch: 1 | remaining: 236s    
step 00087 (21.2%) | loss: 4.736474 | lrm: 1.00 | dt: 838ms | tok/sec: 156,502 | mfu: 5.7% | epoch: 1 | remaining: 236s    
step 00088 (21.5%) | loss: 4.708169 | lrm: 1.00 | dt: 837ms | tok/sec: 156,505 | mfu: 5.7% | epoch: 1 | remaining: 235s    
step 00089 (21.8%) | loss: 4.690055 | lrm: 1.00 | dt: 837ms | tok/sec: 156,513 | mfu: 5.7% | epoch: 1 | remaining: 234s    
step 00090 (22.1%) | loss: 4.665505 | lrm: 1.00 | dt: 838ms | tok/sec: 156,452 | mfu: 5.7% | epoch: 1 | remaining: 233s    
step 00091 (22.3%) | loss: 4.655910 | lrm: 1.00 | dt: 838ms | tok/sec: 156,497 | mfu: 5.7% | epoch: 1 | remaining: 232s    
step 00092 (22.6%) | loss: 4.637108 | lrm: 1.00 | dt: 838ms | tok/sec: 156,496 | mfu: 5.7% | epoch: 1 | remaining: 231s    
step 00093 (22.9%) | loss: 4.625383 | lrm: 1.00 | dt: 838ms | tok/sec: 156,488 | mfu: 5.7% | epoch: 1 | remaining: 230s    
step 00094 (23.2%) | loss: 4.622797 | lrm: 1.00 | dt: 838ms | tok/sec: 156,491 | mfu: 5.7% | epoch: 1 | remaining: 230s    
step 00095 (23.4%) | loss: 4.602005 | lrm: 1.00 | dt: 837ms | tok/sec: 156,506 | mfu: 5.7% | epoch: 1 | remaining: 229s    
step 00096 (23.7%) | loss: 4.609362 | lrm: 1.00 | dt: 837ms | tok/sec: 156,516 | mfu: 5.7% | epoch: 1 | remaining: 228s    
step 00097 (24.0%) | loss: 4.594919 | lrm: 1.00 | dt: 838ms | tok/sec: 156,492 | mfu: 5.7% | epoch: 1 | remaining: 227s    
step 00098 (24.3%) | loss: 4.578128 | lrm: 1.00 | dt: 838ms | tok/sec: 156,486 | mfu: 5.7% | epoch: 1 | remaining: 226s    
step 00099 (24.6%) | loss: 4.542504 | lrm: 1.00 | dt: 837ms | tok/sec: 156,523 | mfu: 5.7% | epoch: 1 | remaining: 225s    
step 00100 (24.8%) | loss: 4.524780 | lrm: 1.00 | dt: 838ms | tok/sec: 156,448 | mfu: 5.7% | epoch: 1 | remaining: 225s    
step 00101 (25.1%) | loss: 4.522050 | lrm: 1.00 | dt: 837ms | tok/sec: 156,509 | mfu: 5.7% | epoch: 1 | remaining: 224s    
step 00102 (25.4%) | loss: 4.518764 | lrm: 1.00 | dt: 838ms | tok/sec: 156,489 | mfu: 5.7% | epoch: 1 | remaining: 223s    
step 00103 (25.7%) | loss: 4.511194 | lrm: 1.00 | dt: 837ms | tok/sec: 156,511 | mfu: 5.7% | epoch: 1 | remaining: 222s    
step 00104 (26.0%) | loss: 4.497150 | lrm: 1.00 | dt: 838ms | tok/sec: 156,467 | mfu: 5.7% | epoch: 1 | remaining: 221s    
step 00105 (26.2%) | loss: 4.469790 | lrm: 1.00 | dt: 838ms | tok/sec: 156,457 | mfu: 5.7% | epoch: 1 | remaining: 220s    
step 00106 (26.5%) | loss: 4.460699 | lrm: 1.00 | dt: 838ms | tok/sec: 156,454 | mfu: 5.7% | epoch: 1 | remaining: 220s    
step 00107 (26.8%) | loss: 4.434719 | lrm: 1.00 | dt: 838ms | tok/sec: 156,492 | mfu: 5.7% | epoch: 1 | remaining: 219s    
step 00108 (27.1%) | loss: 4.420927 | lrm: 1.00 | dt: 838ms | tok/sec: 156,462 | mfu: 5.7% | epoch: 1 | remaining: 218s    
step 00109 (27.4%) | loss: 4.394148 | lrm: 1.00 | dt: 838ms | tok/sec: 156,472 | mfu: 5.7% | epoch: 1 | remaining: 217s    
step 00110 (27.6%) | loss: 4.388217 | lrm: 1.00 | dt: 838ms | tok/sec: 156,499 | mfu: 5.7% | epoch: 1 | remaining: 216s    
step 00111 (27.9%) | loss: 4.356036 | lrm: 1.00 | dt: 838ms | tok/sec: 156,460 | mfu: 5.7% | epoch: 1 | remaining: 215s    
step 00112 (28.2%) | loss: 4.350825 | lrm: 1.00 | dt: 838ms | tok/sec: 156,485 | mfu: 5.7% | epoch: 1 | remaining: 215s    
step 00113 (28.5%) | loss: 4.344385 | lrm: 1.00 | dt: 838ms | tok/sec: 156,501 | mfu: 5.7% | epoch: 1 | remaining: 214s    
step 00114 (28.8%) | loss: 4.324190 | lrm: 1.00 | dt: 838ms | tok/sec: 156,494 | mfu: 5.7% | epoch: 1 | remaining: 213s    
step 00115 (29.0%) | loss: 4.314765 | lrm: 1.00 | dt: 838ms | tok/sec: 156,483 | mfu: 5.7% | epoch: 1 | remaining: 212s    
step 00116 (29.3%) | loss: 4.300347 | lrm: 1.00 | dt: 838ms | tok/sec: 156,488 | mfu: 5.7% | epoch: 1 | remaining: 211s    
step 00117 (29.6%) | loss: 4.274214 | lrm: 1.00 | dt: 838ms | tok/sec: 156,440 | mfu: 5.7% | epoch: 1 | remaining: 210s    
step 00118 (29.9%) | loss: 4.257691 | lrm: 1.00 | dt: 838ms | tok/sec: 156,492 | mfu: 5.7% | epoch: 1 | remaining: 210s    
step 00119 (30.1%) | loss: 4.250623 | lrm: 1.00 | dt: 837ms | tok/sec: 156,517 | mfu: 5.7% | epoch: 1 | remaining: 209s    
step 00120 (30.4%) | loss: 4.240504 | lrm: 1.00 | dt: 838ms | tok/sec: 156,473 | mfu: 5.7% | epoch: 1 | remaining: 208s    
step 00121 (30.7%) | loss: 4.223712 | lrm: 1.00 | dt: 837ms | tok/sec: 156,510 | mfu: 5.7% | epoch: 1 | remaining: 207s    
step 00122 (31.0%) | loss: 4.205220 | lrm: 1.00 | dt: 838ms | tok/sec: 156,434 | mfu: 5.7% | epoch: 1 | remaining: 206s    
step 00123 (31.3%) | loss: 4.185551 | lrm: 1.00 | dt: 838ms | tok/sec: 156,499 | mfu: 5.7% | epoch: 1 | remaining: 205s    
step 00124 (31.5%) | loss: 4.160516 | lrm: 1.00 | dt: 838ms | tok/sec: 156,490 | mfu: 5.7% | epoch: 1 | remaining: 205s    
step 00125 (31.8%) | loss: 4.144317 | lrm: 1.00 | dt: 838ms | tok/sec: 156,439 | mfu: 5.7% | epoch: 1 | remaining: 204s    
step 00126 (32.1%) | loss: 4.137412 | lrm: 1.00 | dt: 838ms | tok/sec: 156,449 | mfu: 5.7% | epoch: 1 | remaining: 203s    
step 00127 (32.4%) | loss: 4.129970 | lrm: 1.00 | dt: 838ms | tok/sec: 156,490 | mfu: 5.7% | epoch: 1 | remaining: 202s    
step 00128 (32.7%) | loss: 4.126614 | lrm: 1.00 | dt: 838ms | tok/sec: 156,490 | mfu: 5.7% | epoch: 1 | remaining: 201s    
step 00129 (32.9%) | loss: 4.100707 | lrm: 1.00 | dt: 838ms | tok/sec: 156,485 | mfu: 5.7% | epoch: 1 | remaining: 200s    
step 00130 (33.2%) | loss: 4.111613 | lrm: 1.00 | dt: 838ms | tok/sec: 156,494 | mfu: 5.7% | epoch: 1 | remaining: 200s    
step 00131 (33.5%) | loss: 4.108692 | lrm: 1.00 | dt: 837ms | tok/sec: 156,521 | mfu: 5.7% | epoch: 1 | remaining: 199s    
step 00132 (33.8%) | loss: 4.091510 | lrm: 1.00 | dt: 838ms | tok/sec: 156,464 | mfu: 5.7% | epoch: 1 | remaining: 198s    
step 00133 (34.1%) | loss: 4.082855 | lrm: 1.00 | dt: 837ms | tok/sec: 156,506 | mfu: 5.7% | epoch: 1 | remaining: 197s    
step 00134 (34.3%) | loss: 4.085174 | lrm: 1.00 | dt: 838ms | tok/sec: 156,461 | mfu: 5.7% | epoch: 1 | remaining: 196s    
step 00135 (34.6%) | loss: 4.074685 | lrm: 1.00 | dt: 838ms | tok/sec: 156,479 | mfu: 5.7% | epoch: 1 | remaining: 195s    
step 00136 (34.9%) | loss: 4.060250 | lrm: 1.00 | dt: 838ms | tok/sec: 156,460 | mfu: 5.7% | epoch: 1 | remaining: 194s    
step 00137 (35.2%) | loss: 4.010565 | lrm: 1.00 | dt: 838ms | tok/sec: 156,503 | mfu: 5.7% | epoch: 1 | remaining: 194s    
step 00138 (35.5%) | loss: 4.007706 | lrm: 1.00 | dt: 838ms | tok/sec: 156,459 | mfu: 5.7% | epoch: 1 | remaining: 193s    
step 00139 (35.7%) | loss: 3.995962 | lrm: 1.00 | dt: 838ms | tok/sec: 156,435 | mfu: 5.7% | epoch: 1 | remaining: 192s    
step 00140 (36.0%) | loss: 3.975798 | lrm: 1.00 | dt: 837ms | tok/sec: 156,530 | mfu: 5.7% | epoch: 1 | remaining: 191s    
step 00141 (36.3%) | loss: 3.983601 | lrm: 1.00 | dt: 838ms | tok/sec: 156,479 | mfu: 5.7% | epoch: 1 | remaining: 190s    
step 00142 (36.6%) | loss: 3.990345 | lrm: 1.00 | dt: 838ms | tok/sec: 156,390 | mfu: 5.7% | epoch: 1 | remaining: 189s    
step 00143 (36.9%) | loss: 3.977131 | lrm: 1.00 | dt: 838ms | tok/sec: 156,416 | mfu: 5.7% | epoch: 1 | remaining: 189s    
step 00144 (37.1%) | loss: 3.968322 | lrm: 1.00 | dt: 838ms | tok/sec: 156,501 | mfu: 5.7% | epoch: 1 | remaining: 188s    
step 00145 (37.4%) | loss: 3.966038 | lrm: 1.00 | dt: 838ms | tok/sec: 156,443 | mfu: 5.7% | epoch: 1 | remaining: 187s    
step 00146 (37.7%) | loss: 3.950319 | lrm: 1.00 | dt: 838ms | tok/sec: 156,489 | mfu: 5.7% | epoch: 1 | remaining: 186s    
step 00147 (38.0%) | loss: 3.923368 | lrm: 1.00 | dt: 838ms | tok/sec: 156,488 | mfu: 5.7% | epoch: 1 | remaining: 185s    
step 00148 (38.2%) | loss: 3.926329 | lrm: 1.00 | dt: 838ms | tok/sec: 156,372 | mfu: 5.7% | epoch: 1 | remaining: 184s    
step 00149 (38.5%) | loss: 3.921491 | lrm: 1.00 | dt: 837ms | tok/sec: 156,508 | mfu: 5.7% | epoch: 1 | remaining: 184s    
step 00150 (38.8%) | loss: 3.924965 | lrm: 1.00 | dt: 838ms | tok/sec: 156,435 | mfu: 5.7% | epoch: 1 | remaining: 183s    
step 00151 (39.1%) | loss: 3.926978 | lrm: 1.00 | dt: 838ms | tok/sec: 156,362 | mfu: 5.7% | epoch: 1 | remaining: 182s    
step 00152 (39.4%) | loss: 3.908209 | lrm: 1.00 | dt: 838ms | tok/sec: 156,474 | mfu: 5.7% | epoch: 1 | remaining: 181s    
