Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.617626e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 986ms | tok/sec: 132,963 | mfu: 4.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011037 | lrm: 0.00 | dt: 836ms | tok/sec: 156,781 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011052 | lrm: 0.00 | dt: 836ms | tok/sec: 156,829 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011150 | lrm: 0.00 | dt: 836ms | tok/sec: 156,787 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011099 | lrm: 0.00 | dt: 836ms | tok/sec: 156,823 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011119 | lrm: 0.00 | dt: 836ms | tok/sec: 156,810 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011100 | lrm: 0.00 | dt: 836ms | tok/sec: 156,815 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011116 | lrm: 0.00 | dt: 836ms | tok/sec: 156,823 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 836ms | tok/sec: 156,800 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 836ms | tok/sec: 156,863 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 836ms | tok/sec: 156,815 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011011 | lrm: 0.00 | dt: 836ms | tok/sec: 156,833 | mfu: 5.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 9.011008 | lrm: 0.06 | dt: 836ms | tok/sec: 156,826 | mfu: 5.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 9.008097 | lrm: 0.11 | dt: 837ms | tok/sec: 156,601 | mfu: 5.7% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 8.999251 | lrm: 0.17 | dt: 837ms | tok/sec: 156,614 | mfu: 5.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 8.979273 | lrm: 0.22 | dt: 837ms | tok/sec: 156,616 | mfu: 5.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 8.931742 | lrm: 0.28 | dt: 837ms | tok/sec: 156,553 | mfu: 5.7% | epoch: 1 | remaining: 295s    
step 00037 (7.3%) | loss: 6.147898 | lrm: 1.00 | dt: 837ms | tok/sec: 156,574 | mfu: 5.7% | epoch: 1 | remaining: 277s    
step 00038 (7.5%) | loss: 6.090349 | lrm: 1.00 | dt: 837ms | tok/sec: 156,574 | mfu: 5.7% | epoch: 1 | remaining: 277s    
step 00039 (7.8%) | loss: 6.026565 | lrm: 1.00 | dt: 837ms | tok/sec: 156,572 | mfu: 5.7% | epoch: 1 | remaining: 276s    
step 00040 (8.1%) | loss: 5.965063 | lrm: 1.00 | dt: 837ms | tok/sec: 156,562 | mfu: 5.7% | epoch: 1 | remaining: 275s    
step 00041 (8.4%) | loss: 5.928179 | lrm: 1.00 | dt: 837ms | tok/sec: 156,569 | mfu: 5.7% | epoch: 1 | remaining: 274s    
step 00042 (8.6%) | loss: 5.883725 | lrm: 1.00 | dt: 837ms | tok/sec: 156,535 | mfu: 5.7% | epoch: 1 | remaining: 273s    
step 00043 (8.9%) | loss: 5.828985 | lrm: 1.00 | dt: 837ms | tok/sec: 156,561 | mfu: 5.7% | epoch: 1 | remaining: 272s    
step 00044 (9.2%) | loss: 5.790250 | lrm: 1.00 | dt: 837ms | tok/sec: 156,583 | mfu: 5.7% | epoch: 1 | remaining: 272s    
step 00045 (9.5%) | loss: 5.746380 | lrm: 1.00 | dt: 837ms | tok/sec: 156,593 | mfu: 5.7% | epoch: 1 | remaining: 271s    
step 00046 (9.8%) | loss: 5.709239 | lrm: 1.00 | dt: 837ms | tok/sec: 156,584 | mfu: 5.7% | epoch: 1 | remaining: 270s    
step 00047 (10.0%) | loss: 5.669426 | lrm: 1.00 | dt: 837ms | tok/sec: 156,552 | mfu: 5.7% | epoch: 1 | remaining: 269s    
step 00048 (10.3%) | loss: 5.641183 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 268s    
step 00049 (10.6%) | loss: 5.615204 | lrm: 1.00 | dt: 837ms | tok/sec: 156,584 | mfu: 5.7% | epoch: 1 | remaining: 267s    
step 00050 (10.9%) | loss: 5.587445 | lrm: 1.00 | dt: 837ms | tok/sec: 156,539 | mfu: 5.7% | epoch: 1 | remaining: 267s    
step 00051 (11.2%) | loss: 5.546204 | lrm: 1.00 | dt: 837ms | tok/sec: 156,617 | mfu: 5.7% | epoch: 1 | remaining: 266s    
step 00052 (11.4%) | loss: 5.514105 | lrm: 1.00 | dt: 837ms | tok/sec: 156,584 | mfu: 5.7% | epoch: 1 | remaining: 265s    
step 00053 (11.7%) | loss: 5.487888 | lrm: 1.00 | dt: 837ms | tok/sec: 156,593 | mfu: 5.7% | epoch: 1 | remaining: 264s    
step 00054 (12.0%) | loss: 5.455589 | lrm: 1.00 | dt: 837ms | tok/sec: 156,551 | mfu: 5.7% | epoch: 1 | remaining: 263s    
step 00055 (12.3%) | loss: 5.431002 | lrm: 1.00 | dt: 837ms | tok/sec: 156,577 | mfu: 5.7% | epoch: 1 | remaining: 262s    
step 00056 (12.6%) | loss: 5.414911 | lrm: 1.00 | dt: 837ms | tok/sec: 156,581 | mfu: 5.7% | epoch: 1 | remaining: 261s    
step 00057 (12.8%) | loss: 5.386172 | lrm: 1.00 | dt: 837ms | tok/sec: 156,569 | mfu: 5.7% | epoch: 1 | remaining: 261s    
step 00058 (13.1%) | loss: 5.352812 | lrm: 1.00 | dt: 837ms | tok/sec: 156,575 | mfu: 5.7% | epoch: 1 | remaining: 260s    
step 00059 (13.4%) | loss: 5.326580 | lrm: 1.00 | dt: 837ms | tok/sec: 156,546 | mfu: 5.7% | epoch: 1 | remaining: 259s    
step 00060 (13.7%) | loss: 5.303559 | lrm: 1.00 | dt: 837ms | tok/sec: 156,588 | mfu: 5.7% | epoch: 1 | remaining: 258s    
step 00061 (14.0%) | loss: 5.275761 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 257s    
step 00062 (14.2%) | loss: 5.257772 | lrm: 1.00 | dt: 837ms | tok/sec: 156,554 | mfu: 5.7% | epoch: 1 | remaining: 256s    
step 00063 (14.5%) | loss: 5.236461 | lrm: 1.00 | dt: 837ms | tok/sec: 156,558 | mfu: 5.7% | epoch: 1 | remaining: 256s    
step 00064 (14.8%) | loss: 5.218389 | lrm: 1.00 | dt: 837ms | tok/sec: 156,550 | mfu: 5.7% | epoch: 1 | remaining: 255s    
step 00065 (15.1%) | loss: 5.193269 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 254s    
step 00066 (15.3%) | loss: 5.172276 | lrm: 1.00 | dt: 837ms | tok/sec: 156,581 | mfu: 5.7% | epoch: 1 | remaining: 253s    
step 00067 (15.6%) | loss: 5.147915 | lrm: 1.00 | dt: 837ms | tok/sec: 156,583 | mfu: 5.7% | epoch: 1 | remaining: 252s    
step 00068 (15.9%) | loss: 5.134555 | lrm: 1.00 | dt: 837ms | tok/sec: 156,567 | mfu: 5.7% | epoch: 1 | remaining: 251s    
step 00069 (16.2%) | loss: 5.102618 | lrm: 1.00 | dt: 837ms | tok/sec: 156,571 | mfu: 5.7% | epoch: 1 | remaining: 251s    
step 00070 (16.5%) | loss: 5.083166 | lrm: 1.00 | dt: 837ms | tok/sec: 156,602 | mfu: 5.7% | epoch: 1 | remaining: 250s    
step 00071 (16.7%) | loss: 5.058096 | lrm: 1.00 | dt: 837ms | tok/sec: 156,574 | mfu: 5.7% | epoch: 1 | remaining: 249s    
step 00072 (17.0%) | loss: 5.029184 | lrm: 1.00 | dt: 837ms | tok/sec: 156,532 | mfu: 5.7% | epoch: 1 | remaining: 248s    
step 00073 (17.3%) | loss: 5.002380 | lrm: 1.00 | dt: 837ms | tok/sec: 156,576 | mfu: 5.7% | epoch: 1 | remaining: 247s    
step 00074 (17.6%) | loss: 4.992819 | lrm: 1.00 | dt: 837ms | tok/sec: 156,567 | mfu: 5.7% | epoch: 1 | remaining: 246s    
step 00075 (17.9%) | loss: 4.972510 | lrm: 1.00 | dt: 837ms | tok/sec: 156,583 | mfu: 5.7% | epoch: 1 | remaining: 246s    
step 00076 (18.1%) | loss: 4.954072 | lrm: 1.00 | dt: 837ms | tok/sec: 156,521 | mfu: 5.7% | epoch: 1 | remaining: 245s    
step 00077 (18.4%) | loss: 4.943510 | lrm: 1.00 | dt: 837ms | tok/sec: 156,589 | mfu: 5.7% | epoch: 1 | remaining: 244s    
step 00078 (18.7%) | loss: 4.930381 | lrm: 1.00 | dt: 837ms | tok/sec: 156,581 | mfu: 5.7% | epoch: 1 | remaining: 243s    
step 00079 (19.0%) | loss: 4.912121 | lrm: 1.00 | dt: 837ms | tok/sec: 156,565 | mfu: 5.7% | epoch: 1 | remaining: 242s    
step 00080 (19.3%) | loss: 4.890836 | lrm: 1.00 | dt: 837ms | tok/sec: 156,579 | mfu: 5.7% | epoch: 1 | remaining: 241s    
step 00081 (19.5%) | loss: 4.865345 | lrm: 1.00 | dt: 837ms | tok/sec: 156,585 | mfu: 5.7% | epoch: 1 | remaining: 241s    
step 00082 (19.8%) | loss: 4.857054 | lrm: 1.00 | dt: 837ms | tok/sec: 156,577 | mfu: 5.7% | epoch: 1 | remaining: 240s    
step 00083 (20.1%) | loss: 4.832907 | lrm: 1.00 | dt: 837ms | tok/sec: 156,598 | mfu: 5.7% | epoch: 1 | remaining: 239s    
step 00084 (20.4%) | loss: 4.813025 | lrm: 1.00 | dt: 837ms | tok/sec: 156,579 | mfu: 5.7% | epoch: 1 | remaining: 238s    
step 00085 (20.6%) | loss: 4.796294 | lrm: 1.00 | dt: 837ms | tok/sec: 156,554 | mfu: 5.7% | epoch: 1 | remaining: 237s    
step 00086 (20.9%) | loss: 4.770857 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 236s    
step 00087 (21.2%) | loss: 4.740850 | lrm: 1.00 | dt: 837ms | tok/sec: 156,593 | mfu: 5.7% | epoch: 1 | remaining: 236s    
step 00088 (21.5%) | loss: 4.712508 | lrm: 1.00 | dt: 837ms | tok/sec: 156,572 | mfu: 5.7% | epoch: 1 | remaining: 235s    
step 00089 (21.8%) | loss: 4.693568 | lrm: 1.00 | dt: 837ms | tok/sec: 156,555 | mfu: 5.7% | epoch: 1 | remaining: 234s    
step 00090 (22.0%) | loss: 4.668369 | lrm: 1.00 | dt: 837ms | tok/sec: 156,586 | mfu: 5.7% | epoch: 1 | remaining: 233s    
step 00091 (22.3%) | loss: 4.657794 | lrm: 1.00 | dt: 837ms | tok/sec: 156,545 | mfu: 5.7% | epoch: 1 | remaining: 232s    
step 00092 (22.6%) | loss: 4.638674 | lrm: 1.00 | dt: 837ms | tok/sec: 156,559 | mfu: 5.7% | epoch: 1 | remaining: 231s    
step 00093 (22.9%) | loss: 4.627069 | lrm: 1.00 | dt: 837ms | tok/sec: 156,520 | mfu: 5.7% | epoch: 1 | remaining: 231s    
step 00094 (23.2%) | loss: 4.624738 | lrm: 1.00 | dt: 837ms | tok/sec: 156,567 | mfu: 5.7% | epoch: 1 | remaining: 230s    
step 00095 (23.4%) | loss: 4.603885 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 229s    
step 00096 (23.7%) | loss: 4.610997 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 228s    
step 00097 (24.0%) | loss: 4.596656 | lrm: 1.00 | dt: 837ms | tok/sec: 156,570 | mfu: 5.7% | epoch: 1 | remaining: 227s    
step 00098 (24.3%) | loss: 4.580649 | lrm: 1.00 | dt: 837ms | tok/sec: 156,565 | mfu: 5.7% | epoch: 1 | remaining: 226s    
step 00099 (24.6%) | loss: 4.545039 | lrm: 1.00 | dt: 837ms | tok/sec: 156,556 | mfu: 5.7% | epoch: 1 | remaining: 225s    
step 00100 (24.8%) | loss: 4.528375 | lrm: 1.00 | dt: 837ms | tok/sec: 156,590 | mfu: 5.7% | epoch: 1 | remaining: 225s    
step 00101 (25.1%) | loss: 4.525876 | lrm: 1.00 | dt: 837ms | tok/sec: 156,572 | mfu: 5.7% | epoch: 1 | remaining: 224s    
step 00102 (25.4%) | loss: 4.521710 | lrm: 1.00 | dt: 837ms | tok/sec: 156,540 | mfu: 5.7% | epoch: 1 | remaining: 223s    
step 00103 (25.7%) | loss: 4.513737 | lrm: 1.00 | dt: 837ms | tok/sec: 156,542 | mfu: 5.7% | epoch: 1 | remaining: 222s    
step 00104 (25.9%) | loss: 4.499732 | lrm: 1.00 | dt: 837ms | tok/sec: 156,578 | mfu: 5.7% | epoch: 1 | remaining: 221s    
step 00105 (26.2%) | loss: 4.472119 | lrm: 1.00 | dt: 837ms | tok/sec: 156,588 | mfu: 5.7% | epoch: 1 | remaining: 220s    
step 00106 (26.5%) | loss: 4.463252 | lrm: 1.00 | dt: 837ms | tok/sec: 156,564 | mfu: 5.7% | epoch: 1 | remaining: 220s    
step 00107 (26.8%) | loss: 4.437312 | lrm: 1.00 | dt: 837ms | tok/sec: 156,583 | mfu: 5.7% | epoch: 1 | remaining: 219s    
step 00108 (27.1%) | loss: 4.423639 | lrm: 1.00 | dt: 837ms | tok/sec: 156,559 | mfu: 5.7% | epoch: 1 | remaining: 218s    
step 00109 (27.3%) | loss: 4.396893 | lrm: 1.00 | dt: 837ms | tok/sec: 156,573 | mfu: 5.7% | epoch: 1 | remaining: 217s    
step 00110 (27.6%) | loss: 4.390628 | lrm: 1.00 | dt: 837ms | tok/sec: 156,536 | mfu: 5.7% | epoch: 1 | remaining: 216s    
step 00111 (27.9%) | loss: 4.358939 | lrm: 1.00 | dt: 837ms | tok/sec: 156,584 | mfu: 5.7% | epoch: 1 | remaining: 215s    
step 00112 (28.2%) | loss: 4.354494 | lrm: 1.00 | dt: 837ms | tok/sec: 156,580 | mfu: 5.7% | epoch: 1 | remaining: 215s    
step 00113 (28.5%) | loss: 4.347759 | lrm: 1.00 | dt: 837ms | tok/sec: 156,583 | mfu: 5.7% | epoch: 1 | remaining: 214s    
step 00114 (28.7%) | loss: 4.327397 | lrm: 1.00 | dt: 837ms | tok/sec: 156,557 | mfu: 5.7% | epoch: 1 | remaining: 213s    
step 00115 (29.0%) | loss: 4.317973 | lrm: 1.00 | dt: 837ms | tok/sec: 156,593 | mfu: 5.7% | epoch: 1 | remaining: 212s    
step 00116 (29.3%) | loss: 4.303233 | lrm: 1.00 | dt: 837ms | tok/sec: 156,578 | mfu: 5.7% | epoch: 1 | remaining: 211s    
step 00117 (29.6%) | loss: 4.276884 | lrm: 1.00 | dt: 837ms | tok/sec: 156,592 | mfu: 5.7% | epoch: 1 | remaining: 210s    
step 00118 (29.9%) | loss: 4.260962 | lrm: 1.00 | dt: 837ms | tok/sec: 156,587 | mfu: 5.7% | epoch: 1 | remaining: 210s    
step 00119 (30.1%) | loss: 4.254081 | lrm: 1.00 | dt: 837ms | tok/sec: 156,538 | mfu: 5.7% | epoch: 1 | remaining: 209s    
step 00120 (30.4%) | loss: 4.243706 | lrm: 1.00 | dt: 837ms | tok/sec: 156,560 | mfu: 5.7% | epoch: 1 | remaining: 208s    
step 00121 (30.7%) | loss: 4.227040 | lrm: 1.00 | dt: 837ms | tok/sec: 156,532 | mfu: 5.7% | epoch: 1 | remaining: 207s    
step 00122 (31.0%) | loss: 4.208937 | lrm: 1.00 | dt: 837ms | tok/sec: 156,548 | mfu: 5.7% | epoch: 1 | remaining: 206s    
step 00123 (31.3%) | loss: 4.189803 | lrm: 1.00 | dt: 837ms | tok/sec: 156,562 | mfu: 5.7% | epoch: 1 | remaining: 205s    
step 00124 (31.5%) | loss: 4.164458 | lrm: 1.00 | dt: 837ms | tok/sec: 156,624 | mfu: 5.7% | epoch: 1 | remaining: 205s    
step 00125 (31.8%) | loss: 4.148130 | lrm: 1.00 | dt: 837ms | tok/sec: 156,564 | mfu: 5.7% | epoch: 1 | remaining: 204s    
step 00126 (32.1%) | loss: 4.141064 | lrm: 1.00 | dt: 837ms | tok/sec: 156,587 | mfu: 5.7% | epoch: 1 | remaining: 203s    
step 00127 (32.4%) | loss: 4.134127 | lrm: 1.00 | dt: 837ms | tok/sec: 156,537 | mfu: 5.7% | epoch: 1 | remaining: 202s    
step 00128 (32.6%) | loss: 4.130983 | lrm: 1.00 | dt: 837ms | tok/sec: 156,556 | mfu: 5.7% | epoch: 1 | remaining: 201s    
step 00129 (32.9%) | loss: 4.104875 | lrm: 1.00 | dt: 837ms | tok/sec: 156,596 | mfu: 5.7% | epoch: 1 | remaining: 200s    
step 00130 (33.2%) | loss: 4.116263 | lrm: 1.00 | dt: 837ms | tok/sec: 156,550 | mfu: 5.7% | epoch: 1 | remaining: 200s    
step 00131 (33.5%) | loss: 4.113299 | lrm: 1.00 | dt: 837ms | tok/sec: 156,581 | mfu: 5.7% | epoch: 1 | remaining: 199s    
step 00132 (33.8%) | loss: 4.096351 | lrm: 1.00 | dt: 837ms | tok/sec: 156,551 | mfu: 5.7% | epoch: 1 | remaining: 198s    
step 00133 (34.0%) | loss: 4.086678 | lrm: 1.00 | dt: 837ms | tok/sec: 156,565 | mfu: 5.7% | epoch: 1 | remaining: 197s    
step 00134 (34.3%) | loss: 4.088335 | lrm: 1.00 | dt: 837ms | tok/sec: 156,589 | mfu: 5.7% | epoch: 1 | remaining: 196s    
step 00135 (34.6%) | loss: 4.078596 | lrm: 1.00 | dt: 837ms | tok/sec: 156,584 | mfu: 5.7% | epoch: 1 | remaining: 195s    
step 00136 (34.9%) | loss: 4.063720 | lrm: 1.00 | dt: 837ms | tok/sec: 156,559 | mfu: 5.7% | epoch: 1 | remaining: 195s    
step 00137 (35.2%) | loss: 4.014022 | lrm: 1.00 | dt: 837ms | tok/sec: 156,565 | mfu: 5.7% | epoch: 1 | remaining: 194s    
step 00138 (35.4%) | loss: 4.009926 | lrm: 1.00 | dt: 837ms | tok/sec: 156,583 | mfu: 5.7% | epoch: 1 | remaining: 193s    
step 00139 (35.7%) | loss: 3.997279 | lrm: 1.00 | dt: 837ms | tok/sec: 156,586 | mfu: 5.7% | epoch: 1 | remaining: 192s    
step 00140 (36.0%) | loss: 3.976391 | lrm: 1.00 | dt: 837ms | tok/sec: 156,566 | mfu: 5.7% | epoch: 1 | remaining: 191s    
step 00141 (36.3%) | loss: 3.983856 | lrm: 1.00 | dt: 837ms | tok/sec: 156,576 | mfu: 5.7% | epoch: 1 | remaining: 190s    
step 00142 (36.6%) | loss: 3.991209 | lrm: 1.00 | dt: 837ms | tok/sec: 156,550 | mfu: 5.7% | epoch: 1 | remaining: 190s    
step 00143 (36.8%) | loss: 3.978906 | lrm: 1.00 | dt: 837ms | tok/sec: 156,559 | mfu: 5.7% | epoch: 1 | remaining: 189s    
step 00144 (37.1%) | loss: 3.969696 | lrm: 1.00 | dt: 837ms | tok/sec: 156,579 | mfu: 5.7% | epoch: 1 | remaining: 188s    
step 00145 (37.4%) | loss: 3.966257 | lrm: 1.00 | dt: 837ms | tok/sec: 156,555 | mfu: 5.7% | epoch: 1 | remaining: 187s    
step 00146 (37.7%) | loss: 3.951338 | lrm: 1.00 | dt: 837ms | tok/sec: 156,579 | mfu: 5.7% | epoch: 1 | remaining: 186s    
step 00147 (37.9%) | loss: 3.926136 | lrm: 1.00 | dt: 837ms | tok/sec: 156,533 | mfu: 5.7% | epoch: 1 | remaining: 185s    
step 00148 (38.2%) | loss: 3.928653 | lrm: 1.00 | dt: 837ms | tok/sec: 156,574 | mfu: 5.7% | epoch: 1 | remaining: 184s    
step 00149 (38.5%) | loss: 3.924529 | lrm: 1.00 | dt: 837ms | tok/sec: 156,560 | mfu: 5.7% | epoch: 1 | remaining: 184s    
step 00150 (38.8%) | loss: 3.928523 | lrm: 1.00 | dt: 837ms | tok/sec: 156,587 | mfu: 5.7% | epoch: 1 | remaining: 183s    
step 00151 (39.1%) | loss: 3.930180 | lrm: 1.00 | dt: 837ms | tok/sec: 156,579 | mfu: 5.7% | epoch: 1 | remaining: 182s    
step 00152 (39.3%) | loss: 3.911403 | lrm: 1.00 | dt: 837ms | tok/sec: 156,553 | mfu: 5.7% | epoch: 1 | remaining: 181s    
