Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 2000ms | tok/sec: 65,532 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 683ms | tok/sec: 192,024 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 570ms | tok/sec: 229,764 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 530ms | tok/sec: 247,180 | mfu: 3.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 568ms | tok/sec: 230,933 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 582ms | tok/sec: 225,157 | mfu: 2.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 585ms | tok/sec: 224,101 | mfu: 2.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 604ms | tok/sec: 217,053 | mfu: 2.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 549ms | tok/sec: 238,902 | mfu: 3.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 580ms | tok/sec: 226,048 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 564ms | tok/sec: 232,312 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 588ms | tok/sec: 223,044 | mfu: 2.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 9.011103 | lrm: 0.04 | dt: 657ms | tok/sec: 199,529 | mfu: 2.5% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 9.009611 | lrm: 0.08 | dt: 611ms | tok/sec: 214,390 | mfu: 2.7% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 9.004890 | lrm: 0.12 | dt: 555ms | tok/sec: 236,001 | mfu: 3.0% | epoch: 1 | remaining: 298s    
step 00015 (0.8%) | loss: 8.995197 | lrm: 0.16 | dt: 665ms | tok/sec: 197,116 | mfu: 2.5% | epoch: 1 | remaining: 297s    
step 00016 (1.0%) | loss: 8.975442 | lrm: 0.21 | dt: 593ms | tok/sec: 220,916 | mfu: 2.8% | epoch: 1 | remaining: 296s    
step 00037 (5.9%) | loss: 6.362276 | lrm: 1.00 | dt: 784ms | tok/sec: 167,172 | mfu: 2.1% | epoch: 1 | remaining: 281s    
step 00038 (6.2%) | loss: 6.293079 | lrm: 1.00 | dt: 783ms | tok/sec: 167,459 | mfu: 2.1% | epoch: 1 | remaining: 281s    
step 00039 (6.4%) | loss: 6.219397 | lrm: 1.00 | dt: 813ms | tok/sec: 161,145 | mfu: 2.0% | epoch: 1 | remaining: 280s    
step 00040 (6.7%) | loss: 6.147102 | lrm: 1.00 | dt: 907ms | tok/sec: 144,577 | mfu: 1.8% | epoch: 1 | remaining: 279s    
step 00041 (7.0%) | loss: 6.099603 | lrm: 1.00 | dt: 888ms | tok/sec: 147,679 | mfu: 1.9% | epoch: 1 | remaining: 278s    
step 00042 (7.3%) | loss: 6.045262 | lrm: 1.00 | dt: 810ms | tok/sec: 161,762 | mfu: 2.0% | epoch: 1 | remaining: 277s    
step 00043 (7.6%) | loss: 5.981527 | lrm: 1.00 | dt: 780ms | tok/sec: 167,962 | mfu: 2.1% | epoch: 1 | remaining: 276s    
step 00044 (7.8%) | loss: 5.934935 | lrm: 1.00 | dt: 824ms | tok/sec: 159,156 | mfu: 2.0% | epoch: 1 | remaining: 276s    
step 00045 (8.1%) | loss: 5.883554 | lrm: 1.00 | dt: 772ms | tok/sec: 169,829 | mfu: 2.1% | epoch: 1 | remaining: 275s    
step 00046 (8.4%) | loss: 5.838662 | lrm: 1.00 | dt: 865ms | tok/sec: 151,561 | mfu: 1.9% | epoch: 1 | remaining: 274s    
step 00047 (8.7%) | loss: 5.793062 | lrm: 1.00 | dt: 812ms | tok/sec: 161,327 | mfu: 2.0% | epoch: 1 | remaining: 273s    
step 00048 (8.9%) | loss: 5.758741 | lrm: 1.00 | dt: 796ms | tok/sec: 164,590 | mfu: 2.1% | epoch: 1 | remaining: 272s    
step 00049 (9.2%) | loss: 5.726774 | lrm: 1.00 | dt: 842ms | tok/sec: 155,754 | mfu: 2.0% | epoch: 1 | remaining: 272s    
step 00050 (9.5%) | loss: 5.694565 | lrm: 1.00 | dt: 797ms | tok/sec: 164,383 | mfu: 2.1% | epoch: 1 | remaining: 271s    
step 00051 (9.7%) | loss: 5.648136 | lrm: 1.00 | dt: 802ms | tok/sec: 163,392 | mfu: 2.1% | epoch: 1 | remaining: 270s    
step 00052 (10.0%) | loss: 5.611490 | lrm: 1.00 | dt: 795ms | tok/sec: 164,780 | mfu: 2.1% | epoch: 1 | remaining: 269s    
step 00053 (10.3%) | loss: 5.580370 | lrm: 1.00 | dt: 736ms | tok/sec: 178,095 | mfu: 2.3% | epoch: 1 | remaining: 268s    
step 00054 (10.5%) | loss: 5.543491 | lrm: 1.00 | dt: 613ms | tok/sec: 213,935 | mfu: 2.7% | epoch: 1 | remaining: 268s    
step 00055 (10.7%) | loss: 5.514422 | lrm: 1.00 | dt: 617ms | tok/sec: 212,557 | mfu: 2.7% | epoch: 1 | remaining: 267s    
step 00056 (10.9%) | loss: 5.494604 | lrm: 1.00 | dt: 661ms | tok/sec: 198,220 | mfu: 2.5% | epoch: 1 | remaining: 267s    
step 00057 (11.2%) | loss: 5.462946 | lrm: 1.00 | dt: 640ms | tok/sec: 204,824 | mfu: 2.6% | epoch: 1 | remaining: 266s    
step 00058 (11.4%) | loss: 5.426535 | lrm: 1.00 | dt: 553ms | tok/sec: 237,114 | mfu: 3.0% | epoch: 1 | remaining: 265s    
step 00059 (11.5%) | loss: 5.398533 | lrm: 1.00 | dt: 616ms | tok/sec: 212,646 | mfu: 2.7% | epoch: 1 | remaining: 265s    
step 00060 (11.8%) | loss: 5.373252 | lrm: 1.00 | dt: 605ms | tok/sec: 216,626 | mfu: 2.7% | epoch: 1 | remaining: 264s    
step 00061 (12.0%) | loss: 5.343123 | lrm: 1.00 | dt: 626ms | tok/sec: 209,542 | mfu: 2.6% | epoch: 1 | remaining: 264s    
step 00062 (12.2%) | loss: 5.321674 | lrm: 1.00 | dt: 605ms | tok/sec: 216,790 | mfu: 2.7% | epoch: 1 | remaining: 263s    
step 00063 (12.4%) | loss: 5.297648 | lrm: 1.00 | dt: 604ms | tok/sec: 217,134 | mfu: 2.7% | epoch: 1 | remaining: 262s    
step 00064 (12.6%) | loss: 5.277275 | lrm: 1.00 | dt: 578ms | tok/sec: 226,949 | mfu: 2.9% | epoch: 1 | remaining: 262s    
step 00065 (12.8%) | loss: 5.250710 | lrm: 1.00 | dt: 649ms | tok/sec: 201,838 | mfu: 2.6% | epoch: 1 | remaining: 261s    
step 00066 (13.0%) | loss: 5.228459 | lrm: 1.00 | dt: 592ms | tok/sec: 221,424 | mfu: 2.8% | epoch: 1 | remaining: 260s    
step 00067 (13.2%) | loss: 5.202281 | lrm: 1.00 | dt: 594ms | tok/sec: 220,666 | mfu: 2.8% | epoch: 1 | remaining: 260s    
step 00068 (13.4%) | loss: 5.187845 | lrm: 1.00 | dt: 594ms | tok/sec: 220,703 | mfu: 2.8% | epoch: 1 | remaining: 259s    
step 00069 (13.6%) | loss: 5.156290 | lrm: 1.00 | dt: 561ms | tok/sec: 233,497 | mfu: 3.0% | epoch: 1 | remaining: 259s    
step 00070 (13.8%) | loss: 5.136625 | lrm: 1.00 | dt: 612ms | tok/sec: 214,059 | mfu: 2.7% | epoch: 1 | remaining: 258s    
step 00071 (14.0%) | loss: 5.111758 | lrm: 1.00 | dt: 594ms | tok/sec: 220,770 | mfu: 2.8% | epoch: 1 | remaining: 258s    
step 00072 (14.2%) | loss: 5.081678 | lrm: 1.00 | dt: 604ms | tok/sec: 216,851 | mfu: 2.7% | epoch: 1 | remaining: 257s    
step 00073 (14.4%) | loss: 5.055832 | lrm: 1.00 | dt: 586ms | tok/sec: 223,808 | mfu: 2.8% | epoch: 1 | remaining: 256s    
step 00074 (14.6%) | loss: 5.045833 | lrm: 1.00 | dt: 610ms | tok/sec: 214,840 | mfu: 2.7% | epoch: 1 | remaining: 256s    
step 00075 (14.8%) | loss: 5.025238 | lrm: 1.00 | dt: 610ms | tok/sec: 214,727 | mfu: 2.7% | epoch: 1 | remaining: 255s    
step 00076 (15.0%) | loss: 5.007117 | lrm: 1.00 | dt: 606ms | tok/sec: 216,221 | mfu: 2.7% | epoch: 1 | remaining: 255s    
step 00077 (15.2%) | loss: 4.996085 | lrm: 1.00 | dt: 662ms | tok/sec: 198,104 | mfu: 2.5% | epoch: 1 | remaining: 254s    
step 00078 (15.4%) | loss: 4.983338 | lrm: 1.00 | dt: 630ms | tok/sec: 208,135 | mfu: 2.6% | epoch: 1 | remaining: 253s    
step 00079 (15.6%) | loss: 4.963358 | lrm: 1.00 | dt: 590ms | tok/sec: 222,213 | mfu: 2.8% | epoch: 1 | remaining: 253s    
step 00080 (15.8%) | loss: 4.941114 | lrm: 1.00 | dt: 547ms | tok/sec: 239,536 | mfu: 3.0% | epoch: 1 | remaining: 252s    
step 00081 (16.0%) | loss: 4.915243 | lrm: 1.00 | dt: 585ms | tok/sec: 224,158 | mfu: 2.8% | epoch: 1 | remaining: 251s    
step 00082 (16.2%) | loss: 4.906095 | lrm: 1.00 | dt: 627ms | tok/sec: 208,910 | mfu: 2.6% | epoch: 1 | remaining: 251s    
step 00083 (16.4%) | loss: 4.879960 | lrm: 1.00 | dt: 590ms | tok/sec: 222,241 | mfu: 2.8% | epoch: 1 | remaining: 250s    
step 00084 (16.6%) | loss: 4.859413 | lrm: 1.00 | dt: 586ms | tok/sec: 223,839 | mfu: 2.8% | epoch: 1 | remaining: 250s    
step 00085 (16.8%) | loss: 4.842861 | lrm: 1.00 | dt: 604ms | tok/sec: 216,886 | mfu: 2.7% | epoch: 1 | remaining: 249s    
step 00086 (17.0%) | loss: 4.817817 | lrm: 1.00 | dt: 632ms | tok/sec: 207,394 | mfu: 2.6% | epoch: 1 | remaining: 248s    
step 00087 (17.2%) | loss: 4.788157 | lrm: 1.00 | dt: 603ms | tok/sec: 217,438 | mfu: 2.7% | epoch: 1 | remaining: 248s    
step 00088 (17.4%) | loss: 4.760955 | lrm: 1.00 | dt: 588ms | tok/sec: 223,032 | mfu: 2.8% | epoch: 1 | remaining: 247s    
step 00089 (17.6%) | loss: 4.741940 | lrm: 1.00 | dt: 595ms | tok/sec: 220,232 | mfu: 2.8% | epoch: 1 | remaining: 247s    
step 00090 (17.8%) | loss: 4.717027 | lrm: 1.00 | dt: 668ms | tok/sec: 196,189 | mfu: 2.5% | epoch: 1 | remaining: 246s    
step 00091 (18.0%) | loss: 4.706084 | lrm: 1.00 | dt: 837ms | tok/sec: 156,562 | mfu: 2.0% | epoch: 1 | remaining: 245s    
step 00092 (18.3%) | loss: 4.687051 | lrm: 1.00 | dt: 779ms | tok/sec: 168,241 | mfu: 2.1% | epoch: 1 | remaining: 244s    
step 00093 (18.5%) | loss: 4.674137 | lrm: 1.00 | dt: 868ms | tok/sec: 151,076 | mfu: 1.9% | epoch: 1 | remaining: 244s    
step 00094 (18.8%) | loss: 4.670060 | lrm: 1.00 | dt: 785ms | tok/sec: 167,004 | mfu: 2.1% | epoch: 1 | remaining: 243s    
step 00095 (19.1%) | loss: 4.648528 | lrm: 1.00 | dt: 845ms | tok/sec: 155,126 | mfu: 2.0% | epoch: 1 | remaining: 242s    
step 00096 (19.4%) | loss: 4.655363 | lrm: 1.00 | dt: 830ms | tok/sec: 157,824 | mfu: 2.0% | epoch: 1 | remaining: 241s    
step 00097 (19.6%) | loss: 4.640567 | lrm: 1.00 | dt: 784ms | tok/sec: 167,107 | mfu: 2.1% | epoch: 1 | remaining: 240s    
step 00098 (19.9%) | loss: 4.624359 | lrm: 1.00 | dt: 782ms | tok/sec: 167,559 | mfu: 2.1% | epoch: 1 | remaining: 239s    
step 00099 (20.2%) | loss: 4.590961 | lrm: 1.00 | dt: 764ms | tok/sec: 171,583 | mfu: 2.2% | epoch: 1 | remaining: 239s    
step 00100 (20.4%) | loss: 4.572238 | lrm: 1.00 | dt: 808ms | tok/sec: 162,236 | mfu: 2.1% | epoch: 1 | remaining: 238s    
step 00101 (20.7%) | loss: 4.568560 | lrm: 1.00 | dt: 774ms | tok/sec: 169,290 | mfu: 2.1% | epoch: 1 | remaining: 237s    
step 00102 (21.0%) | loss: 4.565074 | lrm: 1.00 | dt: 764ms | tok/sec: 171,664 | mfu: 2.2% | epoch: 1 | remaining: 236s    
step 00103 (21.2%) | loss: 4.558821 | lrm: 1.00 | dt: 819ms | tok/sec: 160,118 | mfu: 2.0% | epoch: 1 | remaining: 236s    
step 00104 (21.5%) | loss: 4.545113 | lrm: 1.00 | dt: 718ms | tok/sec: 182,471 | mfu: 2.3% | epoch: 1 | remaining: 235s    
step 00105 (21.7%) | loss: 4.519353 | lrm: 1.00 | dt: 778ms | tok/sec: 168,516 | mfu: 2.1% | epoch: 1 | remaining: 234s    
step 00106 (22.0%) | loss: 4.511877 | lrm: 1.00 | dt: 759ms | tok/sec: 172,660 | mfu: 2.2% | epoch: 1 | remaining: 233s    
step 00107 (22.2%) | loss: 4.487895 | lrm: 1.00 | dt: 728ms | tok/sec: 180,113 | mfu: 2.3% | epoch: 1 | remaining: 233s    
step 00108 (22.5%) | loss: 4.473670 | lrm: 1.00 | dt: 786ms | tok/sec: 166,738 | mfu: 2.1% | epoch: 1 | remaining: 232s    
step 00109 (22.7%) | loss: 4.449718 | lrm: 1.00 | dt: 763ms | tok/sec: 171,716 | mfu: 2.2% | epoch: 1 | remaining: 231s    
step 00110 (23.0%) | loss: 4.443050 | lrm: 1.00 | dt: 727ms | tok/sec: 180,259 | mfu: 2.3% | epoch: 1 | remaining: 230s    
step 00111 (23.2%) | loss: 4.412000 | lrm: 1.00 | dt: 768ms | tok/sec: 170,590 | mfu: 2.2% | epoch: 1 | remaining: 230s    
step 00112 (23.5%) | loss: 4.408006 | lrm: 1.00 | dt: 761ms | tok/sec: 172,271 | mfu: 2.2% | epoch: 1 | remaining: 229s    
step 00113 (23.7%) | loss: 4.402453 | lrm: 1.00 | dt: 839ms | tok/sec: 156,143 | mfu: 2.0% | epoch: 1 | remaining: 228s    
step 00114 (24.0%) | loss: 4.383355 | lrm: 1.00 | dt: 717ms | tok/sec: 182,767 | mfu: 2.3% | epoch: 1 | remaining: 227s    
step 00115 (24.3%) | loss: 4.374145 | lrm: 1.00 | dt: 609ms | tok/sec: 215,160 | mfu: 2.7% | epoch: 1 | remaining: 227s    
step 00116 (24.5%) | loss: 4.361163 | lrm: 1.00 | dt: 591ms | tok/sec: 221,789 | mfu: 2.8% | epoch: 1 | remaining: 226s    
step 00117 (24.7%) | loss: 4.336553 | lrm: 1.00 | dt: 550ms | tok/sec: 238,429 | mfu: 3.0% | epoch: 1 | remaining: 225s    
step 00118 (24.8%) | loss: 4.323647 | lrm: 1.00 | dt: 612ms | tok/sec: 214,082 | mfu: 2.7% | epoch: 1 | remaining: 225s    
step 00119 (25.0%) | loss: 4.319691 | lrm: 1.00 | dt: 632ms | tok/sec: 207,443 | mfu: 2.6% | epoch: 1 | remaining: 224s    
step 00120 (25.3%) | loss: 4.309522 | lrm: 1.00 | dt: 572ms | tok/sec: 229,141 | mfu: 2.9% | epoch: 1 | remaining: 224s    
step 00121 (25.4%) | loss: 4.293763 | lrm: 1.00 | dt: 537ms | tok/sec: 244,287 | mfu: 3.1% | epoch: 1 | remaining: 223s    
step 00122 (25.6%) | loss: 4.275491 | lrm: 1.00 | dt: 637ms | tok/sec: 205,878 | mfu: 2.6% | epoch: 1 | remaining: 222s    
step 00123 (25.8%) | loss: 4.257726 | lrm: 1.00 | dt: 608ms | tok/sec: 215,406 | mfu: 2.7% | epoch: 1 | remaining: 222s    
step 00124 (26.0%) | loss: 4.231740 | lrm: 1.00 | dt: 537ms | tok/sec: 244,165 | mfu: 3.1% | epoch: 1 | remaining: 221s    
step 00125 (26.2%) | loss: 4.215594 | lrm: 1.00 | dt: 593ms | tok/sec: 220,945 | mfu: 2.8% | epoch: 1 | remaining: 221s    
step 00126 (26.4%) | loss: 4.210849 | lrm: 1.00 | dt: 596ms | tok/sec: 219,770 | mfu: 2.8% | epoch: 1 | remaining: 220s    
step 00127 (26.6%) | loss: 4.205400 | lrm: 1.00 | dt: 612ms | tok/sec: 214,014 | mfu: 2.7% | epoch: 1 | remaining: 220s    
step 00128 (26.8%) | loss: 4.202850 | lrm: 1.00 | dt: 528ms | tok/sec: 248,044 | mfu: 3.1% | epoch: 1 | remaining: 219s    
step 00129 (27.0%) | loss: 4.177976 | lrm: 1.00 | dt: 578ms | tok/sec: 226,888 | mfu: 2.9% | epoch: 1 | remaining: 218s    
step 00130 (27.2%) | loss: 4.186954 | lrm: 1.00 | dt: 567ms | tok/sec: 231,091 | mfu: 2.9% | epoch: 1 | remaining: 218s    
step 00131 (27.4%) | loss: 4.186615 | lrm: 1.00 | dt: 563ms | tok/sec: 232,659 | mfu: 2.9% | epoch: 1 | remaining: 217s    
step 00132 (27.6%) | loss: 4.171775 | lrm: 1.00 | dt: 597ms | tok/sec: 219,577 | mfu: 2.8% | epoch: 1 | remaining: 217s    
step 00133 (27.8%) | loss: 4.163240 | lrm: 1.00 | dt: 590ms | tok/sec: 222,159 | mfu: 2.8% | epoch: 1 | remaining: 216s    
step 00134 (28.0%) | loss: 4.165280 | lrm: 1.00 | dt: 597ms | tok/sec: 219,605 | mfu: 2.8% | epoch: 1 | remaining: 216s    
step 00135 (28.2%) | loss: 4.156210 | lrm: 1.00 | dt: 574ms | tok/sec: 228,497 | mfu: 2.9% | epoch: 1 | remaining: 215s    
step 00136 (28.4%) | loss: 4.142936 | lrm: 1.00 | dt: 644ms | tok/sec: 203,571 | mfu: 2.6% | epoch: 1 | remaining: 214s    
step 00137 (28.6%) | loss: 4.094391 | lrm: 1.00 | dt: 646ms | tok/sec: 202,753 | mfu: 2.6% | epoch: 1 | remaining: 214s    
step 00138 (28.8%) | loss: 4.092247 | lrm: 1.00 | dt: 565ms | tok/sec: 232,072 | mfu: 2.9% | epoch: 1 | remaining: 213s    
step 00139 (29.0%) | loss: 4.079975 | lrm: 1.00 | dt: 537ms | tok/sec: 244,149 | mfu: 3.1% | epoch: 1 | remaining: 213s    
step 00140 (29.2%) | loss: 4.060973 | lrm: 1.00 | dt: 568ms | tok/sec: 230,858 | mfu: 2.9% | epoch: 1 | remaining: 212s    
step 00141 (29.3%) | loss: 4.069509 | lrm: 1.00 | dt: 587ms | tok/sec: 223,270 | mfu: 2.8% | epoch: 1 | remaining: 211s    
step 00142 (29.5%) | loss: 4.078956 | lrm: 1.00 | dt: 541ms | tok/sec: 242,202 | mfu: 3.1% | epoch: 1 | remaining: 211s    
step 00143 (29.7%) | loss: 4.069765 | lrm: 1.00 | dt: 713ms | tok/sec: 183,927 | mfu: 2.3% | epoch: 1 | remaining: 210s    
step 00144 (30.0%) | loss: 4.062050 | lrm: 1.00 | dt: 831ms | tok/sec: 157,737 | mfu: 2.0% | epoch: 1 | remaining: 209s    
step 00145 (30.2%) | loss: 4.061635 | lrm: 1.00 | dt: 852ms | tok/sec: 153,925 | mfu: 1.9% | epoch: 1 | remaining: 208s    
step 00146 (30.5%) | loss: 4.047541 | lrm: 1.00 | dt: 775ms | tok/sec: 169,139 | mfu: 2.1% | epoch: 1 | remaining: 208s    
step 00147 (30.8%) | loss: 4.021638 | lrm: 1.00 | dt: 769ms | tok/sec: 170,533 | mfu: 2.2% | epoch: 1 | remaining: 207s    
step 00148 (31.0%) | loss: 4.022368 | lrm: 1.00 | dt: 767ms | tok/sec: 170,831 | mfu: 2.2% | epoch: 1 | remaining: 206s    
step 00149 (31.3%) | loss: 4.018595 | lrm: 1.00 | dt: 759ms | tok/sec: 172,736 | mfu: 2.2% | epoch: 1 | remaining: 205s    
step 00150 (31.5%) | loss: 4.022035 | lrm: 1.00 | dt: 818ms | tok/sec: 160,144 | mfu: 2.0% | epoch: 1 | remaining: 205s    
step 00151 (31.8%) | loss: 4.022858 | lrm: 1.00 | dt: 753ms | tok/sec: 174,091 | mfu: 2.2% | epoch: 1 | remaining: 204s    
step 00152 (32.1%) | loss: 4.005702 | lrm: 1.00 | dt: 720ms | tok/sec: 182,158 | mfu: 2.3% | epoch: 1 | remaining: 203s    
