Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 20,971,520
  lm_head                 : 5,242,880
  transformer_matrices    : 39,322,240
  scalars                 : 16
  total                   : 70,779,536
Estimated FLOPs per token: 3.617626e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 1254ms | tok/sec: 104,498 | mfu: 3.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011037 | lrm: 0.00 | dt: 1103ms | tok/sec: 118,878 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011052 | lrm: 0.00 | dt: 1090ms | tok/sec: 120,195 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011150 | lrm: 0.00 | dt: 1130ms | tok/sec: 116,000 | mfu: 4.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011099 | lrm: 0.00 | dt: 1087ms | tok/sec: 120,573 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011119 | lrm: 0.00 | dt: 1101ms | tok/sec: 119,008 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011100 | lrm: 0.00 | dt: 1102ms | tok/sec: 118,958 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011116 | lrm: 0.00 | dt: 1101ms | tok/sec: 119,072 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 1101ms | tok/sec: 119,055 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011035 | lrm: 0.00 | dt: 1101ms | tok/sec: 119,057 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.010969 | lrm: 0.00 | dt: 1101ms | tok/sec: 119,024 | mfu: 4.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011011 | lrm: 0.00 | dt: 1116ms | tok/sec: 117,470 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00012 (0.4%) | loss: 9.011008 | lrm: 0.07 | dt: 1105ms | tok/sec: 118,635 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00013 (0.7%) | loss: 9.007116 | lrm: 0.15 | dt: 1112ms | tok/sec: 117,900 | mfu: 4.3% | epoch: 1 | remaining: 297s    
step 00014 (1.1%) | loss: 8.994842 | lrm: 0.22 | dt: 1112ms | tok/sec: 117,908 | mfu: 4.3% | epoch: 1 | remaining: 296s    
step 00015 (1.5%) | loss: 8.963823 | lrm: 0.30 | dt: 1108ms | tok/sec: 118,273 | mfu: 4.3% | epoch: 1 | remaining: 294s    
step 00016 (1.9%) | loss: 8.883375 | lrm: 0.37 | dt: 1112ms | tok/sec: 117,856 | mfu: 4.3% | epoch: 1 | remaining: 293s    
step 00062 (18.8%) | loss: 5.224289 | lrm: 1.00 | dt: 1230ms | tok/sec: 106,574 | mfu: 3.9% | epoch: 1 | remaining: 242s    
step 00063 (19.2%) | loss: 5.202964 | lrm: 1.00 | dt: 1296ms | tok/sec: 101,155 | mfu: 3.7% | epoch: 1 | remaining: 241s    
step 00064 (19.7%) | loss: 5.185454 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,781 | mfu: 4.3% | epoch: 1 | remaining: 240s    
step 00065 (20.0%) | loss: 5.161143 | lrm: 1.00 | dt: 1109ms | tok/sec: 118,175 | mfu: 4.3% | epoch: 1 | remaining: 239s    
step 00066 (20.4%) | loss: 5.140412 | lrm: 1.00 | dt: 1107ms | tok/sec: 118,450 | mfu: 4.3% | epoch: 1 | remaining: 238s    
step 00067 (20.8%) | loss: 5.116141 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,864 | mfu: 4.3% | epoch: 1 | remaining: 237s    
step 00068 (21.1%) | loss: 5.103967 | lrm: 1.00 | dt: 1106ms | tok/sec: 118,466 | mfu: 4.3% | epoch: 1 | remaining: 235s    
step 00069 (21.5%) | loss: 5.072180 | lrm: 1.00 | dt: 1096ms | tok/sec: 119,579 | mfu: 4.4% | epoch: 1 | remaining: 234s    
step 00070 (21.9%) | loss: 5.052473 | lrm: 1.00 | dt: 1095ms | tok/sec: 119,727 | mfu: 4.4% | epoch: 1 | remaining: 233s    
step 00071 (22.2%) | loss: 5.027626 | lrm: 1.00 | dt: 1109ms | tok/sec: 118,149 | mfu: 4.3% | epoch: 1 | remaining: 232s    
step 00072 (22.6%) | loss: 4.999931 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,817 | mfu: 4.3% | epoch: 1 | remaining: 231s    
step 00073 (23.0%) | loss: 4.973696 | lrm: 1.00 | dt: 1107ms | tok/sec: 118,394 | mfu: 4.3% | epoch: 1 | remaining: 230s    
step 00074 (23.4%) | loss: 4.965488 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,870 | mfu: 4.3% | epoch: 1 | remaining: 229s    
step 00075 (23.7%) | loss: 4.945151 | lrm: 1.00 | dt: 1106ms | tok/sec: 118,486 | mfu: 4.3% | epoch: 1 | remaining: 228s    
step 00076 (24.1%) | loss: 4.927361 | lrm: 1.00 | dt: 1105ms | tok/sec: 118,593 | mfu: 4.3% | epoch: 1 | remaining: 227s    
step 00077 (24.5%) | loss: 4.916852 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,056 | mfu: 4.3% | epoch: 1 | remaining: 226s    
step 00078 (24.8%) | loss: 4.904047 | lrm: 1.00 | dt: 1108ms | tok/sec: 118,276 | mfu: 4.3% | epoch: 1 | remaining: 224s    
step 00079 (25.2%) | loss: 4.885630 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,049 | mfu: 4.3% | epoch: 1 | remaining: 223s    
step 00080 (25.6%) | loss: 4.865394 | lrm: 1.00 | dt: 1101ms | tok/sec: 119,084 | mfu: 4.4% | epoch: 1 | remaining: 222s    
step 00081 (25.9%) | loss: 4.841370 | lrm: 1.00 | dt: 1137ms | tok/sec: 115,302 | mfu: 4.2% | epoch: 1 | remaining: 221s    
step 00082 (26.3%) | loss: 4.832992 | lrm: 1.00 | dt: 1135ms | tok/sec: 115,523 | mfu: 4.2% | epoch: 1 | remaining: 220s    
step 00083 (26.7%) | loss: 4.810111 | lrm: 1.00 | dt: 1097ms | tok/sec: 119,430 | mfu: 4.4% | epoch: 1 | remaining: 219s    
step 00084 (27.1%) | loss: 4.789811 | lrm: 1.00 | dt: 1105ms | tok/sec: 118,644 | mfu: 4.3% | epoch: 1 | remaining: 218s    
step 00085 (27.4%) | loss: 4.773934 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,878 | mfu: 4.3% | epoch: 1 | remaining: 217s    
step 00086 (27.8%) | loss: 4.748956 | lrm: 1.00 | dt: 1108ms | tok/sec: 118,331 | mfu: 4.3% | epoch: 1 | remaining: 216s    
step 00087 (28.2%) | loss: 4.719501 | lrm: 1.00 | dt: 1102ms | tok/sec: 118,920 | mfu: 4.3% | epoch: 1 | remaining: 214s    
step 00088 (28.5%) | loss: 4.691609 | lrm: 1.00 | dt: 1101ms | tok/sec: 119,032 | mfu: 4.4% | epoch: 1 | remaining: 213s    
step 00089 (28.9%) | loss: 4.673883 | lrm: 1.00 | dt: 1109ms | tok/sec: 118,155 | mfu: 4.3% | epoch: 1 | remaining: 212s    
step 00090 (29.3%) | loss: 4.648467 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,094 | mfu: 4.3% | epoch: 1 | remaining: 211s    
step 00091 (29.6%) | loss: 4.638183 | lrm: 1.00 | dt: 1108ms | tok/sec: 118,325 | mfu: 4.3% | epoch: 1 | remaining: 210s    
step 00092 (30.0%) | loss: 4.619270 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,130 | mfu: 4.3% | epoch: 1 | remaining: 209s    
step 00093 (30.4%) | loss: 4.608019 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,735 | mfu: 4.3% | epoch: 1 | remaining: 208s    
step 00094 (30.7%) | loss: 4.606304 | lrm: 1.00 | dt: 1112ms | tok/sec: 117,859 | mfu: 4.3% | epoch: 1 | remaining: 207s    
step 00095 (31.1%) | loss: 4.586335 | lrm: 1.00 | dt: 1093ms | tok/sec: 119,946 | mfu: 4.4% | epoch: 1 | remaining: 206s    
step 00096 (31.5%) | loss: 4.594458 | lrm: 1.00 | dt: 1135ms | tok/sec: 115,525 | mfu: 4.2% | epoch: 1 | remaining: 204s    
step 00097 (31.9%) | loss: 4.580461 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,843 | mfu: 4.3% | epoch: 1 | remaining: 203s    
step 00098 (32.2%) | loss: 4.563615 | lrm: 1.00 | dt: 1109ms | tok/sec: 118,188 | mfu: 4.3% | epoch: 1 | remaining: 202s    
step 00099 (32.6%) | loss: 4.528196 | lrm: 1.00 | dt: 1104ms | tok/sec: 118,770 | mfu: 4.3% | epoch: 1 | remaining: 201s    
step 00100 (33.0%) | loss: 4.510052 | lrm: 1.00 | dt: 1107ms | tok/sec: 118,423 | mfu: 4.3% | epoch: 1 | remaining: 200s    
step 00101 (33.3%) | loss: 4.506995 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,833 | mfu: 4.3% | epoch: 1 | remaining: 199s    
step 00102 (33.7%) | loss: 4.502597 | lrm: 1.00 | dt: 1102ms | tok/sec: 118,959 | mfu: 4.3% | epoch: 1 | remaining: 198s    
step 00103 (34.1%) | loss: 4.494881 | lrm: 1.00 | dt: 1102ms | tok/sec: 118,929 | mfu: 4.3% | epoch: 1 | remaining: 197s    
step 00104 (34.4%) | loss: 4.480776 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,862 | mfu: 4.3% | epoch: 1 | remaining: 196s    
step 00105 (34.8%) | loss: 4.453223 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,789 | mfu: 4.3% | epoch: 1 | remaining: 194s    
step 00106 (35.2%) | loss: 4.444456 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,785 | mfu: 4.3% | epoch: 1 | remaining: 193s    
step 00107 (35.5%) | loss: 4.418295 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,060 | mfu: 4.3% | epoch: 1 | remaining: 192s    
step 00108 (35.9%) | loss: 4.405001 | lrm: 1.00 | dt: 1111ms | tok/sec: 118,010 | mfu: 4.3% | epoch: 1 | remaining: 191s    
step 00109 (36.3%) | loss: 4.378399 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,723 | mfu: 4.3% | epoch: 1 | remaining: 190s    
step 00110 (36.7%) | loss: 4.371788 | lrm: 1.00 | dt: 1108ms | tok/sec: 118,301 | mfu: 4.3% | epoch: 1 | remaining: 189s    
step 00111 (37.0%) | loss: 4.339592 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,729 | mfu: 4.3% | epoch: 1 | remaining: 188s    
step 00112 (37.4%) | loss: 4.333742 | lrm: 1.00 | dt: 1150ms | tok/sec: 113,935 | mfu: 4.2% | epoch: 1 | remaining: 187s    
step 00113 (37.8%) | loss: 4.327566 | lrm: 1.00 | dt: 1114ms | tok/sec: 117,635 | mfu: 4.3% | epoch: 1 | remaining: 186s    
step 00114 (38.2%) | loss: 4.307167 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,726 | mfu: 4.3% | epoch: 1 | remaining: 184s    
step 00115 (38.5%) | loss: 4.295472 | lrm: 1.00 | dt: 1115ms | tok/sec: 117,591 | mfu: 4.3% | epoch: 1 | remaining: 183s    
step 00116 (38.9%) | loss: 4.279756 | lrm: 1.00 | dt: 1114ms | tok/sec: 117,649 | mfu: 4.3% | epoch: 1 | remaining: 182s    
step 00117 (39.3%) | loss: 4.251292 | lrm: 1.00 | dt: 1108ms | tok/sec: 118,312 | mfu: 4.3% | epoch: 1 | remaining: 181s    
step 00118 (39.6%) | loss: 4.234628 | lrm: 1.00 | dt: 1112ms | tok/sec: 117,832 | mfu: 4.3% | epoch: 1 | remaining: 180s    
step 00119 (40.0%) | loss: 4.228014 | lrm: 1.00 | dt: 1085ms | tok/sec: 120,770 | mfu: 4.4% | epoch: 1 | remaining: 179s    
step 00120 (40.4%) | loss: 4.217000 | lrm: 1.00 | dt: 1134ms | tok/sec: 115,602 | mfu: 4.2% | epoch: 1 | remaining: 178s    
step 00121 (40.7%) | loss: 4.200705 | lrm: 1.00 | dt: 1095ms | tok/sec: 119,747 | mfu: 4.4% | epoch: 1 | remaining: 177s    
step 00122 (41.1%) | loss: 4.182668 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,795 | mfu: 4.3% | epoch: 1 | remaining: 176s    
step 00123 (41.5%) | loss: 4.164121 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,851 | mfu: 4.3% | epoch: 1 | remaining: 174s    
step 00124 (41.8%) | loss: 4.136534 | lrm: 1.00 | dt: 1102ms | tok/sec: 118,892 | mfu: 4.3% | epoch: 1 | remaining: 173s    
step 00125 (42.2%) | loss: 4.120203 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,884 | mfu: 4.3% | epoch: 1 | remaining: 172s    
step 00126 (42.6%) | loss: 4.113965 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,845 | mfu: 4.3% | epoch: 1 | remaining: 171s    
step 00127 (42.9%) | loss: 4.107009 | lrm: 1.00 | dt: 1103ms | tok/sec: 118,852 | mfu: 4.3% | epoch: 1 | remaining: 170s    
step 00128 (43.3%) | loss: 4.104127 | lrm: 1.00 | dt: 1104ms | tok/sec: 118,685 | mfu: 4.3% | epoch: 1 | remaining: 169s    
step 00129 (43.7%) | loss: 4.076004 | lrm: 1.00 | dt: 1107ms | tok/sec: 118,372 | mfu: 4.3% | epoch: 1 | remaining: 168s    
step 00130 (44.1%) | loss: 4.087602 | lrm: 1.00 | dt: 1113ms | tok/sec: 117,813 | mfu: 4.3% | epoch: 1 | remaining: 167s    
step 00131 (44.4%) | loss: 4.085647 | lrm: 1.00 | dt: 1112ms | tok/sec: 117,850 | mfu: 4.3% | epoch: 1 | remaining: 166s    
step 00132 (44.8%) | loss: 4.067796 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,102 | mfu: 4.3% | epoch: 1 | remaining: 165s    
step 00133 (45.2%) | loss: 4.058557 | lrm: 1.00 | dt: 1110ms | tok/sec: 118,071 | mfu: 4.3% | epoch: 1 | remaining: 163s    
step 00134 (45.5%) | loss: 4.060288 | lrm: 1.00 | dt: 1102ms | tok/sec: 118,982 | mfu: 4.4% | epoch: 1 | remaining: 162s    
step 00135 (45.9%) | loss: 4.049067 | lrm: 1.00 | dt: 1153ms | tok/sec: 113,636 | mfu: 4.2% | epoch: 1 | remaining: 161s    
step 00136 (46.3%) | loss: 4.033770 | lrm: 1.00 | dt: 1111ms | tok/sec: 117,972 | mfu: 4.3% | epoch: 1 | remaining: 160s    
step 00137 (46.7%) | loss: 3.983656 | lrm: 1.00 | dt: 1106ms | tok/sec: 118,474 | mfu: 4.3% | epoch: 1 | remaining: 159s    
step 00138 (47.0%) | loss: 3.982164 | lrm: 1.00 | dt: 1114ms | tok/sec: 117,652 | mfu: 4.3% | epoch: 1 | remaining: 158s    
step 00139 (47.4%) | loss: 3.969475 | lrm: 1.00 | dt: 1097ms | tok/sec: 119,448 | mfu: 4.4% | epoch: 1 | remaining: 157s    
step 00140 (47.8%) | loss: 3.951056 | lrm: 1.00 | dt: 1115ms | tok/sec: 117,535 | mfu: 4.3% | epoch: 1 | remaining: 156s    
step 00141 (48.1%) | loss: 3.958308 | lrm: 1.00 | dt: 1132ms | tok/sec: 115,829 | mfu: 4.2% | epoch: 1 | remaining: 154s    
step 00142 (48.5%) | loss: 3.967479 | lrm: 1.00 | dt: 1132ms | tok/sec: 115,783 | mfu: 4.2% | epoch: 1 | remaining: 153s    
step 00143 (48.9%) | loss: 3.955451 | lrm: 1.00 | dt: 1132ms | tok/sec: 115,831 | mfu: 4.2% | epoch: 1 | remaining: 152s    
step 00144 (49.3%) | loss: 3.946705 | lrm: 1.00 | dt: 1131ms | tok/sec: 115,909 | mfu: 4.2% | epoch: 1 | remaining: 151s    
step 00145 (49.6%) | loss: 3.943956 | lrm: 1.00 | dt: 1136ms | tok/sec: 115,405 | mfu: 4.2% | epoch: 1 | remaining: 150s    
step 00146 (50.0%) | loss: 3.928354 | lrm: 1.00 | dt: 1131ms | tok/sec: 115,849 | mfu: 4.2% | epoch: 1 | remaining: 149s    
step 00147 (50.4%) | loss: 3.901352 | lrm: 1.00 | dt: 1095ms | tok/sec: 119,690 | mfu: 4.4% | epoch: 1 | remaining: 148s    
step 00148 (50.8%) | loss: 3.903538 | lrm: 1.00 | dt: 1134ms | tok/sec: 115,568 | mfu: 4.2% | epoch: 1 | remaining: 147s    
step 00149 (51.1%) | loss: 3.899416 | lrm: 1.00 | dt: 1134ms | tok/sec: 115,552 | mfu: 4.2% | epoch: 1 | remaining: 145s    
step 00150 (51.5%) | loss: 3.903402 | lrm: 1.00 | dt: 1089ms | tok/sec: 120,358 | mfu: 4.4% | epoch: 1 | remaining: 144s    
