Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 776ms | tok/sec: 168,946 | mfu: 2.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 574ms | tok/sec: 228,344 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 575ms | tok/sec: 227,952 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 574ms | tok/sec: 228,297 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 575ms | tok/sec: 228,003 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 466ms | tok/sec: 281,125 | mfu: 3.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 453ms | tok/sec: 289,182 | mfu: 3.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 458ms | tok/sec: 286,128 | mfu: 3.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 457ms | tok/sec: 286,819 | mfu: 3.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 476ms | tok/sec: 275,421 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 474ms | tok/sec: 276,262 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 476ms | tok/sec: 275,534 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 9.011103 | lrm: 0.03 | dt: 475ms | tok/sec: 275,881 | mfu: 3.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.009902 | lrm: 0.06 | dt: 475ms | tok/sec: 275,782 | mfu: 3.5% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 9.006275 | lrm: 0.10 | dt: 475ms | tok/sec: 275,829 | mfu: 3.5% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 8.999220 | lrm: 0.13 | dt: 476ms | tok/sec: 275,540 | mfu: 3.5% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 8.985880 | lrm: 0.16 | dt: 476ms | tok/sec: 275,617 | mfu: 3.5% | epoch: 1 | remaining: 297s    
step 00037 (4.1%) | loss: 6.483760 | lrm: 0.82 | dt: 476ms | tok/sec: 275,550 | mfu: 3.5% | epoch: 1 | remaining: 287s    
step 00038 (4.3%) | loss: 6.411078 | lrm: 0.86 | dt: 475ms | tok/sec: 275,870 | mfu: 3.5% | epoch: 1 | remaining: 287s    
step 00039 (4.4%) | loss: 6.332541 | lrm: 0.89 | dt: 476ms | tok/sec: 275,607 | mfu: 3.5% | epoch: 1 | remaining: 286s    
step 00040 (4.6%) | loss: 6.255496 | lrm: 0.92 | dt: 475ms | tok/sec: 276,065 | mfu: 3.5% | epoch: 1 | remaining: 286s    
step 00041 (4.8%) | loss: 6.204278 | lrm: 0.95 | dt: 475ms | tok/sec: 276,097 | mfu: 3.5% | epoch: 1 | remaining: 285s    
step 00042 (4.9%) | loss: 6.146735 | lrm: 0.98 | dt: 476ms | tok/sec: 275,607 | mfu: 3.5% | epoch: 1 | remaining: 285s    
step 00043 (5.1%) | loss: 6.079362 | lrm: 1.00 | dt: 475ms | tok/sec: 275,715 | mfu: 3.5% | epoch: 1 | remaining: 284s    
step 00044 (5.2%) | loss: 6.029534 | lrm: 1.00 | dt: 475ms | tok/sec: 275,789 | mfu: 3.5% | epoch: 1 | remaining: 284s    
step 00045 (5.4%) | loss: 5.975764 | lrm: 1.00 | dt: 476ms | tok/sec: 275,454 | mfu: 3.5% | epoch: 1 | remaining: 283s    
step 00046 (5.5%) | loss: 5.928554 | lrm: 1.00 | dt: 476ms | tok/sec: 275,407 | mfu: 3.5% | epoch: 1 | remaining: 283s    
step 00047 (5.7%) | loss: 5.880456 | lrm: 1.00 | dt: 476ms | tok/sec: 275,649 | mfu: 3.5% | epoch: 1 | remaining: 282s    
step 00048 (5.9%) | loss: 5.842886 | lrm: 1.00 | dt: 475ms | tok/sec: 275,760 | mfu: 3.5% | epoch: 1 | remaining: 282s    
step 00049 (6.0%) | loss: 5.808738 | lrm: 1.00 | dt: 476ms | tok/sec: 275,447 | mfu: 3.5% | epoch: 1 | remaining: 281s    
step 00050 (6.2%) | loss: 5.775038 | lrm: 1.00 | dt: 476ms | tok/sec: 275,474 | mfu: 3.5% | epoch: 1 | remaining: 281s    
step 00051 (6.3%) | loss: 5.726921 | lrm: 1.00 | dt: 476ms | tok/sec: 275,565 | mfu: 3.5% | epoch: 1 | remaining: 281s    
step 00052 (6.5%) | loss: 5.688711 | lrm: 1.00 | dt: 476ms | tok/sec: 275,635 | mfu: 3.5% | epoch: 1 | remaining: 280s    
step 00053 (6.7%) | loss: 5.654875 | lrm: 1.00 | dt: 476ms | tok/sec: 275,455 | mfu: 3.5% | epoch: 1 | remaining: 280s    
step 00054 (6.8%) | loss: 5.616229 | lrm: 1.00 | dt: 475ms | tok/sec: 275,843 | mfu: 3.5% | epoch: 1 | remaining: 279s    
step 00055 (7.0%) | loss: 5.584445 | lrm: 1.00 | dt: 476ms | tok/sec: 275,497 | mfu: 3.5% | epoch: 1 | remaining: 279s    
step 00056 (7.1%) | loss: 5.561005 | lrm: 1.00 | dt: 475ms | tok/sec: 275,714 | mfu: 3.5% | epoch: 1 | remaining: 278s    
step 00057 (7.3%) | loss: 5.526603 | lrm: 1.00 | dt: 476ms | tok/sec: 275,227 | mfu: 3.5% | epoch: 1 | remaining: 278s    
step 00058 (7.4%) | loss: 5.488391 | lrm: 1.00 | dt: 475ms | tok/sec: 275,924 | mfu: 3.5% | epoch: 1 | remaining: 277s    
step 00059 (7.6%) | loss: 5.458445 | lrm: 1.00 | dt: 476ms | tok/sec: 275,605 | mfu: 3.5% | epoch: 1 | remaining: 277s    
step 00060 (7.8%) | loss: 5.431646 | lrm: 1.00 | dt: 475ms | tok/sec: 276,126 | mfu: 3.5% | epoch: 1 | remaining: 276s    
step 00061 (7.9%) | loss: 5.399605 | lrm: 1.00 | dt: 476ms | tok/sec: 275,485 | mfu: 3.5% | epoch: 1 | remaining: 276s    
step 00062 (8.1%) | loss: 5.376058 | lrm: 1.00 | dt: 474ms | tok/sec: 276,255 | mfu: 3.5% | epoch: 1 | remaining: 275s    
step 00063 (8.2%) | loss: 5.351275 | lrm: 1.00 | dt: 476ms | tok/sec: 275,520 | mfu: 3.5% | epoch: 1 | remaining: 275s    
step 00064 (8.4%) | loss: 5.327687 | lrm: 1.00 | dt: 475ms | tok/sec: 276,094 | mfu: 3.5% | epoch: 1 | remaining: 274s    
step 00065 (8.6%) | loss: 5.299985 | lrm: 1.00 | dt: 476ms | tok/sec: 275,466 | mfu: 3.5% | epoch: 1 | remaining: 274s    
step 00066 (8.7%) | loss: 5.277085 | lrm: 1.00 | dt: 475ms | tok/sec: 276,178 | mfu: 3.5% | epoch: 1 | remaining: 273s    
step 00067 (8.9%) | loss: 5.250512 | lrm: 1.00 | dt: 476ms | tok/sec: 275,597 | mfu: 3.5% | epoch: 1 | remaining: 273s    
step 00068 (9.0%) | loss: 5.234564 | lrm: 1.00 | dt: 476ms | tok/sec: 275,445 | mfu: 3.5% | epoch: 1 | remaining: 272s    
step 00069 (9.2%) | loss: 5.201044 | lrm: 1.00 | dt: 476ms | tok/sec: 275,587 | mfu: 3.5% | epoch: 1 | remaining: 272s    
step 00070 (9.3%) | loss: 5.179980 | lrm: 1.00 | dt: 475ms | tok/sec: 275,750 | mfu: 3.5% | epoch: 1 | remaining: 271s    
step 00071 (9.5%) | loss: 5.154078 | lrm: 1.00 | dt: 475ms | tok/sec: 275,778 | mfu: 3.5% | epoch: 1 | remaining: 271s    
step 00072 (9.7%) | loss: 5.122235 | lrm: 1.00 | dt: 475ms | tok/sec: 275,935 | mfu: 3.5% | epoch: 1 | remaining: 271s    
step 00073 (9.8%) | loss: 5.095474 | lrm: 1.00 | dt: 476ms | tok/sec: 275,394 | mfu: 3.5% | epoch: 1 | remaining: 270s    
step 00074 (10.0%) | loss: 5.085022 | lrm: 1.00 | dt: 475ms | tok/sec: 275,741 | mfu: 3.5% | epoch: 1 | remaining: 270s    
step 00075 (10.1%) | loss: 5.062881 | lrm: 1.00 | dt: 475ms | tok/sec: 275,676 | mfu: 3.5% | epoch: 1 | remaining: 269s    
step 00076 (10.3%) | loss: 5.044561 | lrm: 1.00 | dt: 475ms | tok/sec: 275,716 | mfu: 3.5% | epoch: 1 | remaining: 269s    
step 00077 (10.5%) | loss: 5.033431 | lrm: 1.00 | dt: 476ms | tok/sec: 275,339 | mfu: 3.5% | epoch: 1 | remaining: 268s    
step 00078 (10.6%) | loss: 5.019953 | lrm: 1.00 | dt: 475ms | tok/sec: 275,733 | mfu: 3.5% | epoch: 1 | remaining: 268s    
step 00079 (10.8%) | loss: 5.000399 | lrm: 1.00 | dt: 475ms | tok/sec: 275,767 | mfu: 3.5% | epoch: 1 | remaining: 267s    
step 00080 (10.9%) | loss: 4.978392 | lrm: 1.00 | dt: 475ms | tok/sec: 276,087 | mfu: 3.5% | epoch: 1 | remaining: 267s    
step 00081 (11.1%) | loss: 4.953946 | lrm: 1.00 | dt: 476ms | tok/sec: 275,631 | mfu: 3.5% | epoch: 1 | remaining: 266s    
step 00082 (11.3%) | loss: 4.945380 | lrm: 1.00 | dt: 475ms | tok/sec: 275,760 | mfu: 3.5% | epoch: 1 | remaining: 266s    
step 00083 (11.4%) | loss: 4.921856 | lrm: 1.00 | dt: 477ms | tok/sec: 275,044 | mfu: 3.5% | epoch: 1 | remaining: 265s    
step 00084 (11.6%) | loss: 4.901397 | lrm: 1.00 | dt: 476ms | tok/sec: 275,581 | mfu: 3.5% | epoch: 1 | remaining: 265s    
step 00085 (11.7%) | loss: 4.886743 | lrm: 1.00 | dt: 476ms | tok/sec: 275,524 | mfu: 3.5% | epoch: 1 | remaining: 264s    
step 00086 (11.9%) | loss: 4.862342 | lrm: 1.00 | dt: 476ms | tok/sec: 275,553 | mfu: 3.5% | epoch: 1 | remaining: 264s    
step 00087 (12.0%) | loss: 4.832878 | lrm: 1.00 | dt: 476ms | tok/sec: 275,075 | mfu: 3.5% | epoch: 1 | remaining: 263s    
step 00088 (12.2%) | loss: 4.805275 | lrm: 1.00 | dt: 476ms | tok/sec: 275,238 | mfu: 3.5% | epoch: 1 | remaining: 263s    
step 00089 (12.4%) | loss: 4.787967 | lrm: 1.00 | dt: 476ms | tok/sec: 275,537 | mfu: 3.5% | epoch: 1 | remaining: 262s    
step 00090 (12.5%) | loss: 4.765050 | lrm: 1.00 | dt: 475ms | tok/sec: 275,873 | mfu: 3.5% | epoch: 1 | remaining: 262s    
step 00091 (12.7%) | loss: 4.755137 | lrm: 1.00 | dt: 475ms | tok/sec: 275,840 | mfu: 3.5% | epoch: 1 | remaining: 261s    
step 00092 (12.8%) | loss: 4.736367 | lrm: 1.00 | dt: 475ms | tok/sec: 275,755 | mfu: 3.5% | epoch: 1 | remaining: 261s    
step 00093 (13.0%) | loss: 4.724165 | lrm: 1.00 | dt: 476ms | tok/sec: 275,300 | mfu: 3.5% | epoch: 1 | remaining: 261s    
step 00094 (13.2%) | loss: 4.720671 | lrm: 1.00 | dt: 475ms | tok/sec: 275,921 | mfu: 3.5% | epoch: 1 | remaining: 260s    
step 00095 (13.3%) | loss: 4.701591 | lrm: 1.00 | dt: 475ms | tok/sec: 275,665 | mfu: 3.5% | epoch: 1 | remaining: 260s    
step 00096 (13.5%) | loss: 4.709687 | lrm: 1.00 | dt: 476ms | tok/sec: 275,371 | mfu: 3.5% | epoch: 1 | remaining: 259s    
step 00097 (13.6%) | loss: 4.695881 | lrm: 1.00 | dt: 476ms | tok/sec: 275,468 | mfu: 3.5% | epoch: 1 | remaining: 259s    
step 00098 (13.8%) | loss: 4.679181 | lrm: 1.00 | dt: 475ms | tok/sec: 276,064 | mfu: 3.5% | epoch: 1 | remaining: 258s    
step 00099 (13.9%) | loss: 4.645654 | lrm: 1.00 | dt: 476ms | tok/sec: 275,157 | mfu: 3.5% | epoch: 1 | remaining: 258s    
step 00100 (14.1%) | loss: 4.629986 | lrm: 1.00 | dt: 475ms | tok/sec: 275,856 | mfu: 3.5% | epoch: 1 | remaining: 257s    
step 00101 (14.3%) | loss: 4.628095 | lrm: 1.00 | dt: 476ms | tok/sec: 275,571 | mfu: 3.5% | epoch: 1 | remaining: 257s    
step 00102 (14.4%) | loss: 4.624899 | lrm: 1.00 | dt: 475ms | tok/sec: 275,774 | mfu: 3.5% | epoch: 1 | remaining: 256s    
step 00103 (14.6%) | loss: 4.617469 | lrm: 1.00 | dt: 476ms | tok/sec: 275,199 | mfu: 3.5% | epoch: 1 | remaining: 256s    
step 00104 (14.7%) | loss: 4.604273 | lrm: 1.00 | dt: 475ms | tok/sec: 275,989 | mfu: 3.5% | epoch: 1 | remaining: 255s    
step 00105 (14.9%) | loss: 4.577229 | lrm: 1.00 | dt: 476ms | tok/sec: 275,250 | mfu: 3.5% | epoch: 1 | remaining: 255s    
step 00106 (15.1%) | loss: 4.569235 | lrm: 1.00 | dt: 476ms | tok/sec: 275,331 | mfu: 3.5% | epoch: 1 | remaining: 254s    
step 00107 (15.2%) | loss: 4.545050 | lrm: 1.00 | dt: 477ms | tok/sec: 274,872 | mfu: 3.5% | epoch: 1 | remaining: 254s    
step 00108 (15.4%) | loss: 4.532210 | lrm: 1.00 | dt: 476ms | tok/sec: 275,576 | mfu: 3.5% | epoch: 1 | remaining: 253s    
step 00109 (15.5%) | loss: 4.507143 | lrm: 1.00 | dt: 475ms | tok/sec: 275,731 | mfu: 3.5% | epoch: 1 | remaining: 253s    
step 00110 (15.7%) | loss: 4.500060 | lrm: 1.00 | dt: 475ms | tok/sec: 275,840 | mfu: 3.5% | epoch: 1 | remaining: 252s    
step 00111 (15.8%) | loss: 4.469152 | lrm: 1.00 | dt: 476ms | tok/sec: 275,123 | mfu: 3.5% | epoch: 1 | remaining: 252s    
step 00112 (16.0%) | loss: 4.463232 | lrm: 1.00 | dt: 476ms | tok/sec: 275,273 | mfu: 3.5% | epoch: 1 | remaining: 252s    
step 00113 (16.2%) | loss: 4.457397 | lrm: 1.00 | dt: 476ms | tok/sec: 275,246 | mfu: 3.5% | epoch: 1 | remaining: 251s    
step 00114 (16.3%) | loss: 4.437919 | lrm: 1.00 | dt: 476ms | tok/sec: 275,557 | mfu: 3.5% | epoch: 1 | remaining: 251s    
step 00115 (16.5%) | loss: 4.428980 | lrm: 1.00 | dt: 477ms | tok/sec: 274,920 | mfu: 3.5% | epoch: 1 | remaining: 250s    
step 00116 (16.6%) | loss: 4.415395 | lrm: 1.00 | dt: 476ms | tok/sec: 275,259 | mfu: 3.5% | epoch: 1 | remaining: 250s    
step 00117 (16.8%) | loss: 4.389619 | lrm: 1.00 | dt: 477ms | tok/sec: 274,751 | mfu: 3.5% | epoch: 1 | remaining: 249s    
step 00118 (17.0%) | loss: 4.376255 | lrm: 1.00 | dt: 476ms | tok/sec: 275,444 | mfu: 3.5% | epoch: 1 | remaining: 249s    
step 00119 (17.1%) | loss: 4.370929 | lrm: 1.00 | dt: 476ms | tok/sec: 275,270 | mfu: 3.5% | epoch: 1 | remaining: 248s    
step 00120 (17.3%) | loss: 4.361060 | lrm: 1.00 | dt: 476ms | tok/sec: 275,214 | mfu: 3.5% | epoch: 1 | remaining: 248s    
step 00121 (17.4%) | loss: 4.345046 | lrm: 1.00 | dt: 477ms | tok/sec: 274,615 | mfu: 3.5% | epoch: 1 | remaining: 247s    
step 00122 (17.6%) | loss: 4.326858 | lrm: 1.00 | dt: 476ms | tok/sec: 275,249 | mfu: 3.5% | epoch: 1 | remaining: 247s    
step 00123 (17.8%) | loss: 4.309036 | lrm: 1.00 | dt: 477ms | tok/sec: 274,825 | mfu: 3.5% | epoch: 1 | remaining: 246s    
step 00124 (17.9%) | loss: 4.285237 | lrm: 1.00 | dt: 476ms | tok/sec: 275,204 | mfu: 3.5% | epoch: 1 | remaining: 246s    
step 00125 (18.1%) | loss: 4.271461 | lrm: 1.00 | dt: 476ms | tok/sec: 275,276 | mfu: 3.5% | epoch: 1 | remaining: 245s    
step 00126 (18.2%) | loss: 4.265012 | lrm: 1.00 | dt: 477ms | tok/sec: 274,973 | mfu: 3.5% | epoch: 1 | remaining: 245s    
step 00127 (18.4%) | loss: 4.256982 | lrm: 1.00 | dt: 477ms | tok/sec: 275,038 | mfu: 3.5% | epoch: 1 | remaining: 244s    
step 00128 (18.5%) | loss: 4.252600 | lrm: 1.00 | dt: 476ms | tok/sec: 275,189 | mfu: 3.5% | epoch: 1 | remaining: 244s    
step 00129 (18.7%) | loss: 4.227500 | lrm: 1.00 | dt: 475ms | tok/sec: 275,757 | mfu: 3.5% | epoch: 1 | remaining: 243s    
step 00130 (18.9%) | loss: 4.236373 | lrm: 1.00 | dt: 475ms | tok/sec: 275,937 | mfu: 3.5% | epoch: 1 | remaining: 243s    
step 00131 (19.0%) | loss: 4.233095 | lrm: 1.00 | dt: 476ms | tok/sec: 275,208 | mfu: 3.5% | epoch: 1 | remaining: 242s    
step 00132 (19.2%) | loss: 4.216689 | lrm: 1.00 | dt: 476ms | tok/sec: 275,201 | mfu: 3.5% | epoch: 1 | remaining: 242s    
step 00133 (19.3%) | loss: 4.205309 | lrm: 1.00 | dt: 477ms | tok/sec: 275,020 | mfu: 3.5% | epoch: 1 | remaining: 241s    
step 00134 (19.5%) | loss: 4.206649 | lrm: 1.00 | dt: 477ms | tok/sec: 274,901 | mfu: 3.5% | epoch: 1 | remaining: 241s    
step 00135 (19.7%) | loss: 4.196494 | lrm: 1.00 | dt: 467ms | tok/sec: 280,740 | mfu: 3.5% | epoch: 1 | remaining: 241s    
step 00136 (19.8%) | loss: 4.182306 | lrm: 1.00 | dt: 456ms | tok/sec: 287,230 | mfu: 3.6% | epoch: 1 | remaining: 240s    
step 00137 (20.0%) | loss: 4.135347 | lrm: 1.00 | dt: 564ms | tok/sec: 232,285 | mfu: 2.9% | epoch: 1 | remaining: 240s    
step 00138 (20.2%) | loss: 4.132261 | lrm: 1.00 | dt: 602ms | tok/sec: 217,692 | mfu: 2.8% | epoch: 1 | remaining: 239s    
step 00139 (20.4%) | loss: 4.120294 | lrm: 1.00 | dt: 585ms | tok/sec: 224,191 | mfu: 2.8% | epoch: 1 | remaining: 238s    
step 00140 (20.6%) | loss: 4.101935 | lrm: 1.00 | dt: 587ms | tok/sec: 223,147 | mfu: 2.8% | epoch: 1 | remaining: 238s    
step 00141 (20.7%) | loss: 4.108096 | lrm: 1.00 | dt: 589ms | tok/sec: 222,580 | mfu: 2.8% | epoch: 1 | remaining: 237s    
step 00142 (20.9%) | loss: 4.115209 | lrm: 1.00 | dt: 586ms | tok/sec: 223,482 | mfu: 2.8% | epoch: 1 | remaining: 237s    
step 00143 (21.1%) | loss: 4.106604 | lrm: 1.00 | dt: 585ms | tok/sec: 224,059 | mfu: 2.8% | epoch: 1 | remaining: 236s    
step 00144 (21.3%) | loss: 4.096939 | lrm: 1.00 | dt: 588ms | tok/sec: 222,767 | mfu: 2.8% | epoch: 1 | remaining: 235s    
step 00145 (21.5%) | loss: 4.093610 | lrm: 1.00 | dt: 589ms | tok/sec: 222,481 | mfu: 2.8% | epoch: 1 | remaining: 235s    
step 00146 (21.7%) | loss: 4.077919 | lrm: 1.00 | dt: 587ms | tok/sec: 223,129 | mfu: 2.8% | epoch: 1 | remaining: 234s    
step 00147 (21.9%) | loss: 4.052186 | lrm: 1.00 | dt: 494ms | tok/sec: 265,354 | mfu: 3.4% | epoch: 1 | remaining: 234s    
step 00148 (22.1%) | loss: 4.052729 | lrm: 1.00 | dt: 455ms | tok/sec: 288,290 | mfu: 3.6% | epoch: 1 | remaining: 233s    
step 00149 (22.2%) | loss: 4.047436 | lrm: 1.00 | dt: 455ms | tok/sec: 288,193 | mfu: 3.6% | epoch: 1 | remaining: 233s    
step 00150 (22.4%) | loss: 4.051358 | lrm: 1.00 | dt: 455ms | tok/sec: 288,339 | mfu: 3.6% | epoch: 1 | remaining: 232s    
step 00151 (22.5%) | loss: 4.051217 | lrm: 1.00 | dt: 455ms | tok/sec: 288,104 | mfu: 3.6% | epoch: 1 | remaining: 232s    
step 00152 (22.7%) | loss: 4.033779 | lrm: 1.00 | dt: 454ms | tok/sec: 288,457 | mfu: 3.6% | epoch: 1 | remaining: 231s    
