Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 1.00 | dt: 1707ms | tok/sec: 76,787 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.907373 | lrm: 1.00 | dt: 383ms | tok/sec: 341,809 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.561982 | lrm: 1.00 | dt: 384ms | tok/sec: 341,617 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.142022 | lrm: 1.00 | dt: 383ms | tok/sec: 341,824 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.791465 | lrm: 1.00 | dt: 383ms | tok/sec: 341,907 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.462401 | lrm: 1.00 | dt: 383ms | tok/sec: 341,903 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.242575 | lrm: 1.00 | dt: 383ms | tok/sec: 341,959 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.032943 | lrm: 1.00 | dt: 384ms | tok/sec: 341,769 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.857865 | lrm: 1.00 | dt: 383ms | tok/sec: 341,873 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.705504 | lrm: 1.00 | dt: 383ms | tok/sec: 341,803 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.568481 | lrm: 1.00 | dt: 383ms | tok/sec: 341,803 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.462847 | lrm: 1.00 | dt: 383ms | tok/sec: 341,916 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.379781 | lrm: 1.00 | dt: 384ms | tok/sec: 341,757 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.295989 | lrm: 1.00 | dt: 383ms | tok/sec: 341,841 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00031 (2.6%) | loss: 5.539302 | lrm: 1.00 | dt: 384ms | tok/sec: 341,752 | mfu: 4.5% | epoch: 1 | remaining: 292s    
step 00032 (2.7%) | loss: 5.503362 | lrm: 1.00 | dt: 383ms | tok/sec: 341,853 | mfu: 4.5% | epoch: 1 | remaining: 292s    
step 00033 (2.8%) | loss: 5.480756 | lrm: 1.00 | dt: 383ms | tok/sec: 341,833 | mfu: 4.5% | epoch: 1 | remaining: 291s    
step 00034 (2.9%) | loss: 5.447552 | lrm: 1.00 | dt: 383ms | tok/sec: 341,817 | mfu: 4.5% | epoch: 1 | remaining: 291s    
step 00035 (3.1%) | loss: 5.429503 | lrm: 1.00 | dt: 383ms | tok/sec: 341,794 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00036 (3.2%) | loss: 5.409198 | lrm: 1.00 | dt: 384ms | tok/sec: 341,693 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00037 (3.3%) | loss: 5.377082 | lrm: 1.00 | dt: 384ms | tok/sec: 341,774 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00038 (3.5%) | loss: 5.360451 | lrm: 1.00 | dt: 383ms | tok/sec: 341,887 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 5.329708 | lrm: 1.00 | dt: 384ms | tok/sec: 341,738 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 5.300157 | lrm: 1.00 | dt: 383ms | tok/sec: 341,834 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00041 (3.8%) | loss: 5.291497 | lrm: 1.00 | dt: 384ms | tok/sec: 341,777 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (4.0%) | loss: 5.271165 | lrm: 1.00 | dt: 383ms | tok/sec: 341,855 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 5.241184 | lrm: 1.00 | dt: 383ms | tok/sec: 341,844 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 5.224616 | lrm: 1.00 | dt: 384ms | tok/sec: 341,768 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 5.198178 | lrm: 1.00 | dt: 384ms | tok/sec: 341,660 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 5.179273 | lrm: 1.00 | dt: 383ms | tok/sec: 341,866 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.154271 | lrm: 1.00 | dt: 383ms | tok/sec: 341,876 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.141380 | lrm: 1.00 | dt: 383ms | tok/sec: 341,821 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (4.9%) | loss: 5.129078 | lrm: 1.00 | dt: 384ms | tok/sec: 341,740 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.110733 | lrm: 1.00 | dt: 383ms | tok/sec: 341,873 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.075616 | lrm: 1.00 | dt: 383ms | tok/sec: 341,855 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.051876 | lrm: 1.00 | dt: 383ms | tok/sec: 341,789 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00053 (5.4%) | loss: 5.035089 | lrm: 1.00 | dt: 384ms | tok/sec: 341,773 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.008420 | lrm: 1.00 | dt: 383ms | tok/sec: 341,855 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 4.993287 | lrm: 1.00 | dt: 384ms | tok/sec: 341,746 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00056 (5.8%) | loss: 4.986391 | lrm: 1.00 | dt: 383ms | tok/sec: 341,805 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 4.964610 | lrm: 1.00 | dt: 383ms | tok/sec: 341,890 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 4.936591 | lrm: 1.00 | dt: 384ms | tok/sec: 341,771 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 4.921087 | lrm: 1.00 | dt: 384ms | tok/sec: 341,731 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.3%) | loss: 4.904123 | lrm: 1.00 | dt: 383ms | tok/sec: 341,794 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 4.878973 | lrm: 1.00 | dt: 383ms | tok/sec: 341,838 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | loss: 4.865947 | lrm: 1.00 | dt: 384ms | tok/sec: 341,742 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 4.850562 | lrm: 1.00 | dt: 383ms | tok/sec: 341,843 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | loss: 4.842078 | lrm: 1.00 | dt: 383ms | tok/sec: 341,810 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 4.821595 | lrm: 1.00 | dt: 383ms | tok/sec: 341,795 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 4.806189 | lrm: 1.00 | dt: 383ms | tok/sec: 341,914 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00067 (7.2%) | loss: 4.788674 | lrm: 1.00 | dt: 384ms | tok/sec: 341,758 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 4.780453 | lrm: 1.00 | dt: 383ms | tok/sec: 341,799 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 4.752064 | lrm: 1.00 | dt: 383ms | tok/sec: 341,871 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 4.736182 | lrm: 1.00 | dt: 383ms | tok/sec: 341,837 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | loss: 4.711988 | lrm: 1.00 | dt: 384ms | tok/sec: 341,727 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 4.687124 | lrm: 1.00 | dt: 384ms | tok/sec: 341,714 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 4.664985 | lrm: 1.00 | dt: 383ms | tok/sec: 341,849 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00074 (8.1%) | loss: 4.659092 | lrm: 1.00 | dt: 383ms | tok/sec: 341,875 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00075 (8.2%) | loss: 4.642090 | lrm: 1.00 | dt: 383ms | tok/sec: 341,909 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 4.627383 | lrm: 1.00 | dt: 383ms | tok/sec: 341,849 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 4.617797 | lrm: 1.00 | dt: 384ms | tok/sec: 341,638 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.6%) | loss: 4.607558 | lrm: 1.00 | dt: 383ms | tok/sec: 341,788 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 4.590736 | lrm: 1.00 | dt: 384ms | tok/sec: 341,733 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 4.566228 | lrm: 1.00 | dt: 383ms | tok/sec: 341,795 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 4.542892 | lrm: 1.00 | dt: 383ms | tok/sec: 341,856 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00082 (9.1%) | loss: 4.535941 | lrm: 1.00 | dt: 383ms | tok/sec: 341,840 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00083 (9.2%) | loss: 4.516259 | lrm: 1.00 | dt: 383ms | tok/sec: 341,797 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.493732 | lrm: 1.00 | dt: 383ms | tok/sec: 342,060 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00085 (9.5%) | loss: 4.478208 | lrm: 1.00 | dt: 383ms | tok/sec: 341,841 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.6%) | loss: 4.450825 | lrm: 1.00 | dt: 383ms | tok/sec: 341,854 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.423178 | lrm: 1.00 | dt: 383ms | tok/sec: 341,816 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00088 (9.8%) | loss: 4.399465 | lrm: 1.00 | dt: 384ms | tok/sec: 341,746 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (10.0%) | loss: 4.386619 | lrm: 1.00 | dt: 383ms | tok/sec: 341,834 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.365520 | lrm: 1.00 | dt: 383ms | tok/sec: 341,779 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.358331 | lrm: 1.00 | dt: 383ms | tok/sec: 341,830 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00092 (10.4%) | loss: 4.336846 | lrm: 1.00 | dt: 383ms | tok/sec: 341,955 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00093 (10.5%) | loss: 4.325796 | lrm: 1.00 | dt: 383ms | tok/sec: 341,981 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.330300 | lrm: 1.00 | dt: 383ms | tok/sec: 341,840 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.312140 | lrm: 1.00 | dt: 384ms | tok/sec: 341,611 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00096 (10.9%) | loss: 4.323681 | lrm: 1.00 | dt: 383ms | tok/sec: 341,954 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00097 (11.0%) | loss: 4.315018 | lrm: 1.00 | dt: 383ms | tok/sec: 341,884 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.305588 | lrm: 1.00 | dt: 384ms | tok/sec: 341,720 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.274315 | lrm: 1.00 | dt: 384ms | tok/sec: 341,755 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00100 (11.4%) | loss: 4.259087 | lrm: 1.00 | dt: 383ms | tok/sec: 341,919 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00101 (11.5%) | loss: 4.261060 | lrm: 1.00 | dt: 383ms | tok/sec: 341,796 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.262189 | lrm: 1.00 | dt: 383ms | tok/sec: 341,819 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00103 (11.8%) | loss: 4.263121 | lrm: 1.00 | dt: 383ms | tok/sec: 341,809 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00104 (11.9%) | loss: 4.253243 | lrm: 1.00 | dt: 383ms | tok/sec: 341,792 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.231883 | lrm: 1.00 | dt: 383ms | tok/sec: 341,863 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.228306 | lrm: 1.00 | dt: 383ms | tok/sec: 341,786 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.3%) | loss: 4.202748 | lrm: 1.00 | dt: 383ms | tok/sec: 341,848 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00108 (12.4%) | loss: 4.188686 | lrm: 1.00 | dt: 383ms | tok/sec: 341,879 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00109 (12.5%) | loss: 4.168230 | lrm: 1.00 | dt: 383ms | tok/sec: 341,883 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00110 (12.7%) | loss: 4.167581 | lrm: 1.00 | dt: 383ms | tok/sec: 341,796 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00111 (12.8%) | loss: 4.140801 | lrm: 1.00 | dt: 384ms | tok/sec: 341,773 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.141138 | lrm: 1.00 | dt: 383ms | tok/sec: 341,841 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.141383 | lrm: 1.00 | dt: 383ms | tok/sec: 341,781 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00114 (13.2%) | loss: 4.127831 | lrm: 1.00 | dt: 384ms | tok/sec: 341,700 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.3%) | loss: 4.117683 | lrm: 1.00 | dt: 383ms | tok/sec: 341,838 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.107551 | lrm: 1.00 | dt: 383ms | tok/sec: 341,877 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00117 (13.5%) | loss: 4.083395 | lrm: 1.00 | dt: 383ms | tok/sec: 341,840 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.7%) | loss: 4.071278 | lrm: 1.00 | dt: 383ms | tok/sec: 341,825 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00119 (13.8%) | loss: 4.070491 | lrm: 1.00 | dt: 383ms | tok/sec: 341,888 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.065875 | lrm: 1.00 | dt: 383ms | tok/sec: 341,929 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.1%) | loss: 4.052746 | lrm: 1.00 | dt: 383ms | tok/sec: 341,855 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00122 (14.2%) | loss: 4.037789 | lrm: 1.00 | dt: 383ms | tok/sec: 341,843 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.019166 | lrm: 1.00 | dt: 383ms | tok/sec: 341,909 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 3.995548 | lrm: 1.00 | dt: 383ms | tok/sec: 341,814 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.6%) | loss: 3.982899 | lrm: 1.00 | dt: 383ms | tok/sec: 341,911 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.7%) | loss: 3.981976 | lrm: 1.00 | dt: 383ms | tok/sec: 341,895 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 3.982502 | lrm: 1.00 | dt: 383ms | tok/sec: 341,825 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (15.0%) | loss: 3.987016 | lrm: 1.00 | dt: 383ms | tok/sec: 341,882 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.1%) | loss: 3.962798 | lrm: 1.00 | dt: 383ms | tok/sec: 341,930 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00130 (15.2%) | loss: 3.978073 | lrm: 1.00 | dt: 383ms | tok/sec: 341,933 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 3.983561 | lrm: 1.00 | dt: 383ms | tok/sec: 341,843 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00132 (15.5%) | loss: 3.968539 | lrm: 1.00 | dt: 383ms | tok/sec: 341,843 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.6%) | loss: 3.964353 | lrm: 1.00 | dt: 384ms | tok/sec: 341,715 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 3.972982 | lrm: 1.00 | dt: 383ms | tok/sec: 341,871 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00135 (15.8%) | loss: 3.967310 | lrm: 1.00 | dt: 383ms | tok/sec: 341,885 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (16.0%) | loss: 3.956541 | lrm: 1.00 | dt: 383ms | tok/sec: 341,822 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.1%) | loss: 3.906669 | lrm: 1.00 | dt: 383ms | tok/sec: 341,828 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 3.909371 | lrm: 1.00 | dt: 383ms | tok/sec: 341,806 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.4%) | loss: 3.900603 | lrm: 1.00 | dt: 383ms | tok/sec: 341,941 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00140 (16.5%) | loss: 3.886839 | lrm: 1.00 | dt: 383ms | tok/sec: 341,846 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 3.900697 | lrm: 1.00 | dt: 383ms | tok/sec: 341,883 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 3.917974 | lrm: 1.00 | dt: 383ms | tok/sec: 341,794 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00143 (16.9%) | loss: 3.909977 | lrm: 1.00 | dt: 383ms | tok/sec: 341,910 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (17.0%) | loss: 3.904838 | lrm: 1.00 | dt: 383ms | tok/sec: 341,781 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 3.907072 | lrm: 1.00 | dt: 384ms | tok/sec: 341,764 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.3%) | loss: 3.895813 | lrm: 1.00 | dt: 384ms | tok/sec: 341,757 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.4%) | loss: 3.872028 | lrm: 1.00 | dt: 383ms | tok/sec: 341,918 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00148 (17.5%) | loss: 3.878575 | lrm: 1.00 | dt: 383ms | tok/sec: 341,878 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 3.881244 | lrm: 1.00 | dt: 383ms | tok/sec: 341,915 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.8%) | loss: 3.890660 | lrm: 1.00 | dt: 383ms | tok/sec: 341,789 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00151 (17.9%) | loss: 3.895714 | lrm: 1.00 | dt: 383ms | tok/sec: 341,835 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 3.880947 | lrm: 1.00 | dt: 383ms | tok/sec: 341,862 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00153 (18.1%) | loss: 3.884625 | lrm: 1.00 | dt: 383ms | tok/sec: 341,794 | mfu: 4.5% | epoch: 1 | remaining: 245s    
step 00154 (18.3%) | loss: 3.859876 | lrm: 1.00 | dt: 383ms | tok/sec: 341,784 | mfu: 4.5% | epoch: 1 | remaining: 245s    
step 00155 (18.4%) | loss: 3.847693 | lrm: 1.00 | dt: 383ms | tok/sec: 341,847 | mfu: 4.5% | epoch: 1 | remaining: 244s    
