Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 660ms | tok/sec: 198,702 | mfu: 2.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 476ms | tok/sec: 275,494 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 475ms | tok/sec: 275,751 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 476ms | tok/sec: 275,308 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 476ms | tok/sec: 275,496 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 475ms | tok/sec: 275,945 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 477ms | tok/sec: 274,874 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 475ms | tok/sec: 275,847 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 477ms | tok/sec: 274,894 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 476ms | tok/sec: 275,389 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 476ms | tok/sec: 275,169 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 476ms | tok/sec: 275,386 | mfu: 3.5% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 9.011103 | lrm: 0.03 | dt: 475ms | tok/sec: 275,660 | mfu: 3.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.009902 | lrm: 0.06 | dt: 477ms | tok/sec: 274,830 | mfu: 3.5% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 9.006272 | lrm: 0.10 | dt: 476ms | tok/sec: 275,417 | mfu: 3.5% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 8.999210 | lrm: 0.13 | dt: 477ms | tok/sec: 274,862 | mfu: 3.5% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 8.985842 | lrm: 0.16 | dt: 477ms | tok/sec: 275,055 | mfu: 3.5% | epoch: 1 | remaining: 297s    
step 00038 (4.3%) | loss: 6.413407 | lrm: 0.86 | dt: 477ms | tok/sec: 274,578 | mfu: 3.5% | epoch: 1 | remaining: 287s    
step 00039 (4.4%) | loss: 6.335312 | lrm: 0.89 | dt: 476ms | tok/sec: 275,595 | mfu: 3.5% | epoch: 1 | remaining: 286s    
step 00040 (4.6%) | loss: 6.258517 | lrm: 0.92 | dt: 477ms | tok/sec: 274,792 | mfu: 3.5% | epoch: 1 | remaining: 286s    
step 00041 (4.8%) | loss: 6.207153 | lrm: 0.95 | dt: 475ms | tok/sec: 276,225 | mfu: 3.5% | epoch: 1 | remaining: 285s    
step 00042 (4.9%) | loss: 6.149541 | lrm: 0.98 | dt: 456ms | tok/sec: 287,741 | mfu: 3.6% | epoch: 1 | remaining: 285s    
step 00043 (5.1%) | loss: 6.082552 | lrm: 1.00 | dt: 455ms | tok/sec: 287,995 | mfu: 3.6% | epoch: 1 | remaining: 284s    
step 00044 (5.2%) | loss: 6.033309 | lrm: 1.00 | dt: 655ms | tok/sec: 200,112 | mfu: 2.5% | epoch: 1 | remaining: 284s    
step 00045 (5.4%) | loss: 5.979605 | lrm: 1.00 | dt: 589ms | tok/sec: 222,477 | mfu: 2.8% | epoch: 1 | remaining: 283s    
step 00046 (5.6%) | loss: 5.932176 | lrm: 1.00 | dt: 587ms | tok/sec: 223,415 | mfu: 2.8% | epoch: 1 | remaining: 282s    
step 00047 (5.8%) | loss: 5.884088 | lrm: 1.00 | dt: 584ms | tok/sec: 224,379 | mfu: 2.8% | epoch: 1 | remaining: 282s    
step 00048 (6.0%) | loss: 5.846543 | lrm: 1.00 | dt: 588ms | tok/sec: 222,896 | mfu: 2.8% | epoch: 1 | remaining: 281s    
step 00049 (6.2%) | loss: 5.812320 | lrm: 1.00 | dt: 589ms | tok/sec: 222,716 | mfu: 2.8% | epoch: 1 | remaining: 281s    
step 00050 (6.4%) | loss: 5.778289 | lrm: 1.00 | dt: 583ms | tok/sec: 224,831 | mfu: 2.8% | epoch: 1 | remaining: 280s    
step 00051 (6.6%) | loss: 5.730428 | lrm: 1.00 | dt: 589ms | tok/sec: 222,649 | mfu: 2.8% | epoch: 1 | remaining: 280s    
step 00052 (6.8%) | loss: 5.691583 | lrm: 1.00 | dt: 590ms | tok/sec: 222,279 | mfu: 2.8% | epoch: 1 | remaining: 279s    
step 00053 (7.0%) | loss: 5.658199 | lrm: 1.00 | dt: 550ms | tok/sec: 238,282 | mfu: 3.0% | epoch: 1 | remaining: 278s    
step 00054 (7.2%) | loss: 5.620051 | lrm: 1.00 | dt: 455ms | tok/sec: 288,226 | mfu: 3.6% | epoch: 1 | remaining: 278s    
step 00055 (7.3%) | loss: 5.589442 | lrm: 1.00 | dt: 455ms | tok/sec: 288,003 | mfu: 3.6% | epoch: 1 | remaining: 278s    
step 00056 (7.5%) | loss: 5.566218 | lrm: 1.00 | dt: 455ms | tok/sec: 288,267 | mfu: 3.6% | epoch: 1 | remaining: 277s    
step 00057 (7.6%) | loss: 5.532754 | lrm: 1.00 | dt: 455ms | tok/sec: 287,993 | mfu: 3.6% | epoch: 1 | remaining: 277s    
step 00058 (7.8%) | loss: 5.495579 | lrm: 1.00 | dt: 455ms | tok/sec: 288,185 | mfu: 3.6% | epoch: 1 | remaining: 276s    
step 00059 (8.0%) | loss: 5.465800 | lrm: 1.00 | dt: 454ms | tok/sec: 288,444 | mfu: 3.6% | epoch: 1 | remaining: 276s    
step 00060 (8.1%) | loss: 5.439381 | lrm: 1.00 | dt: 454ms | tok/sec: 288,506 | mfu: 3.6% | epoch: 1 | remaining: 275s    
step 00061 (8.3%) | loss: 5.407739 | lrm: 1.00 | dt: 455ms | tok/sec: 288,321 | mfu: 3.6% | epoch: 1 | remaining: 275s    
step 00062 (8.4%) | loss: 5.385469 | lrm: 1.00 | dt: 454ms | tok/sec: 288,510 | mfu: 3.6% | epoch: 1 | remaining: 274s    
step 00063 (8.6%) | loss: 5.360884 | lrm: 1.00 | dt: 454ms | tok/sec: 288,416 | mfu: 3.6% | epoch: 1 | remaining: 274s    
step 00064 (8.7%) | loss: 5.338087 | lrm: 1.00 | dt: 454ms | tok/sec: 288,485 | mfu: 3.6% | epoch: 1 | remaining: 273s    
step 00065 (8.9%) | loss: 5.310129 | lrm: 1.00 | dt: 455ms | tok/sec: 288,383 | mfu: 3.6% | epoch: 1 | remaining: 273s    
step 00066 (9.0%) | loss: 5.286481 | lrm: 1.00 | dt: 455ms | tok/sec: 288,122 | mfu: 3.6% | epoch: 1 | remaining: 273s    
step 00067 (9.2%) | loss: 5.259729 | lrm: 1.00 | dt: 454ms | tok/sec: 288,406 | mfu: 3.6% | epoch: 1 | remaining: 272s    
step 00068 (9.3%) | loss: 5.243915 | lrm: 1.00 | dt: 455ms | tok/sec: 288,356 | mfu: 3.6% | epoch: 1 | remaining: 272s    
step 00069 (9.5%) | loss: 5.211393 | lrm: 1.00 | dt: 455ms | tok/sec: 288,157 | mfu: 3.6% | epoch: 1 | remaining: 271s    
step 00070 (9.6%) | loss: 5.190110 | lrm: 1.00 | dt: 455ms | tok/sec: 288,231 | mfu: 3.6% | epoch: 1 | remaining: 271s    
step 00071 (9.8%) | loss: 5.164868 | lrm: 1.00 | dt: 455ms | tok/sec: 288,344 | mfu: 3.6% | epoch: 1 | remaining: 270s    
step 00072 (9.9%) | loss: 5.133104 | lrm: 1.00 | dt: 455ms | tok/sec: 288,170 | mfu: 3.6% | epoch: 1 | remaining: 270s    
step 00073 (10.1%) | loss: 5.105847 | lrm: 1.00 | dt: 455ms | tok/sec: 288,282 | mfu: 3.6% | epoch: 1 | remaining: 269s    
step 00074 (10.2%) | loss: 5.095639 | lrm: 1.00 | dt: 455ms | tok/sec: 288,357 | mfu: 3.6% | epoch: 1 | remaining: 269s    
step 00075 (10.4%) | loss: 5.073256 | lrm: 1.00 | dt: 455ms | tok/sec: 288,163 | mfu: 3.6% | epoch: 1 | remaining: 268s    
step 00076 (10.5%) | loss: 5.054666 | lrm: 1.00 | dt: 455ms | tok/sec: 288,176 | mfu: 3.6% | epoch: 1 | remaining: 268s    
step 00077 (10.7%) | loss: 5.043337 | lrm: 1.00 | dt: 454ms | tok/sec: 288,429 | mfu: 3.6% | epoch: 1 | remaining: 268s    
step 00078 (10.8%) | loss: 5.029815 | lrm: 1.00 | dt: 454ms | tok/sec: 288,434 | mfu: 3.6% | epoch: 1 | remaining: 267s    
step 00079 (11.0%) | loss: 5.010614 | lrm: 1.00 | dt: 641ms | tok/sec: 204,513 | mfu: 2.6% | epoch: 1 | remaining: 266s    
step 00080 (11.2%) | loss: 4.988472 | lrm: 1.00 | dt: 578ms | tok/sec: 226,609 | mfu: 2.9% | epoch: 1 | remaining: 266s    
step 00081 (11.4%) | loss: 4.963989 | lrm: 1.00 | dt: 576ms | tok/sec: 227,559 | mfu: 2.9% | epoch: 1 | remaining: 265s    
step 00082 (11.6%) | loss: 4.955243 | lrm: 1.00 | dt: 575ms | tok/sec: 228,004 | mfu: 2.9% | epoch: 1 | remaining: 265s    
step 00083 (11.8%) | loss: 4.931774 | lrm: 1.00 | dt: 576ms | tok/sec: 227,428 | mfu: 2.9% | epoch: 1 | remaining: 264s    
step 00084 (12.0%) | loss: 4.911807 | lrm: 1.00 | dt: 575ms | tok/sec: 227,897 | mfu: 2.9% | epoch: 1 | remaining: 264s    
step 00085 (12.2%) | loss: 4.897782 | lrm: 1.00 | dt: 577ms | tok/sec: 227,204 | mfu: 2.9% | epoch: 1 | remaining: 263s    
step 00086 (12.3%) | loss: 4.874684 | lrm: 1.00 | dt: 573ms | tok/sec: 228,715 | mfu: 2.9% | epoch: 1 | remaining: 262s    
step 00087 (12.5%) | loss: 4.845300 | lrm: 1.00 | dt: 576ms | tok/sec: 227,568 | mfu: 2.9% | epoch: 1 | remaining: 262s    
step 00088 (12.7%) | loss: 4.817903 | lrm: 1.00 | dt: 576ms | tok/sec: 227,534 | mfu: 2.9% | epoch: 1 | remaining: 261s    
step 00089 (12.9%) | loss: 4.801121 | lrm: 1.00 | dt: 480ms | tok/sec: 272,910 | mfu: 3.4% | epoch: 1 | remaining: 261s    
step 00090 (13.1%) | loss: 4.777632 | lrm: 1.00 | dt: 455ms | tok/sec: 287,918 | mfu: 3.6% | epoch: 1 | remaining: 260s    
step 00091 (13.2%) | loss: 4.767551 | lrm: 1.00 | dt: 458ms | tok/sec: 286,399 | mfu: 3.6% | epoch: 1 | remaining: 260s    
step 00092 (13.4%) | loss: 4.748182 | lrm: 1.00 | dt: 457ms | tok/sec: 286,841 | mfu: 3.6% | epoch: 1 | remaining: 259s    
step 00093 (13.5%) | loss: 4.736326 | lrm: 1.00 | dt: 476ms | tok/sec: 275,452 | mfu: 3.5% | epoch: 1 | remaining: 259s    
step 00094 (13.7%) | loss: 4.733383 | lrm: 1.00 | dt: 476ms | tok/sec: 275,222 | mfu: 3.5% | epoch: 1 | remaining: 258s    
step 00095 (13.9%) | loss: 4.713872 | lrm: 1.00 | dt: 477ms | tok/sec: 274,981 | mfu: 3.5% | epoch: 1 | remaining: 258s    
step 00096 (14.0%) | loss: 4.721705 | lrm: 1.00 | dt: 477ms | tok/sec: 274,835 | mfu: 3.5% | epoch: 1 | remaining: 257s    
step 00097 (14.2%) | loss: 4.707003 | lrm: 1.00 | dt: 476ms | tok/sec: 275,384 | mfu: 3.5% | epoch: 1 | remaining: 257s    
step 00098 (14.3%) | loss: 4.689674 | lrm: 1.00 | dt: 478ms | tok/sec: 274,412 | mfu: 3.5% | epoch: 1 | remaining: 257s    
step 00099 (14.5%) | loss: 4.655892 | lrm: 1.00 | dt: 477ms | tok/sec: 274,908 | mfu: 3.5% | epoch: 1 | remaining: 256s    
step 00100 (14.7%) | loss: 4.639891 | lrm: 1.00 | dt: 477ms | tok/sec: 274,870 | mfu: 3.5% | epoch: 1 | remaining: 256s    
step 00101 (14.8%) | loss: 4.636507 | lrm: 1.00 | dt: 477ms | tok/sec: 274,846 | mfu: 3.5% | epoch: 1 | remaining: 255s    
step 00102 (15.0%) | loss: 4.634072 | lrm: 1.00 | dt: 476ms | tok/sec: 275,430 | mfu: 3.5% | epoch: 1 | remaining: 255s    
step 00103 (15.1%) | loss: 4.626729 | lrm: 1.00 | dt: 477ms | tok/sec: 274,759 | mfu: 3.5% | epoch: 1 | remaining: 254s    
step 00104 (15.3%) | loss: 4.613822 | lrm: 1.00 | dt: 477ms | tok/sec: 274,825 | mfu: 3.5% | epoch: 1 | remaining: 254s    
step 00105 (15.4%) | loss: 4.586361 | lrm: 1.00 | dt: 475ms | tok/sec: 275,739 | mfu: 3.5% | epoch: 1 | remaining: 253s    
step 00106 (15.6%) | loss: 4.578685 | lrm: 1.00 | dt: 476ms | tok/sec: 275,167 | mfu: 3.5% | epoch: 1 | remaining: 253s    
step 00107 (15.8%) | loss: 4.553271 | lrm: 1.00 | dt: 477ms | tok/sec: 274,822 | mfu: 3.5% | epoch: 1 | remaining: 252s    
step 00108 (15.9%) | loss: 4.540052 | lrm: 1.00 | dt: 477ms | tok/sec: 275,043 | mfu: 3.5% | epoch: 1 | remaining: 252s    
step 00109 (16.1%) | loss: 4.514354 | lrm: 1.00 | dt: 477ms | tok/sec: 274,547 | mfu: 3.5% | epoch: 1 | remaining: 251s    
step 00110 (16.2%) | loss: 4.507929 | lrm: 1.00 | dt: 476ms | tok/sec: 275,347 | mfu: 3.5% | epoch: 1 | remaining: 251s    
step 00111 (16.4%) | loss: 4.475304 | lrm: 1.00 | dt: 477ms | tok/sec: 274,712 | mfu: 3.5% | epoch: 1 | remaining: 250s    
step 00112 (16.6%) | loss: 4.469022 | lrm: 1.00 | dt: 477ms | tok/sec: 274,880 | mfu: 3.5% | epoch: 1 | remaining: 250s    
step 00113 (16.7%) | loss: 4.462775 | lrm: 1.00 | dt: 476ms | tok/sec: 275,340 | mfu: 3.5% | epoch: 1 | remaining: 249s    
step 00114 (16.9%) | loss: 4.443747 | lrm: 1.00 | dt: 477ms | tok/sec: 275,045 | mfu: 3.5% | epoch: 1 | remaining: 249s    
step 00115 (17.0%) | loss: 4.434906 | lrm: 1.00 | dt: 476ms | tok/sec: 275,197 | mfu: 3.5% | epoch: 1 | remaining: 248s    
step 00116 (17.2%) | loss: 4.420853 | lrm: 1.00 | dt: 476ms | tok/sec: 275,293 | mfu: 3.5% | epoch: 1 | remaining: 248s    
step 00117 (17.4%) | loss: 4.396189 | lrm: 1.00 | dt: 477ms | tok/sec: 274,900 | mfu: 3.5% | epoch: 1 | remaining: 247s    
step 00118 (17.5%) | loss: 4.383053 | lrm: 1.00 | dt: 476ms | tok/sec: 275,402 | mfu: 3.5% | epoch: 1 | remaining: 247s    
step 00119 (17.7%) | loss: 4.377820 | lrm: 1.00 | dt: 477ms | tok/sec: 274,578 | mfu: 3.5% | epoch: 1 | remaining: 247s    
step 00120 (17.8%) | loss: 4.367213 | lrm: 1.00 | dt: 476ms | tok/sec: 275,187 | mfu: 3.5% | epoch: 1 | remaining: 246s    
step 00121 (18.0%) | loss: 4.352737 | lrm: 1.00 | dt: 476ms | tok/sec: 275,169 | mfu: 3.5% | epoch: 1 | remaining: 246s    
step 00122 (18.1%) | loss: 4.335859 | lrm: 1.00 | dt: 475ms | tok/sec: 275,695 | mfu: 3.5% | epoch: 1 | remaining: 245s    
step 00123 (18.3%) | loss: 4.317698 | lrm: 1.00 | dt: 477ms | tok/sec: 274,911 | mfu: 3.5% | epoch: 1 | remaining: 245s    
step 00124 (18.5%) | loss: 4.292801 | lrm: 1.00 | dt: 476ms | tok/sec: 275,427 | mfu: 3.5% | epoch: 1 | remaining: 244s    
step 00125 (18.6%) | loss: 4.277382 | lrm: 1.00 | dt: 477ms | tok/sec: 274,588 | mfu: 3.5% | epoch: 1 | remaining: 244s    
step 00126 (18.8%) | loss: 4.271084 | lrm: 1.00 | dt: 476ms | tok/sec: 275,072 | mfu: 3.5% | epoch: 1 | remaining: 243s    
step 00127 (18.9%) | loss: 4.262402 | lrm: 1.00 | dt: 476ms | tok/sec: 275,398 | mfu: 3.5% | epoch: 1 | remaining: 243s    
step 00128 (19.1%) | loss: 4.258726 | lrm: 1.00 | dt: 477ms | tok/sec: 275,028 | mfu: 3.5% | epoch: 1 | remaining: 242s    
step 00129 (19.3%) | loss: 4.234029 | lrm: 1.00 | dt: 477ms | tok/sec: 274,880 | mfu: 3.5% | epoch: 1 | remaining: 242s    
step 00130 (19.4%) | loss: 4.243095 | lrm: 1.00 | dt: 476ms | tok/sec: 275,446 | mfu: 3.5% | epoch: 1 | remaining: 241s    
step 00131 (19.6%) | loss: 4.239759 | lrm: 1.00 | dt: 477ms | tok/sec: 274,662 | mfu: 3.5% | epoch: 1 | remaining: 241s    
step 00132 (19.7%) | loss: 4.225270 | lrm: 1.00 | dt: 476ms | tok/sec: 275,228 | mfu: 3.5% | epoch: 1 | remaining: 240s    
step 00133 (19.9%) | loss: 4.214666 | lrm: 1.00 | dt: 477ms | tok/sec: 274,908 | mfu: 3.5% | epoch: 1 | remaining: 240s    
step 00134 (20.1%) | loss: 4.215655 | lrm: 1.00 | dt: 476ms | tok/sec: 275,531 | mfu: 3.5% | epoch: 1 | remaining: 239s    
step 00135 (20.2%) | loss: 4.207196 | lrm: 1.00 | dt: 477ms | tok/sec: 274,883 | mfu: 3.5% | epoch: 1 | remaining: 239s    
step 00136 (20.4%) | loss: 4.194399 | lrm: 1.00 | dt: 477ms | tok/sec: 274,892 | mfu: 3.5% | epoch: 1 | remaining: 238s    
step 00137 (20.5%) | loss: 4.146611 | lrm: 1.00 | dt: 476ms | tok/sec: 275,080 | mfu: 3.5% | epoch: 1 | remaining: 238s    
step 00138 (20.7%) | loss: 4.142489 | lrm: 1.00 | dt: 477ms | tok/sec: 274,688 | mfu: 3.5% | epoch: 1 | remaining: 237s    
step 00139 (20.8%) | loss: 4.130197 | lrm: 1.00 | dt: 476ms | tok/sec: 275,196 | mfu: 3.5% | epoch: 1 | remaining: 237s    
step 00140 (21.0%) | loss: 4.110870 | lrm: 1.00 | dt: 476ms | tok/sec: 275,256 | mfu: 3.5% | epoch: 1 | remaining: 237s    
step 00141 (21.2%) | loss: 4.117877 | lrm: 1.00 | dt: 476ms | tok/sec: 275,266 | mfu: 3.5% | epoch: 1 | remaining: 236s    
step 00142 (21.3%) | loss: 4.125260 | lrm: 1.00 | dt: 477ms | tok/sec: 274,670 | mfu: 3.5% | epoch: 1 | remaining: 236s    
step 00143 (21.5%) | loss: 4.114741 | lrm: 1.00 | dt: 476ms | tok/sec: 275,131 | mfu: 3.5% | epoch: 1 | remaining: 235s    
step 00144 (21.6%) | loss: 4.107399 | lrm: 1.00 | dt: 477ms | tok/sec: 274,870 | mfu: 3.5% | epoch: 1 | remaining: 235s    
step 00145 (21.8%) | loss: 4.105894 | lrm: 1.00 | dt: 476ms | tok/sec: 275,549 | mfu: 3.5% | epoch: 1 | remaining: 234s    
step 00146 (22.0%) | loss: 4.091096 | lrm: 1.00 | dt: 477ms | tok/sec: 274,998 | mfu: 3.5% | epoch: 1 | remaining: 234s    
step 00147 (22.1%) | loss: 4.065126 | lrm: 1.00 | dt: 476ms | tok/sec: 275,617 | mfu: 3.5% | epoch: 1 | remaining: 233s    
step 00148 (22.3%) | loss: 4.064972 | lrm: 1.00 | dt: 477ms | tok/sec: 274,516 | mfu: 3.5% | epoch: 1 | remaining: 233s    
step 00149 (22.4%) | loss: 4.058675 | lrm: 1.00 | dt: 476ms | tok/sec: 275,298 | mfu: 3.5% | epoch: 1 | remaining: 232s    
step 00150 (22.6%) | loss: 4.061413 | lrm: 1.00 | dt: 476ms | tok/sec: 275,317 | mfu: 3.5% | epoch: 1 | remaining: 232s    
step 00151 (22.8%) | loss: 4.061008 | lrm: 1.00 | dt: 477ms | tok/sec: 274,953 | mfu: 3.5% | epoch: 1 | remaining: 231s    
step 00152 (22.9%) | loss: 4.042569 | lrm: 1.00 | dt: 478ms | tok/sec: 274,488 | mfu: 3.5% | epoch: 1 | remaining: 231s    
