Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 520ms | tok/sec: 252,248 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,401 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,367 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 381ms | tok/sec: 343,579 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,552 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,529 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,459 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,496 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 381ms | tok/sec: 343,579 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 382ms | tok/sec: 343,537 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,564 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,569 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,505 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010148 | lrm: 0.05 | dt: 382ms | tok/sec: 343,427 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007258 | lrm: 0.08 | dt: 382ms | tok/sec: 343,502 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001783 | lrm: 0.10 | dt: 381ms | tok/sec: 343,581 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992122 | lrm: 0.13 | dt: 382ms | tok/sec: 343,541 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00132 (16.7%) | loss: 4.243080 | lrm: 1.00 | dt: 505ms | tok/sec: 259,661 | mfu: 3.3% | epoch: 1 | remaining: 250s    
step 00133 (16.8%) | loss: 4.233161 | lrm: 1.00 | dt: 506ms | tok/sec: 259,286 | mfu: 3.3% | epoch: 1 | remaining: 249s    
step 00134 (17.0%) | loss: 4.233031 | lrm: 1.00 | dt: 505ms | tok/sec: 259,424 | mfu: 3.3% | epoch: 1 | remaining: 249s    
step 00135 (17.2%) | loss: 4.224420 | lrm: 1.00 | dt: 506ms | tok/sec: 258,957 | mfu: 3.3% | epoch: 1 | remaining: 248s    
step 00136 (17.3%) | loss: 4.210438 | lrm: 1.00 | dt: 507ms | tok/sec: 258,300 | mfu: 3.3% | epoch: 1 | remaining: 248s    
step 00137 (17.5%) | loss: 4.162626 | lrm: 1.00 | dt: 480ms | tok/sec: 273,308 | mfu: 3.5% | epoch: 1 | remaining: 247s    
step 00138 (17.7%) | loss: 4.159263 | lrm: 1.00 | dt: 519ms | tok/sec: 252,368 | mfu: 3.2% | epoch: 1 | remaining: 247s    
step 00139 (17.8%) | loss: 4.145819 | lrm: 1.00 | dt: 518ms | tok/sec: 252,949 | mfu: 3.2% | epoch: 1 | remaining: 246s    
step 00140 (18.0%) | loss: 4.125749 | lrm: 1.00 | dt: 488ms | tok/sec: 268,832 | mfu: 3.4% | epoch: 1 | remaining: 246s    
step 00141 (18.2%) | loss: 4.131314 | lrm: 1.00 | dt: 506ms | tok/sec: 259,269 | mfu: 3.3% | epoch: 1 | remaining: 245s    
step 00142 (18.3%) | loss: 4.136142 | lrm: 1.00 | dt: 507ms | tok/sec: 258,762 | mfu: 3.3% | epoch: 1 | remaining: 245s    
step 00143 (18.5%) | loss: 4.124731 | lrm: 1.00 | dt: 505ms | tok/sec: 259,392 | mfu: 3.3% | epoch: 1 | remaining: 244s    
step 00144 (18.7%) | loss: 4.114410 | lrm: 1.00 | dt: 506ms | tok/sec: 259,239 | mfu: 3.3% | epoch: 1 | remaining: 243s    
step 00145 (18.8%) | loss: 4.110700 | lrm: 1.00 | dt: 506ms | tok/sec: 259,052 | mfu: 3.3% | epoch: 1 | remaining: 243s    
step 00146 (19.0%) | loss: 4.095144 | lrm: 1.00 | dt: 506ms | tok/sec: 259,006 | mfu: 3.3% | epoch: 1 | remaining: 242s    
step 00147 (19.2%) | loss: 4.070932 | lrm: 1.00 | dt: 506ms | tok/sec: 258,886 | mfu: 3.3% | epoch: 1 | remaining: 242s    
step 00148 (19.3%) | loss: 4.069897 | lrm: 1.00 | dt: 505ms | tok/sec: 259,350 | mfu: 3.3% | epoch: 1 | remaining: 241s    
step 00149 (19.5%) | loss: 4.064915 | lrm: 1.00 | dt: 505ms | tok/sec: 259,292 | mfu: 3.3% | epoch: 1 | remaining: 241s    
step 00150 (19.7%) | loss: 4.069508 | lrm: 1.00 | dt: 505ms | tok/sec: 259,529 | mfu: 3.3% | epoch: 1 | remaining: 240s    
step 00151 (19.8%) | loss: 4.068700 | lrm: 1.00 | dt: 505ms | tok/sec: 259,453 | mfu: 3.3% | epoch: 1 | remaining: 240s    
step 00152 (20.0%) | loss: 4.050530 | lrm: 1.00 | dt: 505ms | tok/sec: 259,528 | mfu: 3.3% | epoch: 1 | remaining: 239s    
step 00153 (20.2%) | loss: 4.051720 | lrm: 1.00 | dt: 505ms | tok/sec: 259,614 | mfu: 3.3% | epoch: 1 | remaining: 239s    
