Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 508ms | tok/sec: 258,028 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,427 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 381ms | tok/sec: 343,608 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 385ms | tok/sec: 340,874 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 518ms | tok/sec: 253,237 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 518ms | tok/sec: 252,918 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 519ms | tok/sec: 252,788 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 495ms | tok/sec: 264,699 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 504ms | tok/sec: 260,157 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 500ms | tok/sec: 262,342 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 506ms | tok/sec: 259,238 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 505ms | tok/sec: 259,522 | mfu: 3.3% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 9.011103 | lrm: 0.03 | dt: 475ms | tok/sec: 275,944 | mfu: 3.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.009825 | lrm: 0.07 | dt: 517ms | tok/sec: 253,422 | mfu: 3.2% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 9.006045 | lrm: 0.10 | dt: 517ms | tok/sec: 253,668 | mfu: 3.2% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 8.998603 | lrm: 0.13 | dt: 518ms | tok/sec: 252,884 | mfu: 3.2% | epoch: 1 | remaining: 297s    
step 00016 (0.8%) | loss: 8.984180 | lrm: 0.17 | dt: 486ms | tok/sec: 269,511 | mfu: 3.4% | epoch: 1 | remaining: 297s    
step 00037 (4.4%) | loss: 6.455654 | lrm: 0.88 | dt: 507ms | tok/sec: 258,549 | mfu: 3.3% | epoch: 1 | remaining: 286s    
step 00038 (4.5%) | loss: 6.382606 | lrm: 0.91 | dt: 507ms | tok/sec: 258,466 | mfu: 3.3% | epoch: 1 | remaining: 286s    
step 00039 (4.7%) | loss: 6.304595 | lrm: 0.94 | dt: 507ms | tok/sec: 258,474 | mfu: 3.3% | epoch: 1 | remaining: 285s    
step 00040 (4.9%) | loss: 6.228398 | lrm: 0.98 | dt: 507ms | tok/sec: 258,524 | mfu: 3.3% | epoch: 1 | remaining: 285s    
step 00041 (5.1%) | loss: 6.179061 | lrm: 1.00 | dt: 508ms | tok/sec: 258,193 | mfu: 3.3% | epoch: 1 | remaining: 284s    
step 00042 (5.2%) | loss: 6.122579 | lrm: 1.00 | dt: 508ms | tok/sec: 258,026 | mfu: 3.3% | epoch: 1 | remaining: 284s    
step 00043 (5.4%) | loss: 6.057907 | lrm: 1.00 | dt: 497ms | tok/sec: 263,931 | mfu: 3.3% | epoch: 1 | remaining: 283s    
step 00044 (5.6%) | loss: 6.009269 | lrm: 1.00 | dt: 490ms | tok/sec: 267,296 | mfu: 3.4% | epoch: 1 | remaining: 283s    
step 00045 (5.7%) | loss: 5.956085 | lrm: 1.00 | dt: 519ms | tok/sec: 252,666 | mfu: 3.2% | epoch: 1 | remaining: 282s    
step 00046 (5.9%) | loss: 5.908378 | lrm: 1.00 | dt: 492ms | tok/sec: 266,305 | mfu: 3.4% | epoch: 1 | remaining: 282s    
step 00047 (6.1%) | loss: 5.860306 | lrm: 1.00 | dt: 505ms | tok/sec: 259,299 | mfu: 3.3% | epoch: 1 | remaining: 281s    
step 00048 (6.2%) | loss: 5.823536 | lrm: 1.00 | dt: 506ms | tok/sec: 259,265 | mfu: 3.3% | epoch: 1 | remaining: 281s    
step 00049 (6.4%) | loss: 5.789442 | lrm: 1.00 | dt: 506ms | tok/sec: 259,031 | mfu: 3.3% | epoch: 1 | remaining: 280s    
step 00050 (6.6%) | loss: 5.756110 | lrm: 1.00 | dt: 506ms | tok/sec: 259,148 | mfu: 3.3% | epoch: 1 | remaining: 280s    
step 00051 (6.7%) | loss: 5.709301 | lrm: 1.00 | dt: 506ms | tok/sec: 259,093 | mfu: 3.3% | epoch: 1 | remaining: 279s    
step 00052 (6.9%) | loss: 5.671104 | lrm: 1.00 | dt: 506ms | tok/sec: 259,183 | mfu: 3.3% | epoch: 1 | remaining: 279s    
step 00053 (7.1%) | loss: 5.637908 | lrm: 1.00 | dt: 506ms | tok/sec: 259,213 | mfu: 3.3% | epoch: 1 | remaining: 278s    
step 00054 (7.2%) | loss: 5.599765 | lrm: 1.00 | dt: 506ms | tok/sec: 259,208 | mfu: 3.3% | epoch: 1 | remaining: 278s    
step 00055 (7.4%) | loss: 5.568998 | lrm: 1.00 | dt: 505ms | tok/sec: 259,564 | mfu: 3.3% | epoch: 1 | remaining: 277s    
step 00056 (7.6%) | loss: 5.546907 | lrm: 1.00 | dt: 505ms | tok/sec: 259,620 | mfu: 3.3% | epoch: 1 | remaining: 277s    
step 00057 (7.7%) | loss: 5.514389 | lrm: 1.00 | dt: 505ms | tok/sec: 259,577 | mfu: 3.3% | epoch: 1 | remaining: 276s    
step 00058 (7.9%) | loss: 5.477847 | lrm: 1.00 | dt: 505ms | tok/sec: 259,347 | mfu: 3.3% | epoch: 1 | remaining: 276s    
step 00059 (8.1%) | loss: 5.448401 | lrm: 1.00 | dt: 505ms | tok/sec: 259,566 | mfu: 3.3% | epoch: 1 | remaining: 275s    
step 00060 (8.3%) | loss: 5.422152 | lrm: 1.00 | dt: 505ms | tok/sec: 259,625 | mfu: 3.3% | epoch: 1 | remaining: 275s    
step 00061 (8.4%) | loss: 5.390751 | lrm: 1.00 | dt: 505ms | tok/sec: 259,496 | mfu: 3.3% | epoch: 1 | remaining: 274s    
step 00062 (8.6%) | loss: 5.367970 | lrm: 1.00 | dt: 505ms | tok/sec: 259,616 | mfu: 3.3% | epoch: 1 | remaining: 274s    
step 00063 (8.8%) | loss: 5.343588 | lrm: 1.00 | dt: 520ms | tok/sec: 251,894 | mfu: 3.2% | epoch: 1 | remaining: 273s    
step 00064 (8.9%) | loss: 5.321091 | lrm: 1.00 | dt: 508ms | tok/sec: 258,175 | mfu: 3.3% | epoch: 1 | remaining: 273s    
step 00065 (9.1%) | loss: 5.293021 | lrm: 1.00 | dt: 508ms | tok/sec: 258,114 | mfu: 3.3% | epoch: 1 | remaining: 272s    
step 00066 (9.3%) | loss: 5.269426 | lrm: 1.00 | dt: 508ms | tok/sec: 258,100 | mfu: 3.3% | epoch: 1 | remaining: 272s    
step 00067 (9.4%) | loss: 5.242843 | lrm: 1.00 | dt: 507ms | tok/sec: 258,392 | mfu: 3.3% | epoch: 1 | remaining: 271s    
step 00068 (9.6%) | loss: 5.227949 | lrm: 1.00 | dt: 508ms | tok/sec: 258,236 | mfu: 3.3% | epoch: 1 | remaining: 271s    
step 00069 (9.8%) | loss: 5.195668 | lrm: 1.00 | dt: 507ms | tok/sec: 258,298 | mfu: 3.3% | epoch: 1 | remaining: 270s    
step 00070 (9.9%) | loss: 5.174920 | lrm: 1.00 | dt: 507ms | tok/sec: 258,322 | mfu: 3.3% | epoch: 1 | remaining: 270s    
step 00071 (10.1%) | loss: 5.149123 | lrm: 1.00 | dt: 508ms | tok/sec: 258,105 | mfu: 3.3% | epoch: 1 | remaining: 269s    
step 00072 (10.3%) | loss: 5.117699 | lrm: 1.00 | dt: 508ms | tok/sec: 257,933 | mfu: 3.3% | epoch: 1 | remaining: 269s    
step 00073 (10.5%) | loss: 5.091146 | lrm: 1.00 | dt: 506ms | tok/sec: 258,867 | mfu: 3.3% | epoch: 1 | remaining: 268s    
step 00074 (10.6%) | loss: 5.080602 | lrm: 1.00 | dt: 506ms | tok/sec: 259,270 | mfu: 3.3% | epoch: 1 | remaining: 268s    
step 00075 (10.8%) | loss: 5.058491 | lrm: 1.00 | dt: 508ms | tok/sec: 258,175 | mfu: 3.3% | epoch: 1 | remaining: 267s    
step 00076 (11.0%) | loss: 5.040494 | lrm: 1.00 | dt: 508ms | tok/sec: 258,126 | mfu: 3.3% | epoch: 1 | remaining: 267s    
step 00077 (11.1%) | loss: 5.029300 | lrm: 1.00 | dt: 508ms | tok/sec: 258,159 | mfu: 3.3% | epoch: 1 | remaining: 266s    
step 00078 (11.3%) | loss: 5.016106 | lrm: 1.00 | dt: 481ms | tok/sec: 272,713 | mfu: 3.4% | epoch: 1 | remaining: 266s    
step 00079 (11.5%) | loss: 4.996685 | lrm: 1.00 | dt: 519ms | tok/sec: 252,583 | mfu: 3.2% | epoch: 1 | remaining: 265s    
step 00080 (11.6%) | loss: 4.974521 | lrm: 1.00 | dt: 519ms | tok/sec: 252,671 | mfu: 3.2% | epoch: 1 | remaining: 265s    
step 00081 (11.8%) | loss: 4.949513 | lrm: 1.00 | dt: 488ms | tok/sec: 268,690 | mfu: 3.4% | epoch: 1 | remaining: 264s    
step 00082 (12.0%) | loss: 4.940896 | lrm: 1.00 | dt: 495ms | tok/sec: 264,595 | mfu: 3.3% | epoch: 1 | remaining: 264s    
step 00083 (12.1%) | loss: 4.917661 | lrm: 1.00 | dt: 511ms | tok/sec: 256,644 | mfu: 3.2% | epoch: 1 | remaining: 263s    
step 00084 (12.3%) | loss: 4.897714 | lrm: 1.00 | dt: 505ms | tok/sec: 259,405 | mfu: 3.3% | epoch: 1 | remaining: 263s    
step 00085 (12.5%) | loss: 4.883334 | lrm: 1.00 | dt: 505ms | tok/sec: 259,553 | mfu: 3.3% | epoch: 1 | remaining: 262s    
step 00086 (12.6%) | loss: 4.859807 | lrm: 1.00 | dt: 505ms | tok/sec: 259,679 | mfu: 3.3% | epoch: 1 | remaining: 262s    
step 00087 (12.8%) | loss: 4.830614 | lrm: 1.00 | dt: 505ms | tok/sec: 259,398 | mfu: 3.3% | epoch: 1 | remaining: 261s    
step 00088 (13.0%) | loss: 4.803197 | lrm: 1.00 | dt: 505ms | tok/sec: 259,552 | mfu: 3.3% | epoch: 1 | remaining: 261s    
step 00089 (13.1%) | loss: 4.786507 | lrm: 1.00 | dt: 482ms | tok/sec: 272,183 | mfu: 3.4% | epoch: 1 | remaining: 260s    
step 00090 (13.3%) | loss: 4.763999 | lrm: 1.00 | dt: 518ms | tok/sec: 252,813 | mfu: 3.2% | epoch: 1 | remaining: 260s    
step 00091 (13.5%) | loss: 4.753945 | lrm: 1.00 | dt: 519ms | tok/sec: 252,535 | mfu: 3.2% | epoch: 1 | remaining: 259s    
step 00092 (13.6%) | loss: 4.734974 | lrm: 1.00 | dt: 490ms | tok/sec: 267,741 | mfu: 3.4% | epoch: 1 | remaining: 259s    
step 00093 (13.8%) | loss: 4.722913 | lrm: 1.00 | dt: 506ms | tok/sec: 259,130 | mfu: 3.3% | epoch: 1 | remaining: 258s    
step 00094 (14.0%) | loss: 4.719729 | lrm: 1.00 | dt: 507ms | tok/sec: 258,758 | mfu: 3.3% | epoch: 1 | remaining: 258s    
step 00095 (14.1%) | loss: 4.700004 | lrm: 1.00 | dt: 506ms | tok/sec: 259,212 | mfu: 3.3% | epoch: 1 | remaining: 257s    
step 00096 (14.3%) | loss: 4.707461 | lrm: 1.00 | dt: 506ms | tok/sec: 258,876 | mfu: 3.3% | epoch: 1 | remaining: 257s    
step 00097 (14.5%) | loss: 4.692964 | lrm: 1.00 | dt: 507ms | tok/sec: 258,418 | mfu: 3.3% | epoch: 1 | remaining: 256s    
step 00098 (14.7%) | loss: 4.675800 | lrm: 1.00 | dt: 505ms | tok/sec: 259,393 | mfu: 3.3% | epoch: 1 | remaining: 256s    
step 00099 (14.8%) | loss: 4.641920 | lrm: 1.00 | dt: 505ms | tok/sec: 259,702 | mfu: 3.3% | epoch: 1 | remaining: 255s    
step 00100 (15.0%) | loss: 4.624041 | lrm: 1.00 | dt: 505ms | tok/sec: 259,451 | mfu: 3.3% | epoch: 1 | remaining: 255s    
step 00101 (15.2%) | loss: 4.621107 | lrm: 1.00 | dt: 505ms | tok/sec: 259,651 | mfu: 3.3% | epoch: 1 | remaining: 254s    
step 00102 (15.3%) | loss: 4.617912 | lrm: 1.00 | dt: 505ms | tok/sec: 259,564 | mfu: 3.3% | epoch: 1 | remaining: 254s    
step 00103 (15.5%) | loss: 4.611652 | lrm: 1.00 | dt: 505ms | tok/sec: 259,586 | mfu: 3.3% | epoch: 1 | remaining: 253s    
step 00104 (15.7%) | loss: 4.598435 | lrm: 1.00 | dt: 505ms | tok/sec: 259,602 | mfu: 3.3% | epoch: 1 | remaining: 252s    
step 00105 (15.8%) | loss: 4.571605 | lrm: 1.00 | dt: 505ms | tok/sec: 259,473 | mfu: 3.3% | epoch: 1 | remaining: 252s    
step 00106 (16.0%) | loss: 4.563756 | lrm: 1.00 | dt: 484ms | tok/sec: 270,744 | mfu: 3.4% | epoch: 1 | remaining: 252s    
step 00107 (16.2%) | loss: 4.539683 | lrm: 1.00 | dt: 518ms | tok/sec: 252,901 | mfu: 3.2% | epoch: 1 | remaining: 251s    
step 00108 (16.3%) | loss: 4.527003 | lrm: 1.00 | dt: 519ms | tok/sec: 252,476 | mfu: 3.2% | epoch: 1 | remaining: 250s    
step 00109 (16.5%) | loss: 4.502066 | lrm: 1.00 | dt: 487ms | tok/sec: 268,925 | mfu: 3.4% | epoch: 1 | remaining: 250s    
step 00110 (16.7%) | loss: 4.495650 | lrm: 1.00 | dt: 506ms | tok/sec: 259,246 | mfu: 3.3% | epoch: 1 | remaining: 249s    
step 00111 (16.8%) | loss: 4.464312 | lrm: 1.00 | dt: 506ms | tok/sec: 259,143 | mfu: 3.3% | epoch: 1 | remaining: 249s    
step 00112 (17.0%) | loss: 4.459065 | lrm: 1.00 | dt: 506ms | tok/sec: 259,252 | mfu: 3.3% | epoch: 1 | remaining: 248s    
step 00113 (17.2%) | loss: 4.453343 | lrm: 1.00 | dt: 506ms | tok/sec: 259,112 | mfu: 3.3% | epoch: 1 | remaining: 248s    
step 00114 (17.3%) | loss: 4.433915 | lrm: 1.00 | dt: 505ms | tok/sec: 259,718 | mfu: 3.3% | epoch: 1 | remaining: 247s    
step 00115 (17.5%) | loss: 4.425137 | lrm: 1.00 | dt: 506ms | tok/sec: 259,139 | mfu: 3.3% | epoch: 1 | remaining: 247s    
step 00116 (17.7%) | loss: 4.410290 | lrm: 1.00 | dt: 505ms | tok/sec: 259,596 | mfu: 3.3% | epoch: 1 | remaining: 246s    
step 00117 (17.9%) | loss: 4.384763 | lrm: 1.00 | dt: 505ms | tok/sec: 259,553 | mfu: 3.3% | epoch: 1 | remaining: 246s    
step 00118 (18.0%) | loss: 4.371115 | lrm: 1.00 | dt: 499ms | tok/sec: 262,493 | mfu: 3.3% | epoch: 1 | remaining: 245s    
step 00119 (18.2%) | loss: 4.365885 | lrm: 1.00 | dt: 506ms | tok/sec: 259,002 | mfu: 3.3% | epoch: 1 | remaining: 245s    
step 00120 (18.4%) | loss: 4.356386 | lrm: 1.00 | dt: 505ms | tok/sec: 259,392 | mfu: 3.3% | epoch: 1 | remaining: 244s    
step 00121 (18.5%) | loss: 4.341290 | lrm: 1.00 | dt: 497ms | tok/sec: 263,506 | mfu: 3.3% | epoch: 1 | remaining: 244s    
step 00122 (18.7%) | loss: 4.322926 | lrm: 1.00 | dt: 510ms | tok/sec: 257,215 | mfu: 3.3% | epoch: 1 | remaining: 243s    
step 00123 (18.9%) | loss: 4.303903 | lrm: 1.00 | dt: 505ms | tok/sec: 259,509 | mfu: 3.3% | epoch: 1 | remaining: 243s    
step 00124 (19.0%) | loss: 4.279355 | lrm: 1.00 | dt: 505ms | tok/sec: 259,658 | mfu: 3.3% | epoch: 1 | remaining: 242s    
step 00125 (19.2%) | loss: 4.266176 | lrm: 1.00 | dt: 506ms | tok/sec: 259,148 | mfu: 3.3% | epoch: 1 | remaining: 242s    
step 00126 (19.4%) | loss: 4.260862 | lrm: 1.00 | dt: 505ms | tok/sec: 259,591 | mfu: 3.3% | epoch: 1 | remaining: 241s    
step 00127 (19.5%) | loss: 4.253328 | lrm: 1.00 | dt: 454ms | tok/sec: 288,923 | mfu: 3.7% | epoch: 1 | remaining: 241s    
step 00128 (19.7%) | loss: 4.249989 | lrm: 1.00 | dt: 521ms | tok/sec: 251,732 | mfu: 3.2% | epoch: 1 | remaining: 240s    
step 00129 (19.9%) | loss: 4.225375 | lrm: 1.00 | dt: 519ms | tok/sec: 252,708 | mfu: 3.2% | epoch: 1 | remaining: 240s    
step 00130 (20.0%) | loss: 4.234651 | lrm: 1.00 | dt: 519ms | tok/sec: 252,754 | mfu: 3.2% | epoch: 1 | remaining: 239s    
step 00131 (20.2%) | loss: 4.232100 | lrm: 1.00 | dt: 518ms | tok/sec: 252,911 | mfu: 3.2% | epoch: 1 | remaining: 239s    
step 00132 (20.4%) | loss: 4.216273 | lrm: 1.00 | dt: 519ms | tok/sec: 252,669 | mfu: 3.2% | epoch: 1 | remaining: 238s    
step 00133 (20.5%) | loss: 4.206574 | lrm: 1.00 | dt: 494ms | tok/sec: 265,454 | mfu: 3.4% | epoch: 1 | remaining: 238s    
step 00134 (20.7%) | loss: 4.208373 | lrm: 1.00 | dt: 505ms | tok/sec: 259,392 | mfu: 3.3% | epoch: 1 | remaining: 237s    
step 00135 (20.9%) | loss: 4.201608 | lrm: 1.00 | dt: 505ms | tok/sec: 259,441 | mfu: 3.3% | epoch: 1 | remaining: 237s    
step 00136 (21.1%) | loss: 4.188059 | lrm: 1.00 | dt: 506ms | tok/sec: 259,042 | mfu: 3.3% | epoch: 1 | remaining: 236s    
step 00137 (21.2%) | loss: 4.139969 | lrm: 1.00 | dt: 505ms | tok/sec: 259,736 | mfu: 3.3% | epoch: 1 | remaining: 236s    
step 00138 (21.4%) | loss: 4.136874 | lrm: 1.00 | dt: 509ms | tok/sec: 257,270 | mfu: 3.3% | epoch: 1 | remaining: 235s    
step 00139 (21.6%) | loss: 4.124053 | lrm: 1.00 | dt: 505ms | tok/sec: 259,757 | mfu: 3.3% | epoch: 1 | remaining: 235s    
step 00140 (21.7%) | loss: 4.104717 | lrm: 1.00 | dt: 505ms | tok/sec: 259,535 | mfu: 3.3% | epoch: 1 | remaining: 234s    
step 00141 (21.9%) | loss: 4.111460 | lrm: 1.00 | dt: 505ms | tok/sec: 259,546 | mfu: 3.3% | epoch: 1 | remaining: 234s    
step 00142 (22.1%) | loss: 4.119588 | lrm: 1.00 | dt: 505ms | tok/sec: 259,459 | mfu: 3.3% | epoch: 1 | remaining: 233s    
step 00143 (22.2%) | loss: 4.108635 | lrm: 1.00 | dt: 505ms | tok/sec: 259,470 | mfu: 3.3% | epoch: 1 | remaining: 233s    
step 00144 (22.4%) | loss: 4.098777 | lrm: 1.00 | dt: 507ms | tok/sec: 258,510 | mfu: 3.3% | epoch: 1 | remaining: 232s    
step 00145 (22.6%) | loss: 4.095353 | lrm: 1.00 | dt: 507ms | tok/sec: 258,280 | mfu: 3.3% | epoch: 1 | remaining: 232s    
step 00146 (22.7%) | loss: 4.079019 | lrm: 1.00 | dt: 507ms | tok/sec: 258,446 | mfu: 3.3% | epoch: 1 | remaining: 231s    
step 00147 (22.9%) | loss: 4.053140 | lrm: 1.00 | dt: 507ms | tok/sec: 258,354 | mfu: 3.3% | epoch: 1 | remaining: 231s    
step 00148 (23.1%) | loss: 4.053138 | lrm: 1.00 | dt: 507ms | tok/sec: 258,456 | mfu: 3.3% | epoch: 1 | remaining: 230s    
step 00149 (23.2%) | loss: 4.047776 | lrm: 1.00 | dt: 428ms | tok/sec: 306,035 | mfu: 3.9% | epoch: 1 | remaining: 230s    
step 00150 (23.4%) | loss: 4.050719 | lrm: 1.00 | dt: 467ms | tok/sec: 280,404 | mfu: 3.5% | epoch: 1 | remaining: 229s    
step 00151 (23.5%) | loss: 4.051113 | lrm: 1.00 | dt: 519ms | tok/sec: 252,735 | mfu: 3.2% | epoch: 1 | remaining: 229s    
step 00152 (23.7%) | loss: 4.033618 | lrm: 1.00 | dt: 519ms | tok/sec: 252,609 | mfu: 3.2% | epoch: 1 | remaining: 228s    
