Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 514ms | tok/sec: 254,885 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 383ms | tok/sec: 342,410 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 383ms | tok/sec: 342,649 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 383ms | tok/sec: 342,646 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 383ms | tok/sec: 342,475 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 383ms | tok/sec: 342,558 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 383ms | tok/sec: 342,620 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 383ms | tok/sec: 342,553 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 383ms | tok/sec: 342,527 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 383ms | tok/sec: 342,603 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 383ms | tok/sec: 342,366 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 383ms | tok/sec: 342,604 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 383ms | tok/sec: 342,477 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010137 | lrm: 0.05 | dt: 383ms | tok/sec: 342,454 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007213 | lrm: 0.08 | dt: 383ms | tok/sec: 342,502 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001635 | lrm: 0.10 | dt: 383ms | tok/sec: 342,485 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.991593 | lrm: 0.13 | dt: 383ms | tok/sec: 342,419 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00060 (6.3%) | loss: 5.489439 | lrm: 1.00 | dt: 383ms | tok/sec: 342,486 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.456317 | lrm: 1.00 | dt: 383ms | tok/sec: 342,412 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | loss: 5.431599 | lrm: 1.00 | dt: 383ms | tok/sec: 342,435 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 5.405055 | lrm: 1.00 | dt: 383ms | tok/sec: 342,388 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | loss: 5.378786 | lrm: 1.00 | dt: 383ms | tok/sec: 342,352 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.348199 | lrm: 1.00 | dt: 383ms | tok/sec: 342,366 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 5.322290 | lrm: 1.00 | dt: 383ms | tok/sec: 342,380 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | loss: 5.293594 | lrm: 1.00 | dt: 383ms | tok/sec: 342,293 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.275029 | lrm: 1.00 | dt: 383ms | tok/sec: 342,077 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.239825 | lrm: 1.00 | dt: 383ms | tok/sec: 342,402 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 5.216667 | lrm: 1.00 | dt: 383ms | tok/sec: 342,299 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | loss: 5.189352 | lrm: 1.00 | dt: 383ms | tok/sec: 342,405 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.156163 | lrm: 1.00 | dt: 383ms | tok/sec: 342,223 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 5.128378 | lrm: 1.00 | dt: 383ms | tok/sec: 342,354 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 5.116564 | lrm: 1.00 | dt: 383ms | tok/sec: 342,345 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00075 (8.2%) | loss: 5.093064 | lrm: 1.00 | dt: 383ms | tok/sec: 342,419 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.072708 | lrm: 1.00 | dt: 383ms | tok/sec: 342,303 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 5.060650 | lrm: 1.00 | dt: 383ms | tok/sec: 342,302 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | loss: 5.045536 | lrm: 1.00 | dt: 383ms | tok/sec: 342,426 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 5.024866 | lrm: 1.00 | dt: 383ms | tok/sec: 342,265 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 5.001660 | lrm: 1.00 | dt: 383ms | tok/sec: 342,391 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 4.975366 | lrm: 1.00 | dt: 383ms | tok/sec: 342,225 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00082 (9.1%) | loss: 4.966089 | lrm: 1.00 | dt: 383ms | tok/sec: 342,355 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00083 (9.2%) | loss: 4.942676 | lrm: 1.00 | dt: 383ms | tok/sec: 342,357 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.922344 | lrm: 1.00 | dt: 383ms | tok/sec: 342,408 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00085 (9.4%) | loss: 4.906565 | lrm: 1.00 | dt: 383ms | tok/sec: 342,420 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00086 (9.6%) | loss: 4.880629 | lrm: 1.00 | dt: 383ms | tok/sec: 342,277 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.849409 | lrm: 1.00 | dt: 383ms | tok/sec: 342,230 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00088 (9.8%) | loss: 4.821628 | lrm: 1.00 | dt: 383ms | tok/sec: 342,299 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00089 (10.0%) | loss: 4.803916 | lrm: 1.00 | dt: 383ms | tok/sec: 342,454 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.780586 | lrm: 1.00 | dt: 383ms | tok/sec: 342,284 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.769601 | lrm: 1.00 | dt: 383ms | tok/sec: 342,319 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.749287 | lrm: 1.00 | dt: 383ms | tok/sec: 342,282 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00093 (10.5%) | loss: 4.736368 | lrm: 1.00 | dt: 383ms | tok/sec: 342,285 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.731579 | lrm: 1.00 | dt: 383ms | tok/sec: 342,455 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.711547 | lrm: 1.00 | dt: 383ms | tok/sec: 342,307 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00096 (10.8%) | loss: 4.718436 | lrm: 1.00 | dt: 383ms | tok/sec: 342,295 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00097 (11.0%) | loss: 4.703556 | lrm: 1.00 | dt: 383ms | tok/sec: 342,353 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.687144 | lrm: 1.00 | dt: 383ms | tok/sec: 342,242 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.653821 | lrm: 1.00 | dt: 383ms | tok/sec: 342,323 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00100 (11.4%) | loss: 4.637841 | lrm: 1.00 | dt: 383ms | tok/sec: 342,355 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00101 (11.5%) | loss: 4.634371 | lrm: 1.00 | dt: 383ms | tok/sec: 342,277 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.630536 | lrm: 1.00 | dt: 383ms | tok/sec: 342,287 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.622410 | lrm: 1.00 | dt: 383ms | tok/sec: 342,327 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00104 (11.9%) | loss: 4.608710 | lrm: 1.00 | dt: 383ms | tok/sec: 342,317 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.581370 | lrm: 1.00 | dt: 383ms | tok/sec: 342,298 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.573750 | lrm: 1.00 | dt: 383ms | tok/sec: 342,104 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00107 (12.3%) | loss: 4.550068 | lrm: 1.00 | dt: 383ms | tok/sec: 342,429 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00108 (12.4%) | loss: 4.537935 | lrm: 1.00 | dt: 383ms | tok/sec: 342,335 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00109 (12.5%) | loss: 4.512765 | lrm: 1.00 | dt: 383ms | tok/sec: 342,356 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.506541 | lrm: 1.00 | dt: 383ms | tok/sec: 342,389 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00111 (12.8%) | loss: 4.473979 | lrm: 1.00 | dt: 383ms | tok/sec: 342,306 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.468059 | lrm: 1.00 | dt: 383ms | tok/sec: 342,356 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.462668 | lrm: 1.00 | dt: 383ms | tok/sec: 342,357 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00114 (13.1%) | loss: 4.444880 | lrm: 1.00 | dt: 383ms | tok/sec: 342,332 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00115 (13.3%) | loss: 4.436939 | lrm: 1.00 | dt: 383ms | tok/sec: 342,382 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.424381 | lrm: 1.00 | dt: 383ms | tok/sec: 342,316 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00117 (13.5%) | loss: 4.400332 | lrm: 1.00 | dt: 383ms | tok/sec: 342,355 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00118 (13.7%) | loss: 4.385288 | lrm: 1.00 | dt: 383ms | tok/sec: 342,414 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00119 (13.8%) | loss: 4.379491 | lrm: 1.00 | dt: 383ms | tok/sec: 342,264 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.370510 | lrm: 1.00 | dt: 383ms | tok/sec: 342,285 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.356269 | lrm: 1.00 | dt: 383ms | tok/sec: 342,385 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00122 (14.2%) | loss: 4.340424 | lrm: 1.00 | dt: 383ms | tok/sec: 342,394 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.323186 | lrm: 1.00 | dt: 383ms | tok/sec: 342,353 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.300176 | lrm: 1.00 | dt: 383ms | tok/sec: 342,127 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.286961 | lrm: 1.00 | dt: 383ms | tok/sec: 342,326 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00126 (14.7%) | loss: 4.281777 | lrm: 1.00 | dt: 383ms | tok/sec: 342,296 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.274545 | lrm: 1.00 | dt: 383ms | tok/sec: 342,310 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.271243 | lrm: 1.00 | dt: 383ms | tok/sec: 342,313 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00129 (15.1%) | loss: 4.245972 | lrm: 1.00 | dt: 383ms | tok/sec: 342,274 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00130 (15.2%) | loss: 4.256837 | lrm: 1.00 | dt: 383ms | tok/sec: 342,385 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.253815 | lrm: 1.00 | dt: 383ms | tok/sec: 342,462 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.238951 | lrm: 1.00 | dt: 383ms | tok/sec: 342,258 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00133 (15.6%) | loss: 4.230033 | lrm: 1.00 | dt: 383ms | tok/sec: 342,313 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 4.231122 | lrm: 1.00 | dt: 383ms | tok/sec: 342,285 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.222641 | lrm: 1.00 | dt: 383ms | tok/sec: 342,354 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00136 (16.0%) | loss: 4.208759 | lrm: 1.00 | dt: 383ms | tok/sec: 342,374 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00137 (16.1%) | loss: 4.163807 | lrm: 1.00 | dt: 383ms | tok/sec: 342,377 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 4.159891 | lrm: 1.00 | dt: 383ms | tok/sec: 342,420 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.147551 | lrm: 1.00 | dt: 383ms | tok/sec: 342,352 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00140 (16.5%) | loss: 4.129103 | lrm: 1.00 | dt: 383ms | tok/sec: 342,290 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 4.137245 | lrm: 1.00 | dt: 383ms | tok/sec: 342,370 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.143828 | lrm: 1.00 | dt: 383ms | tok/sec: 342,391 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00143 (16.8%) | loss: 4.132409 | lrm: 1.00 | dt: 383ms | tok/sec: 342,140 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00144 (17.0%) | loss: 4.122505 | lrm: 1.00 | dt: 383ms | tok/sec: 342,275 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 4.120556 | lrm: 1.00 | dt: 383ms | tok/sec: 342,270 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.105232 | lrm: 1.00 | dt: 383ms | tok/sec: 342,294 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00147 (17.4%) | loss: 4.081069 | lrm: 1.00 | dt: 383ms | tok/sec: 342,317 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00148 (17.5%) | loss: 4.079918 | lrm: 1.00 | dt: 383ms | tok/sec: 342,315 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.075046 | lrm: 1.00 | dt: 383ms | tok/sec: 342,361 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.077955 | lrm: 1.00 | dt: 383ms | tok/sec: 342,386 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00151 (17.9%) | loss: 4.078113 | lrm: 1.00 | dt: 383ms | tok/sec: 342,282 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 4.061751 | lrm: 1.00 | dt: 383ms | tok/sec: 342,280 | mfu: 4.3% | epoch: 1 | remaining: 246s    
