Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 1.00 | dt: 1807ms | tok/sec: 72,532 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.907375 | lrm: 1.00 | dt: 383ms | tok/sec: 341,835 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.561993 | lrm: 1.00 | dt: 383ms | tok/sec: 341,803 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.141996 | lrm: 1.00 | dt: 383ms | tok/sec: 341,854 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.791363 | lrm: 1.00 | dt: 383ms | tok/sec: 341,891 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.462255 | lrm: 1.00 | dt: 383ms | tok/sec: 341,843 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.242381 | lrm: 1.00 | dt: 383ms | tok/sec: 341,788 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.032745 | lrm: 1.00 | dt: 383ms | tok/sec: 341,883 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.857717 | lrm: 1.00 | dt: 383ms | tok/sec: 341,852 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.705415 | lrm: 1.00 | dt: 383ms | tok/sec: 341,881 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.568294 | lrm: 1.00 | dt: 383ms | tok/sec: 341,942 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.462603 | lrm: 1.00 | dt: 383ms | tok/sec: 341,881 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.379550 | lrm: 1.00 | dt: 383ms | tok/sec: 341,910 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.295788 | lrm: 1.00 | dt: 383ms | tok/sec: 341,886 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00031 (2.6%) | loss: 5.538476 | lrm: 1.00 | dt: 384ms | tok/sec: 341,738 | mfu: 4.3% | epoch: 1 | remaining: 292s    
step 00032 (2.7%) | loss: 5.502532 | lrm: 1.00 | dt: 383ms | tok/sec: 341,839 | mfu: 4.3% | epoch: 1 | remaining: 292s    
step 00033 (2.8%) | loss: 5.480205 | lrm: 1.00 | dt: 383ms | tok/sec: 341,918 | mfu: 4.3% | epoch: 1 | remaining: 291s    
step 00034 (2.9%) | loss: 5.447441 | lrm: 1.00 | dt: 383ms | tok/sec: 341,923 | mfu: 4.3% | epoch: 1 | remaining: 291s    
step 00035 (3.1%) | loss: 5.429616 | lrm: 1.00 | dt: 383ms | tok/sec: 341,928 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00036 (3.2%) | loss: 5.409629 | lrm: 1.00 | dt: 384ms | tok/sec: 341,712 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00037 (3.3%) | loss: 5.377034 | lrm: 1.00 | dt: 383ms | tok/sec: 341,806 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00038 (3.5%) | loss: 5.359907 | lrm: 1.00 | dt: 383ms | tok/sec: 341,869 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 5.329173 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 5.300218 | lrm: 1.00 | dt: 383ms | tok/sec: 341,903 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00041 (3.8%) | loss: 5.291806 | lrm: 1.00 | dt: 383ms | tok/sec: 341,781 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00042 (4.0%) | loss: 5.272034 | lrm: 1.00 | dt: 384ms | tok/sec: 341,768 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 5.241156 | lrm: 1.00 | dt: 383ms | tok/sec: 341,904 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 5.224290 | lrm: 1.00 | dt: 383ms | tok/sec: 341,887 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 5.197771 | lrm: 1.00 | dt: 383ms | tok/sec: 341,851 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 5.178949 | lrm: 1.00 | dt: 383ms | tok/sec: 341,836 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.154093 | lrm: 1.00 | dt: 383ms | tok/sec: 341,876 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.141194 | lrm: 1.00 | dt: 383ms | tok/sec: 341,823 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00049 (4.9%) | loss: 5.129429 | lrm: 1.00 | dt: 383ms | tok/sec: 341,866 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.110844 | lrm: 1.00 | dt: 383ms | tok/sec: 341,908 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.074729 | lrm: 1.00 | dt: 383ms | tok/sec: 341,900 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.051728 | lrm: 1.00 | dt: 383ms | tok/sec: 341,908 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00053 (5.4%) | loss: 5.036303 | lrm: 1.00 | dt: 383ms | tok/sec: 341,815 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.010765 | lrm: 1.00 | dt: 384ms | tok/sec: 341,743 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 4.995269 | lrm: 1.00 | dt: 384ms | tok/sec: 341,758 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00056 (5.8%) | loss: 4.987957 | lrm: 1.00 | dt: 383ms | tok/sec: 341,783 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 4.965971 | lrm: 1.00 | dt: 384ms | tok/sec: 341,759 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 4.936673 | lrm: 1.00 | dt: 384ms | tok/sec: 341,679 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 4.919067 | lrm: 1.00 | dt: 383ms | tok/sec: 341,991 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00060 (6.3%) | loss: 4.901686 | lrm: 1.00 | dt: 383ms | tok/sec: 341,903 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 4.877001 | lrm: 1.00 | dt: 383ms | tok/sec: 341,842 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | loss: 4.864425 | lrm: 1.00 | dt: 384ms | tok/sec: 341,692 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 4.849042 | lrm: 1.00 | dt: 383ms | tok/sec: 341,794 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | loss: 4.841156 | lrm: 1.00 | dt: 383ms | tok/sec: 341,820 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 4.819750 | lrm: 1.00 | dt: 384ms | tok/sec: 341,768 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 4.804354 | lrm: 1.00 | dt: 383ms | tok/sec: 341,796 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00067 (7.2%) | loss: 4.786291 | lrm: 1.00 | dt: 383ms | tok/sec: 341,804 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 4.778145 | lrm: 1.00 | dt: 383ms | tok/sec: 341,826 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 4.750198 | lrm: 1.00 | dt: 384ms | tok/sec: 341,756 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 4.734034 | lrm: 1.00 | dt: 383ms | tok/sec: 341,856 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | loss: 4.709729 | lrm: 1.00 | dt: 383ms | tok/sec: 341,917 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 4.684884 | lrm: 1.00 | dt: 383ms | tok/sec: 341,890 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 4.663017 | lrm: 1.00 | dt: 383ms | tok/sec: 341,850 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00074 (8.1%) | loss: 4.656546 | lrm: 1.00 | dt: 383ms | tok/sec: 341,870 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00075 (8.2%) | loss: 4.639165 | lrm: 1.00 | dt: 383ms | tok/sec: 341,833 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 4.624801 | lrm: 1.00 | dt: 383ms | tok/sec: 341,937 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 4.616766 | lrm: 1.00 | dt: 383ms | tok/sec: 341,839 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00078 (8.6%) | loss: 4.608825 | lrm: 1.00 | dt: 384ms | tok/sec: 341,736 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 4.592876 | lrm: 1.00 | dt: 384ms | tok/sec: 341,735 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 4.567000 | lrm: 1.00 | dt: 383ms | tok/sec: 341,849 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 4.542704 | lrm: 1.00 | dt: 384ms | tok/sec: 341,704 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00082 (9.1%) | loss: 4.536069 | lrm: 1.00 | dt: 383ms | tok/sec: 341,991 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00083 (9.2%) | loss: 4.516623 | lrm: 1.00 | dt: 383ms | tok/sec: 341,801 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.493576 | lrm: 1.00 | dt: 383ms | tok/sec: 341,904 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00085 (9.5%) | loss: 4.477743 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00086 (9.6%) | loss: 4.451219 | lrm: 1.00 | dt: 383ms | tok/sec: 341,889 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.423681 | lrm: 1.00 | dt: 383ms | tok/sec: 341,916 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00088 (9.8%) | loss: 4.400142 | lrm: 1.00 | dt: 383ms | tok/sec: 341,836 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00089 (10.0%) | loss: 4.386777 | lrm: 1.00 | dt: 384ms | tok/sec: 341,775 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.364455 | lrm: 1.00 | dt: 383ms | tok/sec: 341,842 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.359047 | lrm: 1.00 | dt: 383ms | tok/sec: 341,800 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00092 (10.4%) | loss: 4.338360 | lrm: 1.00 | dt: 383ms | tok/sec: 341,922 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00093 (10.5%) | loss: 4.327201 | lrm: 1.00 | dt: 383ms | tok/sec: 341,852 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.330672 | lrm: 1.00 | dt: 383ms | tok/sec: 341,858 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.312191 | lrm: 1.00 | dt: 383ms | tok/sec: 341,819 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00096 (10.9%) | loss: 4.323439 | lrm: 1.00 | dt: 383ms | tok/sec: 341,799 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00097 (11.0%) | loss: 4.314118 | lrm: 1.00 | dt: 383ms | tok/sec: 341,968 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.304121 | lrm: 1.00 | dt: 383ms | tok/sec: 341,899 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.273150 | lrm: 1.00 | dt: 384ms | tok/sec: 341,686 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00100 (11.4%) | loss: 4.257425 | lrm: 1.00 | dt: 384ms | tok/sec: 341,640 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00101 (11.5%) | loss: 4.258002 | lrm: 1.00 | dt: 383ms | tok/sec: 341,876 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.259596 | lrm: 1.00 | dt: 383ms | tok/sec: 341,928 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00103 (11.8%) | loss: 4.261759 | lrm: 1.00 | dt: 383ms | tok/sec: 341,903 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00104 (11.9%) | loss: 4.251551 | lrm: 1.00 | dt: 384ms | tok/sec: 341,685 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.230566 | lrm: 1.00 | dt: 383ms | tok/sec: 341,858 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.226078 | lrm: 1.00 | dt: 383ms | tok/sec: 341,854 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00107 (12.3%) | loss: 4.202749 | lrm: 1.00 | dt: 383ms | tok/sec: 341,885 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00108 (12.4%) | loss: 4.189157 | lrm: 1.00 | dt: 383ms | tok/sec: 341,842 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00109 (12.5%) | loss: 4.169168 | lrm: 1.00 | dt: 383ms | tok/sec: 341,924 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00110 (12.7%) | loss: 4.167584 | lrm: 1.00 | dt: 383ms | tok/sec: 341,947 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00111 (12.8%) | loss: 4.140895 | lrm: 1.00 | dt: 383ms | tok/sec: 341,813 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.140323 | lrm: 1.00 | dt: 383ms | tok/sec: 341,954 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.139354 | lrm: 1.00 | dt: 384ms | tok/sec: 341,770 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00114 (13.2%) | loss: 4.124998 | lrm: 1.00 | dt: 383ms | tok/sec: 341,801 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00115 (13.3%) | loss: 4.115251 | lrm: 1.00 | dt: 383ms | tok/sec: 341,861 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.104326 | lrm: 1.00 | dt: 383ms | tok/sec: 341,811 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00117 (13.5%) | loss: 4.080099 | lrm: 1.00 | dt: 383ms | tok/sec: 341,801 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00118 (13.7%) | loss: 4.067944 | lrm: 1.00 | dt: 384ms | tok/sec: 341,710 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00119 (13.8%) | loss: 4.067924 | lrm: 1.00 | dt: 383ms | tok/sec: 341,925 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.065047 | lrm: 1.00 | dt: 383ms | tok/sec: 341,841 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00121 (14.1%) | loss: 4.052253 | lrm: 1.00 | dt: 383ms | tok/sec: 341,816 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00122 (14.2%) | loss: 4.039286 | lrm: 1.00 | dt: 383ms | tok/sec: 341,904 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.022476 | lrm: 1.00 | dt: 383ms | tok/sec: 341,829 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 3.999780 | lrm: 1.00 | dt: 383ms | tok/sec: 341,828 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00125 (14.6%) | loss: 3.986960 | lrm: 1.00 | dt: 383ms | tok/sec: 341,832 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00126 (14.7%) | loss: 3.985264 | lrm: 1.00 | dt: 383ms | tok/sec: 341,973 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 3.986250 | lrm: 1.00 | dt: 383ms | tok/sec: 341,873 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00128 (15.0%) | loss: 3.989295 | lrm: 1.00 | dt: 383ms | tok/sec: 341,910 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00129 (15.1%) | loss: 3.964220 | lrm: 1.00 | dt: 383ms | tok/sec: 341,905 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00130 (15.2%) | loss: 3.979918 | lrm: 1.00 | dt: 383ms | tok/sec: 341,849 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 3.982422 | lrm: 1.00 | dt: 383ms | tok/sec: 341,893 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00132 (15.5%) | loss: 3.966377 | lrm: 1.00 | dt: 384ms | tok/sec: 341,737 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00133 (15.6%) | loss: 3.961504 | lrm: 1.00 | dt: 383ms | tok/sec: 341,856 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 3.969388 | lrm: 1.00 | dt: 383ms | tok/sec: 341,778 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00135 (15.8%) | loss: 3.965035 | lrm: 1.00 | dt: 383ms | tok/sec: 341,882 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00136 (16.0%) | loss: 3.956253 | lrm: 1.00 | dt: 383ms | tok/sec: 341,957 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00137 (16.1%) | loss: 3.906869 | lrm: 1.00 | dt: 384ms | tok/sec: 341,575 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 3.909988 | lrm: 1.00 | dt: 383ms | tok/sec: 341,966 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00139 (16.4%) | loss: 3.901060 | lrm: 1.00 | dt: 384ms | tok/sec: 341,741 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00140 (16.5%) | loss: 3.886193 | lrm: 1.00 | dt: 383ms | tok/sec: 341,878 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 3.898765 | lrm: 1.00 | dt: 383ms | tok/sec: 341,801 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 3.916303 | lrm: 1.00 | dt: 383ms | tok/sec: 341,825 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00143 (16.9%) | loss: 3.908095 | lrm: 1.00 | dt: 383ms | tok/sec: 341,812 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00144 (17.0%) | loss: 3.903097 | lrm: 1.00 | dt: 383ms | tok/sec: 341,937 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 3.905137 | lrm: 1.00 | dt: 383ms | tok/sec: 341,977 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00146 (17.3%) | loss: 3.893163 | lrm: 1.00 | dt: 383ms | tok/sec: 341,839 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00147 (17.4%) | loss: 3.869458 | lrm: 1.00 | dt: 383ms | tok/sec: 341,884 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00148 (17.5%) | loss: 3.876463 | lrm: 1.00 | dt: 383ms | tok/sec: 341,866 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 3.878290 | lrm: 1.00 | dt: 383ms | tok/sec: 341,860 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00150 (17.8%) | loss: 3.887575 | lrm: 1.00 | dt: 383ms | tok/sec: 341,801 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00151 (17.9%) | loss: 3.893526 | lrm: 1.00 | dt: 383ms | tok/sec: 341,851 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 3.879242 | lrm: 1.00 | dt: 384ms | tok/sec: 341,613 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00153 (18.1%) | loss: 3.883748 | lrm: 1.00 | dt: 384ms | tok/sec: 341,545 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00154 (18.3%) | loss: 3.859494 | lrm: 1.00 | dt: 384ms | tok/sec: 341,778 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00155 (18.4%) | loss: 3.847049 | lrm: 1.00 | dt: 384ms | tok/sec: 341,640 | mfu: 4.3% | epoch: 1 | remaining: 244s    
