Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 513ms | tok/sec: 255,573 | mfu: 3.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,284 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,491 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 382ms | tok/sec: 343,418 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,480 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,466 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,526 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,446 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,460 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 382ms | tok/sec: 343,476 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,562 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,489 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,372 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010148 | lrm: 0.05 | dt: 382ms | tok/sec: 343,399 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007257 | lrm: 0.08 | dt: 382ms | tok/sec: 343,538 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001780 | lrm: 0.10 | dt: 382ms | tok/sec: 343,488 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992105 | lrm: 0.13 | dt: 382ms | tok/sec: 343,499 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00037 (3.3%) | loss: 6.605578 | lrm: 0.66 | dt: 382ms | tok/sec: 343,560 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | loss: 6.528571 | lrm: 0.69 | dt: 382ms | tok/sec: 343,453 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 6.445863 | lrm: 0.71 | dt: 382ms | tok/sec: 343,451 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 6.364590 | lrm: 0.74 | dt: 382ms | tok/sec: 343,324 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00041 (3.8%) | loss: 6.310589 | lrm: 0.76 | dt: 382ms | tok/sec: 343,517 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | loss: 6.248843 | lrm: 0.79 | dt: 382ms | tok/sec: 343,475 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 6.179140 | lrm: 0.81 | dt: 382ms | tok/sec: 343,429 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 6.126328 | lrm: 0.84 | dt: 382ms | tok/sec: 343,482 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 6.069953 | lrm: 0.86 | dt: 382ms | tok/sec: 343,473 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 6.018971 | lrm: 0.89 | dt: 382ms | tok/sec: 343,463 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.968667 | lrm: 0.92 | dt: 382ms | tok/sec: 343,496 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.929493 | lrm: 0.94 | dt: 382ms | tok/sec: 343,490 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (4.8%) | loss: 5.893537 | lrm: 0.97 | dt: 382ms | tok/sec: 343,301 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.859208 | lrm: 0.99 | dt: 382ms | tok/sec: 343,508 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.812496 | lrm: 1.00 | dt: 382ms | tok/sec: 343,448 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.773443 | lrm: 1.00 | dt: 382ms | tok/sec: 343,461 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | loss: 5.738621 | lrm: 1.00 | dt: 382ms | tok/sec: 343,417 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.699445 | lrm: 1.00 | dt: 382ms | tok/sec: 343,508 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 5.666590 | lrm: 1.00 | dt: 382ms | tok/sec: 343,474 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | loss: 5.641783 | lrm: 1.00 | dt: 382ms | tok/sec: 343,446 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 5.607295 | lrm: 1.00 | dt: 382ms | tok/sec: 343,403 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 5.569317 | lrm: 1.00 | dt: 382ms | tok/sec: 343,539 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 5.538400 | lrm: 1.00 | dt: 382ms | tok/sec: 343,478 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.2%) | loss: 5.510813 | lrm: 1.00 | dt: 382ms | tok/sec: 343,414 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.478821 | lrm: 1.00 | dt: 382ms | tok/sec: 343,531 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00062 (6.5%) | loss: 5.454310 | lrm: 1.00 | dt: 382ms | tok/sec: 343,537 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 5.428565 | lrm: 1.00 | dt: 382ms | tok/sec: 343,483 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00064 (6.7%) | loss: 5.403231 | lrm: 1.00 | dt: 382ms | tok/sec: 343,446 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.372923 | lrm: 1.00 | dt: 382ms | tok/sec: 343,397 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 5.347711 | lrm: 1.00 | dt: 382ms | tok/sec: 343,341 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | loss: 5.320059 | lrm: 1.00 | dt: 382ms | tok/sec: 343,423 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.302544 | lrm: 1.00 | dt: 382ms | tok/sec: 343,250 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.268096 | lrm: 1.00 | dt: 382ms | tok/sec: 343,469 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 5.244560 | lrm: 1.00 | dt: 382ms | tok/sec: 343,463 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00071 (7.6%) | loss: 5.217629 | lrm: 1.00 | dt: 382ms | tok/sec: 343,550 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.184388 | lrm: 1.00 | dt: 382ms | tok/sec: 343,472 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 5.155931 | lrm: 1.00 | dt: 382ms | tok/sec: 343,458 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 5.143545 | lrm: 1.00 | dt: 382ms | tok/sec: 343,556 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00075 (8.1%) | loss: 5.119867 | lrm: 1.00 | dt: 382ms | tok/sec: 343,440 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.099927 | lrm: 1.00 | dt: 382ms | tok/sec: 343,416 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 5.087395 | lrm: 1.00 | dt: 381ms | tok/sec: 343,612 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | loss: 5.072093 | lrm: 1.00 | dt: 382ms | tok/sec: 343,512 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00079 (8.6%) | loss: 5.050729 | lrm: 1.00 | dt: 382ms | tok/sec: 343,533 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 5.028261 | lrm: 1.00 | dt: 382ms | tok/sec: 343,504 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 5.002066 | lrm: 1.00 | dt: 382ms | tok/sec: 343,412 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00082 (9.0%) | loss: 4.992220 | lrm: 1.00 | dt: 382ms | tok/sec: 343,530 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00083 (9.2%) | loss: 4.967630 | lrm: 1.00 | dt: 382ms | tok/sec: 343,466 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.946771 | lrm: 1.00 | dt: 381ms | tok/sec: 343,600 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00085 (9.4%) | loss: 4.931600 | lrm: 1.00 | dt: 382ms | tok/sec: 343,486 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.5%) | loss: 4.906130 | lrm: 1.00 | dt: 382ms | tok/sec: 343,431 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.875173 | lrm: 1.00 | dt: 382ms | tok/sec: 343,275 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00088 (9.8%) | loss: 4.846585 | lrm: 1.00 | dt: 382ms | tok/sec: 343,503 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (9.9%) | loss: 4.828309 | lrm: 1.00 | dt: 382ms | tok/sec: 343,417 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00090 (10.0%) | loss: 4.804251 | lrm: 1.00 | dt: 382ms | tok/sec: 343,505 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.793406 | lrm: 1.00 | dt: 382ms | tok/sec: 343,450 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.772781 | lrm: 1.00 | dt: 382ms | tok/sec: 343,477 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00093 (10.4%) | loss: 4.759287 | lrm: 1.00 | dt: 382ms | tok/sec: 343,478 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.754603 | lrm: 1.00 | dt: 382ms | tok/sec: 343,510 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.734209 | lrm: 1.00 | dt: 382ms | tok/sec: 343,476 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00096 (10.8%) | loss: 4.740447 | lrm: 1.00 | dt: 382ms | tok/sec: 343,348 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00097 (10.9%) | loss: 4.725862 | lrm: 1.00 | dt: 382ms | tok/sec: 343,554 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.709543 | lrm: 1.00 | dt: 382ms | tok/sec: 343,450 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.675951 | lrm: 1.00 | dt: 382ms | tok/sec: 343,413 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00100 (11.3%) | loss: 4.659334 | lrm: 1.00 | dt: 382ms | tok/sec: 343,516 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00101 (11.4%) | loss: 4.656276 | lrm: 1.00 | dt: 382ms | tok/sec: 343,512 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.652601 | lrm: 1.00 | dt: 382ms | tok/sec: 343,414 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.644088 | lrm: 1.00 | dt: 382ms | tok/sec: 343,488 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00104 (11.8%) | loss: 4.630957 | lrm: 1.00 | dt: 382ms | tok/sec: 343,554 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.603483 | lrm: 1.00 | dt: 382ms | tok/sec: 343,486 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.595604 | lrm: 1.00 | dt: 382ms | tok/sec: 343,321 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.2%) | loss: 4.571482 | lrm: 1.00 | dt: 382ms | tok/sec: 343,541 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00108 (12.3%) | loss: 4.559540 | lrm: 1.00 | dt: 382ms | tok/sec: 343,530 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00109 (12.5%) | loss: 4.533723 | lrm: 1.00 | dt: 382ms | tok/sec: 343,524 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.526114 | lrm: 1.00 | dt: 382ms | tok/sec: 343,422 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00111 (12.7%) | loss: 4.493454 | lrm: 1.00 | dt: 382ms | tok/sec: 343,447 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (12.8%) | loss: 4.486722 | lrm: 1.00 | dt: 382ms | tok/sec: 343,453 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.481097 | lrm: 1.00 | dt: 382ms | tok/sec: 343,538 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00114 (13.1%) | loss: 4.460909 | lrm: 1.00 | dt: 382ms | tok/sec: 343,417 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.2%) | loss: 4.451923 | lrm: 1.00 | dt: 382ms | tok/sec: 343,415 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.438109 | lrm: 1.00 | dt: 382ms | tok/sec: 343,547 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00117 (13.5%) | loss: 4.413703 | lrm: 1.00 | dt: 382ms | tok/sec: 343,524 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.400032 | lrm: 1.00 | dt: 382ms | tok/sec: 343,365 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00119 (13.7%) | loss: 4.394223 | lrm: 1.00 | dt: 382ms | tok/sec: 343,442 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.384195 | lrm: 1.00 | dt: 382ms | tok/sec: 343,458 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.369498 | lrm: 1.00 | dt: 382ms | tok/sec: 343,561 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.353803 | lrm: 1.00 | dt: 382ms | tok/sec: 343,527 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.2%) | loss: 4.336545 | lrm: 1.00 | dt: 382ms | tok/sec: 343,444 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.313331 | lrm: 1.00 | dt: 382ms | tok/sec: 343,224 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.299181 | lrm: 1.00 | dt: 381ms | tok/sec: 343,576 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.293952 | lrm: 1.00 | dt: 382ms | tok/sec: 343,398 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.286786 | lrm: 1.00 | dt: 382ms | tok/sec: 343,438 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.282281 | lrm: 1.00 | dt: 382ms | tok/sec: 343,406 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.0%) | loss: 4.256229 | lrm: 1.00 | dt: 382ms | tok/sec: 343,386 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00130 (15.1%) | loss: 4.266813 | lrm: 1.00 | dt: 382ms | tok/sec: 343,527 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.264071 | lrm: 1.00 | dt: 382ms | tok/sec: 343,545 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.248814 | lrm: 1.00 | dt: 382ms | tok/sec: 343,547 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.5%) | loss: 4.239156 | lrm: 1.00 | dt: 382ms | tok/sec: 343,546 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.6%) | loss: 4.238647 | lrm: 1.00 | dt: 382ms | tok/sec: 343,521 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.230672 | lrm: 1.00 | dt: 382ms | tok/sec: 343,315 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (15.9%) | loss: 4.216809 | lrm: 1.00 | dt: 382ms | tok/sec: 343,469 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.168674 | lrm: 1.00 | dt: 382ms | tok/sec: 343,459 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00138 (16.2%) | loss: 4.164702 | lrm: 1.00 | dt: 382ms | tok/sec: 343,464 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.151063 | lrm: 1.00 | dt: 382ms | tok/sec: 343,535 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00140 (16.4%) | loss: 4.131127 | lrm: 1.00 | dt: 382ms | tok/sec: 343,425 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.5%) | loss: 4.137076 | lrm: 1.00 | dt: 382ms | tok/sec: 343,527 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.143718 | lrm: 1.00 | dt: 382ms | tok/sec: 343,399 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00143 (16.8%) | loss: 4.132505 | lrm: 1.00 | dt: 382ms | tok/sec: 343,223 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (16.9%) | loss: 4.122316 | lrm: 1.00 | dt: 382ms | tok/sec: 343,501 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00145 (17.0%) | loss: 4.118740 | lrm: 1.00 | dt: 382ms | tok/sec: 343,430 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.102837 | lrm: 1.00 | dt: 382ms | tok/sec: 343,432 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.3%) | loss: 4.077589 | lrm: 1.00 | dt: 382ms | tok/sec: 343,546 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.076378 | lrm: 1.00 | dt: 382ms | tok/sec: 343,495 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.071639 | lrm: 1.00 | dt: 382ms | tok/sec: 343,455 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.076480 | lrm: 1.00 | dt: 382ms | tok/sec: 343,468 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00151 (17.8%) | loss: 4.077383 | lrm: 1.00 | dt: 381ms | tok/sec: 343,601 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (17.9%) | loss: 4.059548 | lrm: 1.00 | dt: 382ms | tok/sec: 343,458 | mfu: 4.5% | epoch: 1 | remaining: 246s    
