Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 538ms | tok/sec: 243,820 | mfu: 3.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,183 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,450 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 382ms | tok/sec: 343,481 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,421 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,431 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,401 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,397 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,303 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 382ms | tok/sec: 343,508 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,391 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,455 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,446 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010147 | lrm: 0.05 | dt: 382ms | tok/sec: 343,422 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007257 | lrm: 0.08 | dt: 382ms | tok/sec: 343,336 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001780 | lrm: 0.10 | dt: 382ms | tok/sec: 343,096 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992111 | lrm: 0.13 | dt: 382ms | tok/sec: 343,358 | mfu: 4.3% | epoch: 1 | remaining: 298s    
step 00037 (3.3%) | loss: 6.606002 | lrm: 0.66 | dt: 382ms | tok/sec: 343,193 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | loss: 6.528955 | lrm: 0.69 | dt: 382ms | tok/sec: 343,290 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 6.446176 | lrm: 0.71 | dt: 382ms | tok/sec: 343,421 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 6.364820 | lrm: 0.74 | dt: 382ms | tok/sec: 343,262 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00041 (3.8%) | loss: 6.310691 | lrm: 0.76 | dt: 382ms | tok/sec: 343,308 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | loss: 6.248955 | lrm: 0.79 | dt: 382ms | tok/sec: 343,297 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 6.179297 | lrm: 0.81 | dt: 382ms | tok/sec: 343,320 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 6.126592 | lrm: 0.84 | dt: 382ms | tok/sec: 343,284 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 6.070369 | lrm: 0.87 | dt: 382ms | tok/sec: 343,283 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 6.019495 | lrm: 0.89 | dt: 382ms | tok/sec: 343,474 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.968987 | lrm: 0.92 | dt: 382ms | tok/sec: 343,422 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.929699 | lrm: 0.94 | dt: 382ms | tok/sec: 343,278 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00049 (4.8%) | loss: 5.893761 | lrm: 0.97 | dt: 382ms | tok/sec: 343,229 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.859503 | lrm: 0.99 | dt: 382ms | tok/sec: 343,349 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.812967 | lrm: 1.00 | dt: 382ms | tok/sec: 343,360 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.773825 | lrm: 1.00 | dt: 382ms | tok/sec: 343,265 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | loss: 5.738694 | lrm: 1.00 | dt: 382ms | tok/sec: 343,076 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.699385 | lrm: 1.00 | dt: 382ms | tok/sec: 343,288 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 5.666648 | lrm: 1.00 | dt: 382ms | tok/sec: 343,204 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | loss: 5.641872 | lrm: 1.00 | dt: 382ms | tok/sec: 343,367 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 5.607353 | lrm: 1.00 | dt: 382ms | tok/sec: 343,147 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 5.569102 | lrm: 1.00 | dt: 382ms | tok/sec: 343,282 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 5.537988 | lrm: 1.00 | dt: 382ms | tok/sec: 343,390 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00060 (6.2%) | loss: 5.510337 | lrm: 1.00 | dt: 382ms | tok/sec: 343,267 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.478213 | lrm: 1.00 | dt: 382ms | tok/sec: 343,287 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00062 (6.5%) | loss: 5.453731 | lrm: 1.00 | dt: 382ms | tok/sec: 343,386 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 5.428263 | lrm: 1.00 | dt: 382ms | tok/sec: 343,249 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00064 (6.7%) | loss: 5.403087 | lrm: 1.00 | dt: 382ms | tok/sec: 343,258 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.373069 | lrm: 1.00 | dt: 382ms | tok/sec: 343,331 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 5.348225 | lrm: 1.00 | dt: 382ms | tok/sec: 343,325 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | loss: 5.320742 | lrm: 1.00 | dt: 382ms | tok/sec: 343,342 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.302962 | lrm: 1.00 | dt: 382ms | tok/sec: 343,354 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.268159 | lrm: 1.00 | dt: 382ms | tok/sec: 343,349 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 5.244918 | lrm: 1.00 | dt: 382ms | tok/sec: 343,363 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00071 (7.6%) | loss: 5.218032 | lrm: 1.00 | dt: 382ms | tok/sec: 343,244 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.184774 | lrm: 1.00 | dt: 382ms | tok/sec: 343,109 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 5.156225 | lrm: 1.00 | dt: 382ms | tok/sec: 343,202 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 5.143646 | lrm: 1.00 | dt: 382ms | tok/sec: 343,336 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00075 (8.1%) | loss: 5.119851 | lrm: 1.00 | dt: 382ms | tok/sec: 343,206 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.099512 | lrm: 1.00 | dt: 382ms | tok/sec: 343,245 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 5.087141 | lrm: 1.00 | dt: 382ms | tok/sec: 343,341 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | loss: 5.071957 | lrm: 1.00 | dt: 382ms | tok/sec: 343,379 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 5.050660 | lrm: 1.00 | dt: 382ms | tok/sec: 343,464 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 5.027954 | lrm: 1.00 | dt: 382ms | tok/sec: 343,274 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 5.001268 | lrm: 1.00 | dt: 382ms | tok/sec: 343,241 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00082 (9.0%) | loss: 4.991563 | lrm: 1.00 | dt: 382ms | tok/sec: 343,348 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00083 (9.2%) | loss: 4.967240 | lrm: 1.00 | dt: 382ms | tok/sec: 343,366 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.946195 | lrm: 1.00 | dt: 382ms | tok/sec: 343,370 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00085 (9.4%) | loss: 4.931023 | lrm: 1.00 | dt: 382ms | tok/sec: 343,278 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00086 (9.5%) | loss: 4.905179 | lrm: 1.00 | dt: 382ms | tok/sec: 343,350 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.874088 | lrm: 1.00 | dt: 382ms | tok/sec: 343,314 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00088 (9.8%) | loss: 4.845007 | lrm: 1.00 | dt: 382ms | tok/sec: 343,252 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00089 (9.9%) | loss: 4.826180 | lrm: 1.00 | dt: 382ms | tok/sec: 343,335 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.801962 | lrm: 1.00 | dt: 382ms | tok/sec: 343,182 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.790962 | lrm: 1.00 | dt: 382ms | tok/sec: 343,368 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.770580 | lrm: 1.00 | dt: 382ms | tok/sec: 343,166 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00093 (10.4%) | loss: 4.757060 | lrm: 1.00 | dt: 382ms | tok/sec: 343,173 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.752079 | lrm: 1.00 | dt: 382ms | tok/sec: 343,289 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.731118 | lrm: 1.00 | dt: 382ms | tok/sec: 343,256 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00096 (10.8%) | loss: 4.737218 | lrm: 1.00 | dt: 382ms | tok/sec: 343,117 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00097 (10.9%) | loss: 4.721447 | lrm: 1.00 | dt: 382ms | tok/sec: 343,387 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.704230 | lrm: 1.00 | dt: 382ms | tok/sec: 343,260 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.670786 | lrm: 1.00 | dt: 382ms | tok/sec: 343,237 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00100 (11.3%) | loss: 4.654938 | lrm: 1.00 | dt: 382ms | tok/sec: 343,340 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00101 (11.5%) | loss: 4.652055 | lrm: 1.00 | dt: 382ms | tok/sec: 343,344 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.647947 | lrm: 1.00 | dt: 382ms | tok/sec: 343,307 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.639657 | lrm: 1.00 | dt: 382ms | tok/sec: 343,346 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00104 (11.8%) | loss: 4.626370 | lrm: 1.00 | dt: 382ms | tok/sec: 343,346 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.598873 | lrm: 1.00 | dt: 382ms | tok/sec: 343,381 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.590922 | lrm: 1.00 | dt: 382ms | tok/sec: 343,218 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00107 (12.2%) | loss: 4.566204 | lrm: 1.00 | dt: 382ms | tok/sec: 343,303 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00108 (12.3%) | loss: 4.554094 | lrm: 1.00 | dt: 382ms | tok/sec: 343,271 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00109 (12.5%) | loss: 4.529085 | lrm: 1.00 | dt: 382ms | tok/sec: 343,136 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.521150 | lrm: 1.00 | dt: 382ms | tok/sec: 343,055 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00111 (12.7%) | loss: 4.488270 | lrm: 1.00 | dt: 382ms | tok/sec: 343,333 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.481368 | lrm: 1.00 | dt: 382ms | tok/sec: 343,320 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.475802 | lrm: 1.00 | dt: 382ms | tok/sec: 343,280 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00114 (13.1%) | loss: 4.456118 | lrm: 1.00 | dt: 382ms | tok/sec: 343,242 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00115 (13.2%) | loss: 4.448021 | lrm: 1.00 | dt: 382ms | tok/sec: 343,278 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.433705 | lrm: 1.00 | dt: 382ms | tok/sec: 343,269 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00117 (13.5%) | loss: 4.409097 | lrm: 1.00 | dt: 382ms | tok/sec: 343,344 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.394502 | lrm: 1.00 | dt: 382ms | tok/sec: 343,370 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00119 (13.7%) | loss: 4.389057 | lrm: 1.00 | dt: 382ms | tok/sec: 343,319 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.379607 | lrm: 1.00 | dt: 382ms | tok/sec: 343,367 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.365309 | lrm: 1.00 | dt: 382ms | tok/sec: 343,410 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.349748 | lrm: 1.00 | dt: 382ms | tok/sec: 343,335 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.333277 | lrm: 1.00 | dt: 382ms | tok/sec: 343,359 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.309556 | lrm: 1.00 | dt: 382ms | tok/sec: 343,269 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.294720 | lrm: 1.00 | dt: 382ms | tok/sec: 343,310 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.288175 | lrm: 1.00 | dt: 382ms | tok/sec: 343,328 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.280758 | lrm: 1.00 | dt: 382ms | tok/sec: 343,252 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.276505 | lrm: 1.00 | dt: 382ms | tok/sec: 342,937 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00129 (15.0%) | loss: 4.250655 | lrm: 1.00 | dt: 382ms | tok/sec: 343,230 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00130 (15.1%) | loss: 4.261407 | lrm: 1.00 | dt: 382ms | tok/sec: 343,306 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.258190 | lrm: 1.00 | dt: 382ms | tok/sec: 343,269 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.242535 | lrm: 1.00 | dt: 382ms | tok/sec: 343,283 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00133 (15.5%) | loss: 4.232264 | lrm: 1.00 | dt: 382ms | tok/sec: 343,252 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 4.232610 | lrm: 1.00 | dt: 382ms | tok/sec: 343,357 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.224265 | lrm: 1.00 | dt: 382ms | tok/sec: 343,274 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00136 (15.9%) | loss: 4.210118 | lrm: 1.00 | dt: 382ms | tok/sec: 343,293 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.162979 | lrm: 1.00 | dt: 382ms | tok/sec: 343,284 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00138 (16.2%) | loss: 4.159382 | lrm: 1.00 | dt: 382ms | tok/sec: 343,275 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.145181 | lrm: 1.00 | dt: 382ms | tok/sec: 343,242 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00140 (16.4%) | loss: 4.125495 | lrm: 1.00 | dt: 382ms | tok/sec: 343,441 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00141 (16.5%) | loss: 4.132674 | lrm: 1.00 | dt: 382ms | tok/sec: 343,245 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.139554 | lrm: 1.00 | dt: 382ms | tok/sec: 343,214 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00143 (16.8%) | loss: 4.128204 | lrm: 1.00 | dt: 382ms | tok/sec: 343,296 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00144 (16.9%) | loss: 4.117793 | lrm: 1.00 | dt: 382ms | tok/sec: 343,277 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 4.113681 | lrm: 1.00 | dt: 382ms | tok/sec: 343,298 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.097216 | lrm: 1.00 | dt: 382ms | tok/sec: 343,250 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00147 (17.3%) | loss: 4.071664 | lrm: 1.00 | dt: 382ms | tok/sec: 343,183 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.071602 | lrm: 1.00 | dt: 382ms | tok/sec: 343,312 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.066090 | lrm: 1.00 | dt: 382ms | tok/sec: 343,291 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.070094 | lrm: 1.00 | dt: 382ms | tok/sec: 343,269 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00151 (17.8%) | loss: 4.070545 | lrm: 1.00 | dt: 382ms | tok/sec: 343,207 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00152 (17.9%) | loss: 4.052923 | lrm: 1.00 | dt: 382ms | tok/sec: 343,269 | mfu: 4.3% | epoch: 1 | remaining: 246s    
