Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 536ms | tok/sec: 244,725 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,202 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 382ms | tok/sec: 343,392 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 382ms | tok/sec: 343,293 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,288 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,270 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,344 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,261 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,203 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 382ms | tok/sec: 343,293 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,198 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,304 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,334 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010147 | lrm: 0.05 | dt: 382ms | tok/sec: 343,078 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007256 | lrm: 0.08 | dt: 382ms | tok/sec: 343,165 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001776 | lrm: 0.10 | dt: 382ms | tok/sec: 343,200 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992079 | lrm: 0.13 | dt: 382ms | tok/sec: 343,192 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00037 (3.3%) | loss: 6.604944 | lrm: 0.66 | dt: 382ms | tok/sec: 343,169 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | loss: 6.528471 | lrm: 0.69 | dt: 382ms | tok/sec: 343,288 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 6.446153 | lrm: 0.71 | dt: 382ms | tok/sec: 343,222 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 6.365321 | lrm: 0.74 | dt: 382ms | tok/sec: 343,234 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00041 (3.8%) | loss: 6.310066 | lrm: 0.76 | dt: 382ms | tok/sec: 343,153 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | loss: 6.248428 | lrm: 0.79 | dt: 382ms | tok/sec: 343,151 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 6.178428 | lrm: 0.81 | dt: 382ms | tok/sec: 343,330 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 6.125816 | lrm: 0.84 | dt: 382ms | tok/sec: 343,258 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 6.069589 | lrm: 0.87 | dt: 382ms | tok/sec: 343,197 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 6.018641 | lrm: 0.89 | dt: 382ms | tok/sec: 343,271 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.967873 | lrm: 0.92 | dt: 382ms | tok/sec: 343,190 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.928458 | lrm: 0.94 | dt: 382ms | tok/sec: 343,136 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (4.8%) | loss: 5.892330 | lrm: 0.97 | dt: 382ms | tok/sec: 343,226 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.857448 | lrm: 0.99 | dt: 382ms | tok/sec: 342,981 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.810199 | lrm: 1.00 | dt: 382ms | tok/sec: 343,263 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.771702 | lrm: 1.00 | dt: 382ms | tok/sec: 343,215 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | loss: 5.737473 | lrm: 1.00 | dt: 382ms | tok/sec: 343,211 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.698252 | lrm: 1.00 | dt: 382ms | tok/sec: 343,250 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 5.665405 | lrm: 1.00 | dt: 382ms | tok/sec: 343,109 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | loss: 5.640648 | lrm: 1.00 | dt: 382ms | tok/sec: 343,249 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 5.606158 | lrm: 1.00 | dt: 382ms | tok/sec: 343,217 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 5.568232 | lrm: 1.00 | dt: 382ms | tok/sec: 343,309 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 5.537930 | lrm: 1.00 | dt: 382ms | tok/sec: 343,287 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.2%) | loss: 5.510792 | lrm: 1.00 | dt: 382ms | tok/sec: 343,238 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.478721 | lrm: 1.00 | dt: 382ms | tok/sec: 343,202 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00062 (6.5%) | loss: 5.454429 | lrm: 1.00 | dt: 382ms | tok/sec: 343,274 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 5.428573 | lrm: 1.00 | dt: 382ms | tok/sec: 343,167 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00064 (6.7%) | loss: 5.403672 | lrm: 1.00 | dt: 382ms | tok/sec: 343,188 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.373906 | lrm: 1.00 | dt: 382ms | tok/sec: 343,213 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 5.348320 | lrm: 1.00 | dt: 382ms | tok/sec: 343,160 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | loss: 5.320686 | lrm: 1.00 | dt: 382ms | tok/sec: 343,276 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.302890 | lrm: 1.00 | dt: 382ms | tok/sec: 343,233 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.268157 | lrm: 1.00 | dt: 382ms | tok/sec: 343,106 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 5.245163 | lrm: 1.00 | dt: 382ms | tok/sec: 343,114 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00071 (7.6%) | loss: 5.218242 | lrm: 1.00 | dt: 382ms | tok/sec: 343,145 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.185180 | lrm: 1.00 | dt: 382ms | tok/sec: 343,208 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 5.157057 | lrm: 1.00 | dt: 382ms | tok/sec: 343,106 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 5.145225 | lrm: 1.00 | dt: 382ms | tok/sec: 343,203 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00075 (8.1%) | loss: 5.121620 | lrm: 1.00 | dt: 382ms | tok/sec: 343,259 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.101406 | lrm: 1.00 | dt: 382ms | tok/sec: 343,285 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 5.088640 | lrm: 1.00 | dt: 382ms | tok/sec: 343,189 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | loss: 5.073039 | lrm: 1.00 | dt: 382ms | tok/sec: 343,192 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 5.051845 | lrm: 1.00 | dt: 382ms | tok/sec: 343,077 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 5.029563 | lrm: 1.00 | dt: 382ms | tok/sec: 343,158 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 5.003166 | lrm: 1.00 | dt: 382ms | tok/sec: 343,066 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00082 (9.0%) | loss: 4.993347 | lrm: 1.00 | dt: 382ms | tok/sec: 343,085 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00083 (9.2%) | loss: 4.968482 | lrm: 1.00 | dt: 382ms | tok/sec: 343,098 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.946897 | lrm: 1.00 | dt: 382ms | tok/sec: 343,234 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00085 (9.4%) | loss: 4.930926 | lrm: 1.00 | dt: 382ms | tok/sec: 343,167 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.5%) | loss: 4.905042 | lrm: 1.00 | dt: 382ms | tok/sec: 343,128 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.873903 | lrm: 1.00 | dt: 382ms | tok/sec: 343,206 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00088 (9.8%) | loss: 4.844995 | lrm: 1.00 | dt: 382ms | tok/sec: 343,099 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (9.9%) | loss: 4.826180 | lrm: 1.00 | dt: 382ms | tok/sec: 342,961 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.801107 | lrm: 1.00 | dt: 382ms | tok/sec: 343,214 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.789711 | lrm: 1.00 | dt: 382ms | tok/sec: 343,120 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.768486 | lrm: 1.00 | dt: 382ms | tok/sec: 342,844 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00093 (10.4%) | loss: 4.754770 | lrm: 1.00 | dt: 382ms | tok/sec: 343,128 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.749873 | lrm: 1.00 | dt: 382ms | tok/sec: 343,074 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.729445 | lrm: 1.00 | dt: 382ms | tok/sec: 343,111 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00096 (10.8%) | loss: 4.735468 | lrm: 1.00 | dt: 382ms | tok/sec: 343,218 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00097 (10.9%) | loss: 4.719754 | lrm: 1.00 | dt: 382ms | tok/sec: 343,084 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.701984 | lrm: 1.00 | dt: 382ms | tok/sec: 343,248 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.670269 | lrm: 1.00 | dt: 382ms | tok/sec: 343,151 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00100 (11.3%) | loss: 4.653473 | lrm: 1.00 | dt: 382ms | tok/sec: 343,300 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00101 (11.5%) | loss: 4.650950 | lrm: 1.00 | dt: 382ms | tok/sec: 343,213 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.647366 | lrm: 1.00 | dt: 382ms | tok/sec: 343,191 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.638586 | lrm: 1.00 | dt: 382ms | tok/sec: 343,155 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00104 (11.8%) | loss: 4.624796 | lrm: 1.00 | dt: 382ms | tok/sec: 343,169 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.597219 | lrm: 1.00 | dt: 382ms | tok/sec: 343,218 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.588508 | lrm: 1.00 | dt: 382ms | tok/sec: 343,120 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.2%) | loss: 4.564914 | lrm: 1.00 | dt: 382ms | tok/sec: 342,930 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00108 (12.3%) | loss: 4.552530 | lrm: 1.00 | dt: 382ms | tok/sec: 343,238 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00109 (12.5%) | loss: 4.528088 | lrm: 1.00 | dt: 382ms | tok/sec: 343,254 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.521851 | lrm: 1.00 | dt: 382ms | tok/sec: 343,265 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00111 (12.7%) | loss: 4.489836 | lrm: 1.00 | dt: 382ms | tok/sec: 343,203 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.483000 | lrm: 1.00 | dt: 382ms | tok/sec: 343,153 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.477719 | lrm: 1.00 | dt: 382ms | tok/sec: 343,247 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00114 (13.1%) | loss: 4.458168 | lrm: 1.00 | dt: 382ms | tok/sec: 343,223 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.2%) | loss: 4.448809 | lrm: 1.00 | dt: 382ms | tok/sec: 343,105 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.434804 | lrm: 1.00 | dt: 382ms | tok/sec: 343,183 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00117 (13.5%) | loss: 4.410907 | lrm: 1.00 | dt: 382ms | tok/sec: 343,167 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.396616 | lrm: 1.00 | dt: 382ms | tok/sec: 343,120 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00119 (13.7%) | loss: 4.392057 | lrm: 1.00 | dt: 382ms | tok/sec: 343,272 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.382162 | lrm: 1.00 | dt: 382ms | tok/sec: 343,240 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.366975 | lrm: 1.00 | dt: 382ms | tok/sec: 343,213 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.349880 | lrm: 1.00 | dt: 382ms | tok/sec: 343,167 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.333213 | lrm: 1.00 | dt: 382ms | tok/sec: 343,154 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.309883 | lrm: 1.00 | dt: 382ms | tok/sec: 343,222 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.295013 | lrm: 1.00 | dt: 382ms | tok/sec: 342,945 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.289167 | lrm: 1.00 | dt: 382ms | tok/sec: 343,274 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.280829 | lrm: 1.00 | dt: 382ms | tok/sec: 343,215 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.276377 | lrm: 1.00 | dt: 382ms | tok/sec: 343,278 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.0%) | loss: 4.250748 | lrm: 1.00 | dt: 382ms | tok/sec: 343,288 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00130 (15.1%) | loss: 4.260255 | lrm: 1.00 | dt: 382ms | tok/sec: 343,148 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.257650 | lrm: 1.00 | dt: 382ms | tok/sec: 343,248 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.242602 | lrm: 1.00 | dt: 382ms | tok/sec: 343,178 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.5%) | loss: 4.232580 | lrm: 1.00 | dt: 382ms | tok/sec: 343,330 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 4.233695 | lrm: 1.00 | dt: 382ms | tok/sec: 343,161 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.227004 | lrm: 1.00 | dt: 382ms | tok/sec: 343,160 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (15.9%) | loss: 4.213504 | lrm: 1.00 | dt: 382ms | tok/sec: 343,171 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.168306 | lrm: 1.00 | dt: 382ms | tok/sec: 343,301 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 4.163309 | lrm: 1.00 | dt: 382ms | tok/sec: 343,136 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.150208 | lrm: 1.00 | dt: 382ms | tok/sec: 343,243 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00140 (16.4%) | loss: 4.130586 | lrm: 1.00 | dt: 382ms | tok/sec: 343,191 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 4.136800 | lrm: 1.00 | dt: 382ms | tok/sec: 343,262 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.143201 | lrm: 1.00 | dt: 382ms | tok/sec: 343,180 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00143 (16.8%) | loss: 4.132192 | lrm: 1.00 | dt: 382ms | tok/sec: 343,200 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (16.9%) | loss: 4.123123 | lrm: 1.00 | dt: 382ms | tok/sec: 342,969 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 4.120401 | lrm: 1.00 | dt: 382ms | tok/sec: 343,146 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.105502 | lrm: 1.00 | dt: 382ms | tok/sec: 343,206 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.3%) | loss: 4.079895 | lrm: 1.00 | dt: 382ms | tok/sec: 343,251 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.079018 | lrm: 1.00 | dt: 382ms | tok/sec: 343,143 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.072617 | lrm: 1.00 | dt: 382ms | tok/sec: 343,181 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.075905 | lrm: 1.00 | dt: 382ms | tok/sec: 343,168 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00151 (17.8%) | loss: 4.076901 | lrm: 1.00 | dt: 382ms | tok/sec: 343,316 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 4.059455 | lrm: 1.00 | dt: 382ms | tok/sec: 343,250 | mfu: 4.5% | epoch: 1 | remaining: 246s    
