Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 1.00 | dt: 6687ms | tok/sec: 19,601 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.907373 | lrm: 1.00 | dt: 383ms | tok/sec: 342,124 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.561980 | lrm: 1.00 | dt: 383ms | tok/sec: 342,175 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.142020 | lrm: 1.00 | dt: 383ms | tok/sec: 341,964 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.791476 | lrm: 1.00 | dt: 383ms | tok/sec: 342,143 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.462409 | lrm: 1.00 | dt: 383ms | tok/sec: 342,041 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.242555 | lrm: 1.00 | dt: 383ms | tok/sec: 341,992 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.032924 | lrm: 1.00 | dt: 383ms | tok/sec: 341,997 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.857871 | lrm: 1.00 | dt: 383ms | tok/sec: 341,982 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.705527 | lrm: 1.00 | dt: 383ms | tok/sec: 341,966 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.568448 | lrm: 1.00 | dt: 383ms | tok/sec: 341,971 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.462798 | lrm: 1.00 | dt: 976ms | tok/sec: 134,341 | mfu: 1.8% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.379721 | lrm: 1.00 | dt: 383ms | tok/sec: 341,974 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.295949 | lrm: 1.00 | dt: 383ms | tok/sec: 341,905 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00035 (3.3%) | loss: 5.430214 | lrm: 1.00 | dt: 383ms | tok/sec: 342,000 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00036 (3.4%) | loss: 5.409975 | lrm: 1.00 | dt: 383ms | tok/sec: 341,788 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00037 (3.5%) | loss: 5.377756 | lrm: 1.00 | dt: 384ms | tok/sec: 341,264 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00038 (3.6%) | loss: 5.360564 | lrm: 1.00 | dt: 383ms | tok/sec: 342,025 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.8%) | loss: 5.329646 | lrm: 1.00 | dt: 385ms | tok/sec: 340,444 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00040 (3.9%) | loss: 5.300340 | lrm: 1.00 | dt: 383ms | tok/sec: 341,958 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00041 (4.0%) | loss: 5.291633 | lrm: 1.00 | dt: 386ms | tok/sec: 339,977 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (4.2%) | loss: 5.271129 | lrm: 1.00 | dt: 384ms | tok/sec: 341,733 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00043 (4.3%) | loss: 5.240919 | lrm: 1.00 | dt: 383ms | tok/sec: 341,871 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.4%) | loss: 5.224402 | lrm: 1.00 | dt: 384ms | tok/sec: 341,439 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00045 (4.5%) | loss: 5.198314 | lrm: 1.00 | dt: 384ms | tok/sec: 341,773 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00046 (4.7%) | loss: 5.179499 | lrm: 1.00 | dt: 383ms | tok/sec: 342,084 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.8%) | loss: 5.154668 | lrm: 1.00 | dt: 383ms | tok/sec: 341,998 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00048 (4.9%) | loss: 5.141634 | lrm: 1.00 | dt: 383ms | tok/sec: 342,049 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (5.1%) | loss: 5.129387 | lrm: 1.00 | dt: 383ms | tok/sec: 341,877 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00050 (5.2%) | loss: 5.111062 | lrm: 1.00 | dt: 383ms | tok/sec: 341,939 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00051 (5.3%) | loss: 5.076018 | lrm: 1.00 | dt: 383ms | tok/sec: 342,060 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.4%) | loss: 5.052325 | lrm: 1.00 | dt: 383ms | tok/sec: 341,995 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00053 (5.6%) | loss: 5.035593 | lrm: 1.00 | dt: 383ms | tok/sec: 341,997 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00054 (5.7%) | loss: 5.009138 | lrm: 1.00 | dt: 383ms | tok/sec: 341,999 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.8%) | loss: 4.994421 | lrm: 1.00 | dt: 384ms | tok/sec: 341,771 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00056 (5.9%) | loss: 4.987455 | lrm: 1.00 | dt: 383ms | tok/sec: 341,940 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (6.1%) | loss: 4.966183 | lrm: 1.00 | dt: 383ms | tok/sec: 341,985 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00058 (6.2%) | loss: 4.938050 | lrm: 1.00 | dt: 383ms | tok/sec: 342,036 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00059 (6.3%) | loss: 4.920897 | lrm: 1.00 | dt: 383ms | tok/sec: 342,005 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.5%) | loss: 4.902933 | lrm: 1.00 | dt: 383ms | tok/sec: 342,034 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00061 (6.6%) | loss: 4.877891 | lrm: 1.00 | dt: 383ms | tok/sec: 342,046 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00062 (6.7%) | loss: 4.865362 | lrm: 1.00 | dt: 383ms | tok/sec: 341,945 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00063 (6.8%) | loss: 4.850279 | lrm: 1.00 | dt: 383ms | tok/sec: 341,933 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00064 (7.0%) | loss: 4.840901 | lrm: 1.00 | dt: 383ms | tok/sec: 342,025 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (7.1%) | loss: 4.820417 | lrm: 1.00 | dt: 383ms | tok/sec: 342,035 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00066 (7.2%) | loss: 4.805599 | lrm: 1.00 | dt: 383ms | tok/sec: 341,971 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00067 (7.4%) | loss: 4.788636 | lrm: 1.00 | dt: 383ms | tok/sec: 342,104 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.5%) | loss: 4.780654 | lrm: 1.00 | dt: 383ms | tok/sec: 341,960 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00069 (7.6%) | loss: 4.751776 | lrm: 1.00 | dt: 383ms | tok/sec: 341,940 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.7%) | loss: 4.736059 | lrm: 1.00 | dt: 383ms | tok/sec: 341,933 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00071 (7.9%) | loss: 4.712425 | lrm: 1.00 | dt: 383ms | tok/sec: 341,900 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00072 (8.0%) | loss: 4.687862 | lrm: 1.00 | dt: 383ms | tok/sec: 342,035 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (8.1%) | loss: 4.666198 | lrm: 1.00 | dt: 383ms | tok/sec: 341,902 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00074 (8.2%) | loss: 4.659877 | lrm: 1.00 | dt: 383ms | tok/sec: 342,092 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00075 (8.4%) | loss: 4.642302 | lrm: 1.00 | dt: 383ms | tok/sec: 341,934 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00076 (8.5%) | loss: 4.627546 | lrm: 1.00 | dt: 383ms | tok/sec: 341,919 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00077 (8.6%) | loss: 4.618701 | lrm: 1.00 | dt: 383ms | tok/sec: 341,964 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.8%) | loss: 4.609006 | lrm: 1.00 | dt: 383ms | tok/sec: 342,045 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00079 (8.9%) | loss: 4.593881 | lrm: 1.00 | dt: 383ms | tok/sec: 342,008 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00080 (9.0%) | loss: 4.569590 | lrm: 1.00 | dt: 383ms | tok/sec: 341,913 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (9.1%) | loss: 4.545621 | lrm: 1.00 | dt: 383ms | tok/sec: 341,965 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00082 (9.3%) | loss: 4.538423 | lrm: 1.00 | dt: 383ms | tok/sec: 342,127 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00083 (9.4%) | loss: 4.518703 | lrm: 1.00 | dt: 383ms | tok/sec: 341,982 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00084 (9.5%) | loss: 4.495899 | lrm: 1.00 | dt: 383ms | tok/sec: 342,051 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00085 (9.7%) | loss: 4.479165 | lrm: 1.00 | dt: 383ms | tok/sec: 341,961 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.8%) | loss: 4.451872 | lrm: 1.00 | dt: 383ms | tok/sec: 341,939 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00087 (9.9%) | loss: 4.423908 | lrm: 1.00 | dt: 383ms | tok/sec: 341,993 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00088 (10.0%) | loss: 4.400357 | lrm: 1.00 | dt: 383ms | tok/sec: 341,922 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (10.2%) | loss: 4.387608 | lrm: 1.00 | dt: 383ms | tok/sec: 342,067 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00090 (10.3%) | loss: 4.365759 | lrm: 1.00 | dt: 383ms | tok/sec: 341,974 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.4%) | loss: 4.360249 | lrm: 1.00 | dt: 383ms | tok/sec: 342,042 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00092 (10.5%) | loss: 4.339921 | lrm: 1.00 | dt: 383ms | tok/sec: 341,815 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00093 (10.7%) | loss: 4.329394 | lrm: 1.00 | dt: 383ms | tok/sec: 342,043 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.8%) | loss: 4.332443 | lrm: 1.00 | dt: 383ms | tok/sec: 342,090 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00095 (10.9%) | loss: 4.314068 | lrm: 1.00 | dt: 383ms | tok/sec: 342,012 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00096 (11.1%) | loss: 4.327014 | lrm: 1.00 | dt: 383ms | tok/sec: 342,225 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00097 (11.2%) | loss: 4.318908 | lrm: 1.00 | dt: 383ms | tok/sec: 342,276 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00098 (11.3%) | loss: 4.308952 | lrm: 1.00 | dt: 383ms | tok/sec: 342,187 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.4%) | loss: 4.276873 | lrm: 1.00 | dt: 383ms | tok/sec: 342,343 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00100 (11.6%) | loss: 4.260157 | lrm: 1.00 | dt: 383ms | tok/sec: 342,352 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00101 (11.7%) | loss: 4.260938 | lrm: 1.00 | dt: 383ms | tok/sec: 342,321 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.8%) | loss: 4.261617 | lrm: 1.00 | dt: 383ms | tok/sec: 342,309 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00103 (12.0%) | loss: 4.262852 | lrm: 1.00 | dt: 383ms | tok/sec: 342,294 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00104 (12.1%) | loss: 4.252628 | lrm: 1.00 | dt: 383ms | tok/sec: 342,168 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00105 (12.2%) | loss: 4.230632 | lrm: 1.00 | dt: 383ms | tok/sec: 342,334 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00106 (12.3%) | loss: 4.226589 | lrm: 1.00 | dt: 383ms | tok/sec: 342,311 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.5%) | loss: 4.201448 | lrm: 1.00 | dt: 383ms | tok/sec: 342,214 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00108 (12.6%) | loss: 4.188364 | lrm: 1.00 | dt: 383ms | tok/sec: 342,241 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00109 (12.7%) | loss: 4.169169 | lrm: 1.00 | dt: 383ms | tok/sec: 342,130 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00110 (12.8%) | loss: 4.168759 | lrm: 1.00 | dt: 383ms | tok/sec: 342,187 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00111 (13.0%) | loss: 4.140995 | lrm: 1.00 | dt: 383ms | tok/sec: 341,923 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (13.1%) | loss: 4.142093 | lrm: 1.00 | dt: 383ms | tok/sec: 341,829 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00113 (13.2%) | loss: 4.141006 | lrm: 1.00 | dt: 383ms | tok/sec: 341,991 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00114 (13.4%) | loss: 4.126656 | lrm: 1.00 | dt: 383ms | tok/sec: 342,213 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.5%) | loss: 4.116583 | lrm: 1.00 | dt: 383ms | tok/sec: 342,192 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00116 (13.6%) | loss: 4.105510 | lrm: 1.00 | dt: 383ms | tok/sec: 342,286 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00117 (13.7%) | loss: 4.080336 | lrm: 1.00 | dt: 383ms | tok/sec: 342,267 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00118 (13.9%) | loss: 4.068377 | lrm: 1.00 | dt: 383ms | tok/sec: 342,257 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00119 (14.0%) | loss: 4.068223 | lrm: 1.00 | dt: 383ms | tok/sec: 342,180 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (14.1%) | loss: 4.064285 | lrm: 1.00 | dt: 383ms | tok/sec: 342,172 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00121 (14.3%) | loss: 4.051595 | lrm: 1.00 | dt: 383ms | tok/sec: 342,184 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00122 (14.4%) | loss: 4.039596 | lrm: 1.00 | dt: 383ms | tok/sec: 342,088 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00123 (14.5%) | loss: 4.022761 | lrm: 1.00 | dt: 383ms | tok/sec: 342,213 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00124 (14.6%) | loss: 3.998868 | lrm: 1.00 | dt: 383ms | tok/sec: 341,938 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.8%) | loss: 3.984640 | lrm: 1.00 | dt: 383ms | tok/sec: 342,188 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00126 (14.9%) | loss: 3.984201 | lrm: 1.00 | dt: 383ms | tok/sec: 342,202 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00127 (15.0%) | loss: 3.983366 | lrm: 1.00 | dt: 383ms | tok/sec: 342,152 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (15.1%) | loss: 3.987195 | lrm: 1.00 | dt: 383ms | tok/sec: 342,120 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00129 (15.3%) | loss: 3.962152 | lrm: 1.00 | dt: 383ms | tok/sec: 342,026 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00130 (15.4%) | loss: 3.977436 | lrm: 1.00 | dt: 383ms | tok/sec: 342,159 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00131 (15.5%) | loss: 3.981458 | lrm: 1.00 | dt: 383ms | tok/sec: 342,074 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00132 (15.7%) | loss: 3.968703 | lrm: 1.00 | dt: 383ms | tok/sec: 342,163 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.8%) | loss: 3.964706 | lrm: 1.00 | dt: 383ms | tok/sec: 342,168 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00134 (15.9%) | loss: 3.972350 | lrm: 1.00 | dt: 383ms | tok/sec: 342,263 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00135 (16.0%) | loss: 3.966791 | lrm: 1.00 | dt: 383ms | tok/sec: 342,120 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (16.2%) | loss: 3.955970 | lrm: 1.00 | dt: 383ms | tok/sec: 342,091 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00137 (16.3%) | loss: 3.905489 | lrm: 1.00 | dt: 383ms | tok/sec: 342,212 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00138 (16.4%) | loss: 3.909089 | lrm: 1.00 | dt: 383ms | tok/sec: 342,138 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00139 (16.5%) | loss: 3.900501 | lrm: 1.00 | dt: 383ms | tok/sec: 342,130 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00140 (16.7%) | loss: 3.886549 | lrm: 1.00 | dt: 383ms | tok/sec: 342,114 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.8%) | loss: 3.899925 | lrm: 1.00 | dt: 383ms | tok/sec: 342,128 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00142 (16.9%) | loss: 3.917044 | lrm: 1.00 | dt: 383ms | tok/sec: 342,182 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00143 (17.1%) | loss: 3.908530 | lrm: 1.00 | dt: 383ms | tok/sec: 342,126 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00144 (17.2%) | loss: 3.903506 | lrm: 1.00 | dt: 383ms | tok/sec: 342,125 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00145 (17.3%) | loss: 3.907204 | lrm: 1.00 | dt: 383ms | tok/sec: 342,097 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.4%) | loss: 3.897150 | lrm: 1.00 | dt: 383ms | tok/sec: 342,104 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00147 (17.6%) | loss: 3.873921 | lrm: 1.00 | dt: 383ms | tok/sec: 341,803 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00148 (17.7%) | loss: 3.879948 | lrm: 1.00 | dt: 383ms | tok/sec: 341,960 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.8%) | loss: 3.881773 | lrm: 1.00 | dt: 383ms | tok/sec: 342,057 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00150 (18.0%) | loss: 3.889740 | lrm: 1.00 | dt: 383ms | tok/sec: 342,106 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00151 (18.1%) | loss: 3.894858 | lrm: 1.00 | dt: 383ms | tok/sec: 342,076 | mfu: 4.5% | epoch: 1 | remaining: 245s    
step 00152 (18.2%) | loss: 3.880565 | lrm: 1.00 | dt: 383ms | tok/sec: 342,061 | mfu: 4.5% | epoch: 1 | remaining: 245s    
step 00153 (18.3%) | loss: 3.884268 | lrm: 1.00 | dt: 383ms | tok/sec: 342,084 | mfu: 4.5% | epoch: 1 | remaining: 245s    
step 00154 (18.5%) | loss: 3.860510 | lrm: 1.00 | dt: 383ms | tok/sec: 342,110 | mfu: 4.5% | epoch: 1 | remaining: 244s    
step 00155 (18.6%) | loss: 3.847324 | lrm: 1.00 | dt: 383ms | tok/sec: 341,936 | mfu: 4.5% | epoch: 1 | remaining: 244s    
step 00156 (18.7%) | loss: 3.847519 | lrm: 1.00 | dt: 383ms | tok/sec: 342,103 | mfu: 4.5% | epoch: 1 | remaining: 243s    
