Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 1.00 | dt: 996ms | tok/sec: 131,557 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.907747 | lrm: 1.00 | dt: 825ms | tok/sec: 158,922 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.556982 | lrm: 1.00 | dt: 826ms | tok/sec: 158,666 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.134558 | lrm: 1.00 | dt: 825ms | tok/sec: 158,893 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.786806 | lrm: 1.00 | dt: 824ms | tok/sec: 159,020 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.459505 | lrm: 1.00 | dt: 825ms | tok/sec: 158,861 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.240100 | lrm: 1.00 | dt: 825ms | tok/sec: 158,823 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.030328 | lrm: 1.00 | dt: 825ms | tok/sec: 158,863 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.854666 | lrm: 1.00 | dt: 826ms | tok/sec: 158,773 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.700474 | lrm: 1.00 | dt: 825ms | tok/sec: 158,970 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.562195 | lrm: 1.00 | dt: 823ms | tok/sec: 159,181 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.456411 | lrm: 1.00 | dt: 826ms | tok/sec: 158,593 | mfu: 2.0% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.375737 | lrm: 1.00 | dt: 825ms | tok/sec: 158,900 | mfu: 2.0% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 6.293878 | lrm: 1.00 | dt: 825ms | tok/sec: 158,817 | mfu: 2.0% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.201674 | lrm: 1.00 | dt: 825ms | tok/sec: 158,934 | mfu: 2.0% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 6.143806 | lrm: 1.00 | dt: 825ms | tok/sec: 158,802 | mfu: 2.0% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 6.092618 | lrm: 1.00 | dt: 825ms | tok/sec: 158,932 | mfu: 2.0% | epoch: 1 | remaining: 295s    
step 00037 (7.2%) | loss: 5.364026 | lrm: 1.00 | dt: 827ms | tok/sec: 158,567 | mfu: 2.0% | epoch: 1 | remaining: 278s    
step 00038 (7.4%) | loss: 5.345184 | lrm: 1.00 | dt: 825ms | tok/sec: 158,901 | mfu: 2.0% | epoch: 1 | remaining: 277s    
step 00039 (7.7%) | loss: 5.312476 | lrm: 1.00 | dt: 826ms | tok/sec: 158,682 | mfu: 2.0% | epoch: 1 | remaining: 276s    
step 00040 (8.0%) | loss: 5.282973 | lrm: 1.00 | dt: 826ms | tok/sec: 158,658 | mfu: 2.0% | epoch: 1 | remaining: 275s    
step 00041 (8.3%) | loss: 5.273210 | lrm: 1.00 | dt: 824ms | tok/sec: 159,116 | mfu: 2.0% | epoch: 1 | remaining: 274s    
step 00042 (8.5%) | loss: 5.252180 | lrm: 1.00 | dt: 825ms | tok/sec: 158,814 | mfu: 2.0% | epoch: 1 | remaining: 274s    
step 00043 (8.8%) | loss: 5.220304 | lrm: 1.00 | dt: 825ms | tok/sec: 158,890 | mfu: 2.0% | epoch: 1 | remaining: 273s    
step 00044 (9.1%) | loss: 5.202396 | lrm: 1.00 | dt: 825ms | tok/sec: 158,793 | mfu: 2.0% | epoch: 1 | remaining: 272s    
step 00045 (9.4%) | loss: 5.174842 | lrm: 1.00 | dt: 826ms | tok/sec: 158,729 | mfu: 2.0% | epoch: 1 | remaining: 271s    
step 00046 (9.6%) | loss: 5.155392 | lrm: 1.00 | dt: 824ms | tok/sec: 159,006 | mfu: 2.0% | epoch: 1 | remaining: 270s    
step 00047 (9.9%) | loss: 5.130240 | lrm: 1.00 | dt: 825ms | tok/sec: 158,967 | mfu: 2.0% | epoch: 1 | remaining: 269s    
step 00048 (10.2%) | loss: 5.117568 | lrm: 1.00 | dt: 826ms | tok/sec: 158,749 | mfu: 2.0% | epoch: 1 | remaining: 269s    
step 00049 (10.5%) | loss: 5.106335 | lrm: 1.00 | dt: 825ms | tok/sec: 158,867 | mfu: 2.0% | epoch: 1 | remaining: 268s    
step 00050 (10.7%) | loss: 5.087125 | lrm: 1.00 | dt: 825ms | tok/sec: 158,821 | mfu: 2.0% | epoch: 1 | remaining: 267s    
step 00051 (11.0%) | loss: 5.052160 | lrm: 1.00 | dt: 824ms | tok/sec: 159,002 | mfu: 2.0% | epoch: 1 | remaining: 266s    
step 00052 (11.3%) | loss: 5.028771 | lrm: 1.00 | dt: 824ms | tok/sec: 158,981 | mfu: 2.0% | epoch: 1 | remaining: 265s    
step 00053 (11.6%) | loss: 5.012393 | lrm: 1.00 | dt: 826ms | tok/sec: 158,732 | mfu: 2.0% | epoch: 1 | remaining: 265s    
step 00054 (11.8%) | loss: 4.985219 | lrm: 1.00 | dt: 781ms | tok/sec: 167,874 | mfu: 2.1% | epoch: 1 | remaining: 264s    
step 00055 (12.1%) | loss: 4.970168 | lrm: 1.00 | dt: 726ms | tok/sec: 180,487 | mfu: 2.3% | epoch: 1 | remaining: 263s    
step 00056 (12.3%) | loss: 4.962482 | lrm: 1.00 | dt: 748ms | tok/sec: 175,124 | mfu: 2.2% | epoch: 1 | remaining: 262s    
step 00057 (12.6%) | loss: 4.940710 | lrm: 1.00 | dt: 730ms | tok/sec: 179,472 | mfu: 2.3% | epoch: 1 | remaining: 262s    
step 00058 (12.8%) | loss: 4.911996 | lrm: 1.00 | dt: 744ms | tok/sec: 176,131 | mfu: 2.2% | epoch: 1 | remaining: 261s    
step 00059 (13.1%) | loss: 4.894346 | lrm: 1.00 | dt: 727ms | tok/sec: 180,182 | mfu: 2.3% | epoch: 1 | remaining: 260s    
step 00060 (13.3%) | loss: 4.876119 | lrm: 1.00 | dt: 737ms | tok/sec: 177,747 | mfu: 2.2% | epoch: 1 | remaining: 259s    
step 00061 (13.6%) | loss: 4.851824 | lrm: 1.00 | dt: 734ms | tok/sec: 178,586 | mfu: 2.3% | epoch: 1 | remaining: 259s    
step 00062 (13.8%) | loss: 4.837731 | lrm: 1.00 | dt: 733ms | tok/sec: 178,904 | mfu: 2.3% | epoch: 1 | remaining: 258s    
step 00063 (14.0%) | loss: 4.821054 | lrm: 1.00 | dt: 716ms | tok/sec: 183,130 | mfu: 2.3% | epoch: 1 | remaining: 257s    
step 00064 (14.3%) | loss: 4.811942 | lrm: 1.00 | dt: 723ms | tok/sec: 181,194 | mfu: 2.3% | epoch: 1 | remaining: 256s    
step 00065 (14.5%) | loss: 4.790309 | lrm: 1.00 | dt: 726ms | tok/sec: 180,491 | mfu: 2.3% | epoch: 1 | remaining: 256s    
step 00066 (14.8%) | loss: 4.773718 | lrm: 1.00 | dt: 728ms | tok/sec: 180,036 | mfu: 2.3% | epoch: 1 | remaining: 255s    
step 00067 (15.0%) | loss: 4.756555 | lrm: 1.00 | dt: 723ms | tok/sec: 181,248 | mfu: 2.3% | epoch: 1 | remaining: 254s    
step 00068 (15.3%) | loss: 4.747793 | lrm: 1.00 | dt: 722ms | tok/sec: 181,625 | mfu: 2.3% | epoch: 1 | remaining: 254s    
step 00069 (15.5%) | loss: 4.719476 | lrm: 1.00 | dt: 711ms | tok/sec: 184,239 | mfu: 2.3% | epoch: 1 | remaining: 253s    
step 00070 (15.7%) | loss: 4.701706 | lrm: 1.00 | dt: 728ms | tok/sec: 179,999 | mfu: 2.3% | epoch: 1 | remaining: 252s    
step 00071 (16.0%) | loss: 4.674811 | lrm: 1.00 | dt: 728ms | tok/sec: 179,924 | mfu: 2.3% | epoch: 1 | remaining: 251s    
step 00072 (16.2%) | loss: 4.648521 | lrm: 1.00 | dt: 707ms | tok/sec: 185,358 | mfu: 2.3% | epoch: 1 | remaining: 251s    
step 00073 (16.5%) | loss: 4.626508 | lrm: 1.00 | dt: 725ms | tok/sec: 180,788 | mfu: 2.3% | epoch: 1 | remaining: 250s    
step 00074 (16.7%) | loss: 4.620857 | lrm: 1.00 | dt: 731ms | tok/sec: 179,300 | mfu: 2.3% | epoch: 1 | remaining: 249s    
step 00075 (16.9%) | loss: 4.604706 | lrm: 1.00 | dt: 738ms | tok/sec: 177,682 | mfu: 2.2% | epoch: 1 | remaining: 248s    
step 00076 (17.2%) | loss: 4.590823 | lrm: 1.00 | dt: 721ms | tok/sec: 181,884 | mfu: 2.3% | epoch: 1 | remaining: 248s    
step 00077 (17.4%) | loss: 4.582008 | lrm: 1.00 | dt: 723ms | tok/sec: 181,386 | mfu: 2.3% | epoch: 1 | remaining: 247s    
step 00078 (17.7%) | loss: 4.572278 | lrm: 1.00 | dt: 733ms | tok/sec: 178,809 | mfu: 2.3% | epoch: 1 | remaining: 246s    
step 00079 (17.9%) | loss: 4.555668 | lrm: 1.00 | dt: 735ms | tok/sec: 178,278 | mfu: 2.3% | epoch: 1 | remaining: 246s    
step 00080 (18.2%) | loss: 4.529540 | lrm: 1.00 | dt: 744ms | tok/sec: 176,256 | mfu: 2.2% | epoch: 1 | remaining: 245s    
step 00081 (18.4%) | loss: 4.507261 | lrm: 1.00 | dt: 732ms | tok/sec: 179,032 | mfu: 2.3% | epoch: 1 | remaining: 244s    
step 00082 (18.6%) | loss: 4.501850 | lrm: 1.00 | dt: 736ms | tok/sec: 178,031 | mfu: 2.2% | epoch: 1 | remaining: 243s    
step 00083 (18.9%) | loss: 4.480851 | lrm: 1.00 | dt: 737ms | tok/sec: 177,885 | mfu: 2.2% | epoch: 1 | remaining: 243s    
step 00084 (19.1%) | loss: 4.458260 | lrm: 1.00 | dt: 731ms | tok/sec: 179,187 | mfu: 2.3% | epoch: 1 | remaining: 242s    
step 00085 (19.4%) | loss: 4.443256 | lrm: 1.00 | dt: 733ms | tok/sec: 178,813 | mfu: 2.3% | epoch: 1 | remaining: 241s    
step 00086 (19.6%) | loss: 4.416304 | lrm: 1.00 | dt: 737ms | tok/sec: 177,843 | mfu: 2.2% | epoch: 1 | remaining: 240s    
step 00087 (19.9%) | loss: 4.389535 | lrm: 1.00 | dt: 725ms | tok/sec: 180,664 | mfu: 2.3% | epoch: 1 | remaining: 240s    
step 00088 (20.1%) | loss: 4.367950 | lrm: 1.00 | dt: 725ms | tok/sec: 180,767 | mfu: 2.3% | epoch: 1 | remaining: 239s    
step 00089 (20.4%) | loss: 4.355840 | lrm: 1.00 | dt: 741ms | tok/sec: 176,828 | mfu: 2.2% | epoch: 1 | remaining: 238s    
step 00090 (20.6%) | loss: 4.334894 | lrm: 1.00 | dt: 734ms | tok/sec: 178,491 | mfu: 2.3% | epoch: 1 | remaining: 237s    
step 00091 (20.8%) | loss: 4.328789 | lrm: 1.00 | dt: 733ms | tok/sec: 178,934 | mfu: 2.3% | epoch: 1 | remaining: 237s    
step 00092 (21.1%) | loss: 4.307350 | lrm: 1.00 | dt: 739ms | tok/sec: 177,313 | mfu: 2.2% | epoch: 1 | remaining: 236s    
step 00093 (21.3%) | loss: 4.297231 | lrm: 1.00 | dt: 725ms | tok/sec: 180,724 | mfu: 2.3% | epoch: 1 | remaining: 235s    
step 00094 (21.6%) | loss: 4.302416 | lrm: 1.00 | dt: 744ms | tok/sec: 176,236 | mfu: 2.2% | epoch: 1 | remaining: 235s    
step 00095 (21.8%) | loss: 4.283881 | lrm: 1.00 | dt: 733ms | tok/sec: 178,868 | mfu: 2.3% | epoch: 1 | remaining: 234s    
step 00096 (22.1%) | loss: 4.296062 | lrm: 1.00 | dt: 744ms | tok/sec: 176,186 | mfu: 2.2% | epoch: 1 | remaining: 233s    
step 00097 (22.3%) | loss: 4.287823 | lrm: 1.00 | dt: 744ms | tok/sec: 176,200 | mfu: 2.2% | epoch: 1 | remaining: 232s    
step 00098 (22.6%) | loss: 4.278229 | lrm: 1.00 | dt: 742ms | tok/sec: 176,677 | mfu: 2.2% | epoch: 1 | remaining: 232s    
step 00099 (22.8%) | loss: 4.247112 | lrm: 1.00 | dt: 741ms | tok/sec: 176,841 | mfu: 2.2% | epoch: 1 | remaining: 231s    
step 00100 (23.1%) | loss: 4.233603 | lrm: 1.00 | dt: 735ms | tok/sec: 178,286 | mfu: 2.3% | epoch: 1 | remaining: 230s    
step 00101 (23.3%) | loss: 4.234056 | lrm: 1.00 | dt: 736ms | tok/sec: 177,977 | mfu: 2.2% | epoch: 1 | remaining: 229s    
step 00102 (23.6%) | loss: 4.234245 | lrm: 1.00 | dt: 749ms | tok/sec: 174,994 | mfu: 2.2% | epoch: 1 | remaining: 229s    
step 00103 (23.8%) | loss: 4.235635 | lrm: 1.00 | dt: 735ms | tok/sec: 178,305 | mfu: 2.3% | epoch: 1 | remaining: 228s    
step 00104 (24.0%) | loss: 4.226883 | lrm: 1.00 | dt: 735ms | tok/sec: 178,322 | mfu: 2.3% | epoch: 1 | remaining: 227s    
step 00105 (24.3%) | loss: 4.204987 | lrm: 1.00 | dt: 730ms | tok/sec: 179,575 | mfu: 2.3% | epoch: 1 | remaining: 226s    
step 00106 (24.5%) | loss: 4.202669 | lrm: 1.00 | dt: 742ms | tok/sec: 176,593 | mfu: 2.2% | epoch: 1 | remaining: 226s    
step 00107 (24.8%) | loss: 4.178999 | lrm: 1.00 | dt: 730ms | tok/sec: 179,582 | mfu: 2.3% | epoch: 1 | remaining: 225s    
step 00108 (25.0%) | loss: 4.164462 | lrm: 1.00 | dt: 738ms | tok/sec: 177,706 | mfu: 2.2% | epoch: 1 | remaining: 224s    
step 00109 (25.3%) | loss: 4.145316 | lrm: 1.00 | dt: 742ms | tok/sec: 176,735 | mfu: 2.2% | epoch: 1 | remaining: 223s    
step 00110 (25.5%) | loss: 4.144965 | lrm: 1.00 | dt: 735ms | tok/sec: 178,276 | mfu: 2.3% | epoch: 1 | remaining: 223s    
step 00111 (25.8%) | loss: 4.118785 | lrm: 1.00 | dt: 739ms | tok/sec: 177,429 | mfu: 2.2% | epoch: 1 | remaining: 222s    
step 00112 (26.0%) | loss: 4.119436 | lrm: 1.00 | dt: 735ms | tok/sec: 178,258 | mfu: 2.3% | epoch: 1 | remaining: 221s    
step 00113 (26.3%) | loss: 4.119678 | lrm: 1.00 | dt: 718ms | tok/sec: 182,492 | mfu: 2.3% | epoch: 1 | remaining: 221s    
step 00114 (26.5%) | loss: 4.106190 | lrm: 1.00 | dt: 634ms | tok/sec: 206,602 | mfu: 2.6% | epoch: 1 | remaining: 220s    
step 00115 (26.7%) | loss: 4.097525 | lrm: 1.00 | dt: 383ms | tok/sec: 342,218 | mfu: 4.3% | epoch: 1 | remaining: 220s    
step 00116 (26.8%) | loss: 4.088489 | lrm: 1.00 | dt: 384ms | tok/sec: 341,090 | mfu: 4.3% | epoch: 1 | remaining: 219s    
step 00117 (27.0%) | loss: 4.066391 | lrm: 1.00 | dt: 383ms | tok/sec: 342,494 | mfu: 4.3% | epoch: 1 | remaining: 219s    
step 00118 (27.1%) | loss: 4.054693 | lrm: 1.00 | dt: 383ms | tok/sec: 342,502 | mfu: 4.3% | epoch: 1 | remaining: 218s    
step 00119 (27.2%) | loss: 4.054441 | lrm: 1.00 | dt: 383ms | tok/sec: 342,508 | mfu: 4.3% | epoch: 1 | remaining: 218s    
step 00120 (27.3%) | loss: 4.049627 | lrm: 1.00 | dt: 383ms | tok/sec: 342,486 | mfu: 4.3% | epoch: 1 | remaining: 218s    
step 00121 (27.5%) | loss: 4.036106 | lrm: 1.00 | dt: 383ms | tok/sec: 342,503 | mfu: 4.3% | epoch: 1 | remaining: 217s    
step 00122 (27.6%) | loss: 4.022538 | lrm: 1.00 | dt: 383ms | tok/sec: 342,387 | mfu: 4.3% | epoch: 1 | remaining: 217s    
step 00123 (27.7%) | loss: 4.005936 | lrm: 1.00 | dt: 383ms | tok/sec: 342,445 | mfu: 4.3% | epoch: 1 | remaining: 216s    
step 00124 (27.9%) | loss: 3.981546 | lrm: 1.00 | dt: 383ms | tok/sec: 342,442 | mfu: 4.3% | epoch: 1 | remaining: 216s    
step 00125 (28.0%) | loss: 3.968828 | lrm: 1.00 | dt: 383ms | tok/sec: 342,480 | mfu: 4.3% | epoch: 1 | remaining: 216s    
step 00126 (28.1%) | loss: 3.968209 | lrm: 1.00 | dt: 383ms | tok/sec: 342,434 | mfu: 4.3% | epoch: 1 | remaining: 215s    
step 00127 (28.2%) | loss: 3.969735 | lrm: 1.00 | dt: 383ms | tok/sec: 342,440 | mfu: 4.3% | epoch: 1 | remaining: 215s    
step 00128 (28.4%) | loss: 3.975129 | lrm: 1.00 | dt: 383ms | tok/sec: 342,346 | mfu: 4.3% | epoch: 1 | remaining: 215s    
step 00129 (28.5%) | loss: 3.951429 | lrm: 1.00 | dt: 383ms | tok/sec: 342,275 | mfu: 4.3% | epoch: 1 | remaining: 214s    
step 00130 (28.6%) | loss: 3.967308 | lrm: 1.00 | dt: 383ms | tok/sec: 342,604 | mfu: 4.3% | epoch: 1 | remaining: 214s    
step 00131 (28.7%) | loss: 3.970195 | lrm: 1.00 | dt: 383ms | tok/sec: 342,516 | mfu: 4.3% | epoch: 1 | remaining: 213s    
step 00132 (28.9%) | loss: 3.955818 | lrm: 1.00 | dt: 383ms | tok/sec: 342,470 | mfu: 4.3% | epoch: 1 | remaining: 213s    
step 00133 (29.0%) | loss: 3.951973 | lrm: 1.00 | dt: 383ms | tok/sec: 342,536 | mfu: 4.3% | epoch: 1 | remaining: 213s    
step 00134 (29.1%) | loss: 3.961494 | lrm: 1.00 | dt: 383ms | tok/sec: 342,426 | mfu: 4.3% | epoch: 1 | remaining: 212s    
step 00135 (29.3%) | loss: 3.955656 | lrm: 1.00 | dt: 383ms | tok/sec: 342,519 | mfu: 4.3% | epoch: 1 | remaining: 212s    
step 00136 (29.4%) | loss: 3.944973 | lrm: 1.00 | dt: 383ms | tok/sec: 342,443 | mfu: 4.3% | epoch: 1 | remaining: 211s    
step 00137 (29.5%) | loss: 3.895832 | lrm: 1.00 | dt: 383ms | tok/sec: 342,410 | mfu: 4.3% | epoch: 1 | remaining: 211s    
step 00138 (29.6%) | loss: 3.897272 | lrm: 1.00 | dt: 383ms | tok/sec: 342,355 | mfu: 4.3% | epoch: 1 | remaining: 211s    
step 00139 (29.8%) | loss: 3.889357 | lrm: 1.00 | dt: 383ms | tok/sec: 342,506 | mfu: 4.3% | epoch: 1 | remaining: 210s    
step 00140 (29.9%) | loss: 3.876373 | lrm: 1.00 | dt: 383ms | tok/sec: 342,522 | mfu: 4.3% | epoch: 1 | remaining: 210s    
step 00141 (30.0%) | loss: 3.889326 | lrm: 1.00 | dt: 383ms | tok/sec: 342,499 | mfu: 4.3% | epoch: 1 | remaining: 210s    
step 00142 (30.2%) | loss: 3.905534 | lrm: 1.00 | dt: 383ms | tok/sec: 342,413 | mfu: 4.3% | epoch: 1 | remaining: 209s    
step 00143 (30.3%) | loss: 3.899138 | lrm: 1.00 | dt: 383ms | tok/sec: 342,451 | mfu: 4.3% | epoch: 1 | remaining: 209s    
step 00144 (30.4%) | loss: 3.895497 | lrm: 1.00 | dt: 383ms | tok/sec: 342,493 | mfu: 4.3% | epoch: 1 | remaining: 208s    
step 00145 (30.5%) | loss: 3.899372 | lrm: 1.00 | dt: 383ms | tok/sec: 342,521 | mfu: 4.3% | epoch: 1 | remaining: 208s    
step 00146 (30.7%) | loss: 3.889447 | lrm: 1.00 | dt: 383ms | tok/sec: 342,393 | mfu: 4.3% | epoch: 1 | remaining: 208s    
step 00147 (30.8%) | loss: 3.865757 | lrm: 1.00 | dt: 383ms | tok/sec: 342,461 | mfu: 4.3% | epoch: 1 | remaining: 207s    
step 00148 (30.9%) | loss: 3.871319 | lrm: 1.00 | dt: 383ms | tok/sec: 342,443 | mfu: 4.3% | epoch: 1 | remaining: 207s    
step 00149 (31.0%) | loss: 3.872518 | lrm: 1.00 | dt: 383ms | tok/sec: 342,503 | mfu: 4.3% | epoch: 1 | remaining: 206s    
step 00150 (31.2%) | loss: 3.879983 | lrm: 1.00 | dt: 383ms | tok/sec: 342,392 | mfu: 4.3% | epoch: 1 | remaining: 206s    
step 00151 (31.3%) | loss: 3.884995 | lrm: 1.00 | dt: 383ms | tok/sec: 342,400 | mfu: 4.3% | epoch: 1 | remaining: 206s    
step 00152 (31.4%) | loss: 3.870959 | lrm: 1.00 | dt: 383ms | tok/sec: 342,509 | mfu: 4.3% | epoch: 1 | remaining: 205s    
