Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 1.00 | dt: 1707ms | tok/sec: 76,786 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.907697 | lrm: 1.00 | dt: 383ms | tok/sec: 342,007 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.557962 | lrm: 1.00 | dt: 384ms | tok/sec: 341,718 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.135289 | lrm: 1.00 | dt: 384ms | tok/sec: 341,769 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.789451 | lrm: 1.00 | dt: 383ms | tok/sec: 341,893 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.461966 | lrm: 1.00 | dt: 383ms | tok/sec: 341,883 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.242768 | lrm: 1.00 | dt: 383ms | tok/sec: 341,908 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.032913 | lrm: 1.00 | dt: 383ms | tok/sec: 341,823 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.857226 | lrm: 1.00 | dt: 383ms | tok/sec: 341,876 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.702930 | lrm: 1.00 | dt: 384ms | tok/sec: 341,773 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.564407 | lrm: 1.00 | dt: 383ms | tok/sec: 341,887 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.458445 | lrm: 1.00 | dt: 384ms | tok/sec: 341,727 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.375397 | lrm: 1.00 | dt: 383ms | tok/sec: 341,786 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.291906 | lrm: 1.00 | dt: 383ms | tok/sec: 341,834 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00031 (2.6%) | loss: 5.535824 | lrm: 1.00 | dt: 383ms | tok/sec: 341,900 | mfu: 4.3% | epoch: 1 | remaining: 292s    
step 00032 (2.7%) | loss: 5.499085 | lrm: 1.00 | dt: 383ms | tok/sec: 341,813 | mfu: 4.3% | epoch: 1 | remaining: 292s    
step 00033 (2.8%) | loss: 5.475692 | lrm: 1.00 | dt: 383ms | tok/sec: 341,839 | mfu: 4.3% | epoch: 1 | remaining: 291s    
step 00034 (2.9%) | loss: 5.441803 | lrm: 1.00 | dt: 383ms | tok/sec: 341,906 | mfu: 4.3% | epoch: 1 | remaining: 291s    
step 00035 (3.1%) | loss: 5.423663 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00036 (3.2%) | loss: 5.402525 | lrm: 1.00 | dt: 383ms | tok/sec: 341,859 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00037 (3.3%) | loss: 5.369519 | lrm: 1.00 | dt: 383ms | tok/sec: 341,848 | mfu: 4.3% | epoch: 1 | remaining: 290s    
step 00038 (3.5%) | loss: 5.351019 | lrm: 1.00 | dt: 383ms | tok/sec: 341,890 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 5.318615 | lrm: 1.00 | dt: 384ms | tok/sec: 341,776 | mfu: 4.3% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 5.289411 | lrm: 1.00 | dt: 383ms | tok/sec: 341,911 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00041 (3.8%) | loss: 5.280105 | lrm: 1.00 | dt: 383ms | tok/sec: 341,836 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00042 (4.0%) | loss: 5.259408 | lrm: 1.00 | dt: 383ms | tok/sec: 341,811 | mfu: 4.3% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 5.227762 | lrm: 1.00 | dt: 383ms | tok/sec: 341,798 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 5.209818 | lrm: 1.00 | dt: 384ms | tok/sec: 341,762 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 5.182554 | lrm: 1.00 | dt: 384ms | tok/sec: 341,766 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 5.163984 | lrm: 1.00 | dt: 383ms | tok/sec: 341,883 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.139533 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.126712 | lrm: 1.00 | dt: 383ms | tok/sec: 341,926 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00049 (4.9%) | loss: 5.114826 | lrm: 1.00 | dt: 384ms | tok/sec: 341,604 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.095224 | lrm: 1.00 | dt: 383ms | tok/sec: 341,860 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.060516 | lrm: 1.00 | dt: 383ms | tok/sec: 341,885 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.036930 | lrm: 1.00 | dt: 383ms | tok/sec: 341,923 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00053 (5.4%) | loss: 5.020038 | lrm: 1.00 | dt: 383ms | tok/sec: 341,811 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 4.993123 | lrm: 1.00 | dt: 383ms | tok/sec: 341,869 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 4.978350 | lrm: 1.00 | dt: 384ms | tok/sec: 341,734 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00056 (5.8%) | loss: 4.970907 | lrm: 1.00 | dt: 383ms | tok/sec: 341,954 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 4.948713 | lrm: 1.00 | dt: 383ms | tok/sec: 341,793 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 4.919845 | lrm: 1.00 | dt: 383ms | tok/sec: 341,899 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 4.902239 | lrm: 1.00 | dt: 383ms | tok/sec: 341,843 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00060 (6.3%) | loss: 4.884059 | lrm: 1.00 | dt: 383ms | tok/sec: 341,965 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 4.859258 | lrm: 1.00 | dt: 383ms | tok/sec: 341,893 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | loss: 4.844914 | lrm: 1.00 | dt: 383ms | tok/sec: 341,926 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 4.828056 | lrm: 1.00 | dt: 383ms | tok/sec: 341,902 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | loss: 4.818415 | lrm: 1.00 | dt: 383ms | tok/sec: 341,829 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 4.797169 | lrm: 1.00 | dt: 383ms | tok/sec: 341,874 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 4.780689 | lrm: 1.00 | dt: 383ms | tok/sec: 341,906 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00067 (7.2%) | loss: 4.762834 | lrm: 1.00 | dt: 384ms | tok/sec: 341,614 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 4.753608 | lrm: 1.00 | dt: 383ms | tok/sec: 341,873 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 4.725566 | lrm: 1.00 | dt: 383ms | tok/sec: 341,854 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 4.708618 | lrm: 1.00 | dt: 383ms | tok/sec: 341,840 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | loss: 4.682163 | lrm: 1.00 | dt: 383ms | tok/sec: 341,857 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 4.655513 | lrm: 1.00 | dt: 383ms | tok/sec: 341,784 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 4.634127 | lrm: 1.00 | dt: 383ms | tok/sec: 341,928 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00074 (8.1%) | loss: 4.628837 | lrm: 1.00 | dt: 383ms | tok/sec: 341,827 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00075 (8.2%) | loss: 4.612506 | lrm: 1.00 | dt: 384ms | tok/sec: 341,745 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 4.598368 | lrm: 1.00 | dt: 383ms | tok/sec: 341,888 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 4.589243 | lrm: 1.00 | dt: 383ms | tok/sec: 341,874 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00078 (8.6%) | loss: 4.578293 | lrm: 1.00 | dt: 383ms | tok/sec: 341,862 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 4.561691 | lrm: 1.00 | dt: 384ms | tok/sec: 341,746 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 4.535124 | lrm: 1.00 | dt: 383ms | tok/sec: 341,803 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 4.511121 | lrm: 1.00 | dt: 383ms | tok/sec: 341,854 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00082 (9.1%) | loss: 4.505222 | lrm: 1.00 | dt: 383ms | tok/sec: 341,964 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00083 (9.2%) | loss: 4.484775 | lrm: 1.00 | dt: 383ms | tok/sec: 341,927 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.461953 | lrm: 1.00 | dt: 383ms | tok/sec: 341,864 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00085 (9.5%) | loss: 4.447214 | lrm: 1.00 | dt: 383ms | tok/sec: 341,800 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00086 (9.6%) | loss: 4.420730 | lrm: 1.00 | dt: 384ms | tok/sec: 341,622 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.395147 | lrm: 1.00 | dt: 383ms | tok/sec: 341,854 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00088 (9.8%) | loss: 4.373965 | lrm: 1.00 | dt: 383ms | tok/sec: 341,797 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00089 (10.0%) | loss: 4.361374 | lrm: 1.00 | dt: 383ms | tok/sec: 341,952 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.339478 | lrm: 1.00 | dt: 383ms | tok/sec: 341,813 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.333118 | lrm: 1.00 | dt: 383ms | tok/sec: 341,787 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00092 (10.4%) | loss: 4.312715 | lrm: 1.00 | dt: 383ms | tok/sec: 341,817 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00093 (10.5%) | loss: 4.303975 | lrm: 1.00 | dt: 383ms | tok/sec: 341,923 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.309182 | lrm: 1.00 | dt: 383ms | tok/sec: 341,936 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.291349 | lrm: 1.00 | dt: 383ms | tok/sec: 341,869 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00096 (10.9%) | loss: 4.302442 | lrm: 1.00 | dt: 383ms | tok/sec: 341,835 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00097 (11.0%) | loss: 4.294214 | lrm: 1.00 | dt: 383ms | tok/sec: 341,846 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.284492 | lrm: 1.00 | dt: 383ms | tok/sec: 341,860 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.253805 | lrm: 1.00 | dt: 383ms | tok/sec: 341,872 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00100 (11.4%) | loss: 4.237626 | lrm: 1.00 | dt: 383ms | tok/sec: 341,901 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00101 (11.5%) | loss: 4.238693 | lrm: 1.00 | dt: 383ms | tok/sec: 341,781 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.239060 | lrm: 1.00 | dt: 383ms | tok/sec: 341,886 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00103 (11.8%) | loss: 4.241966 | lrm: 1.00 | dt: 383ms | tok/sec: 342,008 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00104 (11.9%) | loss: 4.232709 | lrm: 1.00 | dt: 384ms | tok/sec: 341,747 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.212582 | lrm: 1.00 | dt: 383ms | tok/sec: 341,779 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.209196 | lrm: 1.00 | dt: 383ms | tok/sec: 341,858 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00107 (12.3%) | loss: 4.184520 | lrm: 1.00 | dt: 383ms | tok/sec: 341,851 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00108 (12.4%) | loss: 4.172034 | lrm: 1.00 | dt: 383ms | tok/sec: 341,905 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00109 (12.5%) | loss: 4.152885 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00110 (12.7%) | loss: 4.152803 | lrm: 1.00 | dt: 383ms | tok/sec: 341,893 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00111 (12.8%) | loss: 4.125698 | lrm: 1.00 | dt: 383ms | tok/sec: 341,792 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.126288 | lrm: 1.00 | dt: 384ms | tok/sec: 341,743 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.124884 | lrm: 1.00 | dt: 383ms | tok/sec: 341,896 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00114 (13.2%) | loss: 4.112763 | lrm: 1.00 | dt: 383ms | tok/sec: 341,869 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00115 (13.3%) | loss: 4.104330 | lrm: 1.00 | dt: 384ms | tok/sec: 341,768 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.095459 | lrm: 1.00 | dt: 383ms | tok/sec: 341,856 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00117 (13.5%) | loss: 4.073089 | lrm: 1.00 | dt: 383ms | tok/sec: 341,838 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00118 (13.7%) | loss: 4.061008 | lrm: 1.00 | dt: 383ms | tok/sec: 341,889 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00119 (13.8%) | loss: 4.060271 | lrm: 1.00 | dt: 383ms | tok/sec: 341,823 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.056026 | lrm: 1.00 | dt: 383ms | tok/sec: 341,867 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00121 (14.1%) | loss: 4.042862 | lrm: 1.00 | dt: 383ms | tok/sec: 341,824 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00122 (14.2%) | loss: 4.029075 | lrm: 1.00 | dt: 384ms | tok/sec: 341,653 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.011601 | lrm: 1.00 | dt: 384ms | tok/sec: 341,595 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 3.987416 | lrm: 1.00 | dt: 383ms | tok/sec: 341,831 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00125 (14.6%) | loss: 3.973386 | lrm: 1.00 | dt: 383ms | tok/sec: 341,855 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00126 (14.7%) | loss: 3.971998 | lrm: 1.00 | dt: 383ms | tok/sec: 341,829 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 3.973626 | lrm: 1.00 | dt: 383ms | tok/sec: 341,784 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00128 (15.0%) | loss: 3.978485 | lrm: 1.00 | dt: 383ms | tok/sec: 341,838 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00129 (15.1%) | loss: 3.954889 | lrm: 1.00 | dt: 384ms | tok/sec: 341,770 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00130 (15.2%) | loss: 3.970359 | lrm: 1.00 | dt: 383ms | tok/sec: 341,780 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 3.973882 | lrm: 1.00 | dt: 383ms | tok/sec: 341,840 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00132 (15.5%) | loss: 3.959921 | lrm: 1.00 | dt: 384ms | tok/sec: 341,761 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00133 (15.6%) | loss: 3.956369 | lrm: 1.00 | dt: 384ms | tok/sec: 341,612 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 3.965438 | lrm: 1.00 | dt: 383ms | tok/sec: 341,906 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00135 (15.8%) | loss: 3.959828 | lrm: 1.00 | dt: 383ms | tok/sec: 341,898 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00136 (16.0%) | loss: 3.950377 | lrm: 1.00 | dt: 383ms | tok/sec: 341,795 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00137 (16.1%) | loss: 3.903146 | lrm: 1.00 | dt: 383ms | tok/sec: 341,897 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 3.904852 | lrm: 1.00 | dt: 383ms | tok/sec: 341,824 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00139 (16.4%) | loss: 3.897283 | lrm: 1.00 | dt: 383ms | tok/sec: 341,786 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00140 (16.5%) | loss: 3.882897 | lrm: 1.00 | dt: 383ms | tok/sec: 341,806 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 3.894951 | lrm: 1.00 | dt: 383ms | tok/sec: 341,924 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 3.910398 | lrm: 1.00 | dt: 384ms | tok/sec: 341,689 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00143 (16.9%) | loss: 3.901016 | lrm: 1.00 | dt: 383ms | tok/sec: 341,920 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00144 (17.0%) | loss: 3.896063 | lrm: 1.00 | dt: 383ms | tok/sec: 341,912 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 3.898620 | lrm: 1.00 | dt: 383ms | tok/sec: 341,862 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00146 (17.3%) | loss: 3.887908 | lrm: 1.00 | dt: 384ms | tok/sec: 341,752 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00147 (17.4%) | loss: 3.865306 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00148 (17.5%) | loss: 3.872648 | lrm: 1.00 | dt: 383ms | tok/sec: 341,892 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 3.875318 | lrm: 1.00 | dt: 383ms | tok/sec: 341,868 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00150 (17.8%) | loss: 3.885114 | lrm: 1.00 | dt: 383ms | tok/sec: 341,876 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00151 (17.9%) | loss: 3.892197 | lrm: 1.00 | dt: 383ms | tok/sec: 341,803 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 3.879011 | lrm: 1.00 | dt: 384ms | tok/sec: 341,613 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00153 (18.1%) | loss: 3.884088 | lrm: 1.00 | dt: 383ms | tok/sec: 341,813 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00154 (18.3%) | loss: 3.858751 | lrm: 1.00 | dt: 383ms | tok/sec: 341,805 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00155 (18.4%) | loss: 3.845022 | lrm: 1.00 | dt: 383ms | tok/sec: 341,840 | mfu: 4.3% | epoch: 1 | remaining: 244s    
