Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'LSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.297630e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 558ms | tok/sec: 234,794 | mfu: 3.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 382ms | tok/sec: 343,264 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 381ms | tok/sec: 343,644 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 382ms | tok/sec: 343,543 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 382ms | tok/sec: 343,376 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 382ms | tok/sec: 343,552 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 382ms | tok/sec: 343,492 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 382ms | tok/sec: 343,512 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 382ms | tok/sec: 343,506 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 381ms | tok/sec: 343,576 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 382ms | tok/sec: 343,512 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 382ms | tok/sec: 343,477 | mfu: 4.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011103 | lrm: 0.03 | dt: 382ms | tok/sec: 343,422 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.010147 | lrm: 0.05 | dt: 382ms | tok/sec: 343,449 | mfu: 4.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 9.007257 | lrm: 0.08 | dt: 382ms | tok/sec: 343,261 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 9.001780 | lrm: 0.10 | dt: 382ms | tok/sec: 343,507 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.992107 | lrm: 0.13 | dt: 382ms | tok/sec: 343,551 | mfu: 4.5% | epoch: 1 | remaining: 298s    
step 00037 (3.3%) | loss: 6.605773 | lrm: 0.66 | dt: 382ms | tok/sec: 343,418 | mfu: 4.5% | epoch: 1 | remaining: 290s    
step 00038 (3.4%) | loss: 6.529289 | lrm: 0.69 | dt: 382ms | tok/sec: 343,521 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00039 (3.6%) | loss: 6.447008 | lrm: 0.71 | dt: 382ms | tok/sec: 343,432 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00040 (3.7%) | loss: 6.366321 | lrm: 0.74 | dt: 382ms | tok/sec: 343,337 | mfu: 4.5% | epoch: 1 | remaining: 289s    
step 00041 (3.8%) | loss: 6.311299 | lrm: 0.76 | dt: 382ms | tok/sec: 343,360 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00042 (3.9%) | loss: 6.249511 | lrm: 0.79 | dt: 382ms | tok/sec: 343,389 | mfu: 4.5% | epoch: 1 | remaining: 288s    
step 00043 (4.1%) | loss: 6.179276 | lrm: 0.81 | dt: 382ms | tok/sec: 343,369 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 6.126788 | lrm: 0.84 | dt: 382ms | tok/sec: 343,428 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 6.070657 | lrm: 0.87 | dt: 382ms | tok/sec: 343,218 | mfu: 4.5% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 6.019888 | lrm: 0.89 | dt: 382ms | tok/sec: 343,337 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.969254 | lrm: 0.92 | dt: 382ms | tok/sec: 343,433 | mfu: 4.5% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.929954 | lrm: 0.94 | dt: 382ms | tok/sec: 343,447 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00049 (4.8%) | loss: 5.894435 | lrm: 0.97 | dt: 382ms | tok/sec: 343,334 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.860045 | lrm: 0.99 | dt: 382ms | tok/sec: 343,314 | mfu: 4.5% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.812962 | lrm: 1.00 | dt: 382ms | tok/sec: 343,111 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.775244 | lrm: 1.00 | dt: 382ms | tok/sec: 343,369 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00053 (5.3%) | loss: 5.739856 | lrm: 1.00 | dt: 382ms | tok/sec: 343,543 | mfu: 4.5% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 5.700232 | lrm: 1.00 | dt: 382ms | tok/sec: 343,473 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 5.667642 | lrm: 1.00 | dt: 382ms | tok/sec: 343,415 | mfu: 4.5% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | loss: 5.643354 | lrm: 1.00 | dt: 382ms | tok/sec: 343,482 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 5.608737 | lrm: 1.00 | dt: 382ms | tok/sec: 343,414 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 5.570347 | lrm: 1.00 | dt: 382ms | tok/sec: 343,541 | mfu: 4.5% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 5.539141 | lrm: 1.00 | dt: 382ms | tok/sec: 343,453 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00060 (6.2%) | loss: 5.511246 | lrm: 1.00 | dt: 382ms | tok/sec: 343,409 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 5.479092 | lrm: 1.00 | dt: 382ms | tok/sec: 343,494 | mfu: 4.5% | epoch: 1 | remaining: 281s    
step 00062 (6.5%) | loss: 5.455323 | lrm: 1.00 | dt: 382ms | tok/sec: 343,473 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 5.429736 | lrm: 1.00 | dt: 382ms | tok/sec: 343,423 | mfu: 4.5% | epoch: 1 | remaining: 280s    
step 00064 (6.7%) | loss: 5.405480 | lrm: 1.00 | dt: 382ms | tok/sec: 343,453 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 5.375212 | lrm: 1.00 | dt: 382ms | tok/sec: 343,502 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 5.349423 | lrm: 1.00 | dt: 382ms | tok/sec: 343,442 | mfu: 4.5% | epoch: 1 | remaining: 279s    
step 00067 (7.1%) | loss: 5.321297 | lrm: 1.00 | dt: 382ms | tok/sec: 343,370 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 5.303214 | lrm: 1.00 | dt: 382ms | tok/sec: 343,457 | mfu: 4.5% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 5.268548 | lrm: 1.00 | dt: 382ms | tok/sec: 343,492 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 5.245561 | lrm: 1.00 | dt: 382ms | tok/sec: 343,262 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00071 (7.6%) | loss: 5.219261 | lrm: 1.00 | dt: 382ms | tok/sec: 343,511 | mfu: 4.5% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 5.186291 | lrm: 1.00 | dt: 382ms | tok/sec: 343,361 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 5.157603 | lrm: 1.00 | dt: 382ms | tok/sec: 343,404 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 5.145132 | lrm: 1.00 | dt: 382ms | tok/sec: 343,392 | mfu: 4.5% | epoch: 1 | remaining: 276s    
step 00075 (8.1%) | loss: 5.122010 | lrm: 1.00 | dt: 382ms | tok/sec: 343,428 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 5.101590 | lrm: 1.00 | dt: 382ms | tok/sec: 343,400 | mfu: 4.5% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 5.088872 | lrm: 1.00 | dt: 382ms | tok/sec: 343,387 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00078 (8.5%) | loss: 5.073320 | lrm: 1.00 | dt: 382ms | tok/sec: 343,487 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 5.052214 | lrm: 1.00 | dt: 382ms | tok/sec: 343,417 | mfu: 4.5% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 5.029622 | lrm: 1.00 | dt: 382ms | tok/sec: 343,379 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 5.002825 | lrm: 1.00 | dt: 382ms | tok/sec: 343,470 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00082 (9.0%) | loss: 4.993157 | lrm: 1.00 | dt: 382ms | tok/sec: 343,507 | mfu: 4.5% | epoch: 1 | remaining: 273s    
step 00083 (9.2%) | loss: 4.966906 | lrm: 1.00 | dt: 382ms | tok/sec: 343,430 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.946016 | lrm: 1.00 | dt: 382ms | tok/sec: 343,449 | mfu: 4.5% | epoch: 1 | remaining: 272s    
step 00085 (9.4%) | loss: 4.929904 | lrm: 1.00 | dt: 382ms | tok/sec: 343,429 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00086 (9.5%) | loss: 4.904641 | lrm: 1.00 | dt: 382ms | tok/sec: 343,488 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.874076 | lrm: 1.00 | dt: 382ms | tok/sec: 343,396 | mfu: 4.5% | epoch: 1 | remaining: 271s    
step 00088 (9.8%) | loss: 4.845089 | lrm: 1.00 | dt: 382ms | tok/sec: 343,364 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00089 (9.9%) | loss: 4.825993 | lrm: 1.00 | dt: 382ms | tok/sec: 343,142 | mfu: 4.5% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.800573 | lrm: 1.00 | dt: 382ms | tok/sec: 343,385 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.789210 | lrm: 1.00 | dt: 382ms | tok/sec: 343,437 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.768861 | lrm: 1.00 | dt: 382ms | tok/sec: 343,370 | mfu: 4.5% | epoch: 1 | remaining: 269s    
step 00093 (10.4%) | loss: 4.755092 | lrm: 1.00 | dt: 382ms | tok/sec: 343,344 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.751257 | lrm: 1.00 | dt: 382ms | tok/sec: 343,447 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.731536 | lrm: 1.00 | dt: 382ms | tok/sec: 343,477 | mfu: 4.5% | epoch: 1 | remaining: 268s    
step 00096 (10.8%) | loss: 4.738065 | lrm: 1.00 | dt: 382ms | tok/sec: 343,271 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00097 (10.9%) | loss: 4.722696 | lrm: 1.00 | dt: 382ms | tok/sec: 343,376 | mfu: 4.5% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.704828 | lrm: 1.00 | dt: 382ms | tok/sec: 343,439 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.671472 | lrm: 1.00 | dt: 382ms | tok/sec: 343,398 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00100 (11.3%) | loss: 4.653641 | lrm: 1.00 | dt: 382ms | tok/sec: 343,475 | mfu: 4.5% | epoch: 1 | remaining: 266s    
step 00101 (11.5%) | loss: 4.651069 | lrm: 1.00 | dt: 382ms | tok/sec: 343,508 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.648114 | lrm: 1.00 | dt: 382ms | tok/sec: 343,383 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.640121 | lrm: 1.00 | dt: 382ms | tok/sec: 343,405 | mfu: 4.5% | epoch: 1 | remaining: 265s    
step 00104 (11.8%) | loss: 4.626540 | lrm: 1.00 | dt: 382ms | tok/sec: 343,436 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.599818 | lrm: 1.00 | dt: 382ms | tok/sec: 343,222 | mfu: 4.5% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.591258 | lrm: 1.00 | dt: 382ms | tok/sec: 343,354 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00107 (12.2%) | loss: 4.567421 | lrm: 1.00 | dt: 382ms | tok/sec: 343,437 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00108 (12.3%) | loss: 4.555271 | lrm: 1.00 | dt: 382ms | tok/sec: 343,365 | mfu: 4.5% | epoch: 1 | remaining: 263s    
step 00109 (12.5%) | loss: 4.530756 | lrm: 1.00 | dt: 382ms | tok/sec: 343,471 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.524338 | lrm: 1.00 | dt: 382ms | tok/sec: 343,492 | mfu: 4.5% | epoch: 1 | remaining: 262s    
step 00111 (12.7%) | loss: 4.492315 | lrm: 1.00 | dt: 382ms | tok/sec: 343,325 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00112 (12.8%) | loss: 4.485484 | lrm: 1.00 | dt: 382ms | tok/sec: 343,359 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.480059 | lrm: 1.00 | dt: 382ms | tok/sec: 343,446 | mfu: 4.5% | epoch: 1 | remaining: 261s    
step 00114 (13.1%) | loss: 4.461158 | lrm: 1.00 | dt: 382ms | tok/sec: 343,416 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00115 (13.2%) | loss: 4.452155 | lrm: 1.00 | dt: 382ms | tok/sec: 343,550 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.437865 | lrm: 1.00 | dt: 382ms | tok/sec: 343,502 | mfu: 4.5% | epoch: 1 | remaining: 260s    
step 00117 (13.5%) | loss: 4.413069 | lrm: 1.00 | dt: 382ms | tok/sec: 343,494 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00118 (13.6%) | loss: 4.397841 | lrm: 1.00 | dt: 382ms | tok/sec: 343,419 | mfu: 4.5% | epoch: 1 | remaining: 259s    
step 00119 (13.7%) | loss: 4.394011 | lrm: 1.00 | dt: 382ms | tok/sec: 343,439 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.384396 | lrm: 1.00 | dt: 382ms | tok/sec: 343,387 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.369047 | lrm: 1.00 | dt: 382ms | tok/sec: 343,366 | mfu: 4.5% | epoch: 1 | remaining: 258s    
step 00122 (14.1%) | loss: 4.352832 | lrm: 1.00 | dt: 382ms | tok/sec: 343,368 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00123 (14.2%) | loss: 4.336925 | lrm: 1.00 | dt: 382ms | tok/sec: 343,287 | mfu: 4.5% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 4.312572 | lrm: 1.00 | dt: 382ms | tok/sec: 343,352 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00125 (14.5%) | loss: 4.297669 | lrm: 1.00 | dt: 382ms | tok/sec: 343,458 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00126 (14.6%) | loss: 4.292733 | lrm: 1.00 | dt: 382ms | tok/sec: 343,205 | mfu: 4.5% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 4.285598 | lrm: 1.00 | dt: 382ms | tok/sec: 343,467 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 4.280497 | lrm: 1.00 | dt: 382ms | tok/sec: 343,504 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00129 (15.0%) | loss: 4.255395 | lrm: 1.00 | dt: 382ms | tok/sec: 343,357 | mfu: 4.5% | epoch: 1 | remaining: 255s    
step 00130 (15.1%) | loss: 4.265688 | lrm: 1.00 | dt: 382ms | tok/sec: 343,429 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 4.263749 | lrm: 1.00 | dt: 382ms | tok/sec: 343,462 | mfu: 4.5% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 4.248827 | lrm: 1.00 | dt: 382ms | tok/sec: 343,369 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00133 (15.5%) | loss: 4.239001 | lrm: 1.00 | dt: 382ms | tok/sec: 343,401 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00134 (15.6%) | loss: 4.239756 | lrm: 1.00 | dt: 382ms | tok/sec: 343,375 | mfu: 4.5% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 4.230245 | lrm: 1.00 | dt: 382ms | tok/sec: 343,523 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00136 (15.9%) | loss: 4.215865 | lrm: 1.00 | dt: 382ms | tok/sec: 343,329 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00137 (16.0%) | loss: 4.168091 | lrm: 1.00 | dt: 382ms | tok/sec: 343,399 | mfu: 4.5% | epoch: 1 | remaining: 252s    
step 00138 (16.2%) | loss: 4.163690 | lrm: 1.00 | dt: 382ms | tok/sec: 343,474 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 4.152193 | lrm: 1.00 | dt: 382ms | tok/sec: 343,290 | mfu: 4.5% | epoch: 1 | remaining: 251s    
step 00140 (16.4%) | loss: 4.133393 | lrm: 1.00 | dt: 382ms | tok/sec: 343,351 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00141 (16.5%) | loss: 4.140275 | lrm: 1.00 | dt: 382ms | tok/sec: 343,477 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 4.147917 | lrm: 1.00 | dt: 382ms | tok/sec: 343,419 | mfu: 4.5% | epoch: 1 | remaining: 250s    
step 00143 (16.8%) | loss: 4.138711 | lrm: 1.00 | dt: 382ms | tok/sec: 343,341 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00144 (16.9%) | loss: 4.130247 | lrm: 1.00 | dt: 382ms | tok/sec: 343,396 | mfu: 4.5% | epoch: 1 | remaining: 249s    
step 00145 (17.0%) | loss: 4.127176 | lrm: 1.00 | dt: 382ms | tok/sec: 343,326 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 4.112254 | lrm: 1.00 | dt: 382ms | tok/sec: 343,423 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00147 (17.3%) | loss: 4.086849 | lrm: 1.00 | dt: 382ms | tok/sec: 343,457 | mfu: 4.5% | epoch: 1 | remaining: 248s    
step 00148 (17.4%) | loss: 4.086925 | lrm: 1.00 | dt: 382ms | tok/sec: 343,392 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 4.080429 | lrm: 1.00 | dt: 382ms | tok/sec: 343,429 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 4.083593 | lrm: 1.00 | dt: 382ms | tok/sec: 343,358 | mfu: 4.5% | epoch: 1 | remaining: 247s    
step 00151 (17.8%) | loss: 4.084481 | lrm: 1.00 | dt: 382ms | tok/sec: 343,439 | mfu: 4.5% | epoch: 1 | remaining: 246s    
step 00152 (17.9%) | loss: 4.067218 | lrm: 1.00 | dt: 382ms | tok/sec: 343,363 | mfu: 4.5% | epoch: 1 | remaining: 246s    
