Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 1.00 | dt: 1719ms | tok/sec: 76,251 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.907697 | lrm: 1.00 | dt: 383ms | tok/sec: 342,524 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.557963 | lrm: 1.00 | dt: 383ms | tok/sec: 342,014 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.135289 | lrm: 1.00 | dt: 383ms | tok/sec: 341,956 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.789432 | lrm: 1.00 | dt: 383ms | tok/sec: 342,073 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.461947 | lrm: 1.00 | dt: 383ms | tok/sec: 341,955 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.242763 | lrm: 1.00 | dt: 384ms | tok/sec: 341,727 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.032893 | lrm: 1.00 | dt: 383ms | tok/sec: 342,124 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.857215 | lrm: 1.00 | dt: 383ms | tok/sec: 341,975 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.702930 | lrm: 1.00 | dt: 383ms | tok/sec: 341,920 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.564422 | lrm: 1.00 | dt: 383ms | tok/sec: 341,992 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.458543 | lrm: 1.00 | dt: 383ms | tok/sec: 342,124 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.375693 | lrm: 1.00 | dt: 383ms | tok/sec: 342,013 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.292758 | lrm: 1.00 | dt: 383ms | tok/sec: 342,023 | mfu: 4.3% | epoch: 1 | remaining: 299s    
step 00043 (4.1%) | loss: 5.227156 | lrm: 1.00 | dt: 383ms | tok/sec: 342,055 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00044 (4.2%) | loss: 5.209335 | lrm: 1.00 | dt: 383ms | tok/sec: 341,893 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00045 (4.3%) | loss: 5.182236 | lrm: 1.00 | dt: 383ms | tok/sec: 341,829 | mfu: 4.3% | epoch: 1 | remaining: 287s    
step 00046 (4.5%) | loss: 5.163737 | lrm: 1.00 | dt: 383ms | tok/sec: 342,047 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00047 (4.6%) | loss: 5.139403 | lrm: 1.00 | dt: 383ms | tok/sec: 342,072 | mfu: 4.3% | epoch: 1 | remaining: 286s    
step 00048 (4.7%) | loss: 5.126245 | lrm: 1.00 | dt: 383ms | tok/sec: 342,005 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00049 (4.9%) | loss: 5.114165 | lrm: 1.00 | dt: 383ms | tok/sec: 341,969 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00050 (5.0%) | loss: 5.094705 | lrm: 1.00 | dt: 383ms | tok/sec: 341,867 | mfu: 4.3% | epoch: 1 | remaining: 285s    
step 00051 (5.1%) | loss: 5.059835 | lrm: 1.00 | dt: 383ms | tok/sec: 342,028 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00052 (5.2%) | loss: 5.036181 | lrm: 1.00 | dt: 383ms | tok/sec: 342,024 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00053 (5.4%) | loss: 5.019294 | lrm: 1.00 | dt: 383ms | tok/sec: 341,911 | mfu: 4.3% | epoch: 1 | remaining: 284s    
step 00054 (5.5%) | loss: 4.992392 | lrm: 1.00 | dt: 383ms | tok/sec: 342,007 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00055 (5.6%) | loss: 4.977227 | lrm: 1.00 | dt: 383ms | tok/sec: 341,985 | mfu: 4.3% | epoch: 1 | remaining: 283s    
step 00056 (5.7%) | loss: 4.970018 | lrm: 1.00 | dt: 383ms | tok/sec: 342,075 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00057 (5.9%) | loss: 4.948533 | lrm: 1.00 | dt: 383ms | tok/sec: 341,995 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00058 (6.0%) | loss: 4.920188 | lrm: 1.00 | dt: 383ms | tok/sec: 341,980 | mfu: 4.3% | epoch: 1 | remaining: 282s    
step 00059 (6.1%) | loss: 4.902628 | lrm: 1.00 | dt: 383ms | tok/sec: 342,009 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00060 (6.3%) | loss: 4.884540 | lrm: 1.00 | dt: 383ms | tok/sec: 342,027 | mfu: 4.3% | epoch: 1 | remaining: 281s    
step 00061 (6.4%) | loss: 4.860304 | lrm: 1.00 | dt: 383ms | tok/sec: 342,139 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00062 (6.5%) | loss: 4.846202 | lrm: 1.00 | dt: 383ms | tok/sec: 342,228 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00063 (6.6%) | loss: 4.829846 | lrm: 1.00 | dt: 383ms | tok/sec: 341,975 | mfu: 4.3% | epoch: 1 | remaining: 280s    
step 00064 (6.8%) | loss: 4.820418 | lrm: 1.00 | dt: 383ms | tok/sec: 341,995 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00065 (6.9%) | loss: 4.799058 | lrm: 1.00 | dt: 383ms | tok/sec: 342,028 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00066 (7.0%) | loss: 4.782097 | lrm: 1.00 | dt: 383ms | tok/sec: 342,047 | mfu: 4.3% | epoch: 1 | remaining: 279s    
step 00067 (7.2%) | loss: 4.764057 | lrm: 1.00 | dt: 383ms | tok/sec: 342,057 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00068 (7.3%) | loss: 4.756062 | lrm: 1.00 | dt: 383ms | tok/sec: 341,914 | mfu: 4.3% | epoch: 1 | remaining: 278s    
step 00069 (7.4%) | loss: 4.728449 | lrm: 1.00 | dt: 383ms | tok/sec: 342,014 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00070 (7.5%) | loss: 4.711764 | lrm: 1.00 | dt: 383ms | tok/sec: 342,034 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00071 (7.7%) | loss: 4.686190 | lrm: 1.00 | dt: 383ms | tok/sec: 342,102 | mfu: 4.3% | epoch: 1 | remaining: 277s    
step 00072 (7.8%) | loss: 4.660308 | lrm: 1.00 | dt: 383ms | tok/sec: 342,000 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00073 (7.9%) | loss: 4.638021 | lrm: 1.00 | dt: 383ms | tok/sec: 342,096 | mfu: 4.3% | epoch: 1 | remaining: 276s    
step 00074 (8.0%) | loss: 4.631684 | lrm: 1.00 | dt: 383ms | tok/sec: 341,996 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00075 (8.2%) | loss: 4.614933 | lrm: 1.00 | dt: 383ms | tok/sec: 342,124 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00076 (8.3%) | loss: 4.600593 | lrm: 1.00 | dt: 383ms | tok/sec: 342,506 | mfu: 4.3% | epoch: 1 | remaining: 275s    
step 00077 (8.4%) | loss: 4.591884 | lrm: 1.00 | dt: 383ms | tok/sec: 342,078 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00078 (8.6%) | loss: 4.580716 | lrm: 1.00 | dt: 383ms | tok/sec: 341,926 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00079 (8.7%) | loss: 4.563270 | lrm: 1.00 | dt: 383ms | tok/sec: 342,382 | mfu: 4.3% | epoch: 1 | remaining: 274s    
step 00080 (8.8%) | loss: 4.536490 | lrm: 1.00 | dt: 383ms | tok/sec: 342,396 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00081 (8.9%) | loss: 4.512606 | lrm: 1.00 | dt: 383ms | tok/sec: 341,913 | mfu: 4.3% | epoch: 1 | remaining: 273s    
step 00082 (9.1%) | loss: 4.507528 | lrm: 1.00 | dt: 383ms | tok/sec: 342,595 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00083 (9.2%) | loss: 4.488145 | lrm: 1.00 | dt: 383ms | tok/sec: 342,331 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00084 (9.3%) | loss: 4.466198 | lrm: 1.00 | dt: 383ms | tok/sec: 342,136 | mfu: 4.3% | epoch: 1 | remaining: 272s    
step 00085 (9.5%) | loss: 4.452927 | lrm: 1.00 | dt: 383ms | tok/sec: 341,940 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00086 (9.6%) | loss: 4.425819 | lrm: 1.00 | dt: 383ms | tok/sec: 342,138 | mfu: 4.3% | epoch: 1 | remaining: 271s    
step 00087 (9.7%) | loss: 4.398094 | lrm: 1.00 | dt: 383ms | tok/sec: 342,031 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00088 (9.8%) | loss: 4.376210 | lrm: 1.00 | dt: 383ms | tok/sec: 342,493 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00089 (10.0%) | loss: 4.364891 | lrm: 1.00 | dt: 383ms | tok/sec: 342,487 | mfu: 4.3% | epoch: 1 | remaining: 270s    
step 00090 (10.1%) | loss: 4.343777 | lrm: 1.00 | dt: 383ms | tok/sec: 342,080 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00091 (10.2%) | loss: 4.337226 | lrm: 1.00 | dt: 383ms | tok/sec: 342,128 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00092 (10.3%) | loss: 4.315613 | lrm: 1.00 | dt: 383ms | tok/sec: 342,077 | mfu: 4.3% | epoch: 1 | remaining: 269s    
step 00093 (10.5%) | loss: 4.305787 | lrm: 1.00 | dt: 383ms | tok/sec: 342,170 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00094 (10.6%) | loss: 4.310334 | lrm: 1.00 | dt: 383ms | tok/sec: 342,545 | mfu: 4.3% | epoch: 1 | remaining: 268s    
step 00095 (10.7%) | loss: 4.290934 | lrm: 1.00 | dt: 382ms | tok/sec: 342,787 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00096 (10.9%) | loss: 4.302220 | lrm: 1.00 | dt: 382ms | tok/sec: 342,706 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00097 (11.0%) | loss: 4.294343 | lrm: 1.00 | dt: 382ms | tok/sec: 342,858 | mfu: 4.3% | epoch: 1 | remaining: 267s    
step 00098 (11.1%) | loss: 4.283499 | lrm: 1.00 | dt: 382ms | tok/sec: 342,803 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00099 (11.2%) | loss: 4.251980 | lrm: 1.00 | dt: 382ms | tok/sec: 342,775 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00100 (11.4%) | loss: 4.236763 | lrm: 1.00 | dt: 383ms | tok/sec: 342,447 | mfu: 4.3% | epoch: 1 | remaining: 266s    
step 00101 (11.5%) | loss: 4.238236 | lrm: 1.00 | dt: 382ms | tok/sec: 342,721 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00102 (11.6%) | loss: 4.237969 | lrm: 1.00 | dt: 382ms | tok/sec: 342,870 | mfu: 4.3% | epoch: 1 | remaining: 265s    
step 00103 (11.7%) | loss: 4.239900 | lrm: 1.00 | dt: 383ms | tok/sec: 342,179 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00104 (11.9%) | loss: 4.230793 | lrm: 1.00 | dt: 383ms | tok/sec: 342,421 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00105 (12.0%) | loss: 4.211193 | lrm: 1.00 | dt: 383ms | tok/sec: 342,372 | mfu: 4.3% | epoch: 1 | remaining: 264s    
step 00106 (12.1%) | loss: 4.208245 | lrm: 1.00 | dt: 383ms | tok/sec: 342,470 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00107 (12.3%) | loss: 4.184148 | lrm: 1.00 | dt: 383ms | tok/sec: 342,431 | mfu: 4.3% | epoch: 1 | remaining: 263s    
step 00108 (12.4%) | loss: 4.171016 | lrm: 1.00 | dt: 383ms | tok/sec: 342,327 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00109 (12.5%) | loss: 4.151331 | lrm: 1.00 | dt: 383ms | tok/sec: 342,272 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00110 (12.6%) | loss: 4.150146 | lrm: 1.00 | dt: 383ms | tok/sec: 342,048 | mfu: 4.3% | epoch: 1 | remaining: 262s    
step 00111 (12.8%) | loss: 4.124170 | lrm: 1.00 | dt: 383ms | tok/sec: 342,072 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00112 (12.9%) | loss: 4.124844 | lrm: 1.00 | dt: 383ms | tok/sec: 342,136 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00113 (13.0%) | loss: 4.124326 | lrm: 1.00 | dt: 382ms | tok/sec: 342,807 | mfu: 4.3% | epoch: 1 | remaining: 261s    
step 00114 (13.2%) | loss: 4.111530 | lrm: 1.00 | dt: 382ms | tok/sec: 342,809 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00115 (13.3%) | loss: 4.103049 | lrm: 1.00 | dt: 382ms | tok/sec: 342,709 | mfu: 4.3% | epoch: 1 | remaining: 260s    
step 00116 (13.4%) | loss: 4.092043 | lrm: 1.00 | dt: 382ms | tok/sec: 342,734 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00117 (13.5%) | loss: 4.068581 | lrm: 1.00 | dt: 382ms | tok/sec: 342,793 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00118 (13.7%) | loss: 4.057519 | lrm: 1.00 | dt: 382ms | tok/sec: 342,812 | mfu: 4.3% | epoch: 1 | remaining: 259s    
step 00119 (13.8%) | loss: 4.057405 | lrm: 1.00 | dt: 383ms | tok/sec: 342,498 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00120 (13.9%) | loss: 4.055691 | lrm: 1.00 | dt: 383ms | tok/sec: 342,533 | mfu: 4.3% | epoch: 1 | remaining: 258s    
step 00121 (14.0%) | loss: 4.041916 | lrm: 1.00 | dt: 382ms | tok/sec: 342,776 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00122 (14.2%) | loss: 4.028400 | lrm: 1.00 | dt: 382ms | tok/sec: 342,864 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00123 (14.3%) | loss: 4.011743 | lrm: 1.00 | dt: 382ms | tok/sec: 342,784 | mfu: 4.3% | epoch: 1 | remaining: 257s    
step 00124 (14.4%) | loss: 3.988001 | lrm: 1.00 | dt: 383ms | tok/sec: 342,622 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00125 (14.6%) | loss: 3.974193 | lrm: 1.00 | dt: 382ms | tok/sec: 342,756 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00126 (14.7%) | loss: 3.973401 | lrm: 1.00 | dt: 382ms | tok/sec: 342,724 | mfu: 4.3% | epoch: 1 | remaining: 256s    
step 00127 (14.8%) | loss: 3.975039 | lrm: 1.00 | dt: 383ms | tok/sec: 342,665 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00128 (14.9%) | loss: 3.981683 | lrm: 1.00 | dt: 382ms | tok/sec: 342,745 | mfu: 4.3% | epoch: 1 | remaining: 255s    
step 00129 (15.1%) | loss: 3.957796 | lrm: 1.00 | dt: 382ms | tok/sec: 342,864 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00130 (15.2%) | loss: 3.973374 | lrm: 1.00 | dt: 382ms | tok/sec: 342,924 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00131 (15.3%) | loss: 3.977902 | lrm: 1.00 | dt: 382ms | tok/sec: 342,953 | mfu: 4.3% | epoch: 1 | remaining: 254s    
step 00132 (15.4%) | loss: 3.965221 | lrm: 1.00 | dt: 382ms | tok/sec: 342,789 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00133 (15.6%) | loss: 3.962009 | lrm: 1.00 | dt: 382ms | tok/sec: 342,730 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00134 (15.7%) | loss: 3.970832 | lrm: 1.00 | dt: 382ms | tok/sec: 342,752 | mfu: 4.3% | epoch: 1 | remaining: 253s    
step 00135 (15.8%) | loss: 3.965007 | lrm: 1.00 | dt: 382ms | tok/sec: 342,721 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00136 (16.0%) | loss: 3.954436 | lrm: 1.00 | dt: 382ms | tok/sec: 342,752 | mfu: 4.3% | epoch: 1 | remaining: 252s    
step 00137 (16.1%) | loss: 3.903957 | lrm: 1.00 | dt: 383ms | tok/sec: 342,428 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00138 (16.2%) | loss: 3.906147 | lrm: 1.00 | dt: 383ms | tok/sec: 342,413 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00139 (16.3%) | loss: 3.899064 | lrm: 1.00 | dt: 383ms | tok/sec: 342,180 | mfu: 4.3% | epoch: 1 | remaining: 251s    
step 00140 (16.5%) | loss: 3.885900 | lrm: 1.00 | dt: 383ms | tok/sec: 342,334 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00141 (16.6%) | loss: 3.898492 | lrm: 1.00 | dt: 383ms | tok/sec: 342,266 | mfu: 4.3% | epoch: 1 | remaining: 250s    
step 00142 (16.7%) | loss: 3.914291 | lrm: 1.00 | dt: 383ms | tok/sec: 342,470 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00143 (16.9%) | loss: 3.906316 | lrm: 1.00 | dt: 383ms | tok/sec: 342,414 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00144 (17.0%) | loss: 3.901045 | lrm: 1.00 | dt: 383ms | tok/sec: 342,579 | mfu: 4.3% | epoch: 1 | remaining: 249s    
step 00145 (17.1%) | loss: 3.905061 | lrm: 1.00 | dt: 382ms | tok/sec: 342,747 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00146 (17.2%) | loss: 3.893912 | lrm: 1.00 | dt: 383ms | tok/sec: 342,554 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00147 (17.4%) | loss: 3.869913 | lrm: 1.00 | dt: 383ms | tok/sec: 342,607 | mfu: 4.3% | epoch: 1 | remaining: 248s    
step 00148 (17.5%) | loss: 3.876076 | lrm: 1.00 | dt: 382ms | tok/sec: 342,815 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00149 (17.6%) | loss: 3.878235 | lrm: 1.00 | dt: 382ms | tok/sec: 342,807 | mfu: 4.3% | epoch: 1 | remaining: 247s    
step 00150 (17.7%) | loss: 3.887483 | lrm: 1.00 | dt: 382ms | tok/sec: 342,807 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00151 (17.9%) | loss: 3.894230 | lrm: 1.00 | dt: 382ms | tok/sec: 342,749 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00152 (18.0%) | loss: 3.880997 | lrm: 1.00 | dt: 383ms | tok/sec: 342,385 | mfu: 4.3% | epoch: 1 | remaining: 246s    
step 00153 (18.1%) | loss: 3.885783 | lrm: 1.00 | dt: 383ms | tok/sec: 342,380 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00154 (18.3%) | loss: 3.861972 | lrm: 1.00 | dt: 383ms | tok/sec: 342,319 | mfu: 4.3% | epoch: 1 | remaining: 245s    
step 00155 (18.4%) | loss: 3.848413 | lrm: 1.00 | dt: 383ms | tok/sec: 342,324 | mfu: 4.3% | epoch: 1 | remaining: 244s    
step 00156 (18.5%) | loss: 3.848858 | lrm: 1.00 | dt: 383ms | tok/sec: 342,459 | mfu: 4.3% | epoch: 1 | remaining: 244s    
