Vocab size: 8,192
CUDA capability: 12.0
torch.compile model: False
torch.compile optimizer: False
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSLL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 9,437,184
  lm_head                 : 3,145,728
  transformer_matrices    : 10,617,120
  scalars                 : 12
  total                   : 26,345,772
Estimated FLOPs per token: 1.250444e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.011224 | lrm: 0.00 | dt: 1656ms | tok/sec: 79,140 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011128 | lrm: 0.00 | dt: 505ms | tok/sec: 259,383 | mfu: 3.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011040 | lrm: 0.00 | dt: 564ms | tok/sec: 232,458 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011058 | lrm: 0.00 | dt: 521ms | tok/sec: 251,457 | mfu: 3.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011039 | lrm: 0.00 | dt: 556ms | tok/sec: 235,820 | mfu: 3.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011071 | lrm: 0.00 | dt: 581ms | tok/sec: 225,605 | mfu: 2.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011144 | lrm: 0.00 | dt: 581ms | tok/sec: 225,429 | mfu: 2.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011111 | lrm: 0.00 | dt: 597ms | tok/sec: 219,434 | mfu: 2.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011094 | lrm: 0.00 | dt: 539ms | tok/sec: 242,986 | mfu: 3.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011097 | lrm: 0.00 | dt: 704ms | tok/sec: 186,175 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011125 | lrm: 0.00 | dt: 733ms | tok/sec: 178,902 | mfu: 2.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011082 | lrm: 0.00 | dt: 760ms | tok/sec: 172,384 | mfu: 2.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 9.011103 | lrm: 0.05 | dt: 824ms | tok/sec: 159,039 | mfu: 2.0% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 9.009163 | lrm: 0.11 | dt: 782ms | tok/sec: 167,538 | mfu: 2.1% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 9.003017 | lrm: 0.16 | dt: 730ms | tok/sec: 179,565 | mfu: 2.3% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 8.989583 | lrm: 0.21 | dt: 848ms | tok/sec: 154,595 | mfu: 2.0% | epoch: 1 | remaining: 296s    
step 00016 (1.3%) | loss: 8.959650 | lrm: 0.26 | dt: 771ms | tok/sec: 170,101 | mfu: 2.1% | epoch: 1 | remaining: 295s    
step 00099 (21.1%) | loss: 4.612530 | lrm: 1.00 | dt: 564ms | tok/sec: 232,539 | mfu: 2.9% | epoch: 1 | remaining: 236s    
step 00100 (21.3%) | loss: 4.596409 | lrm: 1.00 | dt: 615ms | tok/sec: 213,220 | mfu: 2.7% | epoch: 1 | remaining: 236s    
step 00101 (21.5%) | loss: 4.594763 | lrm: 1.00 | dt: 594ms | tok/sec: 220,526 | mfu: 2.8% | epoch: 1 | remaining: 235s    
step 00102 (21.7%) | loss: 4.591783 | lrm: 1.00 | dt: 589ms | tok/sec: 222,592 | mfu: 2.8% | epoch: 1 | remaining: 234s    
step 00103 (21.9%) | loss: 4.585052 | lrm: 1.00 | dt: 622ms | tok/sec: 210,696 | mfu: 2.7% | epoch: 1 | remaining: 234s    
step 00104 (22.1%) | loss: 4.572265 | lrm: 1.00 | dt: 531ms | tok/sec: 246,726 | mfu: 3.1% | epoch: 1 | remaining: 233s    
step 00105 (22.2%) | loss: 4.545840 | lrm: 1.00 | dt: 594ms | tok/sec: 220,480 | mfu: 2.8% | epoch: 1 | remaining: 233s    
step 00106 (22.4%) | loss: 4.538695 | lrm: 1.00 | dt: 574ms | tok/sec: 228,397 | mfu: 2.9% | epoch: 1 | remaining: 232s    
step 00107 (22.6%) | loss: 4.514624 | lrm: 1.00 | dt: 557ms | tok/sec: 235,143 | mfu: 3.0% | epoch: 1 | remaining: 232s    
step 00108 (22.8%) | loss: 4.503379 | lrm: 1.00 | dt: 618ms | tok/sec: 212,238 | mfu: 2.7% | epoch: 1 | remaining: 231s    
step 00109 (23.0%) | loss: 4.479229 | lrm: 1.00 | dt: 599ms | tok/sec: 218,915 | mfu: 2.8% | epoch: 1 | remaining: 230s    
step 00110 (23.2%) | loss: 4.472978 | lrm: 1.00 | dt: 539ms | tok/sec: 243,089 | mfu: 3.1% | epoch: 1 | remaining: 230s    
step 00111 (23.4%) | loss: 4.440931 | lrm: 1.00 | dt: 615ms | tok/sec: 213,161 | mfu: 2.7% | epoch: 1 | remaining: 229s    
step 00112 (23.6%) | loss: 4.436305 | lrm: 1.00 | dt: 769ms | tok/sec: 170,458 | mfu: 2.2% | epoch: 1 | remaining: 228s    
step 00113 (23.9%) | loss: 4.430537 | lrm: 1.00 | dt: 875ms | tok/sec: 149,750 | mfu: 1.9% | epoch: 1 | remaining: 228s    
step 00114 (24.1%) | loss: 4.412785 | lrm: 1.00 | dt: 712ms | tok/sec: 183,962 | mfu: 2.3% | epoch: 1 | remaining: 227s    
step 00115 (24.4%) | loss: 4.404461 | lrm: 1.00 | dt: 802ms | tok/sec: 163,374 | mfu: 2.1% | epoch: 1 | remaining: 226s    
step 00116 (24.7%) | loss: 4.389374 | lrm: 1.00 | dt: 905ms | tok/sec: 144,798 | mfu: 1.8% | epoch: 1 | remaining: 225s    
step 00117 (25.0%) | loss: 4.364732 | lrm: 1.00 | dt: 886ms | tok/sec: 147,962 | mfu: 1.9% | epoch: 1 | remaining: 224s    
step 00118 (25.2%) | loss: 4.350614 | lrm: 1.00 | dt: 963ms | tok/sec: 136,090 | mfu: 1.7% | epoch: 1 | remaining: 223s    
step 00119 (25.6%) | loss: 4.345849 | lrm: 1.00 | dt: 976ms | tok/sec: 134,243 | mfu: 1.7% | epoch: 1 | remaining: 222s    
step 00120 (25.9%) | loss: 4.336645 | lrm: 1.00 | dt: 920ms | tok/sec: 142,459 | mfu: 1.8% | epoch: 1 | remaining: 221s    
step 00121 (26.2%) | loss: 4.322634 | lrm: 1.00 | dt: 795ms | tok/sec: 164,837 | mfu: 2.1% | epoch: 1 | remaining: 221s    
step 00122 (26.5%) | loss: 4.306751 | lrm: 1.00 | dt: 796ms | tok/sec: 164,618 | mfu: 2.1% | epoch: 1 | remaining: 220s    
step 00123 (26.7%) | loss: 4.289017 | lrm: 1.00 | dt: 787ms | tok/sec: 166,529 | mfu: 2.1% | epoch: 1 | remaining: 219s    
step 00124 (27.0%) | loss: 4.265539 | lrm: 1.00 | dt: 713ms | tok/sec: 183,897 | mfu: 2.3% | epoch: 1 | remaining: 218s    
step 00125 (27.2%) | loss: 4.249513 | lrm: 1.00 | dt: 820ms | tok/sec: 159,825 | mfu: 2.0% | epoch: 1 | remaining: 217s    
step 00126 (27.5%) | loss: 4.244557 | lrm: 1.00 | dt: 928ms | tok/sec: 141,285 | mfu: 1.8% | epoch: 1 | remaining: 217s    
step 00127 (27.8%) | loss: 4.236854 | lrm: 1.00 | dt: 874ms | tok/sec: 149,892 | mfu: 1.9% | epoch: 1 | remaining: 216s    
step 00128 (28.1%) | loss: 4.234782 | lrm: 1.00 | dt: 718ms | tok/sec: 182,600 | mfu: 2.3% | epoch: 1 | remaining: 215s    
step 00129 (28.3%) | loss: 4.210603 | lrm: 1.00 | dt: 749ms | tok/sec: 175,109 | mfu: 2.2% | epoch: 1 | remaining: 214s    
step 00130 (28.6%) | loss: 4.220732 | lrm: 1.00 | dt: 750ms | tok/sec: 174,837 | mfu: 2.2% | epoch: 1 | remaining: 213s    
step 00131 (28.8%) | loss: 4.218271 | lrm: 1.00 | dt: 711ms | tok/sec: 184,249 | mfu: 2.3% | epoch: 1 | remaining: 213s    
step 00132 (29.1%) | loss: 4.202183 | lrm: 1.00 | dt: 784ms | tok/sec: 167,238 | mfu: 2.1% | epoch: 1 | remaining: 212s    
step 00133 (29.3%) | loss: 4.193019 | lrm: 1.00 | dt: 753ms | tok/sec: 173,958 | mfu: 2.2% | epoch: 1 | remaining: 211s    
step 00134 (29.6%) | loss: 4.195161 | lrm: 1.00 | dt: 754ms | tok/sec: 173,763 | mfu: 2.2% | epoch: 1 | remaining: 210s    
step 00135 (29.8%) | loss: 4.186611 | lrm: 1.00 | dt: 713ms | tok/sec: 183,741 | mfu: 2.3% | epoch: 1 | remaining: 210s    
step 00136 (30.1%) | loss: 4.173312 | lrm: 1.00 | dt: 804ms | tok/sec: 163,066 | mfu: 2.1% | epoch: 1 | remaining: 209s    
step 00137 (30.4%) | loss: 4.126588 | lrm: 1.00 | dt: 712ms | tok/sec: 183,991 | mfu: 2.3% | epoch: 1 | remaining: 208s    
step 00138 (30.6%) | loss: 4.123934 | lrm: 1.00 | dt: 563ms | tok/sec: 232,786 | mfu: 2.9% | epoch: 1 | remaining: 208s    
step 00139 (30.8%) | loss: 4.114312 | lrm: 1.00 | dt: 538ms | tok/sec: 243,469 | mfu: 3.1% | epoch: 1 | remaining: 207s    
step 00140 (31.0%) | loss: 4.096786 | lrm: 1.00 | dt: 570ms | tok/sec: 229,959 | mfu: 2.9% | epoch: 1 | remaining: 207s    
step 00141 (31.1%) | loss: 4.104887 | lrm: 1.00 | dt: 586ms | tok/sec: 223,619 | mfu: 2.8% | epoch: 1 | remaining: 206s    
step 00142 (31.3%) | loss: 4.113145 | lrm: 1.00 | dt: 542ms | tok/sec: 241,779 | mfu: 3.1% | epoch: 1 | remaining: 205s    
step 00143 (31.5%) | loss: 4.103885 | lrm: 1.00 | dt: 554ms | tok/sec: 236,592 | mfu: 3.0% | epoch: 1 | remaining: 205s    
step 00144 (31.7%) | loss: 4.095857 | lrm: 1.00 | dt: 638ms | tok/sec: 205,356 | mfu: 2.6% | epoch: 1 | remaining: 204s    
step 00145 (31.9%) | loss: 4.092724 | lrm: 1.00 | dt: 663ms | tok/sec: 197,652 | mfu: 2.5% | epoch: 1 | remaining: 204s    
step 00146 (32.1%) | loss: 4.077437 | lrm: 1.00 | dt: 587ms | tok/sec: 223,342 | mfu: 2.8% | epoch: 1 | remaining: 203s    
step 00147 (32.3%) | loss: 4.052327 | lrm: 1.00 | dt: 578ms | tok/sec: 226,715 | mfu: 2.9% | epoch: 1 | remaining: 202s    
step 00148 (32.5%) | loss: 4.052338 | lrm: 1.00 | dt: 576ms | tok/sec: 227,512 | mfu: 2.9% | epoch: 1 | remaining: 202s    
step 00149 (32.7%) | loss: 4.047671 | lrm: 1.00 | dt: 556ms | tok/sec: 235,714 | mfu: 3.0% | epoch: 1 | remaining: 201s    
step 00150 (32.9%) | loss: 4.051616 | lrm: 1.00 | dt: 610ms | tok/sec: 214,700 | mfu: 2.7% | epoch: 1 | remaining: 201s    
step 00151 (33.1%) | loss: 4.052576 | lrm: 1.00 | dt: 581ms | tok/sec: 225,595 | mfu: 2.9% | epoch: 1 | remaining: 200s    
step 00152 (33.3%) | loss: 4.035534 | lrm: 1.00 | dt: 535ms | tok/sec: 244,883 | mfu: 3.1% | epoch: 1 | remaining: 200s    
